PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15349.16261	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10766.22939	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
11972000	11625000	19906000	24452000	0	24452000	0	10030000	15385000	15965000	27357000	0	-1290000	0	0	-1615000	-2905000	120650000	311210000	NaN	NaN	120650000	73.21093866	12.48775203	311210000	NaN	28.33953797	NaN	1319000	1019000	7908000	NaN	0.818509267	731000	5277000	0	NaN	5277000	0.546190364	NaN	0	348000	1053000	19.95451961	441000	2372000	0	1290000	0	0	1615000	2905000	NaN	298471000	291372000	7099000	180.6027307	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6548000	4328000	101171000	101690000	0	101690000	0	9519000	19686000	18136000	26234000	0	0	0	0	75456000	75456000	81240000	205480000	NaN	NaN	81240000	40.13699402	6.307810648	205480000	11.95617719	21.90539748	NaN	3521000	1535000	22609000	4.857734175	1.75545656	71000	10032000	0	2.170714687	10032000	0.778926101	2.155459739	0	499000	2883000	28.73803828	1446000	6404000	0	0	0	0	3628000	3628000	NaN	454688000	187537000	267151000	365.7223648	0
173976000	173021000	491286000	433780000	0	433780000	-3553000	152059000	248464000	247244000	422440000	0	0	0	0	11340000	11340000	1098740000	2705750000	NaN	NaN	1098740000	31.55018262	5.46505014	2705750000	36.67877715	13.2564197	NaN	78037000	74120000	192411000	18.44034389	0.957037846	66552000	104859000	0	16.42773951	104859000	0.521560781	10.04950871	3553000	7299000	14950000	14.25724068	10384000	92987000	0	0	0	0	11872000	11872000	NaN	2507402000	2292690000	214712000	271.0006898	0
0	0	350475000	350475000	0	350475000	0	0	0	0	0	0	250086000	0	0	100389000	350475000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	68070000	0.715171254	0.342806715	0	68070000	0	0.715171254	68070000	0.342806715	0.715171254	0	0	0	0	0	0	0	950000	0	0	67120000	68070000	NaN	1374356000	0	1374356000	3061.963314	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	197160000	479160000	NaN	NaN	197160000	13.66239057	5.751583467	479160000	4.182350341	529.8945909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1058000	-74000	-3675000	8969000	0	8969000	0	0	4376000	4295000	5434000	0	1998000	0	0	1537000	3535000	11310000	25940000	NaN	NaN	11310000	22.50746269	5.921465969	25940000	NaN	75.45390588	NaN	489000	74000	3907000	NaN	2.045549738	0	3263000	0	NaN	3263000	1.708376963	NaN	0	0	1647000	50.47502298	1431000	2136000	0	2000	0	0	1125000	1127000	NaN	26125000	14965000	11160000	3060.4465	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	210000	500000	NaN	NaN	210000	NaN	0.026431719	500000	NaN	3.860294118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
65253000	19233000	6203000	71704000	-21000000	92704000	12804000	13981000	46111000	45285000	111364000	-1544000	-107381000	0	-21000000	90265000	-18660000	169080000	410410000	NaN	NaN	169080000	17.87948877	2.684560899	410410000	11.0806737	30.90462939	NaN	61243000	15185000	364594000	35.6885278	5.788826569	8666000	307928000	27400000	28.30794832	280528000	4.454072036	27.4596711	18493000	918000	36461000	12.99727656	3673000	97704000	1544000	113986000	0	27400000	67294000	182824000	NaN	786980000	666913000	120067000	683.5873336	1
558164000	-21850000	88313000	667313000	-200400000	867713000	69842000	0	134391000	-4100000	692555000	-284990000	996745000	0	-200400000	-536597000	175158000	234730000	590950000	NaN	NaN	234730000	0.385810438	0.092903848	590950000	0.60383814	1.884043295	NaN	705755000	119886000	17874063000	66.38956654	7.074380059	0	15500063000	6261900000	34.3132749	9238163000	3.656374944	34.3132749	317108000	0	464417000	5.027157455	6258000	1170172000	330445000	6264899000	0	6261900000	1472647000	8067991000	NaN	16410509000	7280420000	9130089000	1178.164211	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17110000	41770000	NaN	NaN	17110000	6.55492276	1.806854108	41770000	2.436107354	68.51783626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9215.508021	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190000	470000	NaN	NaN	190000	NaN	NaN	470000	NaN	0.972394239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	328000	328000	0	328000	0	0	328000	328000	328000	0	0	0	0	0	0	9650000	24360000	NaN	NaN	9650000	20.53876842	8.301449503	24360000	NaN	21.8006181	NaN	0	0	2000	NaN	0.001720508	0	2000	0	NaN	2000	0.001720508	NaN	0	0	2000	100	2000	2000	0	0	0	0	0	0	NaN	6018000	6018000	0	436.7733962	1
3813000	5000	22028000	19028000	0	19028000	6382000	-213000	12718000	3803000	16531000	-136000	-221000	0	0	2854000	2497000	96470000	231730000	NaN	NaN	96470000	20.70394646	8.68323381	231730000	10.17010797	93.39822575	NaN	1357000	501000	9753000	1.613745097	0.877864407	0	8753000	0	NaN	8753000	0.787854727	1.448283691	5846000	213000	6697000	76.51091054	397000	8054000	136000	221000	0	0	342000	699000	NaN	168895000	132652000	36243000	617.1797234	2
17061000	17924000	39789000	26910000	0	26910000	0	4186000	11709000	10843000	28770000	0	0	0	0	-1860000	-1860000	101200000	256870000	NaN	NaN	101200000	166.6610941	14.49631171	256870000	41.93684747	43.25231787	NaN	1115000	252000	10799000	6.0878985	1.546893974	4779000	3620000	0	4.73490689	3620000	0.518543956	2.040762346	0	265000	452000	12.48618785	373000	1567000	0	0	0	0	2053000	2053000	NaN	39763000	39763000	0	333.2359058	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15044.00973	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24149.9753	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-152534000	-41016000	1991149000	1980139000	2544500000	-564361000	3766000	-422000	28307000	-912000	-124227000	-11720000	-295786000	0	2544500000	-132628000	-440134000	-7250000	-9610000	NaN	NaN	-7250000	-0.09784922	-0.0233504	-9610000	-0.069344811	-0.638854215	NaN	169310000	51936000	3636413000	64.7740114	11.71195818	71190000	3218423000	1558000000	30.84454934	1660423000	5.347798708	29.57646954	26249000	422000	45326000	2.729786326	1370000	214636000	11720000	1194610000	0	1558000000	239457000	1445787000	NaN	519123000	291913000	227210000	2502.599076	2
451194000	43397000	952650000	77737000	0	77737000	0	0	0	0	451194000	-20156000	-345907000	0	0	-7394000	-373457000	475900000	1165470000	NaN	NaN	475900000	0.735656969	0.245325575	1165470000	NaN	0.478828033	NaN	133130000	1055000	1743639000	NaN	0.8988427	21210000	1722429000	0	NaN	1722429000	0.887908984	NaN	0	0	0	0	0	133130000	20156000	442943000	0	0	1126200000	1589299000	NaN	2694511000	1157729000	1536782000	187.1535533	2
133021000	53923000	170220000	235896000	52700000	183196000	3350000	25724000	54592000	47291000	187613000	0	1452000	0	52700000	-5869000	-4417000	198270000	490860000	NaN	NaN	198270000	9.549899265	2.885530112	490860000	8.600513241	21.13953468	NaN	50870000	28328000	303577000	16.58985986	4.418119609	10832000	261745000	54900000	11.8956012	206845000	3.010326706	11.30365463	15512000	6394000	31214000	15.09052672	8310000	82084000	0	38815000	0	54900000	85946000	124761000	NaN	600551000	510142000	90409000	446.6009345	1
-16795000	-30466000	1096309000	943309000	299000000	644309000	89374000	-631000	148325000	28148000	131530000	-1678000	500789000	0	299000000	13668000	512779000	101230000	257220000	NaN	NaN	101230000	1.34864023	0.281569081	257220000	1.402585687	3.68300902	NaN	94721000	53515000	1120408000	22.34516826	3.116390903	0	836408000	164000000	13.41035578	672408000	1.870288479	13.41035578	161262000	631000	204743000	30.44922131	3384000	299464000	1678000	297681000	0	164000000	73585000	372944000	NaN	2735249000	1875949000	859300000	2334.116409	2
7046000	7011000	11539000	10839000	0	10839000	0	1371000	3889000	3886000	10935000	0	0	0	0	-96000	-96000	46370000	116390000	NaN	NaN	46370000	150.3594606	40.48639453	116390000	91.35789357	136.0709905	NaN	336000	334000	796000	4.342429298	0.695000432	0	496000	0	2.705835341	496000	0.433065596	2.705835341	0	29000	64000	12.90322581	64000	400000	0	0	0	0	96000	96000	NaN	43846000	43062000	784000	482.4005315	0
15408000	1315000	20464000	20464000	0	20464000	0	0	5056000	1311000	20464000	0	0	0	0	0	0	48690000	121450000	NaN	NaN	48690000	NaN	NaN	121450000	46.18390868	160.8326699	NaN	154000	0	306000	1.153473293	NaN	0	306000	0	1.153473293	306000	NaN	1.153473293	0	0	152000	49.67320261	53000	306000	0	0	0	0	0	0	NaN	64898000	64898000	0	NaN	1
78583000	6765000	68869000	62429000	-59700000	122129000	-853000	-148000	30893000	20581000	109476000	-17559000	22961000	0	-59700000	7251000	12653000	54300000	131020000	NaN	NaN	54300000	7.129696644	2.320803239	131020000	3.320080458	22.53687144	NaN	28131000	3577000	331070000	27.60526974	14.1500613	15360000	314510000	113700000	18.02468106	200810000	8.582697945	16.74393396	23130000	148000	45267000	22.54220407	4346000	73398000	17559000	98118000	0	113700000	11735000	127412000	NaN	739032000	594823000	144209000	2445.236457	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13370000	32790000	NaN	NaN	13370000	0.253752485	0.067654836	32790000	NaN	1.355669879	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3427.03867	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	990000	2450000	NaN	NaN	990000	NaN	NaN	2450000	NaN	56.49395115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43810000	112450000	NaN	NaN	43810000	6.206783347	2.071258706	112450000	3.150124817	63.56045933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2856.695615	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7572.232285	3
-133000	-133000	1504000	1504000	0	1504000	0	0	1637000	1637000	1504000	0	0	0	0	0	0	14760000	37400000	NaN	NaN	14760000	65.6865019	22.12279377	37400000	28.0608365	195.8234935	NaN	226000	226000	606000	2.483606557	0.908293566	0	606000	0	2.483606557	606000	0.908293566	2.483606557	0	0	380000	62.70627063	380000	606000	0	0	0	0	0	0	NaN	11180000	11180000	0	3862.199588	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9793.190813	3
83455000	13295000	57606000	18676000	-44600000	63276000	20978000	4136000	63977000	43699000	147432000	0	-100752000	0	-44600000	16596000	-84156000	104930000	247940000	NaN	NaN	104930000	6.114801637	1.504610094	247940000	4.980539206	17.69946136	NaN	110114000	16032000	396159000	25.98786408	5.680594972	27440000	280089000	51000000	16.8281947	229089000	3.284948269	15.02814222	8410000	239000	11738000	5.123772857	2628000	121852000	0	100796000	0	51000000	6441000	107237000	NaN	684159000	594602000	89557000	2179.043636	2
29917000	-37698000	-1537571000	-1115571000	0	-1115571000	-2947000	0	17395000	-1837000	47312000	-65591000	-1238041000	0	0	140749000	-1162883000	167370000	447480000	NaN	NaN	167370000	1.020247865	0.388364862	447480000	1.094532678	8.608494939	NaN	383528000	102074000	4316883000	28.6412391	10.01688277	0	3912883000	0	25.96081885	3912883000	9.079442347	25.96081885	44866000	0	49014000	1.252631372	1837000	432542000	65591000	1495556000	0	0	1919194000	3480341000	NaN	9205956000	3779280000	5426676000	1488.787378	2
186777000	-10647000	1129655000	735655000	262300000	473355000	31439000	-73000	80214000	24889000	266991000	-19139000	161747000	0	262300000	63756000	206364000	58190000	144550000	NaN	NaN	58190000	2.037915327	0.434739856	144550000	1.448232952	7.114606915	NaN	424544000	12098000	1396783000	46.63716194	10.43542258	0	1344783000	422400000	30.79742905	922383000	6.89116089	30.79742905	22687000	538000	48625000	5.271671312	2089000	473169000	19139000	376275000	0	422400000	53800000	449214000	NaN	880034000	742248000	137786000	1660.175534	2
