PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17588.95496	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12428.96068	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
6899000	8379000	49396000	63393000	0	63393000	0	41652000	59332000	59467000	66231000	0	-6826000	0	0	3988000	-2838000	200500000	347140000	NaN	NaN	200500000	123.2020198	18.9245936	347140000	65.36140781	37.68012226	NaN	16863000	15383000	46327000	33.28938051	4.372666571	4337000	40290000	0	32.06780461	40290000	3.80285225	28.95134891	0	2779000	14663000	36.39364607	7219000	31526000	0	6826000	0	0	1938000	8764000	NaN	400851000	397505000	3346000	166.5305286	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
7926000	9638000	-29014000	45939000	0	45939000	0	20038000	37788000	30177000	45714000	0	0	0	0	225000	225000	157970000	273100000	NaN	NaN	157970000	62.36594521	9.901363955	273100000	31.91728095	35.14942008	NaN	6755000	5043000	28303000	9.151075428	1.773996987	3132000	17850000	0	6.784011046	17850000	1.118815893	5.771356266	0	2379000	10811000	60.56582633	5731000	17566000	0	0	0	0	284000	284000	NaN	430686000	407337000	23349000	440.4925558	0
177610000	190204000	600034000	624585000	0	624585000	-5463000	259517000	480288000	484523000	657898000	0	-1577000	0	0	-31736000	-33313000	1615160000	2694240000	NaN	NaN	1615160000	38.61739192	6.150242167	2694240000	45.77768088	16.14154027	NaN	224240000	206928000	497027000	30.61422475	1.892590464	141404000	350523000	0	30.30009182	350523000	1.334729275	21.59035606	5463000	36210000	82734000	23.60301606	75022000	306974000	0	1577000	0	0	41972000	43549000	NaN	4244731000	4157415000	87316000	262.3262608	0
348668000	13168000	614573000	364073000	0	364073000	0	0	15630000	0	364298000	0	169167000	0	0	-169392000	-225000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35080000	0	2338823000	22.16683727	10.36109569	0	2311323000	0	21.90619846	2311323000	10.2392694	21.90619846	0	0	30308000	1.311283624	0	65388000	0	1153032000	0	0	1092903000	2245935000	NaN	1911070000	85936000	1825134000	3807.028587	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2610000	-4510000	NaN	NaN	-2610000	-0.348990031	-0.082170304	-4510000	-0.073367225	-5.647101587	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
28000	3384000	-8739000	5202000	0	5202000	-178000	0	-543000	-569000	-515000	0	7328000	0	0	-1611000	5717000	25010000	42940000	NaN	NaN	25010000	31.30162703	8.173202614	42940000	10.85974815	139.0989989	NaN	4492000	780000	16721000	8.283874164	5.464379085	3616000	12330000	0	7.899925687	12330000	4.029411765	6.108496408	1328000	0	4411000	35.77453366	1959000	8903000	0	1201000	0	0	2226000	3427000	NaN	62817000	61496000	1321000	3214.031778	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40000	70000	NaN	NaN	40000	NaN	0.002758431	70000	NaN	0.681431005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-10700000	22429000	-119135000	43740000	0	43740000	-42463000	108689000	124045000	116930000	113345000	-2749000	-26683000	0	0	-40173000	-69605000	419360000	715250000	NaN	NaN	419360000	65.24135728	9.668019097	715250000	37.15424825	65.90115142	NaN	86941000	53812000	372186000	54.01828737	8.580459165	67022000	288964000	0	51.6670537	288964000	6.661840591	41.93962264	42463000	2831000	132418000	45.82508548	15997000	219359000	2749000	26683000	0	0	40173000	69605000	NaN	866959000	822459000	44500000	684.5286068	1
-317510000	-7065000	-9686178000	-8156156000	-2054874000	-6101282000	-720106000	0	-831614000	-7184000	-1149124000	19608000	-4856530000	0	-2054874000	-115236000	-4952158000	208950000	337400000	NaN	NaN	208950000	0.278372021	0.065877966	337400000	0.637859454	1.446317261	NaN	574231000	38607000	16844773000	45.74524889	5.31083693	1179680000	14731093000	2224784000	37.16695815	12506309000	3.943001648	33.96330826	1714150000	0	2122340000	16.97015482	7184000	2696571000	655133000	8138674000	0	2224784000	1015931000	9809738000	NaN	16115825000	7817527000	8298298000	1557.923759	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2900000	5290000	NaN	NaN	2900000	1.073581924	0.193960171	5290000	0.373759505	11.2568463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9766.552288	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4520000	6580000	NaN	NaN	4520000	NaN	NaN	6580000	NaN	18.96728982	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-359000	-359000	28108000	28108000	0	28108000	0	2014000	5556000	5556000	5197000	0	0	0	0	22911000	22911000	40650000	69600000	NaN	NaN	40650000	37.26606955	16.51048317	69600000	NaN	75.15002274	NaN	1011000	1011000	1312000	NaN	0.532884475	0	1312000	0	NaN	1312000	0.532884475	NaN	0	119000	301000	22.94207317	301000	1312000	0	0	0	0	0	0	NaN	63786000	63293000	493000	547.5445085	1
1210000	9254000	-18133000	-17933000	0	-17933000	-15325000	-352000	-14423000	3573000	-13213000	-867000	634000	0	0	-4487000	-4720000	149800000	260380000	NaN	NaN	149800000	24.02316523	6.070999323	260380000	8.451265195	115.1292783	NaN	17000000	5168000	76350000	4.243158849	3.094264341	0	76150000	0	NaN	76150000	3.086158868	4.23204383	29036000	352000	51017000	66.99540381	3496000	68017000	867000	342000	0	0	6924000	8133000	NaN	338565000	334665000	3900000	742.145051	2
30623000	23353000	78823000	77768000	0	77768000	0	38082000	46803000	47442000	77426000	0	0	0	0	342000	342000	204690000	352170000	NaN	NaN	204690000	153.9786314	16.3048095	352170000	58.26868877	72.90132233	NaN	5940000	4840000	27015000	13.78393085	2.151909857	12634000	12481000	0	12.81448911	12481000	0.99418793	6.368211767	0	1343000	5678000	45.49314959	2835000	11618000	0	0	0	0	863000	863000	NaN	116883000	116883000	0	329.9249629	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23215.56332	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19279.51749	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
205476000	15085000	-201069000	-64449000	310400000	-374849000	101990000	-809000	145738000	-2555000	351214000	-12154000	-664664000	0	310400000	-49245000	-726063000	44330000	75690000	NaN	NaN	44330000	0.792855898	0.195603503	75690000	0.507156014	3.481392925	NaN	38892000	12088000	2147368000	25.78213209	9.475134266	360255000	1624113000	359000000	19.51479787	1265113000	5.582236271	15.18943678	165499000	809000	365493000	28.89014657	2555000	404385000	12154000	682264000	0	359000000	166310000	860728000	NaN	1321262000	1084935000	236327000	3070.862585	2
-18022000	466662000	5085713000	5169133000	0	5169133000	388415000	541873000	939823000	550851000	921801000	481878000	3258801000	0	0	506653000	4247332000	1919060000	3106570000	NaN	NaN	1919060000	1.636193793	0.62032904	3106570000	3.718964381	1.742018645	NaN	741786000	126776000	4564680000	9.633988308	1.47551591	134320000	3896260000	0	8.506743209	3896260000	1.25945162	8.223254047	164723000	15228000	183871000	4.719166585	16997000	925657000	299961000	1210811000	0	0	1459831000	2970603000	NaN	8895740000	4891633000	4004107000	241.7751543	2
84586000	80934000	160524000	148942000	-203550000	352492000	-33255000	681000	-33657000	-2128000	50929000	0	109827000	0	-203550000	191736000	301563000	275630000	488980000	NaN	NaN	275630000	10.55745748	2.21395899	488980000	10.46807836	23.98081743	NaN	57369000	32861000	674330000	29.1029211	5.416460348	9076000	591254000	318978000	12.14266762	272276000	2.187018459	11.7509631	81688000	3577000	114175000	41.93355272	7918000	171544000	0	18266000	0	318978000	82466000	100732000	NaN	1938811000	1347399000	591412000	415.4920202	1
-129026000	-28587000	-958687000	-752687000	-222900000	-529787000	-179764000	-829000	-175629000	-8974000	-304655000	-9345000	-70875000	0	-222900000	-144912000	-225132000	62500000	112040000	NaN	NaN	62500000	0.77202035	0.166059796	112040000	0.763312164	1.958434193	NaN	327527000	55130000	3297573000	47.05440925	8.761508776	0	3136573000	374900000	39.40743436	2761673000	7.337645664	39.40743436	664842000	829000	892192000	32.30621439	15068000	1219719000	9345000	1159169000	0	374900000	373440000	1541954000	NaN	4465035000	3214717000	1250318000	2718.347758	2
6007000	6007000	1483000	9053000	0	9053000	0	1691000	3046000	3046000	9053000	0	0	0	0	0	0	51220000	90040000	NaN	NaN	51220000	113.0639822	24.95639686	90040000	56.57786861	122.8070596	NaN	93000	93000	1033000	2.576623422	0.503318195	0	533000	0	1.329467845	533000	0.259698546	1.329467845	0	306000	440000	82.55159475	440000	533000	0	0	0	0	0	0	NaN	60033000	60033000	0	536.3096496	0
-155000	1791000	-3961000	2019000	0	2019000	0	1292000	2337000	5225000	2182000	0	0	0	0	-163000	-163000	82390000	141440000	NaN	NaN	82390000	127.1171339	31.22916786	141440000	65.54201626	243.1409119	NaN	2448000	502000	8240000	17.03078432	3.123295826	0	7800000	0	16.12137351	7800000	2.956517894	16.12137351	0	57000	5189000	66.52564103	2301000	7637000	0	0	0	0	163000	163000	NaN	68002000	68002000	0	1826.820262	1
998000	21810000	-238885000	-144137000	-10784000	-133353000	-69071000	-195000	-54506000	-1464000	-53508000	-14016000	-59295000	0	-10784000	-6534000	-79845000	187500000	317560000	NaN	NaN	187500000	17.25326473	3.273988653	317560000	8.959717112	64.28793314	NaN	46447000	2224000	402611000	24.27122016	7.030100511	62067000	308863000	40784000	19.90270075	268079000	4.681000556	16.16102001	73735000	195000	141082000	52.62702412	15311000	187529000	14016000	59295000	0	40784000	7239000	80550000	NaN	776218000	742991000	33227000	2700.532107	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20260000	34580000	NaN	NaN	20260000	0.307120358	0.075057465	34580000	NaN	1.954372257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4433.206805	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12090000	19350000	NaN	NaN	12090000	NaN	NaN	19350000	NaN	515.0159744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43910000	73850000	NaN	NaN	43910000	3.737665498	1.012877391	73850000	1.799707692	59.61731414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4981.450073	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11790.98697	3
1732000	1732000	-609000	1967000	0	1967000	0	287000	322000	334000	2054000	0	-87000	0	0	0	-87000	17880000	31850000	NaN	NaN	17880000	40.03981161	12.82026791	31850000	17.06408398	249.2333426	NaN	503000	503000	6599000	8.022197208	4.731596642	3302000	3297000	0	8.022197208	3297000	2.364005778	4.008059433	0	76000	2707000	82.10494389	2695000	3210000	0	87000	0	0	0	87000	NaN	30748000	30748000	0	5766.015398	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11768.38094	3
-12516000	27590000	-124418000	-68791000	-16681000	-52110000	-22711000	-378000	-13471000	2981000	-25987000	0	-79486000	0	-16681000	53363000	-26123000	118100000	191280000	NaN	NaN	118100000	8.950877734	2.337271666	191280000	5.170526684	17.09817232	NaN	90331000	21635000	339695000	17.77019251	6.72277306	67751000	256068000	16681000	16.06706424	239387000	4.737616022	12.52286043	39147000	378000	66326000	27.70660061	15628000	156657000	0	79486000	0	16681000	3244000	82730000	NaN	558149000	516328000	41821000	2125.86247	2
-667153000	-62051000	-27461000	-60571000	0	-60571000	-13810000	0	161327000	-2895000	-505826000	286274000	158880000	0	0	101000	445255000	171980000	297730000	NaN	NaN	171980000	1.053030382	0.301301745	297730000	1.623657736	7.155327821	NaN	994660000	113179000	6543813000	80.17633766	11.46448583	0	6271813000	0	76.84372962	6271813000	10.98795324	76.84372962	183498000	0	301141000	4.801498387	7971000	1295801000	161201000	1233666000	0	0	3581145000	4976012000	NaN	8915129000	3421095000	5494034000	1638.082216	2
