PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22984.62497	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15470.4726	3
-964000	0	119850000	42236000	0	42236000	0	35498000	43200000	35498000	42236000	0	0	0	0	0	0	96360000	126750000	NaN	NaN	96360000	10.46021958	3.093866881	126750000	5.336561706	12.41272704	NaN	3981000	0	9844000	1.218345481	0.316065023	4936000	4323000	0	1.145942788	4323000	0.138800192	0.535037334	0	342000	342000	7.911172797	342000	4323000	0	0	0	0	0	0	0	226805000	226805000	0	713.2481828	2
477000	477000	-5608000	13426000	0	13426000	0	9871000	13661000	21499000	14138000	0	0	0	0	-712000	-712000	110520000	147850000	NaN	NaN	110520000	154.9070833	12.92441881	147850000	69.62474062	17.99924368	55.98582783	600000	600000	30947000	53.95082974	3.619000986	9011000	21593000	0	53.3528676	21593000	2.525126451	37.64372206	0	7046000	20281000	93.92395684	11611000	20881000	0	0	0	0	712000	712000	0	241892000	241892000	0	132.4933188	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5125000	17191000	84678000	69418000	0	69418000	0	33575000	64322000	66181000	69447000	0	0	0	0	-29000	-29000	287790000	367280000	NaN	NaN	287790000	76.14916119	13.31100329	367280000	35.70781375	49.43159421	NaN	15774000	3708000	43665000	6.325110186	2.019614853	2503000	39505000	0	6.08508482	39505000	1.827204506	5.722511803	0	7074000	23702000	59.99746867	18023000	39476000	0	0	0	0	29000	29000	129628000	337264000	337264000	0	503.2537289	0
-65960000	-61796000	224162000	343500000	0	343500000	-7587000	187323000	446594000	454441000	380634000	0	-6373000	0	0	-30761000	-37134000	1228070000	1608400000	NaN	NaN	1228070000	15.10458214	2.932553053	1608400000	16.06642818	10.24000247	NaN	316127000	311963000	647233000	13.64461051	1.545551239	88398000	548905000	0	13.4352717	548905000	1.310750229	11.57171364	7587000	91914000	195644000	35.64259754	187797000	511771000	0	6373000	0	0	30761000	37134000	0	3195999000	3075880000	120119000	304.3141351	0
-189903000	-13730000	-345721000	-758268000	18057000	-776325000	9924000	0	43422000	0	-146481000	-484326000	-133230000	0	18057000	-12288000	-629844000	180020000	230420000	180020000	230420000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	206713000	28646000	1273043000	19.77634686	14.98717783	254110000	976697000	42878000	18.45412602	933819000	10.99358892	14.50660225	42564000	0	97262000	10.41550879	0	303975000	484326000	133230000	0	42878000	12288000	629844000	17358000	782332000	775625000	6707000	3525.554166	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	132320000	171840000	NaN	NaN	132320000	15.05365153	2.177534939	171840000	1.558531598	230.1561625	9.753444089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	-204705000	109559000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	851810000	1141130000	NaN	NaN	851810000	74.18409578	33.22133074	1141130000	NaN	257.6813429	NaN	NaN	NaN	NaN	NaN	NaN	4055000	NaN	NaN	NaN	NaN	NaN	NaN	204705000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4960.211593	2
-13784000	8392000	792617000	-3520000	340000	-3860000	5935000	0	29577000	0	15793000	0	4963000	0	340000	-24616000	-19653000	76370000	97690000	76370000	97690000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23688000	1512000	156117000	2.305262692	1.060140891	12268000	96504000	140000	1.604087298	96364000	0.654377274	1.42293494	7946000	0	17006000	17.64766925	0	40694000	0	3185000	0	140000	52485000	55670000	0	217973000	190050000	27923000	2116.020124	2
19492000	24718000	15527000	22073000	0	22073000	3225000	0	-1033000	-3123000	18459000	0	6829000	0	0	-3215000	3614000	20630000	27300000	NaN	NaN	20630000	15.83440568	3.341045792	27300000	5.840635307	92.92792793	17.19675404	15502000	5662000	40282000	12.7698965	6.523703664	0	38426000	0	12.18152134	38426000	6.223122909	12.18152134	4290000	0	11066000	28.79820955	4139000	26568000	0	8643000	0	0	3215000	11858000	0	78651000	70327000	8324000	4108.383544	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4070000	-4580000	NaN	NaN	-4070000	NaN	NaN	-4580000	NaN	-65.85760518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18907.99221	3
10887000	28140000	146938000	86986000	33020000	53966000	-32154000	91522000	46002000	147980000	56889000	0	-6865000	0	33020000	3942000	-2923000	827500000	1061620000	NaN	NaN	827500000	68.89750812	11.44116982	1061620000	42.04306429	108.3452415	NaN	54191000	34883000	412880000	30.77679962	5.708556128	33553000	361905000	57880000	25.16365642	304025000	4.203506532	22.66255693	32154000	8325000	239261000	78.69780446	40950000	293452000	0	6865000	0	57880000	3708000	10573000	433304000	1351421000	1336984000	14437000	774.1715511	1
-2315769000	-776823000	8786428000	6413093000	9180535000	-2767442000	-137718000	0	67354000	-460000	-2248415000	-49331000	273224000	1897201000	7283334000	-742920000	-519027000	270080000	339460000	NaN	NaN	270080000	0.188758524	0.032637375	339460000	0.323274882	1.643396934	NaN	3201266000	779976000	25216695000	43.58527205	3.047270186	74847000	23282030000	10345537000	22.48918003	12936493000	1.563289298	22.35981229	1638056000	0	2195681000	16.97276843	460000	5396947000	4394706000	2253255000	3160433000	7185104000	891585000	7539546000	297465000	21221928000	10985463000	10236465000	2010.974117	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4230000	5660000	NaN	NaN	4230000	1.496271517	0.219058634	5660000	0.342191897	16.00835613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13253.54809	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3170000	3460000	3170000	3460000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22480.96107	3
7598000	7598000	8355000	8258000	0	8258000	0	1007000	3381000	3381000	10979000	0	0	0	0	-2721000	-2721000	57420000	74460000	NaN	NaN	57420000	42.91691665	18.15965248	74460000	NaN	110.3108568	77.75533558	2738000	2738000	6919000	NaN	2.188203336	0	6912000	0	NaN	6912000	2.185989515	NaN	0	345000	1453000	21.02141204	1453000	4191000	0	0	0	0	2721000	2721000	0	225270000	225270000	0	745.8270106	1
-19529000	-8581000	-121884000	-123602000	0	-123602000	-27083000	-562000	-86962000	-158000	-106491000	0	-7552000	0	0	-9559000	-17111000	74450000	94990000	NaN	NaN	74450000	6.20616701	1.637333345	94990000	2.901292979	45.85195331	5.302247363	21402000	10438000	151132000	5.243627662	3.323753702	0	150830000	0	NaN	150830000	3.317112001	5.233149566	27083000	562000	112317000	74.46595505	13118000	133719000	0	7552000	0	0	9559000	17111000	0	120247000	105816000	14431000	666.5229773	2
-125000	0	8875000	21680000	0	21680000	0	18539000	21805000	22006000	21680000	0	0	0	0	0	0	168630000	211270000	NaN	NaN	168630000	366.2134583	16.07533754	211270000	NaN	49.50313391	NaN	125000	0	12916000	NaN	1.231269997	7014000	5251000	0	NaN	5251000	0.500572836	NaN	0	4356000	5126000	97.61950105	4925000	5251000	0	0	0	0	0	0	0	82984000	82984000	0	344.0404266	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34427.90197	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19854.66817	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-133161000	-56865000	4290181000	781321000	3301789000	-2520468000	-276933000	-767000	-782539000	-2340000	-915700000	0	-1533844000	1799794000	1501995000	-70924000	-1604768000	195360000	238790000	NaN	NaN	195360000	0.941601019	0.266654652	238790000	0.792642359	13.3526816	NaN	164182000	87886000	5967667000	28.34131224	8.145506603	0	5862527000	2367478000	16.59849234	3495049000	4.770531718	16.59849234	352251000	767000	908263000	25.98713208	2340000	1072445000	0	2342180000	70206000	2297272000	80424000	2422604000	488000	951919000	860902000	91017000	3789.853912	2
1391832000	707813000	8439809000	6169632000	75555000	6094077000	446535000	738195000	1698534000	733810000	3090366000	554791000	-567824000	75555000	0	3016744000	3003711000	2640040000	3190910000	NaN	NaN	2640040000	0.762546392	0.31293156	3190910000	1.518294015	2.16832163	NaN	1480301000	680065000	15755648000	8.802234687	1.867562425	0	14944195000	53231000	8.319160205	14890964000	1.765068935	8.319160205	839900000	72552000	1098614000	7.37772249	82216000	2578915000	2222527000	5482623000	53231000	0	4606899000	12312049000	0	17905873000	12140766000	5765107000	319.9229244	2
-99086000	33933000	-449650000	-276160000	6903000	-283063000	-122535000	76249000	-140175000	70570000	-239261000	0	-35631000	0	6903000	-8171000	-43802000	410190000	528910000	NaN	NaN	410190000	29.59715849	4.487029957	528910000	14.06589163	28.70976152	NaN	168378000	35359000	509209000	20.08528313	5.570189515	8878000	476569000	18325000	18.42519992	458244000	5.012688158	18.07501534	128628000	8123000	246064000	53.69715697	14178000	414442000	0	35631000	0	18325000	8171000	43802000	655806000	1256420000	1211524000	44896000	482.4416797	1
-26763000	-14118000	2361278000	2335018000	1734334000	600684000	-367991000	-787000	-551467000	-16476000	-578230000	1693033000	-315340000	30282000	1704052000	-198779000	1178914000	186860000	239910000	NaN	NaN	186860000	0.868232833	0.196473744	239910000	0.972146694	5.034944851	NaN	479236000	63642000	5400643000	38.92562125	5.678500211	0	5086403000	2226066000	20.61613677	2860337000	3.007498229	20.61613677	519939000	787000	978746000	34.21785615	16476000	1457982000	235003000	823930000	78000000	2148066000	343422000	1402355000	0	2390045000	2192844000	197201000	2533.629963	2
0	0	7090000	9161000	0	9161000	0	5595000	9161000	9161000	9161000	0	0	0	0	0	0	38710000	50110000	NaN	NaN	38710000	86.47742774	16.76767825	50110000	NaN	76.34174914	NaN	0	0	1429000	NaN	0.618987658	16000	1358000	0	NaN	1358000	0.588233197	NaN	0	830000	1358000	100	1358000	1358000	0	0	0	0	0	0	9221000	17257000	17257000	0	516.7656979	0
2340000	2340000	-7205000	16665000	0	16665000	0	7202000	9303000	11173000	11643000	0	0	0	0	5022000	5022000	116460000	153950000	NaN	NaN	116460000	96.18605974	23.40238141	153950000	40.87400736	288.1489289	NaN	536000	536000	8025000	7.688920958	1.612606138	0	7775000	0	7.449390711	7775000	1.562369186	7.449390711	0	364000	6914000	88.92604502	4215000	7450000	0	0	0	0	325000	325000	0	134702000	132294000	2408000	2076.684156	1
-186122000	-76369000	-264782000	-168073000	-39527000	-128546000	-52041000	-184000	100647000	27684000	-85475000	-43059000	6028000	0	-39527000	-6040000	-43071000	-12830000	-9230000	NaN	NaN	-12830000	-0.67887189	-0.110047712	-9230000	-0.238330092	-3.606875835	NaN	247744000	94048000	600969000	12.09159098	5.154736063	23382000	557240000	39527000	10.88691667	517713000	4.440618187	10.41646714	61693000	184000	216733000	41.86354216	16777000	464477000	43059000	2558000	0	39527000	7619000	53236000	0	1117913000	1112694000	5219000	3771.075385	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56820000	78950000	NaN	NaN	56820000	1.428715112	0.231686681	78950000	NaN	5.189417388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2678.24873	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2030000	-2300000	NaN	NaN	-2030000	NaN	NaN	-2300000	NaN	-59.53777569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22580000	30110000	NaN	NaN	22580000	1.118125592	0.246888748	30110000	0.401299948	25.85662968	0.421191789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7522.295454	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	128530000	163440000	128530000	163440000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4072.939209	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16332.67512	3
2086000	2086000	9147000	2202000	0	2202000	0	-150000	116000	-371000	2202000	0	0	0	0	0	0	43130000	56140000	NaN	NaN	43130000	66.42955052	19.81234245	56140000	23.18494037	605.8945831	NaN	1237000	1237000	6988000	5.604182137	3.210031279	820000	5243000	0	4.862357798	5243000	2.408442186	4.204740547	0	150000	4006000	76.40663742	3542000	5243000	0	0	0	0	0	0	0	35150000	35150000	0	5699.754293	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26064.57172	3
-124107000	-87361000	-249939000	-220742000	-15232000	-205510000	-37909000	-790000	-25917000	8237000	-150024000	-34170000	-6224000	0	-15232000	-15092000	-55486000	99510000	127990000	NaN	NaN	99510000	3.058123184	0.571666145	127990000	1.291750503	12.35417333	NaN	147834000	97676000	448135000	7.087267321	2.574450888	66142000	353568000	15232000	6.396830669	338336000	1.943676383	5.350793124	56350000	790000	120499000	35.61518727	27513000	268333000	34170000	12725000	0	15232000	23108000	70003000	21723000	460590000	438632000	21958000	2524.74879	2
-467327000	106411000	-515246000	-1104149000	0	-1104149000	-104873000	0	130897000	31410000	-336430000	0	-259529000	0	0	-508190000	-767719000	305040000	402520000	NaN	NaN	305040000	2.530647728	0.687313449	402520000	NaN	10.59650316	NaN	1231554000	225775000	4213921000	NaN	9.494769793	211440000	3989481000	0	NaN	3989481000	8.989063556	NaN	391040000	0	691928000	17.34380988	37441000	1923482000	0	358282000	0	0	1707717000	2065999000	3674037000	7143964000	4925095000	2218869000	2019.862172	2
