PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19902.19976	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13688.57111	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7430000	11260000	NaN	NaN	7430000	-21.53385604	NaN	11260000	NaN	1.006502303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000.995695	2
13295000	13295000	89285000	75883000	0	75883000	0	44213000	64866000	72564000	78161000	0	0	0	0	-2278000	-2278000	309280000	437740000	NaN	NaN	309280000	268.4331327	28.92143968	437740000	89.21512654	53.00363954	103.122872	9548000	9548000	39611000	36.53473193	3.704110021	2665000	35646000	0	35.33569249	35646000	3.333334322	32.87766162	0	5101000	23820000	66.82376704	13369000	33368000	0	0	0	0	2278000	2278000	0	426068000	425999000	69000	166.7123815	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3866000	4480000	28071000	56602000	0	56602000	0	28583000	52899000	55759000	56765000	0	0	0	0	-163000	-163000	269040000	407260000	NaN	NaN	269040000	120.3976918	17.04226793	407260000	34.76803164	52.66686699	NaN	4899000	4285000	27460000	5.130185707	1.739446467	110000	25609000	0	4.804925207	25609000	1.622195359	4.784374572	0	4442000	20547000	80.23351166	10602000	25446000	0	0	0	0	163000	163000	71058000	427113000	427113000	0	433.6578998	0
-14833000	-5130000	506901000	479258000	0	479258000	-7069000	271236000	520658000	539984000	505825000	0	-3720000	0	0	-22847000	-26567000	1818390000	2579530000	NaN	NaN	1818390000	33.1385786	5.598729251	2579530000	42.20444147	16.4969911	NaN	250194000	238631000	532544000	19.86157852	1.639675576	96965000	426451000	0	19.52114376	426451000	1.313020687	15.90477035	7069000	51865000	132738000	31.12620207	113412000	382932000	0	3720000	0	0	39799000	43519000	0	4265535000	4182812000	82723000	284.4417482	0
-59948000	32680000	-625244000	-23513000	0	-23513000	85359000	0	32524000	0	-27424000	-15806000	33768000	0	0	-14051000	3911000	147510000	211240000	147510000	211240000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95722000	0	450825000	8.750824954	4.419069843	120851000	299884000	0	8.16675725	299884000	2.939518307	5.820955782	6692000	0	70846000	23.62446813	0	166568000	15806000	91684000	0	0	25826000	133316000	273194000	335422000	323263000	12159000	4403.525903	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80110000	112140000	NaN	NaN	80110000	5.731942715	1.674990738	112140000	1.130003001	154.1478095	6.470753806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15690000	25530000	NaN	NaN	15690000	NaN	NaN	25530000	NaN	3.990973126	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	272540000	353940000	272540000	353940000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2041.522132	2
16861000	4843000	21866000	22293000	0	22293000	-292000	0	1950000	3236000	18811000	0	4016000	0	0	-534000	3482000	25560000	36450000	NaN	NaN	25560000	18.90846802	5.09931618	36450000	7.325881341	128.4422111	27.08086116	5256000	2146000	16151000	5.571231459	3.222185275	0	15724000	0	5.423939289	15724000	3.136997168	5.423939289	2651000	0	6900000	43.88196388	2847000	12156000	0	2271000	0	0	1297000	3568000	7299000	53270000	52030000	1240000	4072.120974	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5000000	-6380000	NaN	NaN	-5000000	NaN	-0.297282829	-6380000	NaN	-81.96721311	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
92275000	97191000	191958000	154543000	-13200000	167743000	-35017000	50084000	84454000	52864000	176729000	0	-407000	0	-13200000	-8579000	-8986000	666930000	930600000	NaN	NaN	666930000	70.741534	12.22857661	930600000	42.55551302	95.62861118	NaN	46189000	12649000	287895000	36.41014291	5.278733993	41335000	239176000	15600000	33.50335146	223576000	4.0994051	28.27570507	35017000	5224000	164891000	73.75165492	27545000	211080000	0	1828000	0	15600000	10668000	12496000	124584000	1207903000	1190960000	16943000	694.2726655	1
-479048000	-38954000	4751012000	2029130000	5068219000	-3039089000	-1331957000	0	-1571644000	-5488000	-2050692000	393409000	-709465000	2320335000	2747884000	-672341000	-988397000	-257790000	-389530000	NaN	NaN	-257790000	-0.348589907	-0.067273152	-389530000	-0.694870482	-1.667657478	-0.231729809	506863000	43733000	8642792000	21.08049465	2.255432171	668796000	7182076000	1878980000	14.56594551	5303096000	1.383901559	12.93469597	1912875000	0	2454469000	46.28369918	5488000	2961332000	426591000	1050353000	84665000	1794315000	864820000	2341764000	13318028000	18222858000	9686026000	8536832000	1644.517349	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30000	160000	NaN	NaN	30000	0.019933555	0.001928764	160000	0.004035336	0.114882667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10392.70833	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5370000	7020000	NaN	NaN	5370000	0.551907256	0.128359941	7020000	NaN	20.12788893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20381.46633	3
4758000	4758000	4111000	4851000	0	4851000	0	494000	3635000	3635000	8393000	0	0	0	0	-3542000	-3542000	54160000	77550000	NaN	NaN	54160000	47.37537797	22.65925611	77550000	NaN	99.1295053	118.6767436	1745000	1745000	5892000	NaN	2.465072692	0	5852000	0	NaN	5852000	2.448337643	NaN	0	132000	565000	9.654818865	565000	2310000	0	0	0	0	3542000	3542000	0	64892000	64892000	0	651.8397149	1
-12038000	-1310000	-12277000	-12077000	0	-12077000	-27180000	-500000	4858000	8833000	-7180000	0	-447000	0	0	-4450000	-4897000	111260000	167700000	NaN	NaN	111260000	8.82202846	2.612783398	167700000	4.741692493	75.94933253	8.799047539	17170000	6158000	96670000	3.905461706	2.270157928	0	96470000	0	NaN	96470000	2.265461212	3.897381719	31974000	500000	74403000	77.12553125	7585000	91573000	0	447000	0	0	4450000	4897000	0	321293000	287023000	34270000	749.9449386	2
10159000	10378000	30722000	34170000	0	34170000	0	17807000	24607000	27112000	34766000	0	0	0	0	-596000	-596000	177650000	246610000	NaN	NaN	177650000	101.8571598	12.5223657	246610000	48.82005275	57.58587313	NaN	3131000	2912000	15498000	9.257105041	1.092438073	1948000	11750000	0	8.181947661	11750000	0.82824541	7.018388452	0	2932000	8023000	68.28085106	4942000	11154000	0	0	0	0	596000	596000	0	231279000	231279000	0	321.3079014	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28022.88145	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19340.81418	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-127314000	-15999000	74102000	-549162000	218836000	-767998000	-111605000	-787000	-214226000	-2467000	-341540000	102525000	-429759000	0	218836000	-99224000	-426458000	131290000	184430000	NaN	NaN	131290000	1.223467552	0.308573582	184430000	0.92070015	9.598363782	NaN	196256000	28950000	2693445000	20.83887165	6.330459078	272986000	2284709000	846877000	13.23640049	1437832000	3.379366067	11.12433946	311474000	787000	694596000	48.30856456	2467000	890852000	17475000	429964000	0	846877000	99541000	546980000	132453000	1846817000	1757496000	89321000	3882.835323	2
676991000	-200162000	10872201000	8583901000	197575000	8386326000	92388000	748090000	988454000	751865000	1665445000	-537899000	2239639000	197575000	0	5019141000	6720881000	2993630000	4052960000	NaN	NaN	2993630000	1.890626172	0.707864694	4052960000	3.781459212	2.569705658	NaN	903408000	422986000	8617924000	10.20935886	2.037768239	0	7921224000	0	9.384002275	7921224000	1.873028665	9.384002275	460086000	30198000	534437000	6.746899217	35763000	1437845000	1432134000	2822422000	0	0	2228823000	6483379000	0	10948240000	8168427000	2779813000	271.2541528	2
353956000	338875000	185101000	364286000	31574000	332712000	-9297000	-2732000	3898000	3432000	357854000	0	-24819000	0	31574000	-323000	-25142000	714780000	1014640000	NaN	NaN	714780000	43.84383072	6.648723106	1014640000	25.77958923	55.48454625	42.01118371	42614000	26355000	393532000	16.51180054	3.660546324	62185000	300347000	95028000	11.22392256	205319000	1.909831248	8.614766718	62872000	2732000	125665000	61.20475942	9878000	168279000	0	24819000	0	95028000	12221000	37040000	1207561000	1887386000	1605984000	281402000	416.0063803	1
-473810000	-8987000	-1011234000	-1715108000	56400000	-1771508000	-697131000	-808000	-586959000	-17398000	-1060769000	36445000	-567431000	0	56400000	-179753000	-710739000	231640000	321520000	NaN	NaN	231640000	2.812180732	0.490636168	321520000	2.200227964	6.714724701	NaN	630463000	48481000	4008199000	41.34337641	8.489757375	0	3903773000	451900000	35.60503976	3451873000	7.311404514	35.60503976	958586000	808000	1267772000	36.72707542	17398000	1898235000	63555000	968775000	0	451900000	521308000	1553638000	0	3894673000	2865226000	1029447000	3080.730152	2
-346000	-346000	12032000	12057000	0	12057000	0	2017000	12403000	14570000	12057000	0	0	0	0	0	0	47870000	67380000	NaN	NaN	47870000	87.62626674	17.72580254	67380000	43.2107531	104.1750541	NaN	581000	581000	5681000	11.02824626	2.103619892	7000	5666000	0	11.01271625	5666000	2.098065535	10.9991275	0	537000	5085000	89.74585245	2918000	5666000	0	0	0	0	0	0	0	59557000	59557000	0	533.6820405	0
-2072000	91000	9162000	7712000	0	7712000	0	1083000	9961000	8354000	7889000	0	0	0	0	-177000	-177000	116480000	164170000	NaN	NaN	116480000	85.84145013	32.5147988	164170000	58.75569267	319.3621531	NaN	3274000	1111000	10629000	18.85174834	2.96703122	0	10479000	0	18.58570617	10479000	2.925159484	18.58570617	0	127000	7028000	67.06746827	4745000	10302000	0	0	0	0	177000	177000	0	124199000	124199000	0	1382.534511	1
-143653000	19029000	-255869000	-273317000	4492000	-277809000	-49702000	-189000	-62894000	-15440000	-206547000	-52596000	-7983000	0	4492000	-10683000	-71262000	140280000	187840000	NaN	NaN	140280000	8.085621062	1.678009706	187840000	4.333776144	43.49971115	NaN	217501000	54410000	545837000	20.26722858	6.52922572	10170000	516494000	39958000	18.07166196	476536000	5.700256867	17.69404426	77387000	189000	185781000	38.98572196	15793000	403282000	52596000	8642000	0	39958000	12016000	73254000	42167000	854264000	848576000	5688000	3307.991696	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24400000	33780000	NaN	NaN	24400000	1.687985058	0.112127295	33780000	NaN	2.274615441	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2850.450585	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	180000	NaN	NaN	0	NaN	NaN	180000	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26170000	37480000	NaN	NaN	26170000	1.319241725	0.373920937	37480000	0.59208286	32.68361585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6504.72318	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	129820000	185610000	129820000	185610000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14102.44508	3
4806000	4806000	3104000	4101000	0	4101000	0	272000	-705000	-2132000	4101000	0	0	0	0	0	0	12700000	17680000	NaN	NaN	12700000	22.41469513	6.887201857	17680000	9.422141621	178.9690257	NaN	757000	757000	5659000	5.648748567	3.068872072	822000	4662000	0	5.474065585	4662000	2.528199611	4.65355466	0	121000	3905000	83.76233376	3735000	4662000	0	0	0	0	0	0	0	20241000	20241000	0	6086.277407	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15903.13947	3
-68469000	-30327000	-69172000	-154789000	-22797000	-131992000	-9275000	-549000	-43462000	-21710000	-111931000	0	13367000	0	-22797000	-33428000	-20061000	65580000	88850000	NaN	NaN	65580000	3.216165561	0.604645238	88850000	2.11173724	8.760798539	NaN	145848000	55677000	345829000	17.59227795	3.188530925	20597000	308792000	22797000	15.59629667	285995000	2.6368636	14.54852986	44135000	549000	101436000	35.46775293	23767000	247284000	0	4210000	0	22797000	34501000	38711000	90500000	450869000	422579000	28290000	2277.789048	2
-150242000	118785000	-2221649000	-1339958000	0	-1339958000	-10863000	0	18390000	5128000	-131852000	-219738000	-40252000	0	0	-948116000	-1208106000	372460000	525920000	NaN	NaN	372460000	2.522654119	0.812463407	525920000	NaN	14.0244158	NaN	1039573000	98217000	9331041000	NaN	20.35421082	235279000	8895762000	0	NaN	8895762000	19.40471756	NaN	278388000	0	530028000	5.958207965	13720000	1569601000	219738000	1295726000	0	0	5810697000	7326161000	0	14797289000	5709590000	9087699000	1886.228571	2
