PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
3133000	3133000	-6420000	-2151000	0	-2151000	0	2808000	-5246000	499000	-2113000	0	0	0	0	-38000	-38000	56370000	83680000	NaN	NaN	56370000	95.03334689	5.869452213	83680000	38.18083977	9.119156165	NaN	231000	231000	29424000	30.32819141	3.063735354	8113000	21155000	0	30.16739757	21155000	2.20273659	21.80508732	0	8704000	20886000	98.72843299	15141000	21117000	0	0	0	0	38000	38000	0	154399000	154399000	0	136.9561838	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-10525000	316000	90246000	3715000	0	3715000	0	12137000	14240000	18515000	3715000	0	0	0	0	0	0	220660000	314370000	NaN	NaN	220660000	55.62187398	10.37456296	314370000	27.76960485	36.84979509	NaN	16063000	5222000	51804000	9.162120363	2.435619775	4783000	42771000	0	8.410460037	42771000	2.01092374	7.564532663	0	7457000	26708000	62.44417947	21071000	42771000	0	0	0	0	0	0	0	316489000	316489000	0	524.7216414	0
-213523000	-212480000	-42960000	70631000	0	70631000	-7086000	204344000	312803000	320122000	99280000	0	-5979000	0	0	-22670000	-28649000	1012300000	1450890000	NaN	NaN	1012300000	11.54319641	2.317120825	1450890000	12.60270865	8.272425155	NaN	306750000	305707000	667767000	11.89505816	1.528496317	116801000	542216000	0	11.73919278	542216000	1.24111428	9.658594772	7086000	96352000	206817000	38.14291721	199498000	513567000	0	5979000	0	0	22670000	28649000	0	3087344000	2967225000	120119000	320.1305048	0
-150201000	-24675000	481997000	-616669000	-9310000	-607359000	54376000	0	-79044000	3840000	-229245000	-336863000	-42411000	0	-9310000	1160000	-378114000	219470000	313180000	219470000	313180000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	152552000	27026000	1013741000	15.62534295	10.45463623	119841000	836920000	34310000	14.21824039	802610000	8.277257784	12.37106569	46730000	0	265504000	33.08007625	0	418056000	336863000	42411000	0	34310000	5280000	384554000	0	879708000	879708000	0	5233.480588	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	150280000	211060000	NaN	NaN	150280000	13.56669341	2.458354392	211060000	1.684727774	253.4292547	10.40804532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	-35893000	64339000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	862050000	1243500000	NaN	NaN	862050000	55.89876234	25.03182125	1243500000	NaN	256.1343897	NaN	NaN	NaN	NaN	NaN	NaN	2930000	NaN	NaN	NaN	NaN	NaN	NaN	35893000	864000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5978.83981	2
-18362000	-1760000	88187000	-36825000	279000	-37104000	5641000	0	39178000	0	20816000	0	-2775000	0	279000	-55145000	-57920000	54880000	75060000	54880000	75060000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18362000	1760000	191344000	2.431710448	1.362479036	12023000	121956000	147000	1.70081462	121809000	0.86734995	1.548019368	7702000	0	24586000	20.18405865	0	42948000	0	4325000	0	147000	74536000	78861000	0	247807000	203187000	44620000	2109.74226	2
-8425000	-3036000	160624000	13971000	0	13971000	8166000	0	16154000	-1307000	7729000	0	7828000	0	0	-1586000	6242000	14060000	19710000	NaN	NaN	14060000	10.77562197	2.228569008	19710000	3.468521808	61.13043478	11.36492232	13714000	4852000	39692000	11.71927131	6.291348583	0	34825000	0	10.28226402	34825000	5.519908656	10.28226402	4436000	0	10314000	29.6166547	3686000	24028000	0	9211000	0	0	1586000	10797000	0	73549000	56517000	17032000	4190.652564	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8220000	-10640000	-8220000	-10640000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19777.75985	3
-45013000	-31226000	268650000	224825000	168200000	56625000	-23735000	125899000	100438000	181819000	55425000	-2621000	-1773000	0	168200000	5594000	1200000	697760000	972510000	NaN	NaN	697760000	44.84383287	9.027193853	972510000	29.60323117	89.40674366	NaN	58886000	45099000	475005000	31.41484352	6.14532535	35598000	418110000	100800000	23.33985873	317310000	4.105163497	20.98555594	23735000	10027000	251329000	79.20613911	45820000	310215000	2621000	1773000	0	100800000	2701000	7095000	301199000	1103685000	1092198000	11487000	727.2294533	1
-3119717000	-339792000	2539230000	4457935000	9471863000	-5013928000	-12152000	0	694487000	0	-2425230000	-2558829000	237393000	-539930000	10011793000	-267262000	-2588698000	259860000	355990000	NaN	NaN	259860000	0.171165045	0.030392084	355990000	0.268375556	1.557267907	0.134868501	3413068000	343913000	41243289000	63.92128111	4.823633957	34705000	39824584000	23868032000	24.78419299	15956552000	1.866208247	24.73040513	1428318000	0	2023586000	12.68185006	0	5436654000	6992593000	2814029000	6289930000	17578102000	713276000	10519898000	288315000	29586388000	14997771000	14588617000	2026.837585	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4320000	6490000	NaN	NaN	4320000	1.1810271	0.201405065	6490000	0.307408765	16.29647513	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13168.86088	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	380000	480000	380000	480000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50058.64169	3
4466000	4466000	11451000	9655000	0	9655000	0	778000	7742000	7742000	12208000	0	0	0	0	-2553000	-2553000	65580000	92250000	NaN	NaN	65580000	54.73416389	17.59192484	92250000	NaN	124.152345	91.31456072	3056000	3056000	7203000	NaN	1.932214618	0	7103000	0	NaN	7103000	1.905389481	NaN	0	331000	1494000	21.03336618	1494000	4550000	0	0	0	0	2553000	2553000	0	189749000	189749000	0	752.0901052	1
-25212000	-20076000	-47940000	-80560000	0	-80560000	-20821000	-558000	-47996000	-3864000	-73208000	0	-5935000	0	0	-1417000	-7352000	121500000	175060000	NaN	NaN	121500000	8.322463047	2.413156998	175060000	3.879301442	73.16905726	NaN	26950000	21811000	103177000	2.825146736	2.049237034	0	101797000	0	NaN	101797000	2.021828337	2.78736019	20821000	558000	67495000	66.30352564	15378000	94445000	0	5935000	0	0	1417000	7352000	0	103456000	89025000	14431000	605.3600787	2
-11000	0	-7501000	-172000	0	-172000	0	1416000	-161000	-1059000	-172000	0	0	0	0	0	0	91060000	125180000	NaN	NaN	91060000	92.61598088	9.221338576	125180000	NaN	26.13642202	NaN	11000	0	15594000	NaN	1.579151699	8185000	6535000	0	NaN	6535000	0.661777373	NaN	0	3210000	6524000	99.83167559	6393000	6535000	0	0	0	0	0	0	0	65543000	65543000	0	361.3132174	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34000.19643	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19419.15958	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-29578000	27380000	702822000	2289440000	2890713000	-601273000	-93132000	-762000	-504972000	-1998000	-534550000	0	-119109000	847216000	2043497000	52386000	-66723000	128920000	172230000	NaN	NaN	128920000	0.561576457	0.160798456	172230000	0.475501854	8.687309291	NaN	88543000	31585000	3990881000	17.40317325	4.97771876	0	3927263000	2640885000	5.609553177	1286378000	1.604464754	5.609553177	177783000	762000	612705000	47.63024554	1998000	701248000	0	577516000	202784000	2438101000	7614000	585130000	0	834063000	567986000	266077000	3903.537139	2
875160000	-479478000	11587998000	6895983000	1255700000	5640283000	703959000	631506000	1654469000	622427000	2529629000	1450568000	-710671000	1255700000	0	2370757000	3110654000	2047390000	2759580000	NaN	NaN	2047390000	0.566352542	0.217426097	2759580000	1.130342848	1.664443225	NaN	2399732000	727668000	18444698000	8.661556523	1.958766378	0	17079793000	262300000	7.897427553	16817493000	1.785962549	7.897427553	858187000	81163000	1284565000	7.638266893	92182000	3684297000	1654857000	6599778000	262300000	0	4878561000	13133196000	0	16883427000	11512116000	5371311000	330.1608959	2
-47416000	28139000	444961000	-194975000	-21368000	-173607000	-107075000	110124000	-106857000	82629000	-154273000	0	-9628000	0	-21368000	-9706000	-19334000	498740000	717210000	NaN	NaN	498740000	33.49677904	5.402672604	717210000	15.95417718	34.0857802	NaN	145711000	70156000	509604000	20.27071349	5.520358442	14457000	455128000	35318000	17.27400479	419810000	4.547652055	16.69894316	113069000	9818000	254765000	60.68578643	40421000	400476000	0	9628000	0	35318000	9706000	19334000	1096156000	1051182000	1011850000	39332000	512.412851	1
-198618000	-23189000	1606956000	2080937000	1818984000	261953000	-384631000	-781000	-659097000	-10287000	-857715000	923865000	367186000	-81806000	1900790000	-171383000	1119668000	194090000	277740000	NaN	NaN	194090000	0.869689144	0.186108955	277740000	0.898390922	5.138046924	NaN	313259000	58336000	4511281000	29.79642661	4.325775639	0	4162000000	1443716000	17.95391369	2718284000	2.606507266	17.95391369	573286000	781000	1147540000	42.21560367	15287000	1460799000	220135000	770864000	81806000	1361910000	266486000	1257485000	0	2032772000	1975642000	57130000	2544.214999	2
-240000	-240000	8587000	4100000	0	4100000	0	4349000	4340000	4340000	4100000	0	0	0	0	0	0	29640000	42470000	NaN	NaN	29640000	88.18071225	13.95932309	42470000	NaN	56.98345288	NaN	240000	240000	2731000	NaN	1.286198089	263000	2218000	0	NaN	2218000	1.04459442	NaN	0	890000	1978000	89.17944094	1978000	2218000	0	0	0	0	0	0	3484000	30593000	30593000	0	543.5627619	0
-2271000	-1198000	9520000	7663000	0	7663000	0	7874000	10827000	13239000	8556000	0	0	0	0	-893000	-893000	110830000	162490000	NaN	NaN	110830000	99.47453866	22.75529314	162490000	37.51007047	268.4230539	NaN	2970000	1897000	14680000	10.52934463	3.014054888	0	14577000	0	10.45546707	14577000	2.992907228	10.45546707	0	416000	9254000	63.48357001	6580000	12224000	0	0	0	0	2353000	2353000	2564000	117637000	116689000	948000	1970.893547	1
-180977000	-93088000	-128231000	-266039000	-37524000	-228515000	-49929000	-183000	-68457000	2638000	-249434000	3702000	23008000	0	-37524000	-5791000	20919000	-7950000	1770000	NaN	NaN	-7950000	-0.342667769	-0.063195548	1770000	-0.129457743	-2.179119214	NaN	189120000	98524000	570076000	10.30017577	4.531605691	706000	543754000	37524000	9.159357528	506230000	4.024085822	9.146601467	69545000	183000	253185000	50.01382771	16695000	442305000	46298000	10650000	0	37524000	6977000	63925000	0	1029435000	1025403000	4032000	3767.212229	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65330000	98080000	NaN	NaN	65330000	1.722383338	0.262551893	98080000	NaN	5.943256592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2738.996121	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3800000	-4930000	-3800000	-4930000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42220000	62060000	42220000	62060000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6671.911871	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115140000	163510000	115140000	163510000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3633.500964	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17577.03297	3
-3934000	-3934000	-10922000	-6179000	0	-6179000	-13000	1199000	-2245000	-1589000	-6179000	0	0	0	0	0	0	14560000	18500000	NaN	NaN	14560000	19.07423614	6.409078018	18500000	7.529736252	205.51619	NaN	3934000	3934000	10574000	7.512116827	4.654504874	553000	9021000	0	6.801683989	9021000	3.970899231	6.40881463	13000	173000	5087000	56.39064405	4431000	9021000	0	0	0	0	0	0	0	48513000	48513000	0	5614.654246	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27495.13202	3
-163825000	-103719000	-208901000	-266779000	-5481000	-261298000	-30734000	-785000	-52816000	-4121000	-216641000	-36499000	-2061000	0	-5481000	-6097000	-44657000	71010000	104380000	NaN	NaN	71010000	1.938870159	0.37775195	104380000	0.814727277	8.669673358	NaN	180095000	109213000	456078000	6.33380088	2.426198475	65596000	365706000	5481000	5.913605622	360225000	1.916289199	5.002638632	44095000	785000	113705000	31.5649941	29661000	293800000	36499000	7462000	0	5481000	22464000	66425000	130238000	594119000	544398000	49721000	2491.436446	2
-801257000	-56220000	-2474095000	-2317134000	0	-2317134000	-103231000	0	-158321000	5330000	-959578000	0	-321685000	0	0	-1035871000	-1357556000	247810000	363330000	NaN	NaN	247810000	2.291466433	0.539211327	363330000	NaN	8.47418881	NaN	1219812000	217554000	4418039000	NaN	9.613238664	443357000	3962189000	0	NaN	3962189000	8.621351801	NaN	353328000	0	950705000	23.99443843	53898000	2170517000	0	350200000	0	0	1441472000	1791672000	2294567000	6049492000	4371007000	1678485000	1692.947982	2
