PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18175.30033	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11762.12542	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
30817000	32458000	108574000	101642000	0	101642000	0	39019000	81106000	78764000	111923000	0	-7375000	0	0	-2906000	-10281000	196620000	359550000	NaN	NaN	196620000	76.84929363	17.82510268	359550000	60.95877784	38.05742603	NaN	13237000	11596000	46771000	41.32726007	4.240147887	4868000	39703000	0	39.38332105	39703000	3.599379777	35.08191415	0	3721000	16185000	40.76518147	6881000	29422000	0	7375000	0	0	2906000	10281000	NaN	322418000	315726000	6692000	169.6258695	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
15686000	18037000	43274000	40022000	0	40022000	0	20003000	33054000	31992000	48740000	0	-451000	0	0	-8267000	-8718000	133700000	242490000	NaN	NaN	133700000	66.19802137	8.716942014	242490000	21.07006235	30.58467747	NaN	7779000	5428000	40800000	8.859748371	2.660069066	3360000	29052000	0	7.038288339	29052000	1.89412565	6.308662002	0	1771000	10896000	37.50516316	5468000	18675000	0	451000	0	0	9926000	10377000	NaN	402709000	377911000	24798000	406.4444296	0
202387000	204764000	719959000	625115000	0	625115000	-5083000	306459000	433913000	468321000	636300000	0	-944000	0	0	-10241000	-11185000	1793600000	3234130000	NaN	NaN	1793600000	47.0898489	7.36357169	3234130000	57.62882276	18.40924839	NaN	167226000	156675000	521030000	37.96923863	2.139073237	206268000	302862000	0	37.10204492	302862000	1.243390973	22.07059008	5083000	34695000	94984000	31.36213853	60576000	262210000	0	944000	0	0	39708000	40652000	NaN	4563692000	4470376000	93316000	269.6667772	0
606703000	24666000	1305296000	1026596000	0	1026596000	0	0	35050000	0	641753000	0	285284000	0	0	99559000	384843000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15116000	0	1989462000	17.19500432	7.077113752	0	1977162000	0	17.0886949	1977162000	7.033358959	17.0886949	0	0	7149000	0.361578869	0	22265000	0	975161000	0	0	979736000	1954897000	NaN	2196126000	414728000	1781398000	3294.806467	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8840000	15900000	NaN	NaN	8840000	1.023664886	0.290291709	15900000	0.242474467	19.81431921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
3371000	6225000	-911000	-74000	0	-74000	-3000	0	-1771000	-1364000	1600000	0	816000	0	0	-2490000	-1674000	23480000	43520000	NaN	NaN	23480000	38.7139324	8.71404765	43520000	12.60671141	134.0182648	NaN	3666000	812000	15775000	9.578020644	5.854518811	2759000	11938000	0	8.923497268	11938000	4.430506851	7.248330298	970000	0	3588000	30.05528564	1610000	7254000	0	1509000	0	0	3175000	4684000	NaN	47418000	46772000	646000	3214.031778	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	230000	430000	NaN	NaN	230000	NaN	0.017115641	430000	NaN	3.979238754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
35938000	41599000	127026000	92818000	0	92818000	-36807000	39088000	42304000	56901000	78242000	-2749000	23815000	0	0	-6490000	14576000	308240000	545530000	NaN	NaN	308240000	52.48212334	7.583113285	545530000	25.46596167	49.52821738	NaN	41709000	9167000	223183000	33.49084634	5.490598145	43292000	164391000	0	31.16491597	164391000	4.044236881	24.66851741	38720000	2228000	112258000	68.28719334	12538000	153967000	2749000	1185000	0	0	6490000	10424000	NaN	942739000	889758000	52981000	669.0875512	1
-365545000	88750000	-8209945000	-6860184000	-1859900000	-5000284000	-640734000	0	-803951000	-7415000	-1169496000	-762012000	-3253990000	0	-1859900000	185214000	-3830788000	288150000	486870000	NaN	NaN	288150000	0.439290126	0.101835804	486870000	0.952561983	2.032211773	NaN	775565000	61458000	11957330000	41.61966585	4.225869544	1454825000	9663505000	1859900000	32.22565263	7803605000	2.757891327	27.16186913	1555424000	0	1972349000	25.27484413	7415000	2747914000	762012000	3418474000	0	1859900000	875205000	5055691000	NaN	18338941000	8731646000	9607295000	1508.065084	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6140000	12070000	NaN	NaN	6140000	2.64610725	0.437223674	12070000	0.829337476	23.92810656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10374.18301	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3240000	5330000	NaN	NaN	3240000	NaN	NaN	5330000	NaN	13.98359948	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6826000	6826000	15375000	15375000	0	15375000	0	5257000	8549000	8549000	15375000	0	0	0	0	0	0	40460000	75390000	NaN	NaN	40460000	43.36535099	18.51324734	75390000	NaN	77.19414729	NaN	286000	286000	516000	NaN	0.236105675	0	516000	0	NaN	516000	0.236105675	NaN	0	122000	230000	44.57364341	230000	516000	0	0	0	0	0	0	NaN	63902000	63902000	0	532.4229237	1
20527000	2319000	33472000	33472000	0	33472000	-15918000	-355000	11621000	8968000	32148000	-62000	1267000	0	0	119000	1324000	154840000	298910000	NaN	NaN	154840000	50.83123729	8.955129451	298910000	10.88411968	122.7685562	NaN	14545000	3846000	72918000	3.871391319	4.217192775	0	72718000	0	NaN	72718000	4.20562583	3.86077284	27284000	355000	51730000	71.13782007	3010000	66275000	62000	94000	0	0	6287000	6443000	NaN	312658000	304672000	7986000	614.778526	2
31854000	34904000	67833000	73297000	0	73297000	0	27547000	42097000	39377000	73951000	0	0	0	0	-654000	-654000	180010000	326540000	NaN	NaN	180010000	118.6622491	15.15674285	326540000	48.12803446	65.46527587	NaN	11596000	5160000	28067000	14.06821277	2.363225941	8438000	17829000	0	13.16598657	17829000	1.50119198	8.936550595	0	1019000	4645000	26.05305962	2622000	16241000	0	0	0	0	1588000	1588000	NaN	141149000	139821000	1328000	327.3590008	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22385.03756	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19842.99859	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-36746000	-16649000	-687061000	-672732000	-43700000	-629032000	183753000	-814000	201291000	-2579000	164545000	-11534000	-850132000	0	-43700000	68089000	-793577000	21310000	39810000	NaN	NaN	21310000	0.459862316	0.111278619	39810000	0.288093661	1.702222155	NaN	42117000	16649000	2367318000	36.28740918	12.36189009	457040000	1730278000	364700000	27.93798093	1365578000	7.130907272	20.93224808	127405000	814000	314194000	23.00813282	2579000	356311000	11534000	851987000	0	364700000	145746000	1009267000	NaN	1821456000	1678522000	142934000	2822.237937	2
-268722000	119869000	6337569000	4963314000	0	4963314000	94655000	387096000	492816000	400823000	224094000	851475000	4001782000	0	0	-114037000	4739220000	1377940000	2407970000	NaN	NaN	1377940000	1.377322378	0.510051195	2407970000	3.438746225	1.27112132	NaN	673971000	106554000	3851627000	9.593810247	1.425698472	130745000	3080882000	0	7.999668717	3080882000	1.140403461	7.674003039	208239000	12149000	224636000	7.291288663	13735000	898607000	212812000	602921000	0	0	1366542000	2182275000	NaN	8273945000	4605631000	3668314000	241.1066864	2
5824000	9930000	-217432000	-71001000	-27937000	-43064000	6157000	3088000	27478000	121000	33302000	0	-8092000	0	-27937000	-68274000	-76366000	203120000	367280000	NaN	NaN	203120000	6.684477485	1.672672897	367280000	6.989270395	18.20300038	NaN	104976000	57063000	650268000	30.78208628	5.354891983	9031000	576237000	240239000	16.33282346	335998000	2.766909946	15.90531815	69576000	2910000	98656000	29.36207954	7437000	203632000	0	31760000	0	240239000	100606000	132366000	NaN	1653834000	1156906000	496928000	486.6302273	1
-161217000	-55260000	-1451865000	-1424965000	-278247000	-1146718000	-253120000	-835000	-223075000	-3176000	-384292000	44612000	-753424000	0	-278247000	-53614000	-762426000	77450000	145050000	NaN	NaN	77450000	1.117115681	0.223316934	145050000	1.006628542	2.476748227	NaN	350470000	63135000	2814532000	40.0417129	8.115334486	0	2730632000	359047000	33.74000569	2371585000	6.838154811	33.74000569	617595000	835000	794179000	33.48726695	10870000	1144649000	5388000	881582000	0	359047000	339966000	1226936000	NaN	4577112000	3421086000	1156026000	2593.903476	2
5668000	5677000	16593000	12033000	0	12033000	0	4173000	6365000	6369000	12033000	0	0	0	0	0	0	54070000	98990000	NaN	NaN	54070000	109.0306421	27.66354695	98990000	60.84044415	132.916091	NaN	631000	622000	1629000	5.851899492	0.833436619	0	1129000	0	4.055736358	1129000	0.577624274	4.055736358	0	246000	498000	44.10983171	494000	1129000	0	0	0	0	0	0	NaN	63721000	63721000	0	526.5926287	0
-227000	2090000	2083000	-497000	0	-497000	0	795000	-112000	2314000	-339000	0	0	0	0	-158000	-158000	84460000	155470000	NaN	NaN	84460000	114.2090216	36.28421749	155470000	71.85541115	251.3944863	NaN	2874000	557000	8278000	16.23096631	3.556248548	0	7788000	0	15.27020604	7788000	3.345743379	15.27020604	0	80000	4756000	61.06831022	2330000	7630000	0	0	0	0	158000	158000	NaN	72587000	72587000	0	1692.408221	1
33931000	27712000	-243434000	-104250000	-37996000	-66254000	-52983000	-97000	-58251000	-2416000	-24320000	-15775000	-40307000	0	-37996000	14148000	-41934000	227770000	402210000	NaN	NaN	227770000	19.96061549	4.108380749	402210000	11.53423506	80.18207036	NaN	6195000	43000	334493000	22.41459492	6.033387197	74184000	228309000	37996000	17.72411713	190313000	3.432753504	12.75299873	62614000	97000	123321000	64.79904158	10871000	129516000	15775000	40307000	0	37996000	4715000	60797000	NaN	661017000	515823000	145194000	2637.605228	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32880000	61570000	NaN	NaN	32880000	0.57065175	0.133039856	61570000	NaN	3.205711314	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4280.30781	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2190000	3790000	NaN	NaN	2190000	NaN	NaN	3790000	NaN	98.41369703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41320000	74570000	NaN	NaN	41320000	4.368464532	1.10040858	74570000	2.065555987	57.11647503	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4261.684415	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10545.41489	3
1810000	1810000	296000	5234000	0	5234000	0	1025000	3516000	3525000	5326000	0	-92000	0	0	0	-92000	15880000	30020000	NaN	NaN	15880000	54.04765002	13.06478175	30020000	19.24071082	219.4431009	NaN	358000	358000	7717000	11.1870604	6.348924483	4938000	2779000	0	11.1870604	2779000	2.286336807	4.02861745	0	43000	2329000	83.80712487	2320000	2687000	0	92000	0	0	0	92000	NaN	32488000	32488000	0	5423.260342	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11635.09285	3
917000	29486000	-147802000	-46670000	-25415000	-21255000	-17953000	-223000	7562000	16626000	8479000	0	-48660000	0	-25415000	18926000	-29734000	129010000	223740000	NaN	NaN	129010000	9.137692544	2.333734037	223740000	5.684261544	19.0709191	NaN	75634000	8303000	307203000	19.50619087	5.557166867	84231000	206071000	25415000	16.81929011	180656000	3.267987414	11.47095054	34512000	223000	52516000	29.06961297	7973000	128150000	0	48660000	0	25415000	3846000	52506000	NaN	577492000	454887000	122605000	2164.913221	2
-675174000	-9088000	-2836733000	-935043000	0	-935043000	-12545000	0	-1033000	18893000	-676207000	-68597000	88572000	0	0	-278811000	-258836000	214250000	393570000	NaN	NaN	214250000	1.164924291	0.328542481	393570000	2.12555673	9.156581606	NaN	921572000	103650000	5446914000	56.13286396	8.352591091	0	5381914000	0	55.46301014	5381914000	8.252916593	55.46301014	141233000	0	271115000	5.037520109	5542000	1192687000	118607000	897302000	0	0	3173318000	4189227000	NaN	6944009000	3238838000	3705171000	1797.834319	2
