PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29516.15283	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24997.94584	3
41698000	51409000	572057000	501170000	181470000	319700000	53429000	36849000	163503000	59780000	205201000	0	73152000	0	181470000	41347000	114499000	235100000	228830000	NaN	NaN	235100000	2.574378057	0.539387963	228830000	1.356842158	26.82748705	3.225861919	28593000	13250000	295222000	0.902037475	0.677325365	22381000	240109000	34185000	0.697575607	205924000	0.472449711	0.629172249	2899000	12982000	49687000	24.1288048	16631000	78280000	0	93629000	0	34185000	34015000	127644000	0	3401225000	2564998000	836227000	1244.613911	2
-1980000	-1980000	40086000	6117000	0	6117000	0	10040000	8097000	8795000	6117000	0	0	0	0	0	0	522240000	505410000	NaN	NaN	522240000	172.3950593	32.13796278	505410000	85.69349285	65.74527107	NaN	2475000	2475000	19473000	11.88462264	1.19834281	572000	18707000	0	3.473955933	18707000	1.151204177	11.41893918	0	3784000	16232000	86.76965842	15534000	18707000	0	0	0	0	0	0	0	125783000	125783000	0	82.50456001	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40858.33072	3
-14887000	-17154000	136866000	85476000	0	85476000	0	82376000	100363000	101029000	85476000	0	0	0	0	0	0	641480000	620600000	NaN	NaN	641480000	46.38927183	9.61479261	620600000	26.11947929	76.76897264	64.33197628	20042000	19638000	58304000	3.480584329	0.873886744	68000	57836000	0	3.157062358	57836000	0.866872148	3.45264605	0	1743000	37794000	65.3468428	37128000	57836000	0	0	0	0	0	0	0	666315000	666315000	0	NaN	0
38358000	39363000	1577263000	897559000	0	897559000	0	530219000	855614000	751651000	893972000	0	-5624000	0	0	9211000	3587000	2070630000	2013410000	NaN	NaN	2070630000	10.75180193	2.390829337	2013410000	7.848782573	14.23325678	23.96642191	216165000	214384000	888280000	5.021375162	1.025642381	14701000	834579000	0	4.800911309	834579000	0.963637133	4.717807742	0	290088000	595492000	71.35238246	566018000	811657000	0	5624000	0	0	17298000	22922000	0	5268261000	5239204000	29057000	459.5615275	0
55082000	46583000	14467657000	10921632000	11695098000	-773466000	-478481000	0	-555115000	-15492000	-500033000	-257653000	-15549000	-323112000	12018210000	-231000	-273433000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80422000	79274000	5375020000	16.83620521	10.91219226	0	4623318000	3479597000	3.582483685	1143721000	2.32194549	3.585660308	534355000	0	781768000	68.35303365	15492000	862190000	257653000	23647000	323112000	3156485000	231000	281531000	0	932047000	929690000	2357000	10076.32755	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
8269000	15392000	-756387000	78348000	60087000	18261000	-50283000	8265000	2878000	11826000	11147000	0	7114000	0	60087000	0	7114000	466930000	445800000	NaN	NaN	466930000	8.944231417	2.4303003	445800000	3.462265619	123.7174643	6.457746666	26491000	19368000	445637000	5.542011582	2.319473443	2415000	392902000	222215000	2.152723604	170687000	0.888400119	2.122690286	50283000	20377000	125126000	73.30728175	27902000	151617000	0	19070000	0	222215000	0	19070000	0	1186849000	1167481000	19368000	13300.53532	2
1312989000	934488000	1583799000	1618774000	410000000	1208774000	-3178000	0	-5792000	0	1307197000	0	-43755000	-2474000	412474000	-54668000	-98423000	110180000	103630000	NaN	NaN	110180000	0.481716412	0.183707174	103630000	0.257098322	11.47469277	0.534091552	233524000	69894000	1206777000	3.201314187	2.01210376	0	1090102000	731200000	0.952088136	358902000	0.59841053	0.952088136	19549000	0	22163000	6.17522332	0	255687000	0	43755000	2474000	728726000	59460000	103215000	0	536863000	535302000	1561000	5114.784063	2
1186000	6367000	-64063000	-64063000	-4509000	-59554000	-6107000	0	-16512000	3356000	-15326000	-4181000	-37071000	0	-4509000	-2976000	-44228000	23860000	23170000	NaN	NaN	23860000	6.897947384	1.991071056	23170000	2.113526172	74.0763738	NaN	22495000	17314000	105388000	12.0789495	8.794425669	0	105388000	4509000	11.56215457	100879000	8.418158301	11.56215457	6107000	0	32409000	32.12660712	4602000	54904000	4181000	38818000	0	4509000	2976000	45975000	6612000	81874000	81033000	841000	4898.275862	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34383.75768	3
36840000	17918000	298036000	321098000	204047000	117051000	-7000	22181000	18815000	144714000	55655000	-498000	66029000	0	204047000	-4135000	61396000	627870000	613710000	NaN	NaN	627870000	21.45154405	3.89048226	613710000	9.4217432	65.27756089	NaN	28799000	28799000	946151000	12.83329515	5.862652589	0	942089000	468704000	6.737715953	473385000	2.933244055	6.420845536	7000	2767000	439093000	92.75600199	178198000	467892000	498000	290000	0	468704000	4705000	5493000	0	1799203000	1785499000	13704000	728.7683132	1
564098000	598320000	10442867000	14183217000	19871797000	-5688580000	416165000	0	120340000	-10266000	684438000	-5969710000	-315987000	1492437000	18379360000	-87321000	-6373018000	460360000	453560000	NaN	NaN	460360000	0.134591841	0.028528335	453560000	0.168432805	2.403426021	0.103931322	789883000	515661000	56460136000	23.43679878	3.498813297	0	55321786000	32991168000	9.26951718	22330618000	1.383819961	9.26951718	1310233000	0	2844611000	12.73861297	37587000	3634494000	16224147000	2376490000	5261563000	27729605000	95487000	18696124000	264552000	7322919000	5516862000	1806057000	3859.685288	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7120000	6740000	NaN	NaN	7120000	0.863808291	0.21806339	6740000	0.237884529	26.15915938	0.481570723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77147.0015	3
-58762000	-4252000	-59824000	-49824000	0	-49824000	0	6834000	8938000	8938000	-49824000	0	0	0	0	0	0	86530000	87910000	NaN	NaN	86530000	17.28002635	8.062545908	87910000	NaN	123.3740588	30.47891608	75695000	4477000	81494000	11.83408713	7.593310022	0	81494000	0	NaN	81494000	7.593310022	NaN	0	1740000	5799000	7.11586129	5799000	81494000	0	0	0	0	0	0	0	542862000	542862000	0	468.8509232	1
-22060000	-22060000	6135000	-13865000	0	-13865000	-16000	-520000	13407000	31972000	-8653000	0	-3857000	0	0	-1355000	-5212000	720260000	693550000	NaN	NaN	720260000	18.98982668	5.62203481	693550000	11.39787261	368.4529845	NaN	32592000	32592000	69323000	1.127787701	0.541105044	0	68323000	0	NaN	68323000	0.533299481	1.111558769	16000	520000	30519000	44.668706	11954000	63111000	0	3857000	0	0	1355000	5212000	0	50421000	50421000	0	483.818817	2
-3481000	-3481000	11233000	-15538000	0	-15538000	0	-4268000	-12057000	-12057000	-15538000	0	0	0	0	0	0	257280000	251230000	NaN	NaN	257280000	111.5592156	13.12215909	251230000	NaN	60.70843974	NaN	3481000	3481000	25685000	NaN	1.310022762	7997000	17448000	0	24.73672109	17448000	0.889907617	NaN	0	6178000	13967000	80.04928932	13967000	17448000	0	0	0	0	0	0	3238000	42419000	42419000	0	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51795.50139	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25366.95393	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-16817000	-16431000	7064228000	3169718000	4258216000	-1088498000	-167282000	-705000	-158568000	-705000	-175385000	-1136470000	223357000	352118000	3906098000	0	-913113000	107850000	103950000	NaN	NaN	107850000	0.2312917	0.064691242	103950000	0.120843952	6.421327309	0.323449153	22353000	21967000	16214951000	19.53364049	9.726150348	0	15825461000	13706760000	2.552332329	2118701000	1.270852096	2.552332329	220363000	705000	284723000	13.43856448	705000	307076000	1136470000	675155000	1328024000	12378736000	0	1811625000	0	1358802000	701683000	657119000	6571.00529	2
-664414000	-499058000	-11577980000	9418020000	13309599000	-3891579000	80286000	-378910000	341500000	-378910000	-322914000	-1239294000	-270696000	-781401000	14091000000	-2058675000	-3568665000	1479510000	1455670000	NaN	NaN	1479510000	0.074283916	0.032591719	1455670000	0.112359608	1.116902137	NaN	1687414000	1522058000	33256399000	1.975633852	0.732596081	0	28770399000	19429401000	0.554912511	9340998000	0.20577028	0.554912511	1523848000	388336000	2528919000	27.07332771	388336000	4216333000	1239294000	297696000	781401000	18648000000	3587675000	5124665000	0	9991737000	9040737000	951000000	498.4967232	2
-94878000	-94878000	-389242000	-193680000	-149620000	-44060000	-7220000	27201000	50916000	90528000	-43962000	0	-98000	0	-149620000	0	-98000	548590000	526600000	NaN	NaN	548590000	NaN	2.343650879	526600000	6.464042766	29.24444226	NaN	180707000	180707000	477506000	6.41854818	2.039970391	115000	472566000	236662000	1.385256343	235904000	1.007813881	3.170978354	7220000	2276000	55099000	23.35653486	14561000	235806000	0	98000	0	236662000	0	98000	0	839111000	839111000	0	NaN	1
-134304000	-90956000	-338595000	-546097000	-129127000	-416970000	448431000	-723000	1161516000	60013000	1027212000	-1065406000	-204747000	-68096000	-61031000	-174029000	-1444182000	972010000	965440000	NaN	NaN	972010000	1.753069323	0.414845568	965440000	1.711059528	21.59744719	1.974878396	155337000	92956000	7905283000	17.79809872	3.373907282	0	7640536000	3361270000	9.634417731	4279266000	1.826354188	9.595588364	398821000	723000	1383993000	32.34183152	73774000	1539330000	2065406000	500501000	68096000	3293174000	174029000	2739936000	0	2809830000	2745548000	64282000	2861.951054	2
-283000	-283000	-9674000	-10902000	0	-10902000	0	-1952000	-10619000	-10619000	-10902000	0	0	0	0	0	0	41640000	39350000	NaN	NaN	41640000	54.99826567	7.851589798	39350000	NaN	59.73883627	NaN	283000	283000	12335000	15.20665772	2.325873203	0	12287000	0	15.14748305	12287000	2.316822379	NaN	0	3337000	12004000	97.69675267	12004000	12287000	0	0	0	0	0	0	0	497000	497000	0	542.744448	0
27652000	27652000	43474000	44318000	0	44318000	0	16143000	21275000	21664000	48927000	0	-752000	0	0	-3857000	-4609000	221780000	212190000	NaN	NaN	221780000	30.71506172	14.64246648	212190000	17.52944191	455.0537476	54.04523115	10584000	10584000	31346000	4.209920686	2.069540781	844000	30502000	0	4.209920686	30502000	2.013817804	4.096567369	0	4648000	15309000	50.19015147	13872000	25893000	0	752000	0	0	3857000	4609000	0	574714000	571534000	3180000	1864.80233	1
10995000	-11971000	295314000	-349727000	405860000	-755587000	-6780000	-169000	-236463000	75459000	-225468000	-392645000	-132930000	0	405860000	-4544000	-530119000	66120000	61680000	NaN	NaN	66120000	0.803678817	0.22738858	61680000	0.376429705	14.6214478	0.990872507	52474000	51120000	1574193000	10.93201119	5.413694967	0	1464293000	389065000	7.466939905	1075228000	3.697739993	7.500442234	10649000	169000	481635000	44.79375537	34903000	534109000	392645000	143930000	0	389065000	4544000	541119000	0	1154571000	1131204000	23367000	5381.26053	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	127480000	123670000	NaN	NaN	127480000	1.412286047	0.212864978	123670000	NaN	11.31455355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3524.708075	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7927.041089	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5673.86113	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27777.63722	3
-4851000	-2979000	9050000	-9309000	0	-9309000	-870000	1038000	-5983000	-3211000	-10834000	-199000	1724000	0	0	0	1525000	22210000	21160000	NaN	NaN	22210000	18.8504338	5.004301227	21160000	7.071583441	325.8557197	NaN	4851000	2979000	19079000	11.17424416	4.298832197	157000	17197000	0	10.16394115	17197000	3.8747847	10.07198893	870000	718000	12147000	70.63441298	9375000	16998000	199000	0	0	0	0	199000	0	36450000	36450000	0	6148.533705	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36451.60586	3
682289000	444968000	-522440000	153845000	-108817000	262662000	-47009000	-732000	-89193000	24392000	593096000	-249914000	-39939000	-108174000	-643000	-40581000	-330434000	155970000	149320000	NaN	NaN	155970000	1.859809858	0.35455349	149320000	0.762357703	16.13769676	2.097785716	127882000	112195000	1410660000	11.36593266	3.206734795	188486000	1144581000	108817000	9.863994908	1035764000	2.354515233	8.334518886	66936000	732000	302022000	29.15934518	31133000	429904000	249914000	312062000	108174000	643000	43884000	605860000	0	1963758000	1280525000	683233000	4114.469651	2
