PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32131.37594	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19557.44152	3
-14575000	-2532000	262331000	252330000	20082000	232248000	0	41372000	31103000	45985000	16528000	0	215720000	0	20082000	0	215720000	216510000	252730000	NaN	NaN	216510000	3.935497591	1.866636028	252730000	2.44636245	25.80003217	NaN	27412000	15369000	235005000	2.753837801	2.026090249	50532000	177993000	104290000	1.455811746	73703000	0.635428734	0.863667188	0	6168000	26363000	35.76923599	8081000	53775000	0	19928000	0	104290000	0	19928000	0	1401059000	948263000	452796000	1164.729582	2
-457000	-457000	21920000	3103000	0	3103000	0	14508000	8150000	15564000	7693000	0	0	0	0	-4590000	-4590000	363960000	416110000	NaN	NaN	363960000	376.1741515	32.06580059	416110000	105.8236959	50.191521	NaN	457000	457000	39345000	39.84506937	3.46639445	199000	39036000	0	34.34910892	39036000	3.439170765	39.53188292	0	12875000	33989000	87.0709089	26575000	34446000	0	0	0	0	4590000	4590000	0	187802000	175437000	12365000	99.01626351	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35499.57141	3
3146000	3146000	65704000	58662000	0	58662000	0	36858000	59536000	61288000	62682000	0	0	0	0	-4020000	-4020000	346930000	402330000	NaN	NaN	346930000	41.3080075	8.146333559	402330000	29.20474733	45.44682258	59.73490001	1089000	1089000	47315000	5.933305275	1.111013093	7668000	38057000	0	6.985026375	38057000	0.893624121	4.772351238	0	12340000	32948000	86.57540006	31196000	34037000	0	0	0	0	4020000	4020000	0	620462000	620462000	0	684.3909823	0
-258538000	-257677000	136398000	115341000	0	115341000	0	324892000	391221000	310638000	132683000	0	-4686000	0	0	-12656000	-17342000	1318850000	1487190000	NaN	NaN	1318850000	8.920547468	2.081673233	1487190000	8.444193786	9.380962328	23.32398066	322832000	321971000	799471000	7.494080018	1.261885264	1296000	763125000	0	7.165528383	763125000	1.204516727	7.15337994	0	222533000	422951000	55.42355446	416389000	745783000	0	4686000	0	0	12656000	17342000	0	3708566000	3654766000	53800000	401.7367345	0
-3916000	-2637000	951242000	356457000	2042983000	-1686526000	74290000	0	38718000	30378000	34802000	-1724609000	3281000	209002000	1833981000	0	-1721328000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58613000	57334000	3964756000	22.43286154	13.68167524	480703000	3353839000	1265448000	14.53611016	2088391000	7.206669829	11.8162596	125561000	0	289526000	13.86359164	4169000	348139000	1724609000	15643000	40149000	1225299000	0	1740252000	0	543365000	515804000	27561000	8623.894822	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-1992000	3985000	727373000	304812000	262933000	41879000	-40950000	48157000	53022000	48041000	51030000	0	-9151000	0	262933000	0	-9151000	548520000	636860000	NaN	NaN	548520000	23.16399901	4.804820118	636860000	6.76967842	145.0726937	14.98434128	19153000	13176000	285752000	6.7608436	2.503075473	42629000	231313000	123524000	3.558864234	107789000	0.944189375	2.550269362	40950000	7434000	79485000	73.74129086	11286000	98638000	0	9151000	0	123524000	0	9151000	0	498246000	498246000	0	9150.519434	2
116975000	13452000	534056000	87161000	49500000	37661000	-11827000	0	-40066000	0	76909000	0	17518000	0	49500000	-56766000	-39248000	57810000	67420000	NaN	NaN	57810000	0.672370908	0.191296573	67420000	0.319761493	5.913708951	0.632578745	63774000	21297000	680239000	3.707044725	2.25094948	8699000	561034000	345000000	1.224709671	216034000	0.714868774	1.177303419	18668000	0	46907000	21.71278595	0	110681000	0	16189000	0	345000000	89164000	105353000	0	255773000	210710000	45063000	3783.271521	2
22260000	25215000	-18388000	-18388000	-2738000	-15650000	-5172000	0	-10369000	-408000	11891000	65562000	-102119000	0	-2738000	9016000	-27541000	12170000	13720000	NaN	NaN	12170000	5.898693615	1.216422676	13720000	1.455358951	41.70664839	NaN	11714000	8759000	231018000	36.45035396	23.09084091	0	231018000	2738000	36.01834836	228280000	22.81717079	36.01834836	6032000	0	24174000	10.58962677	4390000	35888000	77570000	113916000	0	2738000	906000	192392000	0	137915000	135507000	2408000	6833.867595	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28813.80106	3
64832000	65353000	274193000	406774000	256787000	149987000	-59000	49662000	83207000	156149000	148039000	0	2884000	0	256787000	-936000	1948000	643060000	745070000	NaN	NaN	643060000	47.24539095	7.0104787	745070000	19.1230247	70.30548326	25.91748305	18010000	17489000	529872000	15.57901324	5.776531536	46002000	473670000	190024000	12.29295601	283646000	3.092237491	8.339608035	59000	20862000	263111000	92.76034212	70916000	281121000	0	962000	0	190024000	1563000	2525000	0	1269758000	1259638000	10120000	734.769266	1
-765454000	-39377000	-36714706000	-8652211000	-5713282000	-2938929000	-561903000	0	-254941000	73257000	-1020395000	-968456000	-916833000	-2645385000	-3067897000	-33245000	-1918534000	243070000	280640000	NaN	NaN	243070000	0.170021519	0.028366783	280640000	0.191208084	1.306919554	0.107441414	1766193000	535962000	62842277000	45.68680322	7.333826651	24888495000	36053782000	19920217000	29.82334302	16133565000	1.882821161	11.72922187	1335083000	0	2580675000	15.99568973	15286000	4346868000	9220172000	2525103000	9224882000	10695335000	41422000	11786697000	4271438000	23950012000	13746126000	10203886000	3090.894813	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1810000	-2350000	NaN	NaN	-1810000	-0.25107073	-0.063348733	-2350000	-0.073391796	-6.691238175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15620.55556	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86425.96442	3
57061000	5789000	83114000	75317000	0	75317000	0	7089000	18256000	18256000	75317000	0	0	0	0	0	0	90050000	106010000	NaN	NaN	90050000	22.03243277	12.63699984	106010000	NaN	136.5857062	55.66438979	2831000	2831000	6832000	NaN	0.958756056	0	6629000	0	NaN	6629000	0.930268428	NaN	0	1283000	3798000	57.29370946	3798000	6629000	0	0	0	0	0	0	0	132837000	132837000	0	524.2839427	1
-3011000	-3011000	-29497000	-41497000	0	-41497000	-1217000	-531000	-35950000	-10352000	-38961000	0	-1616000	0	0	-920000	-2536000	47980000	55170000	NaN	NaN	47980000	1.779451163	0.509348654	55170000	0.989164348	25.58015176	NaN	13540000	13540000	53187000	0.926542268	0.564625404	0	52187000	0	NaN	52187000	0.55400955	0.909121804	1217000	531000	36111000	69.19539349	10513000	49651000	0	1616000	0	0	920000	2536000	0	31460000	31460000	0	449.3352629	2
-1000	-1000	-6475000	-864000	0	-864000	0	0	-863000	-863000	-864000	0	0	0	0	0	0	88900000	102040000	NaN	NaN	88900000	73.88141395	6.594758506	102040000	NaN	22.12609635	NaN	1000	1000	6475000	NaN	0.480326899	5311000	864000	0	20.0498683	864000	0.064093041	NaN	0	0	863000	99.88425926	863000	864000	0	0	0	0	0	0	0	19082000	19082000	0	407.089991	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46459.8548	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23111.12256	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-19145000	-14431000	1210462000	1794041000	2418348000	-624307000	-167021000	-720000	-225679000	-2176000	-244824000	-220872000	-133611000	158191000	2260157000	-25000000	-379483000	167340000	194610000	NaN	NaN	167340000	0.577369168	0.148391475	194610000	0.326917782	10.26517069	0.779754531	32748000	28034000	7582829000	14.91124517	6.724197302	0	7362250000	5540591000	3.582199198	1821659000	1.615385832	3.582199198	221608000	720000	387585000	21.27648479	2176000	420333000	720872000	655454000	541809000	4998782000	25000000	1401326000	0	923312000	472169000	451143000	5746.683247	2
-753094000	-562563000	34269602000	5074315000	4158000000	916315000	-77624000	-225338000	134877000	-225338000	-618217000	3227945000	154396000	1004387000	3153613000	-1847809000	1534532000	1814300000	2126510000	NaN	NaN	1814300000	0.190952088	0.080966525	2126510000	0.236498612	1.391633173	NaN	912230000	721295000	27455129000	3.134694891	1.2252364	0	24153416000	15294000000	1.011525609	8859416000	0.395367983	1.011525609	1138572000	295790000	1875487000	21.1694202	295790000	2787717000	980055000	2006833000	617758000	14676242000	3084811000	6071699000	0	9477990000	8488989000	989001000	432.8957135	2
-394002000	-344316000	-928278000	-541122000	-94243000	-446879000	-36716000	10809000	-52368000	23337000	-446370000	0	0	0	-94243000	-509000	-509000	413930000	475370000	NaN	NaN	413930000	13.08652871	2.566810183	475370000	8.262142742	23.58093265	NaN	456123000	406437000	820852000	19.17845927	5.090163246	40099000	768391000	191887000	10.00086379	576504000	3.57494344	13.46949082	36716000	20388000	119872000	20.79291731	35697000	575995000	0	0	0	191887000	509000	509000	67604000	648424000	647075000	1349000	691.1491822	1
-195641000	-81549000	-2664815000	-3467693000	-1208406000	-2259287000	312794000	-739000	-1134016000	-38273000	-1329657000	-703351000	-134176000	-35894000	-1172512000	-92103000	-929630000	620520000	699460000	NaN	NaN	620520000	2.093859398	0.439885899	699460000	1.973990207	14.41709933	1.584219185	195641000	81549000	10241829000	40.21582899	7.260420552	0	9988307000	3329133000	26.14808379	6659174000	4.720680629	26.14808379	392160000	739000	2601435000	39.06543064	40974000	2797076000	3007232000	749760000	35894000	3293239000	105106000	3862098000	0	2206086000	2199618000	6468000	2696.596533	2
0	0	-741000	-589000	0	-589000	0	-284000	-589000	-589000	-589000	0	0	0	0	0	0	22820000	26480000	NaN	NaN	22820000	63.33637922	5.912737634	26480000	NaN	35.49132624	NaN	0	0	4001000	6.723704619	1.036672361	0	3849000	0	6.468267702	3849000	0.997288657	NaN	0	2941000	3849000	100	3849000	3849000	0	0	0	0	0	0	0	9371000	9371000	0	605.6882298	0
3578000	7047000	42239000	38619000	0	38619000	0	24247000	32104000	33362000	35682000	0	-982000	0	0	3919000	2937000	162220000	189130000	NaN	NaN	162220000	46.31843734	17.28834732	189130000	23.20789185	343.0446855	55.18582876	12518000	9049000	35694000	9.455464049	3.804033221	59000	35635000	0	9.455464049	35635000	3.797745386	9.439834745	0	2991000	16662000	46.75740143	15404000	29180000	0	1925000	0	0	4530000	6455000	0	152505000	148686000	3819000	1847.013764	1
-30262000	-24793000	567393000	236518000	631824000	-395306000	-14989000	-173000	-263661000	-21257000	-293923000	-79990000	-19568000	0	631824000	-1825000	-101383000	25820000	30620000	NaN	NaN	25820000	0.531194219	0.134592716	30620000	0.219198548	5.991535274	NaN	36119000	30650000	843220000	8.00942982	4.39547909	0	749095000	278371000	4.471230335	470724000	2.453757618	4.471230335	19815000	173000	333075000	70.75802381	31490000	369194000	79990000	19715000	0	278371000	1825000	101530000	0	893674000	817339000	76335000	4642.812804	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88380000	102440000	NaN	NaN	88380000	1.92360431	0.210372973	102440000	NaN	7.853038881	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2907.900635	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8482.963451	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6711.532335	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27182.23068	3
-2115000	-1883000	-43249000	-9734000	0	-9734000	-414000	49000	-7281000	-2956000	-9396000	-338000	0	0	0	0	-338000	21120000	24330000	NaN	NaN	21120000	24.56448695	6.227160914	24330000	9.141651052	306.4200218	NaN	2714000	2482000	16234000	11.99999524	4.786540259	564000	14185000	0	10.90229948	14185000	4.182399506	10.48539685	670000	430000	11133000	78.48431442	5874000	13847000	338000	0	0	0	0	338000	14577000	37898000	37898000	0	5816.281853	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37059.489	3
116181000	144243000	-151914000	-299475000	1464000	-300939000	5056000	-746000	6548000	-30885000	122729000	-352592000	26736000	0	1464000	-97812000	-423668000	80630000	92560000	NaN	NaN	80630000	1.436252608	0.25116953	92560000	0.589920215	8.703332924	1.641985929	87448000	49606000	1010184000	9.622779543	3.146811864	9213000	973828000	36000	9.363878665	973792000	3.033447588	9.276117754	59123000	746000	191971000	19.71375817	32031000	279419000	352592000	200672000	0	36000	141109000	694373000	1209170000	2601178000	1591629000	1009549000	3636.857147	2
