PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21179.75124	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13832.09489	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23870000	35920000	NaN	NaN	23870000	2.757714841	0.601040819	35920000	NaN	3.18478986	NaN	0	0	0	NaN	0	0	0	0	NaN	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	35500000	250000000	250000000	0	838.7098078	2
-2509000	-2509000	32125000	45716000	0	45716000	0	31220000	49576000	54717000	47067000	0	0	0	0	-1351000	-1351000	216950000	314870000	NaN	NaN	216950000	200.2869202	23.35762924	314870000	70.01531478	36.5648553	81.80562501	9940000	9940000	36079000	36.19229659	3.88439689	4481000	30878000	0	35.47003562	30878000	3.324438237	30.97496422	0	4987000	19587000	63.43351253	13589000	29527000	0	0	0	0	1351000	1351000	0	416827000	416762000	65000	157.6064141	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3424000	4852000	70983000	48756000	0	48756000	0	24973000	45369000	51906000	48793000	0	0	0	0	-37000	-37000	287260000	412430000	NaN	NaN	287260000	88.73938532	13.90120585	412430000	37.34309175	54.29668909	NaN	6019000	4591000	31484000	5.448432715	1.523586873	177000	29887000	0	5.202696009	29887000	1.446304182	5.172065447	0	5245000	23831000	79.7370094	15324000	29850000	0	0	0	0	37000	37000	11458000	353069000	353069000	0	435.7848879	0
-156598000	-146933000	88391000	233624000	0	233624000	-7081000	241241000	408103000	415568000	251505000	0	-3442000	0	0	-14439000	-17881000	1383260000	1999040000	NaN	NaN	1383260000	23.23892928	4.060144178	1999040000	29.02820724	12.27976698	NaN	233465000	223705000	520666000	16.40289591	1.528258627	95860000	417481000	0	16.17213144	417481000	1.225390058	13.15218851	7081000	64404000	140278000	33.60105011	132813000	373743000	0	3442000	0	0	40296000	43738000	0	4226646000	4169853000	56793000	291.9470343	0
21245000	111056000	-24181000	20491000	0	20491000	-8785000	0	115532000	0	136777000	-23912000	-75891000	0	0	-16483000	-116286000	114650000	168550000	114650000	168550000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90202000	391000	328176000	6.576146201	3.084570321	37030000	271946000	0	6.191407502	271946000	2.556056995	5.449382815	11517000	0	65458000	24.07021982	0	155660000	23912000	75891000	0	0	16483000	116286000	33724000	495586000	487681000	7905000	3355.340296	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111430000	160710000	NaN	NaN	111430000	11.70653215	2.225640333	160710000	1.66916373	209.3124603	8.194343549	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70240000	106670000	NaN	NaN	70240000	NaN	NaN	106670000	NaN	19.10056048	NaN	NaN	NaN	NaN	NaN	NaN	338000	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
96059000	81020000	413924000	317341000	1049000	316292000	100000	0	110515000	0	206574000	0	0	0	1049000	109718000	109718000	185810000	251320000	185810000	251320000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	14646000	0.679597234	0.089919107	1304000	13342000	767000	0.644007239	12575000	0.077204204	0.583499606	0	0	5412000	43.03777336	0	5412000	0	0	0	767000	7163000	7163000	385400000	516908000	302265000	214643000	2179.744665	2
441000	-2065000	7251000	1236000	0	1236000	-947000	0	-3178000	-997000	-2737000	0	-1791000	0	0	5764000	3973000	30510000	45140000	NaN	NaN	30510000	19.21706759	5.650422177	45140000	8.326965066	148.8292683	27.61460832	7150000	2065000	18092000	6.273231623	3.350620716	0	17277000	0	5.990638003	17277000	3.199683512	5.990638003	3077000	0	7392000	42.78520576	2938000	14542000	0	1791000	0	0	944000	2735000	0	99736000	74288000	25448000	4063.911912	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4820000	-6280000	NaN	NaN	-4820000	NaN	-0.264487841	-6280000	NaN	-79.01639344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
39271000	70265000	63569000	76209000	29000000	47209000	-35275000	60116000	43361000	75092000	82632000	0	-1689000	0	29000000	-33734000	-35423000	558990000	804880000	NaN	NaN	558990000	58.848275	10.10812905	804880000	33.90900819	78.30961401	NaN	49225000	16069000	334020000	36.86348085	6.040031602	30630000	293170000	21600000	33.35172718	271570000	4.910757985	29.9713056	35275000	5808000	184737000	68.02555511	30028000	233962000	0	3593000	0	21600000	34015000	37608000	114891000	1040295000	1025956000	14339000	712.0499659	1
-414251000	-43701000	8095893000	6202994000	6772131000	-569137000	-1386517000	0	-1654401000	-17192000	-2068652000	382645000	1768355000	4249970000	2522161000	-651485000	1499515000	199830000	267460000	NaN	NaN	199830000	0.218705397	0.046729733	267460000	0.429871359	1.272917483	0.124874404	426765000	52915000	10881249000	24.23278846	2.544552175	541951000	9169148000	4255853000	12.14895664	4913295000	1.148961436	10.94201946	1857542000	0	2519267000	51.27449095	59579000	2946032000	937230000	265055000	510928000	3744925000	764978000	1967263000	12058000	17593363000	9758818000	7834545000	1670.562605	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3600000	5990000	NaN	NaN	3600000	1.723971503	0.22580554	5990000	0.414806519	13.74649178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9966.625817	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5070000	5830000	NaN	NaN	5070000	0.416477173	0.123486675	5830000	NaN	18.4786293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21283.68601	3
4774000	4774000	5379000	4776000	0	4776000	0	766000	3324000	3324000	8098000	0	0	0	0	-3322000	-3322000	63150000	87920000	NaN	NaN	63150000	61.76836584	26.70649968	87920000	NaN	118.2816846	151.3713443	3044000	3044000	7124000	NaN	3.01278074	0	7024000	0	NaN	7024000	2.970490163	NaN	0	136000	658000	9.367881549	658000	3702000	0	0	0	0	3322000	3322000	0	49263000	49263000	0	683.5169754	1
-2573000	6270000	21848000	22048000	0	22048000	-17388000	-513000	-3651000	24830000	-6224000	0	29993000	0	0	-1721000	28272000	129900000	198670000	NaN	NaN	129900000	10.84925417	2.916518061	198670000	6.36169215	86.25286099	9.569708502	16976000	7863000	89298000	3.618202591	2.004920938	0	89098000	0	NaN	89098000	2.000430533	3.610098932	29752000	513000	69982000	78.54497295	10202000	86958000	0	419000	0	0	1721000	2140000	0	243620000	240540000	3080000	711.8690552	2
18018000	18141000	48477000	44415000	0	44415000	0	20573000	26397000	27886000	44415000	0	0	0	0	0	0	171740000	245560000	NaN	NaN	171740000	130.0060739	13.41582212	245560000	54.82811108	54.24734883	NaN	129000	6000	9240000	4.963052913	0.721801539	1788000	5252000	0	3.781373648	5252000	0.410270745	2.820990682	0	3129000	5123000	97.54379284	3634000	5252000	0	0	0	0	0	0	0	187014000	187014000	0	323.8666144	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30782.44442	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18736.67104	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-145451000	-6909000	-381217000	-222540000	1017154000	-1239694000	-207116000	-782000	-447020000	-2435000	-592471000	-335112000	-236217000	282124000	735030000	-75894000	-647223000	173630000	250920000	NaN	NaN	173630000	1.351784437	0.377558609	250920000	1.150835471	12.46501103	NaN	168945000	30403000	2819336000	23.08055537	6.130648963	292252000	2404659000	871931000	14.94023839	1532728000	3.332918575	12.54771105	313652000	782000	693738000	45.26165112	2435000	862683000	335112000	258879000	3806000	868125000	76054000	670045000	0	1792396000	1571884000	220512000	3332.428252	2
2184144000	415057000	10923859000	10201859000	320281000	9881578000	433127000	830798000	1603705000	848819000	3787849000	1619614000	1991174000	320281000	0	2482941000	6093729000	3206880000	4260130000	NaN	NaN	3206880000	1.636584714	0.730135841	4260130000	3.082856676	2.721292556	NaN	1064332000	508261000	10166162000	11.14197628	2.314610849	0	9357162000	11719000	10.24247934	9345443000	2.127751236	10.24247934	543439000	37851000	648385000	6.937980361	43364000	1712717000	1117286000	3630989000	11719000	0	2884451000	7632726000	0	16157947000	10320619000	5837328000	282.3600626	2
376099000	374271000	67091000	230222000	-4848000	235070000	-114357000	-7753000	-125834000	-1645000	250265000	0	-17390000	0	-4848000	2195000	-15195000	543720000	799690000	NaN	NaN	543720000	29.39023494	4.247124267	799690000	22.50532191	41.07709752	31.80756589	69291000	49652000	470593000	24.56572667	3.675912143	50281000	390312000	84894000	18.56807137	305418000	2.385691531	15.94332068	173022000	7753000	197453000	64.65008611	10519000	266744000	0	17390000	0	84894000	21284000	38674000	93352000	1629562000	1387400000	242162000	415.5003268	1
-146904000	-53070000	473557000	-453174000	557800000	-1010974000	-536607000	-803000	-742340000	-16803000	-889244000	427898000	-285364000	0	557800000	-264264000	-121730000	83440000	129190000	NaN	NaN	83440000	0.702630282	0.15467932	129190000	0.606836364	2.374081765	NaN	473317000	68058000	3706729000	35.26993416	6.871456407	0	3535960000	739500000	26.6086245	2796460000	5.184018844	26.6086245	837925000	803000	1371311000	49.03739013	16803000	1844628000	47102000	545189000	0	739500000	359541000	951832000	254016000	3915157000	2948063000	967094000	3145.051274	2
-8000	-8000	7136000	6312000	0	6312000	0	4326000	6320000	6320000	6312000	0	0	0	0	0	0	48620000	69670000	NaN	NaN	48620000	95.5607252	18.32042593	69670000	48.29257735	103.2787059	NaN	8000	8000	2171000	3.880939083	0.818051104	6000	2115000	0	3.791557713	2115000	0.796949832	3.780831949	0	526000	2107000	99.62174941	2107000	2115000	0	0	0	0	0	0	4925000	33322000	33322000	0	530.0677748	0
-1243000	-728000	3641000	3786000	0	3786000	0	3316000	5029000	2960000	3786000	0	0	0	0	0	0	114960000	172090000	NaN	NaN	114960000	79.63316211	23.62073538	172090000	62.07591729	306.7072195	NaN	1243000	728000	6665000	12.35302063	1.369451995	0	6520000	0	12.08427525	6520000	1.339658966	12.08427525	0	194000	5277000	80.93558282	2663000	6520000	0	0	0	0	0	0	0	161285000	161285000	0	1496.28499	1
-164081000	-31861000	-322484000	-321068000	-80000000	-241068000	-65474000	-188000	-29734000	-15530000	-193815000	-39085000	-1967000	0	-80000000	-6201000	-47253000	98990000	143400000	NaN	NaN	98990000	4.917914978	1.053211842	143400000	2.618367455	29.96598668	NaN	194612000	48150000	555293000	18.40363902	5.908083277	4855000	530814000	82000000	15.03559474	448814000	4.775191633	14.87468929	76361000	188000	179696000	40.03796673	15714000	374308000	39085000	27467000	0	82000000	7954000	74506000	28823000	1333394000	1329634000	3760000	3385.244723	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43500000	66360000	NaN	NaN	43500000	3.041431149	0.197527182	66360000	NaN	4.031254361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2221.269084	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-460000	-420000	NaN	NaN	-460000	NaN	NaN	-420000	NaN	-15.29560418	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33800000	49390000	NaN	NaN	33800000	2.129201288	0.505573141	49390000	1.012605832	41.27699797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6898.803785	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99150000	147540000	99150000	147540000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4945.354658	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14508.77366	3
657000	657000	-2904000	82000	0	82000	0	-66000	-575000	-1639000	82000	0	0	0	0	0	0	8910000	13590000	NaN	NaN	8910000	16.60706919	4.591644143	13590000	7.019842428	125.1738526	NaN	1850000	1850000	7117000	7.114891884	3.667646618	781000	6221000	0	6.999925948	6221000	3.205905524	6.219157287	0	147000	4371000	70.26201575	3854000	6221000	0	0	0	0	0	0	0	22376000	22376000	0	6109.663679	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20599.83045	3
-83426000	-53230000	-165727000	-156796000	-20218000	-136578000	-18939000	-806000	-32687000	-10436000	-116113000	0	2997000	0	-20218000	-23462000	-20465000	-1860000	-2370000	NaN	NaN	-1860000	-0.077680478	-0.01514731	-2370000	-0.029624439	-0.243740201	NaN	133254000	76583000	323862000	6.67522724	2.637439851	17663000	285559000	20218000	5.833089433	265341000	2.160861501	5.469031474	44614000	806000	102228000	38.52702749	25920000	235482000	0	4314000	0	20218000	25545000	29859000	161780000	412261000	393930000	18331000	2337.199091	2
-288074000	198750000	-2657323000	-2158220000	0	-2158220000	-106501000	0	-79010000	48935000	-367084000	-730857000	-1009016000	0	0	-51263000	-1791136000	324470000	498730000	NaN	NaN	324470000	2.233122728	0.673223736	498730000	NaN	11.94225831	NaN	977215000	97203000	9093388000	NaN	18.86733639	370768000	8686873000	0	NaN	8686873000	18.02388231	NaN	282261000	0	555753000	6.397618568	13250000	1532968000	730857000	1462053000	0	0	4960995000	7153905000	0	14479028000	6691972000	7787056000	1740.997634	2
