PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34481.07722	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24714.81057	3
-5965000	-6934000	163765000	560296000	-14359000	574655000	116307000	30872000	291756000	56287000	285791000	0	271400000	0	-14359000	17464000	288864000	231770000	232920000	NaN	NaN	231770000	2.761587993	0.56844915	232920000	1.658590784	25.904069	2.769305595	69938000	53447000	347276000	1.484195326	0.851744174	18917000	309745000	64493000	1.129010917	245252000	0.601515688	1.046873289	5251000	13976000	75603000	30.82665993	18096000	145541000	0	74212000	0	64493000	25499000	99711000	0	4220542000	3501768000	718774000	1277.420687	2
-497000	-354000	17487000	11637000	0	11637000	0	7550000	12134000	16091000	11637000	0	0	0	0	0	0	561370000	558350000	NaN	NaN	561370000	164.25476	30.82041422	558350000	104.3406172	68.70396518	NaN	497000	354000	19455000	16.58464523	1.06812113	7377000	11944000	0	1.919665611	11944000	0.655751158	10.18208653	0	1128000	11447000	95.83891494	7490000	11944000	0	0	0	0	0	0	71428000	108635000	108635000	0	82.75906259	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42035.1788	3
23561000	23943000	107793000	113501000	0	113501000	0	49312000	89940000	90059000	113501000	0	0	0	0	0	0	682060000	673800000	NaN	NaN	682060000	41.01873118	10.30622366	673800000	29.52676782	79.29297351	68.13931433	9284000	8902000	36915000	2.479485308	0.557801728	153000	36474000	0	4.456413386	36474000	0.551138026	2.449864476	0	2092000	27190000	74.54625212	26534000	36474000	0	0	0	0	0	0	0	755584000	755584000	0	NaN	0
-182572000	-181044000	590544000	598657000	0	598657000	0	-16164000	796518000	111205000	613946000	0	-3404000	0	0	-11885000	-15289000	1225820000	1247730000	NaN	NaN	1225820000	5.628457688	1.257445485	1247730000	4.998766418	8.337201871	12.1169961	251642000	250114000	954423000	5.582135843	0.979046591	29113000	900310000	0	5.43591829	900310000	0.923537505	5.265645024	0	313185000	633379000	70.35121236	600385000	885021000	0	3404000	0	0	11885000	15289000	0	5505667000	5476582000	29085000	480.1429796	0
-27421000	-29006000	3224396000	3723620000	3695474000	28146000	242076000	0	175415000	-13593000	147994000	-103867000	-15771000	-401508000	4096982000	-210000	-119848000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101033000	99498000	5210101000	21.36017912	11.10832559	0	4466977000	3975181000	2.016247027	491796000	1.04854591	2.016148771	127601000	0	270915000	55.08686529	13593000	371948000	103867000	15771000	401508000	3573673000	210000	119848000	0	668462000	666105000	2357000	9809.584006	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
19531000	26284000	654959000	-325610000	-481691000	156081000	-41201000	10109000	145205000	5223000	164736000	0	-8655000	0	-481691000	0	-8655000	414310000	416920000	NaN	NaN	414310000	11.57162396	2.345896035	416920000	4.254653011	109.9641345	5.906369342	26171000	19418000	800207000	12.58215956	4.53091267	1135000	727072000	554561000	2.730345621	172511000	0.976787601	2.717848848	41265000	23316000	125442000	72.71536308	38455000	151613000	0	20898000	0	554561000	0	20898000	0	1245641000	1236872000	8769000	14299.40552	2
849136000	455270000	4864708000	1116377000	114184000	1002193000	211376000	0	208924000	0	1058060000	0	-28036000	-2474000	116658000	-27831000	-55867000	97570000	98320000	NaN	NaN	97570000	0.531267475	0.202606591	98320000	0.306889524	10.26296413	0.602844815	188718000	99428000	1179071000	4.65276446	2.448370971	12622000	1038110000	775201000	1.087280447	262909000	0.545937237	1.037472426	4794000	0	7246000	2.756086707	0	195964000	0	37685000	2474000	772727000	29260000	66945000	0	772211000	647257000	124954000	5334.98865	2
390000	5467000	-20913000	-28094000	-2707000	-25387000	-5274000	0	15350000	9427000	15740000	-2867000	-35532000	0	-2707000	-2728000	-41127000	27560000	27570000	NaN	NaN	27560000	NaN	2.22132667	27570000	3.079348149	82.71308523	NaN	29121000	24044000	99111000	13.52557109	7.988313049	69000	99042000	2707000	13.15614973	96335000	7.764568389	13.14673337	5274000	0	25042000	25.99470597	4278000	54163000	2867000	36577000	0	2707000	2728000	42172000	0	101902000	101061000	841000	4626.666667	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32658.38846	3
51006000	51962000	316657000	-59953000	-208565000	148612000	-12000	30174000	107238000	122301000	158244000	-10367000	3528000	0	-208565000	-2793000	-9632000	725250000	723050000	NaN	NaN	725250000	24.64476718	4.351625998	723050000	11.95734431	74.20620844	NaN	27825000	26869000	591640000	10.44250568	3.549942785	0	572250000	305465000	7.848469548	266785000	1.600756349	4.708782161	12000	3721000	222329000	83.33639447	89210000	250154000	10367000	3471000	0	305465000	2793000	16631000	0	2518366000	2182239000	336127000	739.5661101	1
2711457000	2972969000	16221735000	13568901000	13359656000	209245000	-956936000	0	-483755000	8266000	2227702000	-597233000	-1379531000	12494451000	865205000	-41693000	-2018457000	336930000	323630000	NaN	NaN	336930000	0.116474935	0.021196108	323630000	0.155132397	1.74352347	0.079076708	863638000	456889000	44589881000	23.5242095	2.805128515	0	44100729000	30582870000	7.131594433	13517859000	0.850402174	7.131594433	2231111000	0	3754006000	27.77071428	42282000	4617644000	6697233000	2103058000	4520549000	26062321000	99924000	8900215000	4042000	22122769000	13531275000	8591494000	3833.863447	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11960000	11920000	NaN	NaN	11960000	1.481941699	0.340036362	11920000	0.470773376	43.84967919	0.787994153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81613.40685	3
-27306000	-1233000	13392000	16392000	0	16392000	0	18000000	43698000	35680000	16392000	0	0	0	0	0	0	125380000	127590000	NaN	NaN	125380000	24.05913502	10.95970116	127590000	NaN	175.68467	42.57300293	67929000	4239000	75497000	14.11757744	6.599334489	0	75497000	0	NaN	75497000	6.599334489	NaN	0	1930000	7568000	10.02423937	7523000	75497000	0	0	0	0	0	0	0	644990000	644990000	0	465.3248889	1
-8370000	-8370000	1145611000	961611000	0	961611000	0	-516000	970509000	8433000	962139000	0	0	0	0	-528000	-528000	279160000	280960000	NaN	NaN	279160000	7.600130279	2.428240573	280960000	5.159619898	140.877766	NaN	17503000	17503000	46665000	1.029797187	0.405910038	0	44665000	0	NaN	44665000	0.388513273	1.042756883	0	516000	26634000	59.63058323	12566000	44137000	0	0	0	0	528000	528000	0	822602000	822602000	0	522.2357983	2
-2071000	-2071000	5238000	-6618000	0	-6618000	0	463000	-4547000	-4547000	-6618000	0	0	0	0	0	0	242030000	240170000	NaN	NaN	242030000	113.6014262	12.25819775	240170000	NaN	56.04975119	NaN	3041000	3041000	31190000	NaN	1.579693376	19676000	11412000	0	23.99312236	11412000	0.577988484	NaN	0	3361000	8371000	73.35261129	8371000	11412000	0	0	0	0	0	0	0	37661000	37661000	0	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48909.4316	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26954.34744	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-29447000	-29447000	5714957000	2380333000	2320593000	59740000	9236000	-700000	24002000	-700000	-5445000	618636000	-553451000	452689000	1867904000	0	65185000	78720000	79210000	NaN	NaN	78720000	0.225697108	0.048754331	79210000	0.117533273	4.642676399	0.213277849	29447000	29447000	17417261000	25.61976815	10.78718115	0	16962885000	14637323000	3.42076514	2325562000	1.440310194	3.42076514	19994000	700000	85396000	3.672058625	700000	114843000	281364000	1929355000	1731458000	12905865000	0	2210719000	0	938886000	644249000	294637000	6213.90057	2
-697757000	-546238000	37190417000	-12922855000	-10823758000	-2099097000	-64138000	-398912000	322952000	-398912000	-374805000	-1057414000	-195925000	16220000	-10839978000	-470953000	-1724292000	1129470000	1116680000	NaN	NaN	1129470000	0.046905813	0.022595924	1116680000	0.092994511	0.848345326	NaN	1350757000	1199238000	39778700000	2.758716956	0.795803763	0	36570972000	27990758000	0.59505167	8580214000	0.17165384	0.59505167	1354414000	399715000	2334165000	27.20404176	399715000	3684922000	1057414000	241925000	908780000	27081978000	3595953000	4895292000	0	10726260000	10399260000	327000000	520.711785	2
-50420000	-50420000	96333000	-50535000	-51510000	975000	-6966000	44371000	43608000	76845000	-6812000	0	7787000	0	-51510000	0	7787000	648340000	642120000	NaN	NaN	648340000	NaN	2.940234919	642120000	9.33206006	33.81168466	NaN	83843000	83843000	394624000	7.110078936	1.789627764	470000	394154000	260459000	1.508152553	133695000	0.60630951	2.408829679	6966000	3461000	49852000	37.28785669	12579000	133695000	0	0	0	260459000	0	0	0	1344193000	1337527000	6666000	NaN	1
-133322000	-74053000	2699532000	4508336000	197754000	4310582000	873529000	-718000	1005178000	114470000	871856000	3795509000	-181631000	1771094000	-1573340000	-175152000	3438726000	1059450000	1061670000	NaN	NaN	1059450000	2.005255908	0.467097063	1061670000	2.149873536	23.20604939	2.31668894	148761000	89492000	8826264000	22.33550341	3.89137948	0	8637667000	4843625000	9.601099405	3794042000	1.672741398	9.555178842	457841000	718000	1392685000	36.70715822	63356000	1541446000	1695813000	381631000	128906000	4714719000	175152000	2252596000	0	2528447000	2464165000	64282000	2861.850353	2
-264000	-264000	-4974000	-9733000	0	-9733000	0	-3805000	-9469000	-9107000	-9733000	0	0	0	0	0	0	50450000	49280000	NaN	NaN	50450000	76.01090406	9.436674354	49280000	NaN	70.48314133	NaN	264000	264000	11834000	14.84789975	2.213550135	1763000	10071000	0	14.84789975	10071000	1.88378092	NaN	0	4143000	9807000	97.37861186	9445000	10071000	0	0	0	0	0	0	0	0	0	0	551.413283	0
28364000	28364000	63386000	64963000	0	64963000	0	-1556000	40405000	7775000	68769000	0	-138000	0	0	-3668000	-3806000	195600000	192420000	NaN	NaN	195600000	31.27632187	12.55886499	192420000	16.92961209	397.8674629	44.8329774	10327000	10327000	33881000	5.618430402	2.175393173	1577000	32304000	0	5.618430402	32304000	2.07413893	5.35691909	0	5311000	18171000	56.25	16898000	28498000	0	138000	0	0	3668000	3806000	0	761795000	617735000	144060000	2806.199516	1
65962000	23994000	-1646176000	160851000	353063000	-192212000	14449000	-168000	76132000	29465000	142094000	-355501000	24905000	0	353063000	-3710000	-334306000	108570000	109750000	NaN	NaN	108570000	2.338515802	0.380902315	109750000	0.799182121	23.64952437	1.426329048	56411000	48058000	1223237000	9.617825635	4.291552036	0	1161423000	446377000	5.622122082	715046000	2.508636607	5.65234049	9759000	168000	181735000	25.41584737	31015000	238146000	430501000	42689000	0	446377000	3710000	476900000	0	1974656000	1950468000	24188000	5222.929646	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115070000	114120000	NaN	NaN	115070000	NaN	NaN	114120000	NaN	10.216976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3742.174744	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6607.91321	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31567.29351	3
-3985000	-2172000	-53419000	-11023000	0	-11023000	-644000	674000	-4617000	-1898000	-8602000	-2092000	-329000	0	0	0	-2421000	35950000	35670000	NaN	NaN	35950000	31.98082436	7.688196738	35670000	12.62000615	529.28359	NaN	6332000	4519000	20792000	12.89491833	4.446536483	892000	19337000	0	12.54575331	19337000	4.135373027	11.85226962	644000	733000	10584000	54.73444692	7418000	16916000	2092000	329000	0	0	0	2421000	0	31583000	31583000	0	6227.477685	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45316.1376	3
185285000	111368000	121554000	190680000	-108702000	299382000	276882000	-726000	629208000	32535000	814493000	-238530000	-258461000	-108174000	-528000	-18120000	-515111000	119070000	116620000	NaN	NaN	119070000	1.716729165	0.264485652	116620000	0.729309584	12.15390413	1.630328315	213268000	180280000	1322405000	12.11182144	2.937407819	54462000	1200783000	108702000	10.50111281	1092081000	2.425797897	10.1307155	75362000	726000	274472000	25.13293428	33358000	487740000	238530000	343558000	108174000	528000	22253000	604341000	0	3506880000	2131947000	1374933000	4716.109404	2
