PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30772.1397	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17540.52365	3
61116000	61315000	-50218000	47684000	-7523000	55207000	0	25918000	22555000	29566000	83671000	0	-22052000	0	-7523000	-6412000	-28464000	229760000	321510000	NaN	NaN	229760000	19.47001122	4.277362118	321510000	9.050711321	28.32626492	NaN	20472000	6041000	136214000	5.651486806	2.535848727	49620000	81414000	14688000	4.827168162	66726000	1.242214766	2.768446038	0	1639000	17275000	25.88945838	2419000	37747000	0	22567000	0	14688000	6412000	28979000	0	456236000	456192000	44000	957.5777773	2
-1054000	-1054000	7924000	-1326000	0	-1326000	0	-2110000	-2063000	-1895000	-3117000	0	0	0	0	1791000	1791000	139140000	236240000	NaN	NaN	139140000	355.1491169	16.67143438	236240000	85.75962203	21.40729667	NaN	1054000	1054000	22985000	49.70731758	2.754009768	4410000	16555000	0	31.35447681	16555000	1.983581976	35.80190497	0	13850000	15318000	92.52793718	15150000	16372000	0	0	0	0	183000	183000	0	185819000	155782000	30037000	120.915796	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35975.8193	3
-4714000	-2003000	97203000	86308000	0	86308000	0	39638000	91022000	94023000	86308000	0	0	0	0	0	0	277890000	445210000	NaN	NaN	277890000	61.07384634	11.82256706	445210000	35.59362253	41.34445275	98.87271358	11968000	9257000	46721000	8.604024093	1.98770073	10140000	33849000	0	10.96131671	33849000	1.440073671	6.23354833	0	8247000	21881000	64.6429732	18880000	33849000	0	0	0	0	0	0	31000000	395884000	395884000	0	603.9782459	0
-58670000	-58670000	174236000	250395000	0	250395000	-6509000	170133000	266253000	272542000	207583000	0	10443000	0	0	32369000	42812000	1043740000	1595160000	NaN	NaN	1043740000	9.621416181	2.146450097	1595160000	10.41984936	7.91044216	24.61753162	284131000	284131000	662739000	9.586069836	1.362921983	66159000	580580000	0	9.354640695	580580000	1.193962095	8.397695662	6509000	141955000	275200000	47.40087499	268673000	559331000	0	864000	0	0	20385000	21249000	0	2884402000	2810351000	74051000	373.195269	0
-240104000	-23811000	-766982000	-253102000	119401000	-372503000	8153000	0	-46525000	1501000	-286629000	-87057000	2336000	0	119401000	-1153000	-85874000	354050000	562750000	354050000	562750000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	303383000	67090000	1374763000	17.22422486	9.895008021	358801000	959192000	132241000	14.8561309	826951000	5.95207085	10.36076034	79943000	0	209054000	25.28009519	399000	512437000	310963000	2398000	0	132241000	1153000	314514000	0	737126000	629434000	107692000	6757.280413	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70810000	107690000	NaN	NaN	70810000	7.324305952	0.930806284	107690000	0.794656526	110.2084014	3.78502305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-326000	2733000	-138751000	-152605000	17447000	-170052000	-36291000	58615000	-167327000	55754000	-167653000	0	-2399000	0	17447000	0	-2399000	640080000	1022050000	NaN	NaN	640080000	58.36097802	10.18021939	1022050000	14.37056164	170.7622246	NaN	14172000	11113000	311884000	13.82196838	4.96039174	12590000	296357000	40092000	11.91502388	256265000	4.07579353	11.35706457	36291000	3121000	239694000	93.53364681	6111000	253866000	0	2399000	0	40092000	0	2399000	0	686859000	686859000	0	5345.65941	2
-4823000	-4302000	109372000	120775000	175800000	-55025000	-12302000	0	-39455000	0	-44278000	0	-10896000	0	175800000	149000	-10747000	39450000	60890000	39450000	60890000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43045000	4302000	339464000	3.992097279	2.758968175	34293000	248261000	59000000	2.628995461	189261000	1.538204569	2.225709716	18726000	0	50078000	26.45975663	0	93123000	0	37804000	0	59000000	58334000	96138000	28920000	153179000	110888000	42291000	2549.18234	2
-11631000	-7451000	71714000	73189000	8400000	64789000	-104000	0	15195000	-275000	3564000	-11369000	68382000	0	8400000	4212000	61225000	22170000	33700000	NaN	NaN	22170000	10.11375261	2.781970339	33700000	3.289892279	86.16401088	NaN	13686000	8436000	96452000	21.72398628	12.10313952	0	94133000	0	21.20167545	94133000	11.81214316	21.20167545	6725000	0	17666000	18.76706362	3975000	31352000	11369000	48628000	0	0	2784000	62781000	0	191254000	137867000	53387000	4856.504858	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20000	40000	20000	40000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22854.72436	3
-2968000	1146000	6861000	39579000	-92960000	132539000	-248000	100272000	135529000	166500000	132561000	0	-164000	0	-92960000	142000	-22000	743720000	1142370000	NaN	NaN	743720000	64.02181802	9.378144689	1142370000	32.16824026	87.73687996	NaN	49230000	40006000	544295000	33.1507524	6.863439552	21707000	507388000	266191000	19.05264553	241197000	3.041440817	14.69030953	248000	1680000	188463000	78.13654399	24780000	237693000	0	674000	0	266191000	2830000	3504000	0	1149880000	1133610000	16270000	705.4065796	1
1038791000	276684000	-12011045000	-14715927000	-10260260000	-4455667000	277044000	0	148816000	-5743000	1187607000	-1393081000	-4044812000	-819394000	-9440866000	-205381000	-5643274000	219530000	359290000	NaN	NaN	219530000	0.219963906	0.041092225	359290000	0.229451032	1.241144029	0.173795064	644573000	179761000	54531413000	76.99552297	10.20733895	132890000	53041523000	32719098000	28.8818424	20322425000	3.804007064	28.69420862	1361577000	0	2506411000	12.33322795	7203000	3150984000	11412900000	5454267000	3749116000	28969982000	304274000	17171441000	0	25271251000	15082680000	10188571000	2525.843932	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1150000	-2810000	NaN	NaN	-1150000	-0.229577885	-0.046725419	-2810000	-0.071117224	-4.287972796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13733.44227	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	350000	560000	350000	560000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65070.11406	3
61750000	-965000	71653000	73189000	0	73189000	0	5505000	11439000	11439000	73189000	0	0	0	0	0	0	60480000	97400000	NaN	NaN	60480000	24.74404271	13.28296635	97400000	NaN	102.8483972	62.90058624	4208000	4208000	6302000	NaN	1.38408158	0	6266000	0	NaN	6266000	1.376175052	NaN	0	447000	2058000	32.84391957	2058000	6266000	0	0	0	0	0	0	0	97678000	97678000	0	676.5838752	1
-9203000	-7224000	-38726000	-43726000	0	-43726000	-5208000	-545000	-31797000	-6778000	-41000000	0	-1628000	0	0	-1098000	-2726000	29170000	45820000	NaN	NaN	29170000	1.875644228	0.494675026	45820000	1.116417315	16.34678268	NaN	12447000	10468000	52114000	1.729546039	0.883767373	0	51114000	0	NaN	51114000	0.866809025	1.696109666	5208000	545000	35941000	70.31537348	10259000	48388000	0	1628000	0	0	1098000	2726000	0	29662000	29662000	0	511.7391132	2
-2978000	-2583000	-8866000	-12360000	0	-12360000	0	-8144000	-9382000	-9382000	-12360000	0	0	0	0	0	0	76390000	120380000	NaN	NaN	76390000	94.4599577	7.956588904	120380000	NaN	20.27837034	NaN	2978000	2583000	13279000	NaN	1.383107004	74000	12758000	0	20.5076179	12758000	1.328840964	NaN	0	8542000	9780000	76.65778335	9780000	12758000	0	0	0	0	0	0	1891000	29793000	29793000	0	424.5821088	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37132.54926	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20955.56725	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-69558000	-27771000	-1486085000	-449909000	-534948000	85039000	-143298000	-741000	-175427000	-2143000	-244985000	650000000	-252598000	378000000	-912948000	-67378000	330024000	75270000	121120000	NaN	NaN	75270000	0.496990504	0.113929329	121120000	0.29639236	4.823701311	0.524739192	75883000	34096000	6620814000	27.73875242	10.02132183	0	6466638000	5263948000	5.038824554	1202690000	1.820402076	5.038824554	181885000	741000	283313000	23.5566106	2143000	359196000	0	776116000	903000000	4360948000	67378000	843494000	0	734160000	631781000	102379000	4634.100009	2
-1755000	81692000	32778772000	-8706478000	-3810000000	-4896478000	-69836000	159716000	-415519000	122475000	-417274000	-130000000	-1410428000	365088000	-4175088000	-2938776000	-4479204000	1549030000	2241110000	NaN	NaN	1549030000	0.322394274	0.118642118	2241110000	0.516536174	1.217934505	NaN	2168662000	1698598000	24989990000	8.092691963	1.914014154	0	23255240000	9980000000	4.299018449	13275240000	1.016767004	4.299018449	1549963000	151076000	2990041000	22.52344214	196223000	5158703000	1616000000	1758427000	110559000	9869441000	4742110000	8116537000	0	10824483000	10824294000	189000	367.0941839	2
-35756000	13733000	-407433000	-151279000	-102596000	-48683000	-26573000	6489000	-12927000	16673000	-48683000	0	0	0	-102596000	0	0	457760000	748690000	NaN	NaN	457760000	23.48058444	4.987903128	748690000	13.85406503	28.53912131	NaN	118148000	68323000	341920000	12.22517921	3.725672487	3088000	304658000	102596000	9.59798076	202062000	2.201733838	7.040127454	39247000	13031000	83914000	41.52883768	23986000	202062000	0	0	0	102596000	0	0	267712000	893791000	862519000	31272000	613.9567037	1
70859000	-19510000	142878000	-111382000	-977641000	866259000	9410000	-760000	630849000	-15065000	701708000	1207299000	-850377000	-177209000	-800432000	-192371000	164551000	384360000	529020000	NaN	NaN	384360000	2.417284385	0.399740012	529020000	1.981379833	9.508542957	1.985743002	218467000	73018000	6304146000	39.48147032	6.556403894	0	6142346000	1738641000	27.5794292	4403705000	4.579917504	27.5794292	358714000	760000	888630000	20.17914461	15065000	1107097000	1852592000	1229501000	177209000	1561432000	214515000	3296608000	0	1982945000	1938274000	44671000	2363.698873	2
0	0	2761000	9606000	0	9606000	0	10204000	9606000	9606000	9606000	0	0	0	0	0	0	27560000	44780000	NaN	NaN	27560000	124.5531655	12.48025251	44780000	NaN	47.71724244	NaN	0	0	2825000	NaN	1.279271166	578000	1970000	0	NaN	1970000	0.892093521	NaN	0	1372000	1970000	100	1970000	1970000	0	0	0	0	0	0	0	31108000	31108000	0	592.2447753	0
11958000	13267000	38117000	38117000	0	38117000	0	15014000	17997000	19021000	29955000	0	170000	0	0	7992000	8162000	77200000	128290000	NaN	NaN	77200000	43.28303816	13.86086513	128290000	21.25587055	173.4457286	NaN	3573000	2264000	13689000	7.849859502	2.457789933	0	13689000	0	7.849859502	13689000	2.457789933	7.849859502	0	991000	6988000	51.04828695	5964000	10561000	0	0	0	0	3128000	3128000	15000000	142381000	128970000	13411000	1983.033477	1
-197429000	-57715000	-49580000	-212660000	-34410000	-178250000	-28902000	-178000	-58541000	1200000	-255970000	91032000	-7018000	0	-34410000	-6294000	77720000	370000	19170000	NaN	NaN	370000	0.01110703	0.002353811	19170000	0.004746363	0.092431924	NaN	210234000	70520000	699405000	9.932432285	4.449370203	0	656405000	34410000	8.833112745	621995000	3.956914834	8.833112745	37342000	178000	239481000	38.50207799	17047000	449715000	158968000	7018000	0	34410000	6294000	172280000	0	731498000	594380000	137118000	4243.393907	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53700000	90330000	NaN	NaN	53700000	1.478402114	0.172227443	90330000	NaN	4.820394091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2975.461434	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-780000	-1310000	-780000	-1310000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49700000	78720000	49700000	78720000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8492.577232	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	313780000	541890000	313780000	541890000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4661.829992	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23103.32041	3
1237000	1457000	20446000	18389000	0	18389000	85000	689000	8540000	5015000	9777000	-2958000	0	0	0	11570000	8612000	19690000	29910000	NaN	NaN	19690000	30.94830652	6.320593168	29910000	10.12719234	283.5255663	NaN	3205000	2985000	16035000	12.84653708	5.147319017	0	15092000	0	12.09104693	15092000	4.844611076	12.09104693	180000	207000	8747000	57.95785847	7072000	11952000	2958000	0	0	0	182000	3140000	0	57054000	53849000	3205000	5394.934469	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35814.27727	3
-240345000	-95692000	399933000	332224000	0	332224000	2354000	-767000	55124000	-19683000	-185221000	447510000	69440000	0	0	495000	517445000	106860000	154040000	NaN	NaN	106860000	2.038647265	0.448930719	154040000	0.935227243	12.24580164	NaN	303074000	156805000	622078000	7.185174063	2.613418713	2341000	569737000	0	6.607660145	569737000	2.393528363	6.580620943	46364000	767000	137676000	24.16483395	26832000	440750000	52490000	45584000	0	0	30913000	128987000	0	2175679000	996067000	1179612000	3162.631299	2
