PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29579.56887	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17592.53241	3
129120000	65854000	303226000	246648000	-6699000	253347000	0	25689000	39619000	31382000	168739000	0	84411000	0	-6699000	197000	84608000	139120000	195990000	NaN	NaN	139120000	12.76258985	2.789416163	195990000	5.76095117	17.28499366	NaN	27693000	23543000	129866000	5.97355584	2.603869461	65432000	59234000	12243000	5.17121547	46991000	0.942189871	2.161484626	0	1507000	16117000	34.29805707	2306000	43810000	0	27000	0	12243000	3154000	3181000	0	565596000	565015000	581000	872.5470074	2
0	0	10488000	27355000	0	27355000	0	23166000	24307000	24307000	24307000	0	0	0	0	3048000	3048000	93120000	149650000	NaN	NaN	93120000	384.6458191	10.98871392	149650000	56.45350225	14.6085552	NaN	0	0	21854000	39.44034595	2.578901998	4591000	13927000	0	38.07282572	13927000	1.643468844	25.1347729	0	13224000	13927000	100	13927000	13927000	0	0	0	0	0	0	0	156879000	124868000	32011000	128.091971	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36118.05016	3
-22001000	-13658000	-74961000	-20001000	0	-20001000	0	28766000	2000000	6340000	-20001000	0	0	0	0	0	0	243450000	389830000	NaN	NaN	243450000	57.03638147	10.85561007	389830000	32.74370272	37.35150304	NaN	33661000	25318000	74340000	13.47031505	3.314873906	10969000	58901000	0	13.75004448	58901000	2.626437826	10.67278756	0	7691000	25240000	42.85156449	20900000	58901000	0	0	0	0	0	0	53332000	433290000	433290000	0	595.2016884	0
-215016000	-219850000	174203000	209583000	0	209583000	-7095000	228078000	388706000	395801000	173690000	0	14186000	0	0	21707000	35893000	1172840000	1704680000	NaN	NaN	1172840000	10.80955555	2.400561288	1704680000	11.7073898	9.05023081	NaN	359648000	359575000	766464000	10.51014431	1.568793533	92859000	651374000	0	10.20530153	651374000	1.333228069	8.931971681	7095000	128918000	260835000	40.04381507	253740000	620483000	0	330000	0	0	30561000	30891000	0	3295840000	3211412000	84428000	365.3144815	0
-72381000	159504000	-118946000	-310357000	52668000	-363025000	-4451000	0	17968000	960000	-54413000	-330632000	23357000	0	52668000	-1337000	-308612000	307140000	455880000	307140000	455880000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	297134000	65249000	1296050000	17.7040642	10.30234419	201871000	1028925000	260713000	13.25134965	768212000	6.106542522	10.49378849	75484000	0	138272000	17.99919814	120000	435406000	330632000	837000	0	260713000	1337000	332806000	0	892564000	780120000	112444000	6716.042897	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60430000	87840000	NaN	NaN	60430000	7.3650165	0.780042404	87840000	0.51722172	94.68922411	3.350202876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-8391000	-3987000	-168440000	-187077000	-26775000	-160302000	-33210000	41264000	-149436000	57896000	-157827000	0	-2475000	0	-26775000	0	-2475000	737930000	1199030000	NaN	NaN	737930000	65.2140765	12.1053915	1199030000	17.42971085	199.7808159	NaN	15997000	11593000	317894000	14.1500829	5.21490023	24762000	289747000	31395000	12.60195717	258352000	4.238141973	11.49975218	33210000	2844000	239880000	92.85006503	4157000	255877000	0	2475000	0	31395000	0	2475000	3540000	578531000	578531000	0	4902.227979	2
-5270000	-2845000	-196026000	4588000	33500000	-28912000	-14881000	0	-40025000	0	-45295000	0	15688000	0	33500000	695000	16383000	34490000	52520000	34490000	52520000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5270000	2845000	368573000	4.807578426	2.904400749	62974000	244359000	72400000	3.064410096	171959000	1.355058152	2.242992239	20392000	0	65390000	38.02650632	0	70660000	0	32093000	0	72400000	69206000	101299000	50376000	108982000	66260000	42722000	2422.571566	2
-10699000	-7768000	145734000	150118000	4800000	145318000	-4642000	0	6124000	-424000	-4575000	73595000	68327000	0	4800000	7971000	149893000	14660000	23120000	NaN	NaN	14660000	6.146961466	1.890853564	23120000	2.218347	58.68694956	NaN	14963000	9260000	76172000	17.25722711	9.824699706	0	72788000	0	16.49056146	72788000	9.388229824	16.49056146	6920000	0	16186000	22.23718195	4292000	31149000	12420000	27421000	0	0	1798000	41639000	0	246119000	187726000	58393000	4875.708119	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60000	100000	60000	100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23281	3
-35499000	-24165000	114027000	150567000	140146000	10421000	-12591000	60068000	38345000	114827000	2846000	0	-1266000	0	140146000	8841000	7575000	481710000	720450000	NaN	NaN	481710000	31.61524594	5.894403503	720450000	19.7192289	57.98671233	NaN	60331000	45545000	634491000	39.41588872	7.763895233	21076000	593165000	328085000	18.25130507	265080000	3.243628906	16.46731598	12591000	592000	199569000	75.28632866	36376000	259900000	0	1266000	0	328085000	3914000	5180000	42000	1081175000	1063553000	17622000	697.9810825	1
-2478304000	227428000	-18961129000	-12268939000	-7752831000	-4516108000	341072000	0	-1237765000	-7223000	-3716069000	-1772635000	1226090000	-1450844000	-6301987000	-253494000	-800039000	231370000	312700000	NaN	NaN	231370000	0.196644669	0.03691478	312700000	0.246268569	1.326469753	0.165204061	3244543000	299736000	64843160000	95.0714218	10.34564104	7029185000	56319910000	32167884000	45.71711285	24152026000	3.853424036	35.41109735	1351206000	0	5715952000	23.66655286	7223000	8960495000	12608994000	2305597000	4336849000	27831035000	276940000	15191531000	0	39161860000	20825380000	18336480000	2348.051298	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	240000	790000	NaN	NaN	240000	0.050691729	0.009689727	790000	0.0143701	0.897159369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12957.14286	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	630000	1080000	630000	1080000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61476.60093	3
18708000	-3466000	27646000	28277000	0	28277000	0	3132000	9569000	9569000	28277000	0	0	0	0	0	0	53090000	83810000	NaN	NaN	53090000	25.73956984	12.68089485	83810000	NaN	92.93459043	63.00976099	4337000	4337000	6696000	NaN	1.599383535	0	6545000	0	NaN	6545000	1.563316194	NaN	0	440000	2208000	33.73567609	2208000	6545000	0	0	0	0	0	0	0	173942000	173942000	0	698.8915295	1
1477000	3782000	-45349000	-39327000	0	-39327000	-8593000	-547000	-36387000	-4763000	-34910000	0	-3208000	0	0	-1209000	-4417000	30620000	46340000	NaN	NaN	30620000	1.711724712	0.579797265	46340000	1.003875838	17.41826301	NaN	14917000	12612000	68684000	2.033110369	1.300548509	0	67372000	0	NaN	67372000	1.275705465	1.994273947	8593000	547000	44266000	65.70385323	11286000	59183000	0	6980000	0	0	1209000	8189000	0	33974000	33974000	0	519.6081185	2
-1386000	-1097000	-19652000	4290000	0	4290000	0	3986000	5703000	5748000	4317000	0	0	0	0	-27000	-27000	75280000	109740000	NaN	NaN	75280000	82.43604322	7.951146849	109740000	NaN	20.33711304	NaN	1386000	1097000	14104000	NaN	1.489678203	914000	11762000	0	NaN	11762000	1.242313885	NaN	0	8936000	10349000	87.98673695	10304000	11735000	0	0	0	0	27000	27000	2882000	19859000	19859000	0	403.2417822	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40121.04884	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22560.4977	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-91480000	-34646000	625352000	-1075472000	-288345000	-787127000	-136948000	-746000	-175568000	-2177000	-267048000	0	-514288000	231751000	-520096000	-5791000	-520079000	48880000	76180000	NaN	NaN	48880000	0.297361172	0.067576567	76180000	0.185528788	3.169946212	0.310181922	125700000	38866000	6173128000	24.80085296	8.534345263	0	6018952000	4885411000	4.554058115	1133541000	1.567119662	4.554058115	185330000	746000	288757000	25.47389111	2177000	414457000	0	713293000	439889000	4445522000	5791000	719084000	0	433768000	281728000	152040000	4327.402615	2
-1250238000	-1110789000	-9687988000	-6420303000	-3969000000	-2451303000	236851000	248274000	384636000	38747000	-865602000	-116000000	-2106501000	-237053000	-3731947000	636800000	-1585701000	1711750000	2308290000	NaN	NaN	1711750000	0.406699574	0.144596758	2308290000	0.615949454	1.355685882	NaN	3737328000	2990320000	26593520000	9.103897599	2.246435968	0	25425835000	11051000000	4.921011805	14374835000	1.214286276	4.921011805	1291096000	130921000	2918564000	20.30328696	385467000	6655892000	964000000	2237674000	627053000	10423947000	4517269000	7718943000	0	14562330000	14163096000	399234000	357.5849829	2
-82386000	23440000	-309160000	-181530000	-64461000	-117069000	-75106000	43425000	-30065000	81085000	-112451000	0	-4618000	0	-64461000	0	-4618000	376730000	597210000	NaN	NaN	376730000	22.36269497	3.980492157	597210000	12.47146138	24.02880063	NaN	215109000	102683000	558263000	21.45238538	5.898551995	19037000	467431000	102978000	12.44624937	364453000	3.850774582	13.52873188	75106000	11815000	144726000	39.71047021	23226000	359835000	0	4618000	0	102978000	0	4618000	206024000	822361000	789310000	33051000	592.2428083	1
-35133000	26775000	-2394632000	-1128236000	-585568000	-542668000	-101940000	-766000	-402245000	-15388000	-437378000	819814000	-666723000	-194161000	-391407000	-258381000	-105290000	185940000	269760000	NaN	NaN	185940000	1.231342627	0.189642478	269760000	1.048862077	4.676069404	NaN	187311000	70365000	5103920000	30.29090169	5.205550371	0	4931664000	1450389000	20.66077814	3481275000	3.550594909	20.66077814	368348000	766000	910148000	26.1440995	15388000	1097459000	984519000	1136073000	194161000	1256228000	263224000	2383816000	0	2910489000	2475573000	434916000	2323.917534	2
0	0	931000	138000	0	138000	0	599000	138000	138000	138000	0	0	0	0	0	0	18710000	31150000	NaN	NaN	18710000	91.81423333	9.251294533	31150000	NaN	33.26405544	NaN	0	0	3217000	NaN	1.590668868	602000	2010000	0	NaN	2010000	0.993859006	NaN	0	1549000	2010000	100	2010000	2010000	0	0	0	0	0	0	0	26987000	26987000	0	573.2755598	0
1046000	2357000	-2852000	12868000	0	12868000	0	9506000	14553000	16246000	15599000	0	0	0	0	-2731000	-2731000	93710000	152280000	NaN	NaN	93710000	56.59567807	17.84360616	152280000	27.27557584	214.3226344	NaN	4276000	2965000	16129000	10.68774012	3.071171953	0	16129000	0	10.68774012	16129000	3.071171953	10.68774012	0	942000	9122000	56.55651311	7429000	13398000	0	0	0	0	2731000	2731000	0	146030000	137217000	8813000	1988.190351	1
-81786000	-64357000	287124000	164515000	-23692000	188207000	-39241000	-179000	-107447000	-7961000	-189233000	390117000	-6711000	0	-23692000	-5966000	377440000	9620000	34460000	NaN	NaN	9620000	0.356716239	0.065456755	34460000	0.109411202	2.454595094	NaN	200266000	74526000	649323000	8.124281515	4.418147243	0	593212000	32692000	7.013184925	560520000	3.813910631	7.013184925	45086000	179000	237508000	42.37279669	18234000	437774000	109883000	6711000	0	32692000	6152000	122746000	0	657007000	656914000	93000	4210.737149	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43990000	75100000	NaN	NaN	43990000	1.150907854	0.146910995	75100000	NaN	3.961523779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2955.388813	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3600000	-5730000	-3600000	-5730000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54400000	92020000	54400000	92020000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8173.469914	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	437370000	752790000	437370000	752790000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4638.38742	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21273.77113	3
2588000	1883000	45598000	46456000	0	46456000	594000	-272000	13446000	8944000	16034000	30422000	0	0	0	0	30422000	15190000	20880000	NaN	NaN	15190000	19.96446513	5.248475549	20880000	6.689556183	218.0215869	NaN	3759000	3745000	10778000	7.224577954	3.72403354	0	9720000	0	6.515392254	9720000	3.358471517	6.515392254	136000	217000	5864000	60.32921811	4939000	9623000	97000	0	0	0	0	97000	0	101208000	88751000	12457000	5727.963603	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33217.4537	3
-207361000	-124781000	47914000	-165078000	0	-165078000	-4447000	-772000	-21192000	-12784000	-228553000	-41351000	64976000	0	0	39850000	63475000	56000000	86290000	NaN	NaN	56000000	1.002727678	0.243951456	86290000	0.459287448	6.517715908	NaN	253625000	147506000	520459000	5.618080743	2.26726305	2668000	468041000	0	5.081055699	468041000	2.038915774	5.052256045	43160000	772000	121481000	25.95520478	25891000	375106000	41351000	25449000	0	0	26135000	92935000	0	1306850000	929901000	376949000	2856.174313	2
-1092174000	-175868000	-3226994000	-3058383000	0	-3058383000	-241500000	0	-299421000	-30481000	-1391595000	0	-585335000	0	0	-1081453000	-1666788000	199620000	326290000	NaN	NaN	199620000	1.455930375	0.383294495	326290000	NaN	6.537667224	NaN	1538054000	329263000	4468312000	NaN	8.579698384	184949000	4272933000	0	NaN	4272933000	8.204547121	NaN	299649000	0	648235000	15.17072699	69100000	2186289000	0	585821000	0	0	1500823000	2086644000	0	4221275000	2882519000	1338756000	1692.440477	2
