PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18824.92193	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15286.18204	3
5744000	0	196885000	93366000	0	93366000	0	30204000	87622000	30204000	93366000	0	0	0	0	0	0	119540000	159260000	NaN	NaN	119540000	16.46893243	3.933626993	159260000	9.152880049	15.55497723	NaN	6793000	0	10133000	1.275179863	0.333440207	1141000	8692000	0	1.237426586	8692000	0.286022133	1.093838288	0	0	1899000	21.84767602	0	8692000	0	0	0	0	0	0	0	413296000	413296000	0	694.6934555	2
-3272000	-3272000	14456000	16057000	0	16057000	0	19835000	20280000	25774000	17008000	0	0	0	0	-951000	-951000	286950000	363600000	NaN	NaN	286950000	450.7425038	29.04298524	363600000	101.8241569	47.14337748	121.3951557	7512000	7512000	38634000	27.64952506	3.910251583	9357000	28753000	0	27.2745095	28753000	2.910168861	20.57790532	0	7510000	20290000	70.56654958	14562000	27802000	0	0	0	0	951000	951000	0	321390000	321390000	0	130.8624588	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-9533000	4652000	72107000	46486000	0	46486000	0	23815000	56084000	56697000	46551000	0	0	0	0	-65000	-65000	280060000	349200000	NaN	NaN	280060000	71.12211916	14.2526307	349200000	30.2520024	49.55813348	NaN	19811000	5626000	47920000	7.514053221	2.438713358	2246000	43815000	0	7.22255437	43815000	2.229804378	6.870372326	0	7001000	23939000	54.63654	17344000	43750000	0	0	0	0	65000	65000	5489000	348226000	348226000	0	463.2796364	0
-201819000	-191508000	1282000	76157000	0	76157000	-8157000	114102000	303385000	311843000	101566000	0	-2819000	0	0	-22590000	-25409000	1281740000	1611870000	NaN	NaN	1281740000	17.66941801	3.278378623	1611870000	16.4528931	10.90963701	NaN	385065000	374475000	754631000	16.05060716	1.930162231	64421000	680706000	0	15.84846204	680706000	1.741080093	14.47826103	8157000	83520000	190737000	28.02046699	182279000	575802000	0	2819000	0	0	102085000	104904000	0	4126273000	4006154000	120119000	294.5752389	0
-92731000	16834000	-768756000	-561640000	0	-561640000	-16205000	0	-48170000	0	-140901000	-320699000	-92683000	0	0	-7357000	-420739000	113070000	141060000	113070000	141060000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	184191000	15166000	1140132000	16.4613852	9.022110388	296159000	820266000	0	16.11910022	820266000	6.49094175	11.84311517	30731000	0	85902000	10.4724565	0	270093000	353717000	189099000	0	0	7357000	550173000	83952000	857710000	849895000	7815000	5037.746751	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99870000	124140000	NaN	NaN	99870000	11.68724516	1.724743547	124140000	1.20788697	178.6362685	7.3014036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	-4000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	965800000	1211790000	NaN	NaN	965800000	258.9276093	59.44946791	1211790000	NaN	289.8474175	NaN	NaN	NaN	NaN	NaN	NaN	33176000	NaN	NaN	NaN	NaN	NaN	NaN	4000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2973.470289	2
29814000	18885000	295156000	91482000	-90000	91572000	3482000	0	-15231000	0	14583000	0	18592000	0	-90000	58397000	76989000	222520000	260880000	222520000	260880000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24087000	1119000	181540000	3.444128249	1.304013257	10311000	166844000	90000	3.359229748	166754000	1.197804488	3.163612218	7746000	0	92390000	55.4049678	0	116477000	0	1385000	0	90000	48892000	50277000	0	274231000	255255000	18976000	1982.015215	2
-854000	41000	15738000	-4080000	0	-4080000	1159000	0	1206000	-922000	352000	0	-1457000	0	0	-2975000	-4432000	18230000	23980000	NaN	NaN	18230000	13.5422435	3.045277724	23980000	5.200087857	84.20323326	15.76437321	14288000	3461000	36606000	12.19482538	6.114944398	0	35254000	0	11.7444237	35254000	5.889096045	11.7444237	4409000	0	11186000	31.7297328	4367000	25474000	0	6283000	0	0	3497000	9780000	0	97319000	85522000	11797000	3829.078014	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2080000	-2230000	NaN	NaN	-2080000	NaN	-0.102310344	-2230000	NaN	-33.71150729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-15508000	17894000	168029000	166108000	30100000	136008000	-35814000	104916000	162699000	135440000	147191000	0	-4665000	0	30100000	-6518000	-11183000	711460000	885330000	NaN	NaN	711460000	69.5015994	10.95571135	885330000	39.33325962	95.23051028	NaN	60233000	26831000	371915000	29.46795024	5.727087096	27453000	327921000	36600000	25.2574281	291321000	4.486027022	23.08224388	35814000	7708000	219838000	75.46246237	38639000	280071000	0	4665000	0	36600000	6585000	11250000	196123000	1453672000	1440190000	13482000	749.827302	1
-2104943000	-638911000	-1724544000	485621000	5520606000	-5034985000	-1030622000	0	-1176355000	-948000	-3281298000	-3673272000	2913151000	1056668000	4463938000	-993566000	-1753687000	271310000	314770000	NaN	NaN	271310000	0.195720515	0.035798239	314770000	0.348481151	1.676324258	NaN	2852199000	654588000	21572676000	38.45533887	2.846425903	58875000	19721511000	6575267000	23.53937574	13146244000	1.734592846	23.43442547	1868122000	0	2433789000	18.51318901	948000	5285988000	5334498000	1427231000	3506513000	3068754000	1098527000	7860256000	233740000	19283203000	10678582000	8604621000	1920.816482	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1160000	-1430000	NaN	NaN	-1160000	-0.41228273	-0.064115753	-1430000	-0.101209806	-4.40368087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9855.473856	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4290000	4020000	NaN	NaN	4290000	0.247180732	0.090620656	4020000	NaN	14.81281982	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22174.24663	3
-1675000	-1675000	85000	85000	0	85000	0	925000	4656000	4656000	2981000	0	0	0	0	-2896000	-2896000	71220000	84280000	NaN	NaN	71220000	51.7896854	24.42650029	84280000	NaN	137.3355136	116.5849579	5736000	5736000	9802000	NaN	3.361816286	0	9802000	0	NaN	9802000	3.361816286	NaN	0	311000	1170000	11.93633952	1170000	6906000	0	0	0	0	2896000	2896000	0	86595000	86595000	0	732.9598463	1
31472000	38403000	-23455000	-23834000	0	-23834000	-31662000	-566000	-46028000	5420000	-14556000	0	-6733000	0	0	-2545000	-9278000	89540000	119730000	NaN	NaN	89540000	7.613828761	1.888512054	119730000	3.490450467	56.46941891	6.180246674	12575000	5570000	91399000	3.147617545	1.927720719	0	91198000	0	NaN	91198000	1.923481374	3.140695466	32216000	566000	69345000	76.03785171	7615000	81920000	0	6733000	0	0	2545000	9278000	0	97407000	97407000	0	676.6709916	2
0	0	19342000	26526000	0	26526000	0	25582000	26526000	26441000	26526000	0	0	0	0	0	0	167780000	194550000	NaN	NaN	167780000	110.7769656	15.24011505	194550000	NaN	50.41905695	NaN	0	0	15679000	NaN	1.424185027	8382000	6085000	0	NaN	6085000	0.552724401	NaN	0	4208000	6085000	100	5554000	6085000	0	0	0	0	0	0	7637000	119134000	119134000	0	332.9699112	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33581.52729	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19650.10666	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-110393000	12524000	-1576774000	-661990000	1925864000	-2587854000	-758139000	-772000	-2086638000	-2400000	-2197031000	0	-356875000	462934000	1462930000	-33948000	-390823000	156550000	173780000	NaN	NaN	156550000	0.837942778	0.228083306	173780000	0.715395512	10.86442365	NaN	158407000	35490000	4963791000	24.54114919	7.231925002	315610000	4483007000	1553423000	16.04434798	2929584000	4.268215921	14.48396156	840967000	772000	2232513000	76.2058026	2400000	2390920000	0	497716000	37066000	1516357000	40948000	538664000	0	1196119000	1101202000	94917000	3732.994887	2
4815550000	894110000	11761336000	8258413000	510642000	7747771000	647567000	748784000	1798774000	751194000	6614324000	-821030000	999135000	510642000	0	955342000	1133447000	3470670000	3872570000	NaN	NaN	3470670000	1.137903867	0.484572623	3872570000	2.279623639	2.880570691	NaN	1419387000	638741000	15065727000	9.883620977	2.103466721	0	13726200000	33247000	8.983035303	13692953000	1.911800934	8.983035303	809638000	63060000	1039136000	7.58883785	71242000	2458523000	2044815000	3977808000	33247000	0	5211807000	11234430000	0	17041199000	13485506000	3555693000	305.536715	2
-8429000	29151000	-97076000	-223242000	-39038000	-184204000	-141059000	27731000	-129108000	22597000	-137537000	0	-30465000	0	-39038000	-16202000	-46667000	442800000	567180000	NaN	NaN	442800000	38.13258676	5.396512994	567180000	21.78832257	31.76393799	47.75017476	87941000	50361000	431194000	21.00663749	5.255067805	8478000	384243000	39038000	17.23050545	345205000	4.207098618	16.81747959	147182000	7562000	210597000	61.00635854	15264000	298538000	0	30465000	0	39038000	16202000	46667000	1070353000	1393223000	1259960000	133263000	454.4313839	1
-290449000	6353000	896594000	145144000	1737590000	-1592446000	-366879000	-792000	-639917000	-17040000	-930366000	357404000	-775478000	576896000	1160694000	-244006000	-662080000	168930000	214510000	NaN	NaN	168930000	0.707835482	0.185784725	214510000	0.923816727	4.634143645	NaN	580692000	63901000	4344704000	33.49456466	4.778190004	0	4033954000	872210000	24.37478798	3161744000	3.477202032	24.37478798	604385000	792000	1034399000	32.7160896	17040000	1615091000	177809000	1032219000	15034000	857176000	336625000	1546653000	0	2755969000	2433634000	322335000	2568.289317	2
0	0	10628000	8731000	0	8731000	0	8749000	8731000	8731000	8731000	0	0	0	0	0	0	41600000	51350000	NaN	NaN	41600000	92.19950033	17.86085764	51350000	39.34130372	84.12776095	NaN	0	0	965000	1.960357038	0.414320375	17000	862000	0	1.785651644	862000	0.370097579	1.751116857	0	844000	862000	100	862000	862000	0	0	0	0	0	0	1959000	33358000	33358000	0	528.021063	0
1354000	1832000	30599000	12706000	0	12706000	0	5688000	7107000	8208000	8461000	0	0	0	0	4245000	4245000	115730000	149360000	NaN	NaN	115730000	55.58873556	24.00229669	149360000	38.48680958	293.0274012	NaN	871000	393000	9758000	11.15488078	2.02380032	0	8991000	0	10.27808292	8991000	1.864725218	10.27808292	0	350000	8120000	90.31253476	5800000	8991000	0	0	0	0	0	0	0	171325000	163570000	7755000	1500.149488	1
-195662000	-61945000	-399253000	-370971000	-34468000	-336503000	-65562000	-185000	-89022000	-12287000	-284684000	-41001000	-1868000	0	-34468000	-8950000	-51819000	29670000	43910000	NaN	NaN	29670000	1.387687127	0.258066316	43910000	0.582983026	8.553099266	NaN	213554000	73469000	652006000	14.18236791	5.671074711	46979000	581664000	44468000	12.70691493	537196000	4.67247027	11.68503252	81194000	185000	271579000	50.5549185	18683000	485133000	41001000	1868000	0	44468000	9194000	52063000	0	1181611000	1168820000	12791000	3692.292308	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63230000	87120000	NaN	NaN	63230000	2.962496643	0.212527468	87120000	NaN	5.800494368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2248.475492	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-570000	-590000	NaN	NaN	-570000	NaN	NaN	-590000	NaN	-17.38228836	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21430000	28130000	NaN	NaN	21430000	1.057053213	0.237078268	28130000	0.403872539	25.05190408	0.434026863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7475.039808	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	147380000	185250000	147380000	185250000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4078.102741	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15076.85466	3
4114000	4114000	2205000	3964000	0	3964000	0	-66000	-150000	-699000	3964000	0	0	0	0	0	0	25000000	30010000	NaN	NaN	25000000	34.48452089	11.86625434	30010000	15.73756732	350.3166863	NaN	1917000	1917000	6807000	6.146378169	3.230943732	861000	5548000	0	5.787004214	5548000	2.633359163	5.009564578	0	156000	3631000	65.44700793	3365000	5548000	0	0	0	0	0	0	0	24011000	24011000	0	5404.177793	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24522.93972	3
-120476000	-82180000	-70306000	-149789000	-17941000	-131848000	-24526000	-795000	26480000	13584000	-93996000	-12518000	1875000	0	-17941000	-27209000	-37852000	119360000	134070000	NaN	NaN	119360000	4.11892291	0.765643734	134070000	1.696924892	15.07773383	NaN	150934000	99656000	409037000	6.981464097	2.623798727	44116000	345140000	17941000	6.337623103	327199000	2.098842696	5.584648996	60045000	795000	130214000	39.7965764	29969000	281148000	12518000	6137000	0	17941000	27396000	46051000	2199000	491649000	479908000	11741000	2395.802414	2
-125409000	376350000	-470938000	-305899000	0	-305899000	157028000	0	227288000	148465000	101879000	-290725000	-249023000	0	0	131970000	-407778000	293900000	382850000	NaN	NaN	293900000	2.276765059	0.742658297	382850000	NaN	10.38824575	NaN	789560000	124397000	4250453000	NaN	10.74050421	239605000	3988730000	0	NaN	3988730000	10.07915424	NaN	396906000	0	704869000	17.67151449	20892000	1494429000	290725000	470554000	0	0	1733022000	2494301000	5095501000	10112204000	5980270000	4131934000	1688.832267	2
