PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32723.62569	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19853.37941	3
30722000	-4878000	540263000	259881000	-98266000	358147000	4215000	51858000	182872000	58390000	213594000	0	91385000	0	-98266000	53168000	144553000	206390000	235190000	NaN	NaN	206390000	3.29424582	1.127709957	235190000	1.860512998	24.32539145	NaN	24557000	13043000	261788000	1.839107139	1.430403286	39115000	208170000	123192000	0.871775338	84978000	0.464317732	0.596985524	1179000	8055000	27893000	32.82378969	9422000	52450000	0	29565000	0	123192000	2963000	32528000	0	1639689000	1303512000	336177000	1177.507484	2
-588000	-588000	42044000	21408000	0	21408000	0	27149000	23543000	24030000	22955000	0	0	0	0	-1547000	-1547000	430890000	478670000	NaN	NaN	430890000	246.112428	34.5774208	478670000	93.59607819	57.64905986	NaN	588000	588000	18355000	18.85915737	1.472924781	341000	17950000	0	11.5263418	17950000	1.440424942	18.35766104	0	1713000	13364000	74.45125348	12877000	13952000	0	0	0	0	3998000	3998000	3885000	158993000	149079000	9914000	98.676025	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40223.4452	3
69224000	69224000	121214000	121519000	0	121519000	0	24723000	52295000	53738000	121519000	0	0	0	0	0	0	399320000	450000000	NaN	NaN	399320000	46.33876469	8.636950385	450000000	27.5013571	50.72851416	62.26368645	6075000	6075000	40708000	4.169363657	0.880479255	10000	39108000	0	3.439299972	39108000	0.845872623	4.00548968	0	7148000	33033000	84.46609389	31590000	39108000	0	0	0	0	0	0	0	576859000	576859000	0	NaN	0
160922000	158670000	1008180000	413033000	0	413033000	0	155803000	277635000	207327000	438557000	0	-6742000	0	0	-18782000	-25524000	1221180000	1340670000	NaN	NaN	1221180000	8.003010241	1.851611969	1340670000	6.85981183	8.578503454	20.40034377	159682000	158785000	710844000	5.440849652	1.077815931	2057000	649957000	0	4.990560721	649957000	0.985496127	4.974816299	0	241855000	464751000	71.50488417	451487000	624433000	0	6742000	0	0	18782000	25524000	0	3906507000	3852707000	53800000	421.7432498	0
1384000	30046000	4477974000	1480956000	2088371000	-607415000	-281279000	0	-361157000	17879000	-359773000	-245073000	-3906000	122152000	1966219000	1337000	-247642000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91246000	62584000	2735240000	12.44851943	8.453028501	370402000	2134598000	1266961000	5.634515636	867637000	2.681358963	3.948756253	319556000	0	511507000	58.95403262	5205000	602753000	245073000	19811000	93143000	1173818000	0	264884000	0	392993000	381655000	11338000	8839.519949	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10969000	16728000	716693000	433468000	436194000	-2726000	-46835000	15338000	-4594000	40244000	6375000	0	-9101000	0	436194000	0	-9101000	534980000	603490000	NaN	NaN	534980000	18.27594218	4.1821466	603490000	6.304074595	141.4696683	12.23350662	20581000	14822000	370875000	7.059235349	2.89927403	46320000	320100000	192194000	3.316217965	127906000	0.999890918	2.434563011	46835000	11319000	98224000	76.79389552	13316000	118805000	0	9101000	0	192194000	0	9101000	0	1009924000	986268000	23656000	10092.11389	2
-4772000	-6825000	161912000	192221000	201004000	-8783000	-13285000	0	-22579000	0	-27351000	0	34400000	0	201004000	-15832000	18568000	76520000	86140000	NaN	NaN	76520000	0.643248203	0.207702704	86140000	0.31705781	7.862316979	0.638696781	73890000	21941000	732857000	3.259735523	1.989236545	0	554648000	338507000	0.961391507	216141000	0.586684136	0.961391507	18490000	0	27784000	12.85457178	0	101674000	0	48520000	0	338507000	65947000	114467000	0	216350000	186583000	29767000	4182.320441	2
57952000	13131000	-42144000	-42144000	-5319000	-36825000	-6520000	0	-9551000	-2839000	48401000	-51427000	-29357000	0	-5319000	-4442000	-85226000	8630000	9640000	NaN	NaN	8630000	3.829929792	0.793341134	9640000	0.959451061	28.63437585	NaN	22286000	17107000	142399000	17.79715976	13.09049642	0	142399000	5319000	17.13238618	137080000	12.60152985	17.13238618	6549000	0	26293000	19.18077035	3911000	48579000	51427000	32632000	0	5319000	4442000	88501000	0	144885000	143998000	887000	6394.981314	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31338.35265	3
47527000	47527000	-21285000	-47734000	5065000	-52799000	-59000	22403000	-99456000	43603000	-51929000	0	2212000	0	5065000	-3082000	-870000	849970000	958240000	NaN	NaN	849970000	53.53263924	7.68920214	958240000	20.77470577	91.32922015	31.0070412	23992000	23992000	423304000	9.229181908	3.829394005	1757000	411503000	100086000	9.300227232	311417000	2.817215034	6.789740098	59000	11573000	282744000	90.79273129	81896000	306736000	0	928000	0	100086000	3753000	4681000	0	1051205000	1044018000	7187000	746.5759514	1
-2888613000	-323366000	-13221070000	-7916072000	12571982000	-20488054000	1028361000	0	1379695000	90476000	-1508918000	-17282385000	-1666528000	554075000	12017907000	-30223000	-18979136000	113430000	128050000	NaN	NaN	113430000	0.062167984	0.010680851	128050000	0.073468486	0.603485208	0.038286365	3272946000	382864000	62173070000	37.97802944	5.854370975	109043000	60538072000	28928042000	19.37539659	31610030000	2.976479079	19.30878835	1174476000	0	2485139000	7.861868527	26229000	5758085000	22896462000	2906410000	9277952000	19650090000	49073000	25851945000	0	9138938000	5079434000	4059504000	3305.941753	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2080000	-2390000	NaN	NaN	-2080000	-0.300881999	-0.072600567	-2390000	-0.07814127	-7.673521187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77901.06994	3
25013000	3452000	42931000	35931000	0	35931000	0	8890000	10918000	10918000	35931000	0	0	0	0	0	0	101540000	118470000	NaN	NaN	101540000	24.52064849	11.14959403	118470000	NaN	150.5007552	58.61490147	5075000	5075000	10305000	2.698241964	1.13153995	0	9305000	0	NaN	9305000	1.021735005	NaN	0	1371000	4230000	45.45943041	4230000	9305000	0	0	0	0	0	0	0	114741000	114741000	0	509.0298987	1
-12630000	-12630000	-63552000	-50676000	0	-50676000	-1159000	-527000	-35459000	-8749000	-48089000	0	-1615000	0	0	-972000	-2587000	68810000	76170000	NaN	NaN	68810000	2.584773623	0.656414031	76170000	1.447249286	36.19854753	NaN	15189000	15189000	56619000	0.972631022	0.540117803	0	54743000	0	NaN	54743000	0.522221673	0.939170434	1159000	527000	36967000	67.52826845	10257000	52156000	0	1615000	0	0	972000	2587000	0	102837000	102837000	0	437.4717446	2
0	0	-60529000	-63537000	0	-63537000	0	-63169000	-63537000	-63537000	-63537000	0	0	0	0	0	0	133660000	148590000	NaN	NaN	133660000	97.89381204	9.074522165	148590000	NaN	32.69942219	NaN	0	0	70774000	NaN	4.805029416	6937000	63537000	0	21.72566425	63537000	4.313690818	NaN	0	63169000	63537000	100	63537000	63537000	0	0	0	0	0	0	0	20001000	20001000	0	417.5202472	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46989.02924	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22656.54624	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-23329000	-23329000	2458166000	-1585243000	-1303703000	-281540000	40126000	-715000	25929000	-1739000	2600000	219429000	-503569000	-311003000	-992700000	0	-284140000	101390000	115410000	NaN	NaN	101390000	0.310504126	0.074383231	115410000	0.153302981	6.156535829	0.406418393	43646000	43646000	14543321000	20.81039096	10.66948625	0	14205730000	12737862000	2.100407944	1467868000	1.076879032	2.100407944	21669000	715000	66218000	4.511168579	1739000	109864000	430571000	927433000	1123893000	11613969000	0	1358004000	0	1150771000	420879000	729892000	5979.849974	2
-410081000	-199825000	24153034000	4584134000	7132000000	-2547866000	-308327000	-281969000	-115120000	-281969000	-525201000	-501987000	-212039000	1362454000	5769546000	-1308639000	-2022665000	1247870000	1477760000	NaN	NaN	1247870000	0.107039567	0.046088515	1477760000	0.13671146	0.951831398	NaN	1844220000	1633896000	27480516000	2.461698968	1.014958431	0	21939416000	13114000000	0.790578949	8825416000	0.325955684	0.790578949	1442600000	316269000	2268530000	25.7045107	316269000	4112750000	501987000	229039000	582546000	12531454000	3981640000	4712666000	0	10063732000	9154732000	909000000	455.2734214	2
-133567000	-127918000	-339706000	-332055000	-178972000	-153083000	-42521000	18892000	-20919000	48395000	-154486000	0	1403000	0	-178972000	0	1403000	1718930000	1910260000	NaN	NaN	1718930000	56.92855008	9.708307839	1910260000	34.16726144	95.77068033	NaN	167122000	161473000	515997000	10.50596295	2.914288377	21650000	490447000	218035000	5.147800595	272412000	1.538549886	5.546447708	42521000	10301000	105278000	38.64660881	25489000	272400000	0	12000	0	218035000	0	12000	20424000	591146000	591146000	0	710.1597289	1
-189880000	-57375000	-2818684000	-1185247000	-1248204000	62957000	474065000	-734000	670176000	74768000	480296000	-189084000	-100653000	127306000	-1375510000	-127602000	-417339000	1005240000	1094540000	NaN	NaN	1005240000	2.786689714	0.64107548	1094540000	2.65877786	23.00502511	2.570860643	208068000	75563000	10347710000	34.40460915	6.599083956	0	10127750000	4612641000	18.33692378	5515109000	3.517171173	18.33692378	468376000	734000	1548478000	28.07701534	76855000	1756546000	2884823000	746138000	42694000	4569947000	127602000	3758563000	0	1473932000	1462704000	11228000	2777.573469	2
0	0	269000	-508000	0	-508000	0	16000	-508000	-508000	-508000	0	0	0	0	0	0	31880000	35870000	NaN	NaN	31880000	82.13838446	7.899160456	35870000	NaN	48.26215372	NaN	0	0	3727000	5.868914195	0.923468351	0	3504000	0	5.517755658	3504000	0.868213872	NaN	0	2980000	3504000	100	3504000	3504000	0	0	0	0	0	0	0	6642000	6642000	0	529.4575839	0
7278000	9418000	17343000	17406000	0	17406000	0	18889000	17027000	17593000	24305000	0	-579000	0	0	-6320000	-6899000	138460000	156000000	NaN	NaN	138460000	32.84886291	13.02626508	156000000	15.93610396	289.5035618	42.20770333	11465000	9325000	31542000	6.346093402	2.967459579	63000	31479000	0	6.346093402	31479000	2.961532562	6.333418115	0	3198000	13020000	41.36090727	11731000	24485000	0	674000	0	0	6320000	6994000	0	130802000	127698000	3104000	1851.853405	1
-5610000	-6914000	-75097000	-215835000	13631000	-229466000	-8501000	-171000	-185985000	-31654000	-191595000	-21334000	-16472000	0	13631000	-65000	-37871000	31710000	37080000	NaN	NaN	31710000	0.532863953	0.14544036	37080000	0.233500173	7.236718989	NaN	20489000	20435000	791287000	6.481445926	3.629298845	0	673617000	302369000	3.040898988	371248000	1.702757581	3.040898988	13895000	171000	262888000	70.81196397	32922000	283377000	71334000	16472000	0	302369000	65000	87871000	0	835865000	835865000	0	5233.813212	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93710000	106480000	NaN	NaN	93710000	1.514872292	0.179780066	106480000	NaN	8.318594629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2811.100649	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7858.126771	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5815.848084	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27276.94999	3
-2825000	-2411000	-32452000	-11959000	0	-11959000	-809000	-437000	-8557000	-4528000	-11382000	-577000	0	0	0	0	-577000	19510000	21850000	NaN	NaN	19510000	21.29568241	5.143520363	21850000	8.867160766	283.9883552	NaN	3289000	2875000	17981000	11.93964213	4.74042233	1835000	15071000	0	11.2258267	15071000	3.973244254	10.00736035	809000	507000	11205000	74.34808573	6114000	14494000	577000	0	0	0	0	577000	11485000	36624000	36624000	0	5877.479108	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35864.5262	3
113053000	219749000	928980000	386530000	410195000	-23665000	10009000	-741000	-14750000	-29367000	98303000	259028000	-36438000	410352000	-157000	-344558000	-121968000	53800000	73340000	NaN	NaN	53800000	0.813039929	0.157771975	73340000	0.329887096	5.724448663	1.02579257	312850000	200930000	1342275000	11.30136986	3.936308148	126900000	1172999000	1805000	10.92938512	1171194000	3.434602063	9.860942486	57122000	741000	202166000	17.26152969	31517000	515016000	65150000	229128000	1648000	157000	361900000	656178000	202947000	2825042000	1479499000	1345543000	4019.834625	2
