PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58220000	68250000	NaN	NaN	58220000	2.083584427	0.54612025	68250000	0.51570026	86.66785757	2.285698861	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-15945000	-6758000	857892000	648775000	458791000	189984000	-39043000	202147000	210924000	215159000	194979000	0	-4995000	0	458791000	0	-4995000	686220000	812000000	NaN	NaN	686220000	35.2915635	6.51723482	812000000	9.453776519	181.4744862	20.44756127	28014000	18827000	248252000	6.848692894	2.357722857	50937000	192585000	95168000	4.092740383	97417000	0.925198135	2.687507515	39043000	6399000	64408000	66.11577035	10087000	92422000	0	4995000	0	95168000	0	4995000	0	589523000	589523000	0	7718.264949	2
112990000	-4248000	899294000	27543000	45400000	-17857000	-16956000	0	-34046000	0	78944000	0	-16001000	0	45400000	-80800000	-96801000	49590000	58790000	49590000	58790000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65821000	8059000	372148000	2.348425855	1.606365049	17739000	280899000	65400000	1.471839563	215499000	0.930194605	1.359898275	19326000	0	36416000	16.89845429	0	102237000	0	16784000	0	65400000	96478000	113262000	0	104879000	18423000	86456000	3567.722582	2
7724000	12538000	-185404000	-103604000	-2900000	-100704000	-4658000	0	1575000	3495000	9299000	28840000	-138120000	0	-2900000	-723000	-110003000	7580000	8910000	NaN	NaN	7580000	4.061680593	0.803857066	8910000	1.0121888	26.82236377	NaN	13798000	8543000	331579000	60.50270887	35.16386836	0	329779000	2900000	59.64510712	326879000	34.66543456	59.64510712	6255000	0	23474000	7.181250554	4051000	37272000	40762000	248122000	0	2900000	723000	289607000	0	188895000	147890000	41005000	6878.423374	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90000	100000	90000	100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28451.02765	3
73784000	78261000	150005000	191912000	-43702000	235614000	0	104510000	162113000	239766000	235897000	0	-991000	0	-43702000	708000	-283000	785440000	914180000	NaN	NaN	785440000	81.22576529	9.363036238	914180000	28.13172969	87.4370764	32.89992051	11689000	7212000	519131000	19.67586461	6.188432427	25392000	481239000	221164000	13.30101827	260075000	3.100289837	9.857243142	150000	19602000	245988000	94.58348553	55606000	257677000	0	991000	0	221164000	1407000	2398000	0	1211194000	1194988000	16206000	717.8198187	1
-1513595000	157848000	-25967113000	-19125588000	-11597474000	-7528114000	-403432000	0	-2328005000	1745000	-3841600000	-5024192000	1349629000	-7518273000	-4079201000	-11951000	-3686514000	154380000	182210000	NaN	NaN	154380000	0.135875806	0.023980732	182210000	0.14874505	0.839599525	0.101607	2354548000	564771000	53700416000	47.83672734	8.341594016	5564525000	46185891000	25702047000	23.20407957	20483844000	3.181873126	18.24715958	1850600000	0	4266963000	20.83087042	6049000	6621511000	10767496000	3046714000	12717591000	12984456000	48123000	13862333000	86161000	28779153000	14783092000	13996061000	3024.519472	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28810000	33720000	NaN	NaN	28810000	4.320181568	1.061924069	33720000	1.431098865	106.7246534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11757.40741	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	770000	900000	770000	900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85310.761	3
67603000	1542000	76185000	80664000	0	80664000	0	7828000	13061000	13061000	80664000	0	0	0	0	0	0	77970000	93650000	NaN	NaN	77970000	19.25191269	11.5726744	93650000	NaN	121.3729763	65.32515697	8534000	4248000	11988000	8.752209329	1.779315386	0	11910000	0	NaN	11910000	1.767738259	NaN	0	1136000	3376000	28.34592779	3376000	11910000	0	0	0	0	0	0	0	162441000	162441000	0	574.8528727	1
4158000	4334000	-33511000	-25602000	0	-25602000	-1874000	-536000	-28718000	-6833000	-24560000	0	-177000	0	0	-865000	-1042000	50180000	58980000	NaN	NaN	50180000	1.506366392	0.55209155	58980000	1.028515013	27.09147774	NaN	13396000	13220000	48578000	1.026067553	0.534465989	0	47669000	0	NaN	47669000	0.524464968	0.999066971	1874000	536000	33231000	69.71197214	9830000	46627000	0	177000	0	0	865000	1042000	0	46903000	46903000	0	479.3144894	2
-6657000	-5381000	-4864000	-7456000	0	-7456000	0	0	-799000	-799000	-7456000	0	0	0	0	0	0	109830000	128950000	NaN	NaN	109830000	140.373862	8.661761675	128950000	NaN	27.78901601	89.50339018	6657000	5381000	10439000	NaN	0.823273515	2683000	7456000	0	26.36145562	7456000	0.588018711	NaN	0	0	799000	10.71620172	799000	7456000	0	0	0	0	0	0	0	20602000	20602000	0	409.4478362	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43934.61083	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23080.59594	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-76651000	-12433000	-735840000	-1017700000	-1967534000	949834000	820000	-725000	-78847000	-2574000	-155498000	814162000	292369000	23460000	-1990994000	-1199000	1105332000	54370000	64640000	NaN	NaN	54370000	0.283644636	0.061914435	64640000	0.137525391	3.370276197	0.301374879	83578000	19360000	9559651000	23.58246116	10.88615765	0	9405511000	7794086000	3.975183557	1611425000	1.835027931	3.975183557	257899000	725000	449436000	27.89059373	2574000	533014000	435838000	641374000	1101540000	6692546000	1199000	1078411000	0	1133909000	516111000	617798000	5559.167924	2
-1164519000	-866323000	28604264000	3889844000	5237867000	-1348023000	64439000	-194364000	-639712000	-230784000	-1804231000	2650593000	-490084000	588867000	4649000000	-1704301000	456208000	1715750000	1999530000	NaN	NaN	1715750000	0.205309355	0.088985567	1999530000	0.27207796	1.323804564	0.798508227	1920391000	1618311000	23253995000	3.438054895	1.206043968	0	20291415000	12338048000	1.175888803	7953367000	0.412493006	1.175888803	1054455000	263802000	2396581000	30.132911	300222000	4316972000	1096785000	565084000	148048000	12190000000	1974526000	3636395000	0	9343921000	8179918000	1164003000	411.1774309	2
-330380000	-235137000	-225263000	-297196000	-22842000	-274354000	-36987000	87816000	56408000	136770000	-273972000	0	0	0	-22842000	-382000	-382000	790660000	925740000	NaN	NaN	790660000	26.50504974	5.142982078	925740000	17.51873813	46.06161966	NaN	353479000	258236000	607796000	15.49683545	3.953512174	24613000	571119000	96821000	7.223509096	474298000	3.085151789	12.09306751	41814000	19162000	120437000	25.39268561	33965000	473916000	0	0	0	96821000	382000	382000	53811000	823853000	822286000	1567000	675.8157789	1
-223931000	-102601000	-1708252000	-3093912000	-2257930000	-835982000	47696000	-744000	-270824000	89597000	-494755000	-74786000	-204289000	-43762000	-2214168000	-62152000	-341227000	514750000	599320000	NaN	NaN	514750000	2.261353028	0.45598658	599320000	2.077015201	12.14442263	1.971443157	227667000	106337000	7688160000	38.1574176	6.810486219	0	7510220000	3790504000	18.4614728	3719716000	3.295076397	18.4614728	407179000	744000	1440316000	38.72112817	28683000	1667983000	1449786000	495789000	213762000	3576742000	106158000	2051733000	0	1721747000	1680856000	40891000	2633.955283	2
0	0	1901000	237000	0	237000	0	464000	237000	237000	237000	0	0	0	0	0	0	26320000	31040000	NaN	NaN	26320000	77.60154933	7.306027513	31040000	NaN	42.05305843	NaN	0	0	3283000	NaN	0.911310347	200000	3011000	0	NaN	3011000	0.835807327	NaN	0	2784000	3011000	100	3011000	3011000	0	0	0	0	0	0	0	24826000	24826000	0	595.4672213	0
-9107000	-6805000	5669000	3886000	0	3886000	0	11198000	15348000	15467000	6241000	0	-610000	0	0	-1745000	-2355000	143000000	171550000	NaN	NaN	143000000	39.20062146	15.78148092	171550000	21.08167363	306.3515459	NaN	9959000	7657000	24024000	7.650901331	2.651288795	40000	23984000	0	7.650901331	23984000	2.646874395	7.638162567	0	2583000	11546000	48.14042695	10087000	21505000	0	734000	0	0	1745000	2479000	0	147537000	133006000	14531000	1957.752934	1
-44401000	-33556000	-29711000	-24111000	318247000	-342358000	-12608000	-174000	-37369000	-14834000	-81770000	-249026000	-9055000	0	318247000	-2507000	-260588000	12770000	20970000	NaN	NaN	12770000	0.296886451	0.071653469	20970000	0.130783759	3.014917586	NaN	44804000	33959000	912814000	10.42502209	5.121870773	0	847214000	235451000	6.986793353	611763000	3.432650057	6.986793353	20538000	174000	230293000	37.64415305	23683000	275097000	309026000	25133000	0	235451000	2507000	336666000	0	731143000	624661000	106482000	4467.065477	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103540000	125480000	NaN	NaN	103540000	3.079256506	0.275711113	125480000	NaN	9.215867955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3277.332485	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	390000	450000	390000	450000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59860000	73560000	59860000	73560000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8499.616711	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	279060000	326460000	279060000	326460000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5918.67473	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30043.42029	3
-2297000	-2089000	10701000	14977000	0	14977000	-234000	3883000	9814000	10253000	7517000	7460000	0	0	0	0	7460000	29440000	35020000	NaN	NaN	29440000	37.85142924	8.6721331	35020000	13.93592746	426.1293731	NaN	2731000	2523000	16421000	12.2283615	4.837129675	134000	14232000	0	10.6980477	14232000	4.192316518	10.59826082	628000	407000	8445000	59.3381113	6140000	11176000	3056000	0	0	0	0	3056000	17785000	18045000	18045000	0	5831.281946	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38289.76507	3
76216000	95251000	18666000	121420000	0	121420000	8691000	-751000	142001000	-28519000	218217000	-131645000	110447000	0	0	-75599000	-96797000	84530000	102150000	NaN	NaN	84530000	2.571755672	0.418162849	102150000	0.751538774	9.258523992	2.794093408	79306000	38729000	794194000	8.135924856	3.928811377	4637000	750557000	0	7.73639896	750557000	3.712942783	7.688896356	57772000	751000	182151000	24.26877639	30675000	261457000	131645000	189929000	0	0	167526000	489100000	234185000	2394383000	1248360000	1146023000	3375.071916	2
