Customs and other import duties (current LCU)	Customs and other import duties (% of tax revenue)	Taxes on international trade (current LCU)	Taxes on international trade (% of revenue)	Other taxes (current LCU)	Other taxes (% of revenue)	Tax revenue (current LCU)	Tax revenue (% of GDP)	Taxes on income, profits and capital gains (current LCU)	Taxes on income, profits and capital gains (% of revenue)	Taxes on income, profits and capital gains (% of total taxes)	Compensation of employees (current LCU)	Compensation of employees (% of expense)	Goods and services expense (current LCU)	Goods and services expense (% of expense)	Interest payments (current LCU)	Interest payments (% of revenue)	Interest payments (% of expense)	Other expense (current LCU)	Other expense (% of expense)	Expense (current LCU)	Expense (% of GDP)	Subsidies and other transfers (current LCU)	Subsidies and other transfers (% of expense)	Business extent of disclosure index (0=less disclosure to 10=more disclosure)	Ease of doing business index (1=most business-friendly regulations)	New business density (new registrations per 1,000 people ages 15-64)	New businesses registered (number)	Credit depth of information index (0=low to 6=high)	Private credit bureau coverage (% of adults)	Public credit registry coverage (% of adults)	Average time to clear exports through customs (days)	Delay in obtaining an electrical connection (days)	Power outages in firms in a typical month (number)	Time required to get electricity (days)	Firing cost (weeks of wages)	Cost to export (US$ per container)	Documents to export (number)	Time to export (days)	Firms using banks to finance investment (% of firms)	Informal payments to public officials (% of firms)	Losses due to theft, robbery, vandalism, and arson (% sales)	Time required to obtain an operating license (days)	Firms with female participation in ownership (% of firms)	Firms formally registered when operations started (% of firms)	Firms that do not report all sales for tax purposes (% of firms)	ISO certification ownership (% of firms)	Value lost due to electrical outages (% of sales)	Firms offering formal training (% of firms)	Management time dealing with officials (% of management time)	Cost to import (US$ per container)	Documents to import (number)	Time to import (days)	Time to resolve insolvency (years)	Strength of legal rights index (0=weak to 10=strong)	Time required to enforce a contract (days)	Procedures to enforce a contract (number)	Time required to register property (days)	Procedures to register property (number)	Cost of business start-up procedures (% of GNI per capita)	Time required to start a business (days)	Start-up procedures to register a business (number)	Time to prepare and pay taxes (hours)	Firms expected to give gifts in meetings with tax officials (% of firms)	Labor tax and contributions (% of commercial profits)	Average number of times firms spent in meetings with tax officials	Other taxes payable by businesses (% of commercial profits)	Tax payments (number)	Profit tax (% of commercial profits)	Total tax rate (% of commercial profits)	Income
6070000000	2.12491117	6080000000	1.937842429	396000000	0.126214737	2.85659E+11	24.09120043	2.08566E+11	66.47500725	73.01222787	29986000000	10.46065828	30923000000	10.78753205	10210000000	3.254172895	3.561772863	16980000000	5.923496887	2.86655E+11	24.17519861	2.0369E+11	71.05754304	8	NaN	NaN	NaN	5	100	0	NaN	NaN	NaN	NaN	4	1200	6	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1239	5	8	1	9	395	28	5	5	0.8	2	2	107	NaN	NaN	NaN	NaN	12	NaN	50.3	3
-20650000	-0.036320196	-20650000	-0.019449897	4806970000	4.527606279	56855420000	20.10830258	27860550000	26.24139554	49.00245218	14220820000	13.00613183	6615910000	6.050804216	7044090000	6.634712951	6.442410715	6522880000	5.965720484	1.09339E+11	38.67052136	75933580000	69.44762339	3	NaN	0.6503616	3601	6	40.9	1.3	NaN	NaN	NaN	NaN	2	1180	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1195	5	8	1.1	7	397	25	32	3	5.1	28	8	170	NaN	NaN	NaN	NaN	14	NaN	53	3
237500000	3.603398574	437600000	4.067746193	152200000	1.41478741	6591000000	16.42117537	3498400000	32.51966015	53.0784403	1343600000	22.43895922	667500000	11.14766692	32700000	0.303965495	0.546110425	2806400000	46.86863289	5987800000	14.91833013	1137600000	18.99863055	7	NaN	1.224352	6867	5	0	3.1	NaN	NaN	NaN	NaN	22	3075	8	43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3420	10	52	2.7	6	237	39	11	4	3.2	10	6	376	NaN	NaN	NaN	NaN	22	NaN	40.9	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	1	0	0.3	NaN	NaN	NaN	NaN	26	2347	9	47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4035	10	71	NaN	3	832	44	94	5	206.7	14	9	140	NaN	NaN	NaN	NaN	32	NaN	278.7	0
NaN	NaN	NaN	NaN	8034460000	5.640691531	87795300000	25.34616106	53007200000	37.21435717	60.37589712	9856600000	6.711498052	3949500000	2.689270292	12260800000	8.607845546	8.348551764	3405000000	2.318512557	1.46861E+11	42.39831401	1.18394E+11	80.6158732	8	NaN	4.621231	31855	4	0	57.7	NaN	NaN	NaN	NaN	16	1429	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1600	5	9	0.9	7	505	26	132	7	5.2	4	3	156	NaN	NaN	NaN	NaN	11	NaN	58.1	3
1.15517E+11	22.37997938	1.19091E+11	19.57072433	60092308125	9.875225789	5.16162E+11	17.24793502	1.08479E+11	17.82682578	21.01648549	1.79873E+11	40.28245802	1.00498E+11	22.50641064	10347508294	1.700450256	2.317318711	8418848480	1.885396421	4.46529E+11	14.92111726	1.47392E+11	33.00841621	6	NaN	NaN	NaN	1	0	10.5	NaN	NaN	NaN	NaN	36	1035	7	32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1393	8	37	4	3	825	42	120	4	198.1	31	7	270	NaN	NaN	NaN	NaN	55	NaN	73.2	0
NaN	NaN	1.65261E+11	26.54763345	27477799000	4.414053621	4.81321E+11	8.81827076	1.16684E+11	18.74421068	24.24246127	1.22159E+11	20.60818547	73649012000	12.42453673	1.35769E+11	21.81010209	22.90420993	74635241000	12.59091287	5.92771E+11	10.86013855	1.86558E+11	31.47215499	6	NaN	NaN	NaN	2	0	0.6	NaN	NaN	NaN	NaN	104	905	6	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1290	8	32	4	7	1442	41	245	8	25.7	73	7	302	NaN	NaN	NaN	NaN	21	NaN	36.1	0
220961000	1.370322615	220961000	0.883212963	649000	0.002594147	16124743000	23.26969608	4179121000	16.70454895	25.91744253	3784156000	18.34812851	2665332000	12.92331871	568766000	2.273439675	2.757759368	1220843000	5.919466389	20624206978	29.76289472	12385109978	60.05132702	10	NaN	8.270487	41209	6	5	30.7	NaN	NaN	NaN	NaN	9	1626	5	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1776	6	18	3.3	8	564	39	19	8	2	49	4	616	NaN	NaN	NaN	NaN	17	NaN	34.9	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	NaN	NaN	3	35.8	0	NaN	NaN	NaN	NaN	4	805	6	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	845	7	15	2.5	4	635	48	31	2	0.6	9	7	36	NaN	NaN	NaN	NaN	25	NaN	15	3
3234359.77	0.062427769	3234359.77	0.03334778	425093411.1	4.382914304	5180963259	20.92557559	257984452.6	2.659941834	4.979468869	2662951256	27.58329341	2191025316	22.69500578	114508956.9	1.180641553	1.186102881	318525308.6	3.299338291	9654217923	38.99276192	4367207086	45.23625964	3	NaN	0.8319976	2696	5	69.2	0	NaN	NaN	NaN	NaN	31	1070	8	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1035	9	16	3.3	5	595	37	128	7	30.8	69	12	428	NaN	NaN	NaN	NaN	40	NaN	44.1	2
2.46519E+12	7.491525042	1.06126E+13	21.02413471	3.52369E+12	6.980659017	3.29064E+13	25.35338921	3.53866E+12	7.010305014	10.75371804	4.46694E+12	10.13727727	5.22237E+12	11.85166626	6.932E+11	1.373273028	1.573150405	3.22399E+12	7.316533718	4.40644E+13	33.95036114	3.0458E+13	69.12139504	5	NaN	0.7167599	4921	5	0	2.4	2.58	15.16	1.41	NaN	22	1772	9	18	35.82	26.14	0.42	38.15	52.94	98.48	NaN	13.93	0.75	44.42	13.58	2115	10	35	5.8	2	225	28	21	4	7.8	31	8	987	6.35	NaN	1.13	NaN	112	NaN	117.5	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	NaN	4.046385	708	0	0	0	NaN	NaN	NaN	NaN	24	1505	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1650	6	21	1	8	892	51	60	8	51.1	44	9	147	NaN	NaN	NaN	NaN	40	NaN	33.2	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	0.4007316	2296	6	29.7	11.9	NaN	NaN	NaN	NaN	NaN	1425	8	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1747	7	23	1.8	1	591	40	92	7	112.4	50	15	1080	NaN	NaN	NaN	NaN	42	NaN	80	1
17234845124	3.400153589	17234845124	2.143536191	15326920632	1.906243359	5.06884E+11	16.71669558	2.23713E+11	27.82366391	44.13488846	1.30829E+11	16.09977227	54029170324	6.648806125	1.98095E+11	24.63746709	24.37743419	15911238439	1.95803006	8.12615E+11	26.79947046	4.13751E+11	50.91595735	6	NaN	2.403304	315066	5	62.2	20.2	NaN	NaN	NaN	NaN	46	975	7	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1220	8	19	4	3	731	45	39	13	8.2	149	16	2600	NaN	NaN	NaN	NaN	10	NaN	69.2	2
219454443	9.017928686	219993947	8.388815841	241926022	9.225130388	2433534913	33.15248161	897374602	34.21871547	36.87535351	832695164	28.16022558	434524702	14.6948297	394830315	15.05568151	13.35243822	45452151	1.537108513	2956990389	40.28360923	1294940208	43.79250649	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	4	630	6	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	708	6	19	2.5	7	540	47	298	7	9.2	116	18	144	NaN	NaN	NaN	NaN	15	NaN	37.4	3
129479000	2.810351062	152139000	0.832365635	38653000	0.211473908	4607218000	8.420716138	2546872000	13.93415711	55.28004101	3903150000	31.59795475	4350538000	35.21978476	1719236000	9.406088936	13.91807677	2019462000	16.34855665	12352540000	22.57701566	360154000	2.915627069	4	NaN	0.052877	23	0	0	0	NaN	NaN	NaN	NaN	10	1210	8	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2140	12	38	NaN	3	225	47	92	3	8.5	46	8	274	NaN	NaN	NaN	NaN	6	NaN	40.8	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	4	52.9	0	NaN	NaN	NaN	NaN	90	2508	6	31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3064	8	42	1.7	7	987	29	11	4	2.3	78	10	140	NaN	NaN	NaN	NaN	19	NaN	17.1	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	2	0	1.2	NaN	NaN	NaN	NaN	22	5121	8	57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5074	17	66	4.8	3	660	43	75	5	237.6	22	11	504	NaN	NaN	NaN	NaN	54	NaN	203.8	0
NaN	NaN	3983000000	1.367337691	NaN	NaN	2.05007E+11	12.78562421	1.60562E+11	55.11987806	78.32025248	33726000000	11.98524499	23994000000	8.526773657	30034000000	10.31047457	10.67321497	8687000000	3.087108559	2.81396E+11	17.54975933	1.89288E+11	67.2674807	8	NaN	8.928575	204000	6	100	0	NaN	NaN	NaN	NaN	28	1660	3	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1785	4	11	0.8	7	570	36	17	6	0.5	5	1	119	NaN	NaN	NaN	NaN	9	NaN	45.4	3
6239041177	10.52557533	6239041177	6.226142994	2974666841	2.96851721	59275060807	10.87560643	24225884234	24.17580123	40.87028154	5959958343	6.434901561	5383410774	5.812409484	3495395622	3.488169471	3.773940261	2793861105	3.016501148	92619262104	16.99349826	76522337130	82.62032691	0	NaN	2.581377	13339	5	22.5	0	NaN	NaN	NaN	NaN	13	1537	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1505	5	9	3	8	417	32	16	4	2.1	18	6	63	NaN	NaN	NaN	NaN	19	NaN	28.9	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	3.11517E+11	1.354492762	1.56512E+12	6.805209004	1.75618E+13	18.71309109	6.69772E+12	29.1220444	38.13789197	3.54489E+12	20.34861678	1.69992E+12	9.75800123	4.41928E+11	1.921526842	2.536784926	2.19524E+12	12.60127626	1.74208E+13	18.56278623	1.01867E+13	58.47410717	7	NaN	2.116895	23541	5	34.5	28.1	NaN	NaN	NaN	NaN	52	745	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	745	6	21	4.5	4	480	36	31	6	7.5	27	9	316	NaN	NaN	NaN	NaN	10	NaN	25.6	2
1.7901E+11	5.55099717	1.7901E+11	4.900761027	94980000000	2.600269718	3.22483E+12	10.26866091	9.40778E+11	25.75570168	29.17298484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	NaN	NaN	NaN	4	0	58.8	NaN	NaN	NaN	NaN	91	460	8	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	545	6	24	1.7	6	406	34	29	4	8.4	41	14	504	NaN	NaN	NaN	NaN	9	NaN	79.9	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	2	0	4.9	NaN	NaN	NaN	NaN	33	1120	9	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2061	11	33	3.2	3	800	43	93	5	138	38	11	654	NaN	NaN	NaN	NaN	45	NaN	50.7	1
5.51591E+12	9.310415698	5.59113E+12	7.558184778	4.24419E+12	5.737364989	5.92445E+13	12.31600329	1.97255E+13	26.66524727	33.29503831	1.51584E+13	15.65643105	5.51765E+12	5.698949388	1.49853E+13	20.25740353	15.47770058	2.07301E+13	21.4112899	9.68188E+13	20.12709232	4.14835E+13	42.84658045	8	NaN	1.100083	31327	5	42.5	0	NaN	NaN	NaN	NaN	59	1690	5	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1640	6	15	3	5	1346	34	23	9	14.9	36	9	256	NaN	NaN	NaN	NaN	31	NaN	78.4	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	100	1207	10	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1191	10	21	NaN	3	506	43	30	4	188.6	24	11	100	NaN	NaN	NaN	NaN	20	NaN	217.9	0
5888183012	20.53855418	5888183012	12.9962576	NaN	NaN	28668926543	24.38569218	8380415470	18.49705384	29.23170303	12649314568	40.9478216	5133567540	16.61816588	1845435032	4.073200342	5.973963575	2133197181	6.905494929	30891300375	26.27603586	9129786054	29.55455401	1	NaN	NaN	NaN	3	0	21.8	NaN	NaN	NaN	NaN	93	1200	5	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000	5	18	NaN	2	425	37	73	6	35.7	52	12	186	NaN	NaN	NaN	NaN	55	NaN	53.1	1
1.62058E+11	6.563608933	2.01565E+11	5.081751898	1.20589E+11	3.040242167	2.46903E+12	15.72456601	6.89225E+11	17.37639496	27.91475238	1.54395E+12	43.95833868	4.27429E+11	12.16945933	3.42584E+11	8.63704819	9.753786779	7.07176E+11	20.13418609	3.51231E+12	22.36891161	4.85196E+11	13.81414177	2	NaN	11.87009	35496	5	51.6	14.6	NaN	NaN	NaN	NaN	29	1190	6	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1190	7	19	3.5	3	877	40	21	6	11.4	60	12	282	NaN	NaN	NaN	NaN	42	NaN	54.8	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
