Customs and other import duties (current LCU)	Customs and other import duties (% of tax revenue)	Taxes on international trade (current LCU)	Taxes on international trade (% of revenue)	Other taxes (current LCU)	Other taxes (% of revenue)	Tax revenue (current LCU)	Tax revenue (% of GDP)	Taxes on income, profits and capital gains (current LCU)	Taxes on income, profits and capital gains (% of revenue)	Taxes on income, profits and capital gains (% of total taxes)	Compensation of employees (current LCU)	Compensation of employees (% of expense)	Goods and services expense (current LCU)	Goods and services expense (% of expense)	Interest payments (current LCU)	Interest payments (% of revenue)	Interest payments (% of expense)	Other expense (current LCU)	Other expense (% of expense)	Expense (current LCU)	Expense (% of GDP)	Subsidies and other transfers (current LCU)	Subsidies and other transfers (% of expense)	Business extent of disclosure index (0=less disclosure to 10=more disclosure)	Ease of doing business index (1=most business-friendly regulations)	New business density (new registrations per 1,000 people ages 15-64)	New businesses registered (number)	Credit depth of information index (0=low to 6=high)	Private credit bureau coverage (% of adults)	Public credit registry coverage (% of adults)	Average time to clear exports through customs (days)	Delay in obtaining an electrical connection (days)	Power outages in firms in a typical month (number)	Time required to get electricity (days)	Firing cost (weeks of wages)	Cost to export (US$ per container)	Documents to export (number)	Time to export (days)	Firms using banks to finance investment (% of firms)	Informal payments to public officials (% of firms)	Losses due to theft, robbery, vandalism, and arson (% sales)	Time required to obtain an operating license (days)	Firms with female participation in ownership (% of firms)	Firms formally registered when operations started (% of firms)	Firms that do not report all sales for tax purposes (% of firms)	ISO certification ownership (% of firms)	Value lost due to electrical outages (% of sales)	Firms offering formal training (% of firms)	Management time dealing with officials (% of management time)	Cost to import (US$ per container)	Documents to import (number)	Time to import (days)	Time to resolve insolvency (years)	Strength of legal rights index (0=weak to 10=strong)	Time required to enforce a contract (days)	Procedures to enforce a contract (number)	Time required to register property (days)	Procedures to register property (number)	Cost of business start-up procedures (% of GNI per capita)	Time required to start a business (days)	Start-up procedures to register a business (number)	Time to prepare and pay taxes (hours)	Firms expected to give gifts in meetings with tax officials (% of firms)	Labor tax and contributions (% of commercial profits)	Average number of times firms spent in meetings with tax officials	Other taxes payable by businesses (% of commercial profits)	Tax payments (number)	Profit tax (% of commercial profits)	Total tax rate (% of commercial profits)	Income
5622000000	2.682763886	5622000000	2.449961433	394000000	0.17169776	2.0956E+11	24.21900191	1.45707E+11	63.49635905	69.52996755	23020000000	10.39934948	21909000000	9.897452114	9138000000	3.982167837	4.128117094	11309000000	5.108872425	2.2136E+11	25.58273651	1.58457E+11	71.58339357	NaN	NaN	6.609148	89554	5	95.4	0	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	9	395	29	7	5	2.1	2	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3940000	0.00807499	3940000	0.00433161	3848430000	4.23093858	48792630000	20.78866734	22318820000	24.53716362	45.74219508	11799410000	11.539236	5161260000	5.047455525	6746430000	7.416980681	6.597672928	12485930000	12.21061841	1.02255E+11	43.56679962	66916240000	65.44075387	NaN	NaN	0.5974295	3324	6	39.3	1.1	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1	7	397	27	32	3	6	28	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.954474	4921	0	0	0	NaN	NaN	NaN	NaN	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.7	6	267	39	61	7	14.4	121	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	0	0.2	NaN	NaN	NaN	NaN	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	667	48	94	5	181.4	14	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	1639700000	1.36240665	75423400000	25.89315692	44442700000	36.92689517	58.9242861	8303300000	6.854674268	3140200000	2.592348601	12786900000	10.62447862	10.55604813	2194600000	1.811721623	1.21133E+11	41.58558398	95327800000	78.69654447	NaN	NaN	3.703766	25143	4	0	53.3	NaN	NaN	NaN	NaN	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9	7	505	28	132	7	11.3	34	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
85246964658	24.38462917	87190402554	20.54686387	30219715688	7.121430414	3.49593E+11	16.34987526	78378000000	18.47017618	22.41978319	1.2348E+11	45.74078739	73264000000	27.13923751	6970000000	1.642516114	2.581902236	62690000000	23.22230289	2.69956E+11	12.62538584	3552000000	1.315769977	NaN	NaN	NaN	NaN	1	0	0.2	6.31	71.67	NaN	NaN	36	NaN	NaN	NaN	24.26	57.65	0.34	39.86	NaN	NaN	39.55	2.73	6.45	35.33	6.46	NaN	NaN	NaN	4	3	825	42	120	4	173.5	31	7	NaN	21.21	NaN	5.52	NaN	NaN	NaN	NaN	0
1.13076E+11	41.86675777	1.13076E+11	32.55843383	13661050000	3.933471056	2.70086E+11	8.111350136	42808910000	12.32611025	15.85009508	74313640000	25.49403815	49298480000	16.91233709	56864210000	16.373099	19.5078365	25162860000	8.632371026	2.91494E+11	8.754286457	85855000000	29.45341724	NaN	NaN	NaN	NaN	2	0	0.7	NaN	NaN	NaN	NaN	104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	7	1442	41	425	8	62.9	50	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
292490000	3.451545023	292490000	1.956485342	7652000	0.051184744	8474176000	21.27927437	2185797000	14.62094359	25.79362288	1528425000	11.38401226	2915156000	21.71265954	693187000	4.636774607	5.162994134	384110000	2.860927393	13426066000	33.71383155	7905188000	58.87940667	NaN	NaN	4.628961	23838	3	0	1.3	NaN	23.83	NaN	NaN	9	NaN	NaN	NaN	24.21	18.73	0.35	NaN	NaN	NaN	35.11	26.85	NaN	30.63	NaN	NaN	NaN	NaN	3.3	8	564	40	19	8	10.3	32	11	NaN	NaN	NaN	2.78	NaN	NaN	NaN	NaN	2
57100000	27.38609113	57100000	4.446694183	75900000	5.910754614	208500000	4.935495325	54700000	4.259792851	26.23501199	537800000	56.15537225	145700000	15.21353242	45900000	3.574487968	4.792732588	137100000	14.31554767	957700000	22.67013848	91200000	9.522815078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
546527377.3	18.1919234	546527377.3	9.642456527	318747892.9	5.623712239	3004230864	19.03101363	128946738.1	2.275024762	4.292171407	1572600000	29.75197908	1223541584	23.14815185	82750218.54	1.459973311	1.565549263	249092995.1	4.712583987	5285698796	33.48351389	2157719179	40.82183382	NaN	NaN	NaN	NaN	5	15.6	0	NaN	NaN	NaN	NaN	31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3	3	595	38	331	7	45.3	63	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
7.99529E+11	8.70551461	1.09478E+12	6.956157024	1.49617E+12	9.506527451	9.18417E+12	18.3713469	1.15331E+12	7.328045935	12.5575896	1.94428E+12	13.28733949	2.77049E+12	18.93374205	2.33934E+11	1.486399232	1.598724705	7.33933E+11	5.015760082	1.46325E+13	29.26987626	8.94988E+12	61.16425599	NaN	NaN	0.2277856	1557	3	0	NaN	NaN	NaN	NaN	NaN	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.8	3	250	28	231	7	25.3	79	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
528300000	5.052939657	528300000	3.106221851	2294500000	13.4908689	10455300000	15.0163488	1192900000	7.013840708	11.40952436	4612000000	24.34274072	3190300000	16.83882171	1774000000	10.43050835	9.363404606	859200000	4.534970258	18946100000	27.21119872	8387300000	44.26926914	NaN	NaN	0.2699088	1394	5	NaN	9.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.8	1	591	40	92	7	182.3	60	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
9202325714	2.983892323	9202325714	2.200243707	34743229361	8.306983922	3.084E+11	15.88464474	1.10648E+11	26.45566536	35.87823318	83656030762	18.82365596	58519297752	13.16757582	85694321854	20.4892109	19.28229701	622058137	0.139970881	4.4442E+11	22.89055542	2.15928E+11	48.58650033	NaN	NaN	1.913974	237438	5	42.5	7.8	NaN	NaN	NaN	NaN	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	3	751	46	47	14	11.7	152	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
153320000	6.266663451	153811000	1.483019246	118182000	1.139490547	2446597000	7.820351606	1419442000	13.68601598	58.01699258	2086774000	38.57788761	2386645000	44.1215592	220264000	2.123747659	4.071988551	260024000	4.807025892	5409249000	17.29023174	455542000	8.421538739	NaN	NaN	0.0229011	9	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	275	47	92	3	20.7	62	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	30.9	0	NaN	NaN	NaN	NaN	90	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.2	7	987	29	18	4	11.3	108	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
10068665590	24.1569774	13527665590	19.44279814	2551000000	3.666455068	41680154865	6.214223404	9429000000	13.55194231	22.62227679	34659700000	53.46569126	17281100000	26.65764439	5549943594	7.97672239	8.561285029	7335300000	11.31535718	64826057946	9.665117795	NaN	NaN	NaN	NaN	NaN	NaN	1	0	0.1	NaN	NaN	NaN	NaN	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.8	3	660	43	75	5	210.2	22	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	7565000000	3.042906388	NaN	NaN	1.77881E+11	13.77954708	1.26687E+11	50.95792222	71.22008534	26724000000	11.71714692	19305000000	8.464283835	33458000000	13.4579725	14.66967151	7382000000	3.236640418	2.28076E+11	17.66790146	1.44933E+11	63.54592329	NaN	NaN	6.542423	144000	6	100	0	NaN	NaN	NaN	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8	7	570	36	17	6	1	3	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1054212000	2.340433463	1054212000	1.253251167	2124810000	2.525982073	45043451000	9.979079114	14450238000	17.17849696	32.08066362	6379297557	7.28719503	7511544702	8.580582851	3284599000	3.904743572	3.75206099	4915474000	5.615041058	87541194259	19.39417349	65450279000	74.76512007	NaN	NaN	2.571159	13006	5	23.3	0	NaN	NaN	NaN	NaN	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	8	417	32	16	4	8.6	18	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2.5995E+11	2.62080452	2.5995E+11	2.025749106	4.1849E+11	3.261226172	9.91871E+12	17.01228764	3.4327E+12	26.75048647	34.60833112	2.30158E+12	20.93045673	9.9804E+11	9.076127286	5.6098E+11	4.371628135	5.101524874	1.28394E+12	11.676088	1.09963E+13	18.86057348	6.29088E+12	57.20895718	NaN	NaN	1.961841	20602	5	22	29	4.8	NaN	NaN	NaN	52	NaN	NaN	NaN	43.5	10.38	0.19	9.99	NaN	NaN	NaN	27.48	1.56	71.91	5.79	NaN	NaN	NaN	5.6	4	480	36	31	6	10	27	9	NaN	NaN	NaN	1.85	NaN	NaN	NaN	NaN	2
1.05531E+11	7.449531725	-1.88101E+11	-11.94659619	16669160000	1.058684129	1.41661E+12	8.860551515	3.40357E+11	21.61657527	24.02612998	NaN	NaN	NaN	NaN	74137050000	4.708558692	4.168676818	67956890000	3.821170548	1.77843E+12	11.12365341	1.13543E+12	63.84448705	NaN	NaN	NaN	NaN	2	0	0.4	NaN	NaN	NaN	NaN	91	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.4	4	406	35	29	4	15.9	48	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	0	0.1	NaN	NaN	NaN	NaN	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2	3	800	43	93	5	167.4	45	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
2.31022E+12	7.127229032	2.31022E+12	3.80304148	5.71105E+11	0.940144858	3.24139E+13	10.53214594	1.15992E+13	19.09449636	35.78473954	1.44768E+13	21.11205526	3.47197E+12	5.063285307	1.98944E+13	32.74984763	29.01266344	1.62539E+12	2.370359891	6.85714E+13	22.28066785	2.94943E+13	43.01247016	NaN	NaN	NaN	NaN	5	30	0	NaN	NaN	NaN	NaN	59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	5	1346	34	23	9	25.6	42	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.562336	26151	5	NaN	1.6	NaN	NaN	NaN	NaN	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3	877	40	21	6	14.7	77	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
