Customs and other import duties (current LCU)	Customs and other import duties (% of tax revenue)	Taxes on international trade (current LCU)	Taxes on international trade (% of revenue)	Other taxes (current LCU)	Other taxes (% of revenue)	Tax revenue (current LCU)	Tax revenue (% of GDP)	Taxes on income, profits and capital gains (current LCU)	Taxes on income, profits and capital gains (% of revenue)	Taxes on income, profits and capital gains (% of total taxes)	Compensation of employees (current LCU)	Compensation of employees (% of expense)	Goods and services expense (current LCU)	Goods and services expense (% of expense)	Interest payments (current LCU)	Interest payments (% of revenue)	Interest payments (% of expense)	Other expense (current LCU)	Other expense (% of expense)	Expense (current LCU)	Expense (% of GDP)	Subsidies and other transfers (current LCU)	Subsidies and other transfers (% of expense)	Business extent of disclosure index (0=less disclosure to 10=more disclosure)	Ease of doing business index (1=most business-friendly regulations)	New business density (new registrations per 1,000 people ages 15-64)	New businesses registered (number)	Credit depth of information index (0=low to 6=high)	Private credit bureau coverage (% of adults)	Public credit registry coverage (% of adults)	Average time to clear exports through customs (days)	Delay in obtaining an electrical connection (days)	Power outages in firms in a typical month (number)	Time required to get electricity (days)	Firing cost (weeks of wages)	Cost to export (US$ per container)	Documents to export (number)	Time to export (days)	Firms using banks to finance investment (% of firms)	Informal payments to public officials (% of firms)	Losses due to theft, robbery, vandalism, and arson (% sales)	Time required to obtain an operating license (days)	Firms with female participation in ownership (% of firms)	Firms formally registered when operations started (% of firms)	Firms that do not report all sales for tax purposes (% of firms)	ISO certification ownership (% of firms)	Value lost due to electrical outages (% of sales)	Firms offering formal training (% of firms)	Management time dealing with officials (% of management time)	Cost to import (US$ per container)	Documents to import (number)	Time to import (days)	Time to resolve insolvency (years)	Strength of legal rights index (0=weak to 10=strong)	Time required to enforce a contract (days)	Procedures to enforce a contract (number)	Time required to register property (days)	Procedures to register property (number)	Cost of business start-up procedures (% of GNI per capita)	Time required to start a business (days)	Start-up procedures to register a business (number)	Time to prepare and pay taxes (hours)	Firms expected to give gifts in meetings with tax officials (% of firms)	Labor tax and contributions (% of commercial profits)	Average number of times firms spent in meetings with tax officials	Other taxes payable by businesses (% of commercial profits)	Tax payments (number)	Profit tax (% of commercial profits)	Total tax rate (% of commercial profits)	Income
4988000000	2.034108426	5002000000	1.856022798	383000000	0.142114501	2.45218E+11	24.48653938	1.76192E+11	65.3771229	71.85116916	25567000000	10.27521682	26046000000	10.46772392	9764000000	3.622992122	3.924090314	14130000000	5.678758309	2.48822E+11	24.84642115	1.78082E+11	71.57003802	8	NaN	5.909522	82184	5	100	0	NaN	NaN	NaN	NaN	4	930	6	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1120	5	8	1	9	395	28	5	5	1.8	2	2	107	NaN	NaN	NaN	NaN	12	NaN	51.9	3
70000	0.000137314	70000	7.23476E-05	4151320000	4.290542084	50978040000	19.6800212	24069900000	24.87712797	47.2162131	13177310000	13.00036207	5478110000	5.404548688	7085090000	7.322701409	6.989949793	4765820000	4.701823481	1.01361E+11	39.13035098	71785140000	70.82119275	3	NaN	0.6845214	3787	6	39.9	1.2	NaN	NaN	NaN	NaN	2	858	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	913	5	9	1.1	7	397	26	32	3	5.6	28	8	170	NaN	NaN	NaN	NaN	14	NaN	53	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	0.9528124	5123	4	0	1.1	NaN	NaN	NaN	NaN	22	2715	8	43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2945	10	52	2.7	6	267	39	61	7	9.3	51	13	1000	NaN	NaN	NaN	NaN	37	NaN	42.2	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	1	0	0.1	NaN	24.06	12.04	NaN	26	2347	9	47	12.25	56.46	1.05	27.27	34.81	NaN	42.73	7.07	10.68	22.1	5.7	4035	10	71	NaN	3	558	44	94	5	213.8	14	9	140	22.63	NaN	1.77	NaN	32	NaN	278.7	0
NaN	NaN	NaN	NaN	1280200000	0.981015714	81983400000	25.71390934	48275600000	36.99353397	58.88460347	9043000000	6.898140485	3158300000	2.409200165	12079600000	9.25658289	9.214506005	3563200000	2.718064157	1.31093E+11	41.11711921	1.04193E+11	79.4798056	8	NaN	4.095641	28016	4	0	56.2	NaN	NaN	NaN	NaN	16	1410	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1600	5	9	0.9	7	505	28	132	7	5.8	27	4	156	NaN	NaN	NaN	NaN	11	NaN	60	3
1.10552E+11	27.98194416	1.13001E+11	24.4525768	29102369080	6.297524987	3.95082E+11	15.95774259	86119347480	18.63555304	21.79785285	1.34996E+11	40.25541721	1.025E+11	30.56520388	5847600000	1.265374891	1.743737427	66371499800	19.7917895	3.35349E+11	13.54506239	25633554790	7.643851985	6	NaN	NaN	NaN	1	0	10.3	NaN	NaN	NaN	NaN	36	965	7	34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1202	8	38	4	3	825	42	120	4	211	31	7	270	NaN	NaN	NaN	NaN	58	NaN	75.8	0
1.3565E+11	39.92947216	1.3565E+11	30.91520526	14549107000	3.31579688	3.39725E+11	8.17180158	64007913000	14.58764708	18.84111857	95702595000	23.8051449	58491101000	14.54912623	83735932000	19.08373772	20.82854697	47323214000	11.77121651	4.02025E+11	9.67038385	1.16772E+11	29.04596539	6	NaN	NaN	NaN	2	0	0.6	NaN	NaN	NaN	NaN	104	902	6	35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1287	8	57	4	7	1442	41	425	8	52.1	50	8	400	NaN	NaN	NaN	NaN	21	NaN	35.3	0
454926000	3.904171415	454926000	2.435031881	5747000	0.030761329	11652306000	22.50214588	2658693000	14.23089078	22.81688277	2828200000	18.0867283	2151654000	13.7601235	631740000	3.381444544	4.040064258	411681000	2.632756662	15636880000	30.19688591	9613605000	61.48032728	10	NaN	6.914862	35098	5	NaN	20.7	NaN	NaN	NaN	NaN	9	1233	7	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1201	9	22	3.3	8	564	40	19	8	7.9	32	9	616	NaN	NaN	NaN	NaN	31	NaN	42.5	2
68580000	84.52058171	68580000	3.72810594	NaN	NaN	81140000	1.361112509	9580000	0.52078237	11.80675376	602410000	53.14975914	293620000	25.90566604	73670000	4.004805549	6.499797074	15010000	1.324310494	1133420000	19.01296697	148710000	13.12046726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1856074.93	0.042664457	2002262.64	0.026140238	304456187.7	3.974781836	4350400906	22.50246162	168072010.5	2.194238781	3.863368322	1962443401	28.78303484	1738867775	25.5038651	104465269.6	1.363830571	1.532185588	245710921.7	3.603826749	6818055884	35.26641434	2766568517	40.57708772	3	NaN	NaN	NaN	5	22.9	0	NaN	NaN	NaN	NaN	31	1150	6	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1150	8	25	3.3	5	595	37	331	7	36.3	63	12	368	NaN	NaN	NaN	NaN	40	NaN	44.1	2
1.45588E+12	8.264716999	2.06874E+12	7.024729376	2.3932E+12	8.126488912	1.76156E+13	22.22309662	1.86747E+12	6.341288099	10.60122794	3.27873E+12	12.76107447	3.95577E+12	15.396165	2.67063E+11	0.906855391	1.039430789	1.61371E+12	6.280701468	2.56932E+13	32.41348478	1.65779E+13	64.52262828	1	NaN	0.2508505	1716	3	0	NaN	NaN	NaN	NaN	NaN	22	1672	9	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2067	10	38	5.8	2	225	28	231	7	26.1	69	16	987	NaN	NaN	NaN	NaN	125	NaN	137.5	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	24	1495	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1635	6	21	1	8	892	51	60	8	57.5	45	9	147	NaN	NaN	NaN	NaN	41	NaN	34.8	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
750304081.9	4.863116018	750304081.9	2.099760633	1965685743	5.501062355	15428463543	16.81616816	2350468759	6.577895399	15.23462626	4574939357	20.83056884	3072755195	13.99083871	2810887456	7.866398391	12.79850509	1070653221	4.874887707	21962623252	23.93803925	10283153579	46.82115365	1	NaN	0.3220673	1754	6	20.3	11.5	15.28	15.23	0.84	NaN	NaN	1110	8	24	22.24	33.19	0.9	26.04	41.1	90.51	51.36	13.75	4.4	53.86	13.48	1452	7	36	1.8	1	591	40	92	7	150.1	50	15	1080	19.63	NaN	1.67	NaN	42	NaN	80	1
10035550501	2.57383558	10035550501	1.690957693	42750229681	7.203274971	3.89906E+11	16.45533091	1.5475E+11	26.07494987	39.68912646	1.05496E+11	16.36421667	43324348749	6.720310788	1.69141E+11	28.49977123	26.23657544	2177823737	0.337815865	6.44678E+11	27.20751672	3.24538E+11	50.34108123	6	NaN	1.850869	236172	5	43	16.9	NaN	NaN	NaN	NaN	46	630	7	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1090	8	24	4	3	731	45	46	13	9.9	149	15	2600	NaN	NaN	NaN	NaN	10	NaN	69.1	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	4	515	6	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	590	6	19	2.5	7	540	47	298	7	8.8	116	18	144	NaN	NaN	NaN	NaN	15	NaN	37.4	3
157178000	4.279022613	173371000	1.288587729	13457000	0.100019756	3673222000	9.030973408	1833190000	13.62526685	49.90686651	3092793000	39.4028533	3487864000	44.43614349	382117000	2.840101731	4.868253418	615869000	7.846304573	7849160000	19.29792298	270517000	3.446445225	4	NaN	0.0337707	14	0	0	0	NaN	NaN	NaN	NaN	NaN	1150	8	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2080	12	38	NaN	3	275	47	92	3	16.6	62	10	274	NaN	NaN	NaN	NaN	6	NaN	40.8	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	NaN	NaN	4	43.2	0	1.35	25.46	1.74	NaN	90	2328	6	33	11.32	27.62	1.29	13.72	40.91	NaN	65.26	12.66	1.4	37.66	4.96	2595	8	43	1.7	7	987	29	11	4	10.6	108	11	140	4.47	NaN	0.92	NaN	19	NaN	17.2	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	2	0	1.1	NaN	NaN	NaN	NaN	22	4581	8	57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4534	17	66	4.8	3	660	43	75	5	215	22	11	504	NaN	NaN	NaN	NaN	54	NaN	203.8	0
NaN	NaN	3517000000	1.27266148	NaN	NaN	1.9943E+11	13.7499526	1.51115E+11	54.68246788	75.77345434	30372000000	12.03318516	20924000000	8.289950159	32122000000	11.62366564	12.72652356	8450000000	3.347834011	2.52402E+11	17.40217388	1.644E+11	65.1341907	8	NaN	8.642342	194000	6	100	0	NaN	NaN	NaN	NaN	28	1385	3	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1425	4	11	0.8	7	570	36	17	6	0.9	3	2	119	NaN	NaN	NaN	NaN	9	NaN	46.5	3
1027450000	2.008696407	1027450000	1.099619004	2251815000	2.409984494	51150089000	10.4272074	18177039000	19.45381043	35.5366713	6216386406	6.937235293	7480431965	8.347858907	4282792606	4.583619779	4.779422976	4198854843	4.685751834	89608988937	18.26725097	67430523117	75.24973099	0	NaN	4.982821	25534	5	24.5	0	NaN	NaN	NaN	NaN	13	1238	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1333	5	9	3	8	417	32	16	4	2.2	18	6	63	NaN	NaN	NaN	NaN	19	NaN	28.8	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	3.14E+11	1.565226061	5.94E+11	2.960969044	1.5999E+13	19.50665307	8.198E+12	40.86536065	51.24070254	2.76E+12	20.86325497	1.398E+12	10.56769219	5.39E+11	2.686805244	4.074382039	1.495E+12	11.30092978	1.3229E+13	16.12935268	7.546E+12	57.04134855	7	NaN	2.305741	24970	5	19.3	31.3	5.83	22.94	1.68	NaN	52	645	6	21	29.07	8.55	0.55	67.65	27.8	97.84	27.89	21.97	1.81	46.89	9	635	6	21	4.5	4	480	36	31	6	9.8	27	9	316	7.58	NaN	2.96	NaN	10	NaN	25.6	2
1.1575E+11	5.823870069	1.1575E+11	5.135588408	17410000000	0.772445738	1.98751E+12	9.188060347	5.6527E+11	25.07986228	28.44111476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	NaN	NaN	NaN	4	0	10.2	NaN	NaN	NaN	NaN	91	390	8	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	430	6	24	2.4	4	406	35	29	4	9.3	35	13	872	NaN	NaN	NaN	NaN	35	NaN	80.7	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	2	0	3.4	4.31	78.94	12.67	NaN	33	1032	9	27	19.5	77.6	1.5	15.6	35.29	NaN	38.69	16.37	5.38	42.37	12.8	1918	10	33	3.2	3	800	43	93	5	137.5	45	11	654	65.43	NaN	4.89	NaN	45	NaN	51.1	1
7.3888E+12	16.26660894	7.3888E+12	8.839893825	3.38214E+12	4.046361384	4.54231E+13	11.83207831	1.52397E+13	18.23268805	33.55062995	1.7322E+13	18.7796024	4.5282E+12	4.909236554	2.96437E+13	35.4654559	32.13814223	3.08197E+12	3.341314888	9.22384E+13	24.02679215	3.8174E+13	41.38621775	7	NaN	0.9655592	26446	5	28.3	0	7.04	26.42	0.95	NaN	59	1745	5	34	30.55	11.99	0.68	28.2	43.04	85.63	38.68	5.88	2.27	39.48	14.27	1773	6	35	3	5	1346	34	23	9	19.1	43	12	456	1.05	NaN	0.61	NaN	69	NaN	82.3	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	100	1105	10	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1108	10	21	NaN	3	506	43	30	4	192.3	24	11	100	NaN	NaN	NaN	NaN	20	NaN	217.9	0
4888708953	22.07137896	4888708953	13.78450014	NaN	NaN	22149540184	22.74444386	6648644812	18.74692198	30.01707826	11656809928	40.4254328	5415507925	18.78080307	1920075551	5.413961427	6.658758754	1126589560	3.906975479	28835337364	29.6098116	8716354400	30.2280299	1	NaN	NaN	NaN	3	0	11.9	NaN	7.8	12.53	NaN	91	899	5	21	26.32	5.63	1.81	9.73	42.71	NaN	19.57	12.24	8.85	42.55	12.17	895	5	21	NaN	2	425	37	83	6	45.6	52	12	186	10.42	NaN	0.82	NaN	55	NaN	53.1	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	12.93105	37066	5	39.2	2.5	NaN	NaN	NaN	NaN	29	1100	6	35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1100	7	36	3.5	3	877	40	21	6	12.5	77	12	402	NaN	NaN	NaN	NaN	42	NaN	54.8	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
