Customs and other import duties (current LCU)	Customs and other import duties (% of tax revenue)	Taxes on international trade (current LCU)	Taxes on international trade (% of revenue)	Other taxes (current LCU)	Other taxes (% of revenue)	Tax revenue (current LCU)	Tax revenue (% of GDP)	Taxes on income, profits and capital gains (current LCU)	Taxes on income, profits and capital gains (% of revenue)	Taxes on income, profits and capital gains (% of total taxes)	Compensation of employees (current LCU)	Compensation of employees (% of expense)	Goods and services expense (current LCU)	Goods and services expense (% of expense)	Interest payments (current LCU)	Interest payments (% of revenue)	Interest payments (% of expense)	Other expense (current LCU)	Other expense (% of expense)	Expense (current LCU)	Expense (% of GDP)	Subsidies and other transfers (current LCU)	Subsidies and other transfers (% of expense)	Business extent of disclosure index (0=less disclosure to 10=more disclosure)	Ease of doing business index (1=most business-friendly regulations)	New business density (new registrations per 1,000 people ages 15-64)	New businesses registered (number)	Credit depth of information index (0=low to 6=high)	Private credit bureau coverage (% of adults)	Public credit registry coverage (% of adults)	Average time to clear exports through customs (days)	Delay in obtaining an electrical connection (days)	Power outages in firms in a typical month (number)	Time required to get electricity (days)	Firing cost (weeks of wages)	Cost to export (US$ per container)	Documents to export (number)	Time to export (days)	Firms using banks to finance investment (% of firms)	Informal payments to public officials (% of firms)	Losses due to theft, robbery, vandalism, and arson (% sales)	Time required to obtain an operating license (days)	Firms with female participation in ownership (% of firms)	Firms formally registered when operations started (% of firms)	Firms that do not report all sales for tax purposes (% of firms)	ISO certification ownership (% of firms)	Value lost due to electrical outages (% of sales)	Firms offering formal training (% of firms)	Management time dealing with officials (% of management time)	Cost to import (US$ per container)	Documents to import (number)	Time to import (days)	Time to resolve insolvency (years)	Strength of legal rights index (0=weak to 10=strong)	Time required to enforce a contract (days)	Procedures to enforce a contract (number)	Time required to register property (days)	Procedures to register property (number)	Cost of business start-up procedures (% of GNI per capita)	Time required to start a business (days)	Start-up procedures to register a business (number)	Time to prepare and pay taxes (hours)	Firms expected to give gifts in meetings with tax officials (% of firms)	Labor tax and contributions (% of commercial profits)	Average number of times firms spent in meetings with tax officials	Other taxes payable by businesses (% of commercial profits)	Tax payments (number)	Profit tax (% of commercial profits)	Total tax rate (% of commercial profits)	Income
5748000000	2.151511635	5762000000	1.896567614	519000000	0.170829329	2.67161E+11	20.79434797	1.87006E+11	61.55319737	69.99749215	35724000000	10.28286218	34717000000	9.993005443	13691000000	4.506405277	3.940842743	22337000000	6.429523363	3.47413E+11	27.0407238	2.46937E+11	71.07880246	8	11	NaN	NaN	5	100	0	NaN	NaN	NaN	81	NaN	1060	6	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1119	5	8	1	9	395	28	5	5	0.7	2	2	109	NaN	NaN	NaN	NaN	11	NaN	47.9	3
90000	0.000170673	90000	8.59441E-05	5109400000	4.8791402	52732490000	18.42522338	23789130000	22.71705103	45.11285168	15147370000	13.29741384	6302520000	5.532789961	7123450000	6.802425189	6.253459354	7488100000	6.573574461	1.13912E+11	39.80196668	78892130000	69.25699322	3	28	NaN	NaN	6	40.6	1.4	NaN	NaN	NaN	23	NaN	1180	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1195	5	8	1.1	7	397	25	21	3	5.2	28	8	170	NaN	NaN	NaN	NaN	14	NaN	53.9	3
217700000	4.216704114	289800000	2.517329442	150900000	1.310783343	5162800000	12.15777699	2026500000	17.60306457	39.2519563	1568000000	21.79200311	848800000	11.79658944	39500000	0.343114261	0.548969466	3227000000	44.84872069	7195300000	16.94407159	1512000000	21.01371729	7	69	NaN	NaN	5	0	7	NaN	NaN	NaN	241	NaN	2980	8	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3480	10	42	2.7	6	237	39	11	4	3.1	8	6	306	NaN	NaN	NaN	NaN	18	NaN	40.9	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	177	NaN	NaN	1	0	0.2	NaN	NaN	NaN	188	NaN	2747	9	41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4285	10	60	NaN	3	832	44	94	5	124.3	14	9	211	NaN	NaN	NaN	NaN	32	NaN	153.4	0
NaN	NaN	NaN	NaN	1125800000	0.778267142	87212800000	24.58859617	50386200000	34.83205178	57.77385888	10194900000	6.519178531	4100300000	2.621956834	11298300000	7.810530871	7.224753043	3944000000	2.522010037	1.56383E+11	44.09035547	1.27656E+11	81.6301879	8	27	NaN	NaN	4	0	57.2	NaN	NaN	NaN	88	NaN	1429	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1600	5	9	0.9	7	505	26	79	8	5.4	4	3	156	NaN	NaN	NaN	NaN	11	NaN	57	3
1.4047E+11	26.41409673	1.42733E+11	22.08118372	37580406258	5.813800473	5.318E+11	16.37214457	1.06528E+11	16.48023824	20.03163971	2.356E+11	47.95859295	79400646993	16.16274237	17734934621	2.743647064	3.610111379	11580203795	2.357258506	4.91257E+11	15.12398468	1.46941E+11	29.9112948	6	173	NaN	NaN	1	0	10.4	NaN	NaN	NaN	172	NaN	1049	7	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1400	8	32	4	3	825	42	120	4	154.3	31	7	270	NaN	NaN	NaN	NaN	55	NaN	66	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	118	NaN	NaN	2	0	0.6	NaN	NaN	NaN	109	NaN	920	6	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1305	8	31	4	7	1442	41	245	8	33.3	19	7	302	NaN	NaN	NaN	NaN	21	NaN	35	0
119161000	0.882670216	119161000	0.543518692	2936000	0.013391721	13500059000	19.14596655	3366007000	15.3530746	24.93327622	3962646000	18.21533693	2155095000	9.906456831	459923000	2.097806727	2.114156149	1071042000	4.923324186	21754448000	30.85245285	14105742000	64.84072591	10	57	NaN	NaN	6	13.1	37	NaN	NaN	NaN	137	NaN	1551	5	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1666	6	18	3.3	8	564	39	15	8	1.6	18	4	616	NaN	NaN	NaN	NaN	17	NaN	29	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	33	NaN	NaN	3	35.9	0	NaN	NaN	NaN	90	NaN	955	6	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	995	7	15	2.5	4	635	48	31	2	0.8	9	7	36	NaN	NaN	NaN	NaN	25	NaN	15	3
NaN	NaN	66719.01	0.000682464	13164380.57	0.134657518	4993262489	20.31102542	625354603.6	6.396708028	12.52396815	2803009437	28.21699192	2339739396	23.55340184	108153529.9	1.106294811	1.088746702	507122862.3	5.105042287	9933764183	40.40743647	4175738958	42.03581725	3	127	NaN	NaN	5	47.2	30.2	NaN	NaN	NaN	125	NaN	1240	8	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1200	9	16	3.3	5	595	37	33	7	17.7	64	12	422	NaN	NaN	NaN	NaN	40	NaN	23	2
3.4077E+12	12.24801315	5.77622E+12	11.17446322	1.80911E+12	3.499849997	2.78225E+13	16.9158136	3.53532E+12	6.83931024	12.70671526	6.14695E+12	11.9373553	5.07433E+12	9.85433307	9.07086E+11	1.754815873	1.761556083	3.69788E+12	7.181257655	5.14934E+13	31.30754144	3.56672E+13	69.26549789	5	91	NaN	NaN	5	0	33.5	NaN	NaN	NaN	254	NaN	1772	9	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2115	10	30	5.8	3	225	28	15	3	1.6	5	5	798	NaN	NaN	NaN	NaN	82	NaN	80.4	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	92	NaN	NaN	0	0	0	NaN	NaN	NaN	66	NaN	1505	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1650	6	21	1	8	892	51	60	8	47.9	44	9	147	NaN	NaN	NaN	NaN	40	NaN	33.2	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	147	NaN	NaN	6	31.4	11.3	12.39	21.22	3.14	42	NaN	1425	8	19	27.77	17.57	0.81	37.25	41.31	72.43	NaN	22.35	2.52	57.1	28.48	1747	7	23	1.8	1	591	40	92	7	100.8	50	15	1080	3.43	NaN	1.6	NaN	42	NaN	80	1
21119020307	3.669179317	21119020307	2.137822725	18427965920	1.865414387	5.75579E+11	15.26699942	2.4166E+11	24.46265338	41.98564303	1.66486E+11	16.58524093	70464989366	7.019664226	2.12956E+11	21.55699897	21.21452575	44687796846	4.45176153	1.00382E+12	26.62599891	5.09227E+11	50.72880757	6	120	NaN	NaN	5	53.5	26.9	NaN	NaN	NaN	34	NaN	1790	7	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1975	8	17	4	3	731	45	39	13	7.3	119	13	2600	NaN	NaN	NaN	NaN	9	NaN	67.1	2
190796149	8.521634837	202300265	8.392899258	213149609	8.843009648	2238961803	27.24129216	762703518	31.64253784	34.06505269	885101599	28.4385004	435275205	13.98548382	488499084	20.26652609	15.69557824	52741031	1.694580411	3112335695	37.86757142	1303459807	41.88043755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	86	NaN	NaN	0	0	0	NaN	NaN	NaN	79	NaN	630	6	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	708	6	20	2.5	7	540	47	298	7	13.5	105	15	144	NaN	NaN	NaN	NaN	15	NaN	17.3	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	146	NaN	NaN	0	0	0	NaN	NaN	NaN	101	NaN	2230	8	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2805	12	38	NaN	3	225	47	92	3	7.2	46	8	274	NaN	NaN	NaN	NaN	6	NaN	40.8	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	52	NaN	NaN	4	57.6	0	6.19	39.21	4.48	121	NaN	3010	6	28	32.75	7.34	1.47	27.17	55.34	93.94	NaN	21.33	3.69	51.92	10.19	3390	8	41	1.7	7	625	29	16	5	2.2	61	10	152	8.36	NaN	1.02	NaN	19	NaN	19.5	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	183	NaN	NaN	2	0	2	NaN	NaN	NaN	210	NaN	5491	9	54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5554	17	62	4.8	3	660	43	75	5	228.4	22	8	504	NaN	NaN	NaN	NaN	54	NaN	203.8	0
NaN	NaN	3426000000	1.222187737	NaN	NaN	1.93848E+11	11.93198605	1.48237E+11	52.88191583	76.47073996	37974000000	12.16815081	24882000000	7.973032297	27544000000	9.826018401	8.82602691	11736000000	3.760610362	3.12077E+11	19.20937235	2.1473E+11	68.8067368	8	12	NaN	NaN	6	100	0	NaN	NaN	NaN	168	NaN	1610	3	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1660	4	11	0.8	7	570	36	17	6	0.4	5	1	131	NaN	NaN	NaN	NaN	8	NaN	29.2	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	22	NaN	NaN	5	22.3	0	NaN	NaN	NaN	39	NaN	1537	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1540	5	9	3	8	417	32	16	4	2.1	18	6	63	NaN	NaN	NaN	NaN	19	NaN	30.1	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2.69087E+11	1.390264963	2.69087E+11	1.126794437	1.82425E+12	7.638991498	1.93551E+13	17.53631191	6.50079E+12	27.22189659	33.58700384	4.6597E+12	20.44929594	2.32656E+12	10.21020647	5.00726E+11	2.096776007	2.197456601	4.37864E+12	19.21583817	2.27866E+13	20.64537981	1.17279E+13	51.46850346	8	41	NaN	NaN	5	22.9	30.9	10.76	21.12	1.71	31	NaN	745	6	21	44.81	0.66	0.78	68.49	29.59	96.05	NaN	22.09	1.3	57.53	9.88	745	6	21	4.5	4	480	36	31	6	6.8	22	8	316	0.44	NaN	2.94	NaN	9	NaN	25	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	87	NaN	NaN	4	0	63.9	NaN	NaN	NaN	145	NaN	500	8	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	545	5	24	1.7	6	406	34	29	4	4.5	38	14	398	NaN	NaN	NaN	NaN	7	NaN	63.5	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	165	NaN	NaN	2	0	2.9	NaN	NaN	NaN	67	NaN	1379	11	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2167	12	26	3.2	3	800	43	93	5	51.2	19	6	654	NaN	NaN	NaN	NaN	44	NaN	49.1	1
5.48265E+12	8.696214154	5.60039E+12	5.611230272	5.29132E+12	5.301563403	6.30464E+13	11.49908981	2.0539E+13	20.5788067	32.57765302	1.13619E+13	11.35287567	8.62214E+11	0.861531032	1.53025E+13	15.33209357	15.29034111	1.64522E+13	16.43914806	1.00079E+14	18.25355078	6.10181E+13	60.9697187	8	47	NaN	NaN	5	63.1	0	8.61	20.85	1.19	165	NaN	1770	5	14	34.97	2.81	0.27	25.6	35.34	94.27	NaN	20.81	1.84	65.15	12.93	1700	6	13	3	5	1346	34	20	7	14.7	14	9	208	1.54	NaN	0.91	NaN	20	NaN	78.7	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	156	NaN	NaN	0	0	0	NaN	NaN	NaN	120	NaN	1207	10	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1191	10	21	NaN	3	506	43	30	4	176.5	24	11	100	NaN	NaN	NaN	NaN	20	NaN	217.9	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	129	NaN	NaN	2	0	22.1	NaN	NaN	NaN	58	NaN	1200	5	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000	5	18	NaN	2	425	37	73	6	18.5	11	8	186	NaN	NaN	NaN	NaN	42	NaN	37.1	1
1.32013E+11	5.146979683	1.86977E+11	4.123326724	1.58518E+11	3.495726175	2.56486E+12	13.46792857	7.48094E+11	16.49737029	29.16699114	2.43205E+12	48.00704739	5.12293E+11	10.11230531	4.09802E+11	9.037170337	8.089198496	1.21673E+12	24.01748587	5.06603E+12	26.60141185	4.95152E+11	9.773962931	2	121	NaN	NaN	5	64.8	23.3	10.02	39.01	2.82	62	NaN	1190	6	13	22.24	3.67	0.35	35.64	43.53	80.84	NaN	13.28	1.7	54.68	8.38	1190	7	15	3.5	3	852	40	21	6	10.5	60	12	272	7.61	NaN	0.82	NaN	42	NaN	55	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	36400000	0.514793234	302500000	4.278158058	4517700000	25.8671629	1893100000	26.77349098	41.90406623	2621700000	34.78393547	890600000	11.81621579	457700000	6.473100639	6.072627403	91700000	1.216648313	7537100000	43.15545376	3566500000	47.31926072	4	49	NaN	NaN	0	0	0	NaN	NaN	NaN	247	NaN	740	5	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	845	7	5	1.5	9	735	43	42	6	12.6	8	6	149	NaN	NaN	NaN	NaN	27	NaN	23.2	3
