Customs and other import duties (current LCU)	Customs and other import duties (% of tax revenue)	Taxes on international trade (current LCU)	Taxes on international trade (% of revenue)	Other taxes (current LCU)	Other taxes (% of revenue)	Tax revenue (current LCU)	Tax revenue (% of GDP)	Taxes on income, profits and capital gains (current LCU)	Taxes on income, profits and capital gains (% of revenue)	Taxes on income, profits and capital gains (% of total taxes)	Compensation of employees (current LCU)	Compensation of employees (% of expense)	Goods and services expense (current LCU)	Goods and services expense (% of expense)	Interest payments (current LCU)	Interest payments (% of revenue)	Interest payments (% of expense)	Other expense (current LCU)	Other expense (% of expense)	Expense (current LCU)	Expense (% of GDP)	Subsidies and other transfers (current LCU)	Subsidies and other transfers (% of expense)	Business extent of disclosure index (0=less disclosure to 10=more disclosure)	Ease of doing business index (1=most business-friendly regulations)	New business density (new registrations per 1,000 people ages 15-64)	New businesses registered (number)	Credit depth of information index (0=low to 6=high)	Private credit bureau coverage (% of adults)	Public credit registry coverage (% of adults)	Average time to clear exports through customs (days)	Delay in obtaining an electrical connection (days)	Power outages in firms in a typical month (number)	Time required to get electricity (days)	Firing cost (weeks of wages)	Cost to export (US$ per container)	Documents to export (number)	Time to export (days)	Firms using banks to finance investment (% of firms)	Informal payments to public officials (% of firms)	Losses due to theft, robbery, vandalism, and arson (% sales)	Time required to obtain an operating license (days)	Firms with female participation in ownership (% of firms)	Firms formally registered when operations started (% of firms)	Firms that do not report all sales for tax purposes (% of firms)	ISO certification ownership (% of firms)	Value lost due to electrical outages (% of sales)	Firms offering formal training (% of firms)	Management time dealing with officials (% of management time)	Cost to import (US$ per container)	Documents to import (number)	Time to import (days)	Time to resolve insolvency (years)	Strength of legal rights index (0=weak to 10=strong)	Time required to enforce a contract (days)	Procedures to enforce a contract (number)	Time required to register property (days)	Procedures to register property (number)	Cost of business start-up procedures (% of GNI per capita)	Time required to start a business (days)	Start-up procedures to register a business (number)	Time to prepare and pay taxes (hours)	Firms expected to give gifts in meetings with tax officials (% of firms)	Labor tax and contributions (% of commercial profits)	Average number of times firms spent in meetings with tax officials	Other taxes payable by businesses (% of commercial profits)	Tax payments (number)	Profit tax (% of commercial profits)	Total tax rate (% of commercial profits)	Income
-50000000	-0.010768482	-50000000	-0.005117948	8153000000	0.834532639	4.64318E+11	14.90082335	1.95075E+11	19.96767504	42.01323231	91900000000	8.548264674	66522000000	6.187678593	23026000000	2.356917521	2.141810037	1.64582E+11	15.30892815	1.07507E+12	34.50104876	7.29042E+11	67.81331855	2	NaN	1.932118	14062	5	37.9	2.8	2.36	15.41	NaN	NaN	22	775	4	16	20.78	31.65	0.77	NaN	17.78	NaN	54.91	15.91	1.89	61.9	1.87	860	7	18	9.2	7	653	27	123	4	9.5	40	10	930	35.98	NaN	0.86	NaN	27	NaN	49.6	3
NaN	NaN	NaN	NaN	NaN	NaN	2.4046E+11	10.8101061	95800000000	14.89242632	39.84030608	37960000000	5.460613384	28500000000	4.099775591	38540000000	5.991170252	5.544047414	26590000000	3.825018701	6.9516E+11	31.25157346	5.7135E+11	82.18971172	5	NaN	1.21192	66668	6	88.2	0.6	4.71	3.16	NaN	NaN	69	740	4	7	44.95	NaN	0.54	NaN	20.31	NaN	NaN	NaN	NaN	35.38	1.23	765	5	7	1.2	8	394	30	40	5	4.7	24	9	196	14.82	NaN	1.28	NaN	12	NaN	49.2	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	3.501046	159	0	NaN	NaN	NaN	NaN	NaN	NaN	58	1478	7	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1512	8	18	4	9	681	47	42	5	30.2	14	5	147	NaN	NaN	NaN	NaN	37	NaN	37.3	2
NaN	NaN	NaN	NaN	60529000000	10.35776195	5.03903E+11	32.60965652	2.02734E+11	34.69197427	40.23274321	70297000000	13.90681443	46388000000	9.176910933	30034000000	5.139437663	5.94160867	13819000000	2.733804695	5.05486E+11	32.71209902	3.57047E+11	70.63439937	7	NaN	5.86969	21088	4	7.7	0	NaN	NaN	NaN	NaN	NaN	603	4	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	603	3	5	3.3	8	380	35	42	6	0	6	4	135	NaN	NaN	NaN	NaN	10	NaN	34.7	3
14417838357	9.714736199	37800129002	22.95499898	3899423316	2.368014623	1.48412E+11	14.55017166	29569630084	17.95683894	19.92401001	50722089639	34.4349395	24531647209	16.65439641	12560851714	7.627866514	8.527491118	10367209052	7.038239534	1.47298E+11	14.44098409	49116528939	33.34493343	5	NaN	NaN	NaN	5	34.6	19.2	11.39	30.17	NaN	NaN	88	770	7	17	12.5	26.34	0.72	NaN	NaN	NaN	73.63	9.59	15.17	53.33	8.82	990	10	17	3.5	3	580	34	107	7	30.8	74	9	232	17.33	NaN	0.54	NaN	75	NaN	36.2	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	0.4796763	10346	1	0	NaN	NaN	NaN	NaN	NaN	17	1606	9	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1776	9	22	2.5	3	630	47	51	14	12.4	25	14	451	NaN	NaN	NaN	NaN	41	NaN	76.9	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	4	0	13.6	NaN	NaN	NaN	NaN	135	1200	9	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1160	8	44	5.3	3	588	39	20	9	38.1	69	14	600	NaN	NaN	NaN	NaN	8	NaN	35.3	2
7664000000	10.11620969	7745000000	5.826611477	5012200000	3.770709109	75759600000	14.06863515	31571400000	23.75135979	41.67313449	42012000000	28.48483616	12713000000	8.61962587	29806000000	22.42323844	20.20896474	23583000000	15.98966703	1.47489E+11	27.38885804	39375000000	26.69690621	7	NaN	0.0857668	3867	2	0	1.2	NaN	NaN	NaN	NaN	132	1014	8	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1106	10	29	4.2	3	1010	42	193	7	104.9	22	10	504	NaN	NaN	NaN	NaN	42	NaN	54.3	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	69	1331	10	59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1581	12	69	NaN	2	405	39	78	11	130.4	76	13	216	NaN	NaN	NaN	NaN	18	NaN	84.5	0
NaN	NaN	NaN	NaN	129000000	0.052468671	1.17099E+11	12.8779564	71592000000	29.11889238	61.13801143	20956000000	9.227734282	10052000000	4.426282926	13478000000	5.481959318	5.934882738	12754000000	5.61607764	2.27098E+11	24.97509067	1.75065E+11	77.08786515	5	NaN	5.043672	138333	5	6.5	42.1	4.87	9.3	NaN	NaN	56	1000	6	9	32.61	4.36	0.22	NaN	34.1	NaN	18.33	21.29	2.95	51.26	0.83	1000	8	10	1.5	6	515	40	20	4	16.5	47	10	298	14.34	NaN	1.54	NaN	7	NaN	61.8	3
NaN	NaN	NaN	NaN	NaN	NaN	1795700000	16.05921822	374990000	11.14515841	20.88266414	646100000	21.60291561	446400000	14.92577237	13500000	0.401236403	0.451384245	111000000	3.71138157	2990800000	26.74717928	1882600000	62.94636886	8	NaN	6.852376	6180	5	12.5	0	1.7	7.22	NaN	NaN	35	675	3	5	25	17.07	0.47	NaN	28.28	NaN	29.82	12.93	1.23	63.24	2.12	675	4	5	3	6	425	34	51	3	6.2	35	6	81	13.73	NaN	0.25	NaN	7	NaN	51.1	3
5780500000	61.75483954	5780500000	33.85794949	77100000	0.45159552	9360400000	8.791357035	1685600000	9.873014385	18.00777745	1966800000	12.3431842	2999800000	18.82605449	1114000000	6.524998829	6.991207646	3199600000	20.07995331	15934300000	14.96561262	6654100000	41.75960036	4	NaN	0.0200819	778	0	0	0	NaN	NaN	NaN	NaN	40	1617	7	45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2790	9	41	3	4	690	38	43	12	64.9	32	7	212	NaN	NaN	NaN	NaN	19	NaN	31.1	0
1000000	0.002812386	1000000	0.00159256	1170000000	1.863294687	35557000000	22.58605467	12944000000	20.61409097	36.40352111	5861000000	10.21756564	5770000000	10.05892403	2492000000	3.968658428	4.344339458	4164000000	7.259161117	57362000000	36.43674291	40492000000	70.59028625	6	NaN	2.594131	9049	4	14.7	0	NaN	NaN	NaN	NaN	26	420	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	420	5	8	0.9	8	235	33	14	3	1.2	14	3	269	NaN	NaN	NaN	NaN	20	NaN	49.5	3
73000000	0.018955574	73000000	0.009805449	28353000000	3.808409583	3.85111E+11	22.41562658	1.7869E+11	24.00185901	46.39960946	1.74045E+11	21.99212279	51175000000	6.466413191	43443000000	5.83531681	5.489406707	16559000000	2.092375887	7.91397E+11	46.06375728	4.15079E+11	52.44889733	10	NaN	2.861054	117284	4	0	1.8	NaN	NaN	NaN	NaN	32	886	7	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	886	13	23	1.9	4	331	29	183	9	1.2	7	5	132	NaN	NaN	NaN	NaN	19	NaN	66	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	3.428419	2578	2	NaN	NaN	NaN	NaN	NaN	NaN	43	1510	6	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1600	7	22	5	3	1070	38	39	7	27.8	58	9	488	NaN	NaN	NaN	NaN	26	NaN	45.1	2
NaN	NaN	NaN	NaN	33093000000	7.079867529	3.41729E+11	27.24477235	1.72498E+11	36.90396728	50.47801035	76329000000	14.78364616	87773000000	17.00015688	25916000000	5.544430752	5.019494216	63879000000	12.37229013	5.16307E+11	41.16322196	2.68121E+11	51.93053745	10	NaN	8.304066	333700	6	76.2	0	NaN	NaN	NaN	NaN	22	940	4	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1267	4	8	1	10	404	30	42	6	0.7	13	6	105	NaN	NaN	NaN	NaN	8	NaN	35.8	3
124200000	8.82541036	124200000	5.612291008	600000	0.027112517	1407300000	12.11003331	NaN	NaN	NaN	336700000	16.7287723	420200000	20.87742833	120100000	5.427022142	5.967108859	66800000	3.318924827	2012700000	17.31959358	1068900000	53.10776569	4	NaN	1.297539	4002	0	0	0	3.48	NaN	NaN	NaN	4	1570	9	54	40	11.46	0.25	NaN	35.24	NaN	43.81	17.46	9	25	3.89	1570	15	52	3.3	5	375	37	9	6	13.7	21	8	448	39.77	NaN	6.92	NaN	46	NaN	57	1
347930658	16.77787432	411378448	14.02431395	NaN	NaN	2073746956	21.32150832	609201620	20.76830912	29.37685421	887435895	40.11420113	402314530	18.18556818	354046690	12.06981541	16.00374766	4547210	0.205544646	2212273634	22.74578899	563929309	25.49093839	7	NaN	0.5790879	7329	0	0	0	NaN	NaN	NaN	NaN	178	822	6	47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	842	7	55	1.9	6	552	37	169	6	55.8	18	11	304	NaN	NaN	NaN	NaN	37	NaN	40.1	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	26	670	7	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1195	9	32	3.8	3	276	49	59	6	178.6	40	12	416	NaN	NaN	NaN	NaN	56	NaN	49.9	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	9	889	6	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	859	7	23	3	5	917	33	66	5	318.1	27	8	376	NaN	NaN	NaN	NaN	50	NaN	286.3	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	87	1445	6	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1749	6	24	NaN	3	1715	41	210	8	505.6	259	17	208	NaN	NaN	NaN	NaN	46	NaN	54.3	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	133	1403	7	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1403	7	46	NaN	3	553	40	23	6	2051.5	137	20	492	NaN	NaN	NaN	NaN	46	NaN	46	3
3000000	0.007640976	3000000	0.004089478	2160000000	2.944423997	39262000000	20.33777172	15725000000	21.43567933	40.05144924	20336000000	24.65746781	9326000000	11.3078061	8961000000	12.21527011	10.86524238	6984000000	8.468123287	82474000000	42.72164905	39849000000	48.31704537	1	NaN	0.7265977	5178	4	17.7	0	5.47	7.01	NaN	NaN	24	998	5	20	25.88	21.61	0.03	NaN	24.41	NaN	53.19	11.72	NaN	19.96	1.8	1245	6	25	2	4	819	39	22	11	22	38	15	264	55.91	NaN	1.66	NaN	21	NaN	54.6	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	29	915	5	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2078	5	23	3	8	723	47	77	8	38.7	20	6	140	NaN	NaN	NaN	NaN	30	NaN	45.3	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3714500000	15.95792212	3715430000	15.00299419	322370000	1.301737683	23276840000	11.20539318	6438810000	26.00006703	27.66187335	6796150000	25.49126617	3171340000	11.89518655	2868680000	11.58379767	10.75995754	7336780000	27.51908239	26660700000	12.83437211	6487750000	24.33450735	3	NaN	0.6370289	4217	5	9.9	0	NaN	NaN	NaN	NaN	101	1783	9	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1985	6	35	3	3	1459	31	69	5	58.4	39	15	344	NaN	NaN	NaN	NaN	38	NaN	38.7	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	56	530	7	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	530	8	26	3	4	581	37	34	6	101.4	46	8	288	NaN	NaN	NaN	NaN	35	NaN	39.3	1
1041000000	0.594622692	1041000000	0.375665805	35537000000	12.82424181	1.75069E+11	12.66239449	1.10485E+11	39.87073632	63.10940258	62703000000	22.59437294	48718000000	17.55502385	1083000000	0.390822351	0.390247769	77234000000	27.83046743	2.77516E+11	20.07218337	97888000000	35.2729212	10	NaN	12.98092	65824	5	64.5	0	NaN	NaN	NaN	NaN	10	425	6	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	425	8	17	1.1	10	211	26	36	5	3.4	11	5	80	NaN	NaN	NaN	NaN	4	NaN	24.4	3
2178400000	8.156479804	2178400000	5.414151255	663200000	1.648303853	26707600000	14.53485123	7046400000	17.5129799	26.38350133	18038000000	49.37602479	5772100000	15.80016369	2271100000	5.644545958	6.216758504	5183900000	14.19006403	36531900000	19.88144692	5266800000	14.41698899	0	NaN	NaN	NaN	4	18.7	11.2	NaN	NaN	NaN	NaN	74	1065	6	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	975	9	22	3.8	6	900	45	36	7	65.6	62	13	424	NaN	NaN	NaN	NaN	47	NaN	44.5	1
1562900000	2.924095867	1562900000	1.687024516	744500000	0.803627713	53449000000	20.04451312	7057100000	7.617570357	13.20342757	24300100000	26.31814938	7100200000	7.689850009	5004600000	5.402062123	5.420216804	5938200000	6.431349444	92332100000	34.62650358	49989000000	54.14043437	1	NaN	2.716486	8183	0	0	0	2	15.2	NaN	NaN	39	1200	7	26	45.76	22.75	0.19	NaN	19.23	NaN	31.37	17.37	1.5	62.58	1.97	1200	8	18	3.1	5	561	38	956	5	12.7	29	11	232	20.14	NaN	0.58	NaN	28	NaN	32.5	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	2	0	0.3	NaN	NaN	NaN	NaN	17	1650	8	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1860	10	49	5.7	2	530	35	683	5	308.1	202	13	184	NaN	NaN	NaN	NaN	46	NaN	40.8	0
-797000000	-0.017849672	-797000000	-0.010020306	1.0775E+11	1.354690037	4.46507E+12	20.27891094	1.47525E+12	18.54756106	33.03969839	1.34179E+12	14.27745414	7.18095E+11	7.64095782	9.00702E+11	11.32410233	9.584004888	8.35531E+11	8.890546694	9.39797E+12	42.68257884	5.92388E+12	63.03362715	2	NaN	3.216996	22251	5	4	0	4.42	9.83	NaN	NaN	35	975	6	16	32.77	32.94	0.07	NaN	36.5	NaN	40.37	27.39	1.54	43.95	4.04	975	7	18	2	7	335	35	78	4	22.4	38	6	340	24.19	NaN	1.75	NaN	13	NaN	56.6	3
1.51791E+13	4.376270262	1.52392E+13	3.138209822	2.16644E+13	4.461362797	3.46851E+14	12.50237804	2.37143E+14	48.83489137	68.37012407	4.83509E+13	10.53986781	3.18678E+13	6.946771506	5.76322E+13	11.86823084	12.56306627	4.40818E+13	9.609264736	4.58743E+14	16.53556744	2.7681E+14	60.34102968	9	NaN	0.1563796	23348	2	0.1	0	NaN	NaN	NaN	NaN	108	486	4	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	675	7	27	5.5	3	570	40	39	6	101.7	151	12	560	NaN	NaN	NaN	NaN	51	NaN	37.3	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6.488E+11	17.71941707	6.5067E+11	14.42570541	3260000000	0.072275961	3.66152E+12	9.913767078	1.62078E+12	35.93356819	44.26522319	4.6473E+11	8.432189397	6.9832E+11	12.67051083	1.28869E+12	28.57095349	23.38234707	4.168E+11	7.562534247	5.51138E+12	14.92236492	2.64284E+12	47.95241845	7	NaN	0.0552695	38129	2	1.7	0	NaN	NaN	NaN	NaN	56	864	8	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1244	9	41	10	6	1420	46	61	5	62	71	11	264	NaN	NaN	NaN	NaN	55	NaN	65.5	1
30590000	0.075083183	30590000	0.05749464	2830490000	5.319973927	40741480000	24.92420531	19287000000	36.25037966	47.33995918	13132570000	26.20621794	5849070000	11.67189691	1709850000	3.213704136	3.412028395	797020000	1.590464001	50112420000	30.65701699	18593690000	37.10395547	10	NaN	6.354171	17234	5	100	0	2.62	28.32	NaN	NaN	24	1090	4	7	37.41	8.32	0.26	NaN	41.59	NaN	28.78	17.17	1.54	73.16	2.33	1139	4	12	0.4	9	515	21	38	5	5.3	18	4	76	11.01	NaN	1.32	NaN	8	NaN	26.4	3
3.59541E+13	26.60448467	3.59541E+13	5.728381959	4.36278E+12	0.695098834	1.35143E+14	7.851609443	7.98362E+13	12.71989068	59.07534433	1.59341E+14	40.42000903	4.32593E+13	10.97359709	4.2636E+12	0.679298112	1.081548289	6.94281E+13	17.61182388	3.94213E+14	22.90319465	1.17921E+14	29.91302171	5	NaN	NaN	NaN	3	0	13.7	NaN	NaN	NaN	NaN	87	860	7	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1330	8	39	4.5	4	520	39	36	9	6.3	28	8	344	NaN	NaN	NaN	NaN	22	NaN	44.2	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	NaN	3400	10	102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3400	10	101	NaN	3	520	51	51	5	43.4	77	11	312	NaN	NaN	NaN	NaN	13	NaN	24.7	1
3539065593	1.227559367	3539065593	0.970918771	14301087962	3.923407009	2.88301E+11	28.10662383	1.05705E+11	28.99950015	36.66486744	1.00346E+11	31.79861706	76090355350	24.1121528	18352397274	5.03485639	5.815662253	31627244951	10.02230781	3.15568E+11	30.76494897	1.02767E+11	32.56569596	4	NaN	14.95934	2938	5	100	0	NaN	NaN	NaN	NaN	13	1269	5	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1343	5	14	1	7	393	27	4	3	2.8	5	5	140	NaN	NaN	NaN	NaN	42	NaN	27.5	3
1761000000	1.085414262	1761000000	0.710288124	14407000000	5.810971609	1.62242E+11	26.98603511	74193700000	29.92555593	45.7302102	64226746242	23.38398132	69083997326	25.15243255	45212840000	18.23631079	16.46130729	20859149607	7.594499072	2.74661E+11	45.68490379	79099117857	28.79878559	7	NaN	4.568149	19082	5	NaN	0	NaN	NaN	NaN	NaN	91	560	5	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	560	4	12	4	9	890	35	144	7	5.3	34	5	230	NaN	NaN	NaN	NaN	34	NaN	40	3
NaN	NaN	NaN	NaN	24425000000	4.83799405	3.0315E+11	21.10514718	1.6558E+11	32.79734103	54.61982517	91156000000	16.27105816	24564000000	4.384596436	64981000000	12.87114397	11.59890332	30272000000	5.403456413	5.60234E+11	39.00320312	3.58938E+11	64.06929961	7	NaN	1.901519	73644	6	59.9	6.1	NaN	NaN	NaN	NaN	2	1217	4	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1217	4	18	1.2	3	1390	41	27	7	20.7	13	9	340	NaN	NaN	NaN	NaN	15	NaN	77.5	3
15387970000	8.675891809	17405512000	7.943422091	21350769000	9.743934573	1.77365E+11	24.84099524	73849685000	33.70307172	41.63719303	33947189000	15.75828163	18000690000	8.355918438	85666931000	39.09615484	39.76658052	64313142000	29.85415387	2.15424E+11	30.17148936	13212842000	6.133399891	4	NaN	0.9934928	1606	0	0	0	4.25	6.88	NaN	NaN	62	1410	5	20	37.04	17.65	1.06	NaN	32.18	NaN	28.77	16.44	11.76	53.49	6.32	1350	8	26	1.1	8	565	34	55	6	11.8	8	6	414	4.88	NaN	1.79	NaN	72	NaN	51.3	2
304900000	13.99137298	351100000	11.45887728	428900000	13.99804178	2179200000	24.41581174	283700000	9.259138381	13.01853891	1254100000	39.41479666	144800000	4.550883148	207100000	6.759138381	6.508894337	357100000	11.22320699	3181800000	35.64896741	1218700000	38.30221887	5	NaN	0.5786532	1775	2	0	0.6	NaN	NaN	NaN	NaN	4	720	6	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	955	12	28	4.3	4	689	39	21	7	85.5	16	10	101	NaN	NaN	NaN	NaN	26	NaN	31.1	2
9.303E+11	1.750942004	9.303E+11	1.522374138	2.7347E+12	4.475154848	5.31314E+13	10.54397374	3.02945E+13	49.57493638	57.01807218	6.2396E+12	7.736505504	6.0126E+12	7.455047278	7.5629E+12	12.37618335	9.377270574	7.3966E+12	9.171074526	8.06514E+13	16.0053423	5.73152E+13	71.06535038	7	NaN	1.328823	112201	6	61.2	0	NaN	NaN	NaN	NaN	4	859	3	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	957	5	11	0.6	7	360	30	14	6	10.7	31	11	315	NaN	NaN	NaN	NaN	14	NaN	53.1	3
