IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	0	99847000	285263000	188930000	350341000	0	0	0	90900000	7650000	7650000	2931914000	56.4622	1583148000	1396773000	5192706000	-79441000	387.0734162	71.79532469	276121000	4542442000	285000000	4257442000	374143000	28.74349691	27.88927568	7.2052	NaN	61354000	842698000	2637504000	50.7925	1535141000	904052000	4220652000	17263000	2385000	0	285000000	17142000	285000000	36790000	4257442000	NaN	NaN	NaN	155639904	752037000	0	0	0	8.6882	8.9561	0.5646	63.1293	64.2963	27.7376	1.7825	1.8308	0.3175	1
NaN	1500338000	0	2263035000	0	3148532000	4345375000	2526479000	5057634000	14468438000	148665000	7020519000	5170001000	2.8518	15947189000	5170001000	1.81289E+11	20819043000	313.3443705	21.90751401	67607000	1.45294E+11	48975253000	96318958000	35926701000	60.19337258	62.0967592	19.8174	NaN	5876244000	0	9404105000	5.1874	0	5876244000	25351294000	57402998000	10725784000	14134989000	34840264000	2838882000	49756689000	70967664000	95537522000	NaN	NaN	NaN	3482489678	1.10472E+11	0	0	0	3.678	2.8899	4.0189	8.1114	16.3128	4.5645	8.0969	6.644	8.7252	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	1352000	4834000	4834000	15170000	0	0	0	0	0	0	108416000	95.9086	38762000	38762000	113041000	7271000	NaN	35.75035312	0	112937000	0	112937000	104000	0.054716285	NaN	0.092	NaN	0	22841000	69654000	61.6184	69654000	22841000	108416000	0	0	0	0	4521000	0	4521000	112937000	NaN	NaN	NaN	602099.2	0	0	0	0	8.3333	8.3333	0	5.6522	5.6522	0	9	9	0	1
NaN	0	0	25355000	12960000	27228000	0	0	0	0	0	0	334882000	53.4504	136129000	120297000	626529000	-90627000	21.73785032	13.77880828	0	620517000	0	620517000	6012000	0.119578599	0.208590434	0.9596	NaN	68750000	11037000	448526000	71.589	214585000	79787000	584655000	0	26063000	0	0	9799000	24119000	35862000	596398000	NaN	NaN	NaN	4397939.7	96673000	0	0	0	4.4291	4.7567	3.5833	34.8121	37.2339	28.5591	3.8939	3.7754	4.2	2
NaN	0	22895000	26931000	26931000	26931000	0	0	0	0	0	0	768012000	82.3385	190965000	136903000	932750000	-13231000	NaN	88.91817047	27641000	850365000	0	850365000	54744000	23.16287693	NaN	5.8691	NaN	0	421988000	645248000	69.1769	631109000	421988000	836213000	0	0	0	0	14152000	248000	14152000	850117000	NaN	NaN	NaN	46779308.8	5817000	0	0	0	9.25	9.25	0	80.2115	80.2115	0	1	1	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	75318000	0	125724000	0	156745000	0	808336000	1870000000	3799267000	9500000	817836000	328086000	1.1948	619446000	307107000	27459761000	5421289000	130.4103699	37.48092253	0	20414761000	15531184000	4883577000	7045000000	44.9896519	33.45772221	25.6557	NaN	1092833000	9980000	2091820000	7.6178	20979000	1102813000	2711266000	0	2152304000	2724850000	12806334000	20007000	15531184000	2172311000	4883577000	NaN	NaN	NaN	-725809642.5	18853848000	0	34311000	0	6.9778	8.7264	6.8434	22.8275	38.8332	21.5977	5.5756	4.6631	5.6457	2
NaN	1286435000	810747000	2797148000	816026000	5669281000	2777318000	4914799000	128786000	0	7623643000	15315760000	18721525000	14.5334	21737430000	11006366000	1.28817E+11	10727298000	71.9664607	15.26906095	0	1.0341E+11	1149828000	1.0226E+11	25407080000	22.73993428	14.19421663	19.7234	NaN	7615907000	7578816000	17695140000	13.7366	7715159000	15194723000	39432570000	11105996000	24437097000	1149828000	0	27284515000	2246714000	62827608000	1.01163E+11	NaN	NaN	NaN	584201440.8	30651577000	0	0	0	2.8851	4.528	2.4278	14.2185	27.6896	10.4684	6.6189	5.8828	6.8238	2
NaN	6093000	84372000	105889000	84748000	175181000	0	0	0	25228000	0	0	4817568000	43.6246	7129528000	4141587000	11043228000	93549000	435.5900251	120.8008358	72056000	9758954000	300043000	9458911000	1212218000	8763.09902	47.81482996	10.977	NaN	520168000	512574000	1574107000	14.254	675981000	1032742000	8703635000	0	254008000	0	300043000	501268000	371689000	755276000	9387265000	NaN	NaN	NaN	609620007.7	1743655000	0	0	0	8.8141	8.8141	0	71.728	71.728	0	1.3071	1.3071	0	1
NaN	151948000	0	427279000	0	879752000	1928036000	508590000	108282000	3852118000	144643000	2581269000	938784000	3.2489	1738048000	790419000	28895541000	3851251000	208.2672165	30.38218517	0	23011841000	8161700000	14850141000	5883700000	59.20393541	42.40729812	20.362	NaN	2176567000	10242000	4761202000	16.4773	148365000	2186809000	6499250000	3409629000	4094678000	820378000	7341322000	846584000	8163417000	8350891000	14848424000	NaN	NaN	NaN	106590827.4	14541248000	0	0	0	5.8297	4.5856	6.1368	12.7234	19.0783	11.1545	7.2352	6.7717	7.3497	2
NaN	0	6425000	10519000	10519000	10519000	0	0	0	0	0	0	204835000	92.1356	44350000	44350000	222319000	11142000	NaN	96.30001192	3235000	213791000	0	213791000	5293000	10.39496911	NaN	2.3808	NaN	0	68151000	169441000	76.2153	160485000	68151000	213791000	0	0	0	0	0	0	0	213791000	NaN	NaN	NaN	9989953.8	0	0	0	173000	7.5833	7.5833	0	56.7131	56.7131	0	2.5	2.5	0	0
NaN	0	7566000	16217000	15388000	19093000	0	0	0	0	5347000	5347000	154836000	76.4105	36756000	26622000	202637000	-11480000	194.1507634	40.90534236	0	196708000	0	196708000	5929000	21.50815438	5.68069936	2.9259	NaN	0	39258000	148200000	73.1357	128214000	39258000	184956000	0	0	0	0	11752000	0	11752000	196708000	NaN	NaN	NaN	-1324582.2	0	0	0	0	10.3	10.3	0	80.581	80.581	0	0.75	0.75	0	1
NaN	9652000	0	317380000	44461000	379002000	0	8586000	0	0	1579000	10165000	807130000	23.4482	921798000	621442000	3442177000	-323323000	69.25714366	29.52484058	719000	3067929000	193045000	2874884000	373529000	37.31749207	7.515462341	10.8515	NaN	245449000	2390000	1344636000	39.0635	185688000	247839000	2266434000	564449000	9876000	0	193045000	34125000	194913000	608450000	2873016000	NaN	NaN	NaN	-137723964.4	890238000	0	0	0	3.6245	3.6508	1.0833	24.8262	24.7998	27.3851	5.2533	5.274	3.25	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	0	4122000	3171000	7445000	0	0	0	0	0	0	92764000	80.7282	33723000	33723000	114909000	11589000	92.15383016	52.78498629	843000	98534000	0	98534000	15532000	67.84197812	12.45623311	13.5168	NaN	0	11692000	64811000	56.402	59041000	11692000	98534000	0	0	0	0	0	0	0	98534000	NaN	NaN	NaN	1324961	0	0	0	0	8.1187	8.1187	0	56.3304	56.3304	0	2.7034	2.7034	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	18441000	0	94582000	35750000	118309000	0	6501000	0	0	8016000	14517000	1622281000	37.4583	1876049000	1168723000	4330895000	-116586000	68.49322326	24.88017334	95557000	3528591000	5196000	3523395000	706747000	197.9644295	11.1772232	16.3187	NaN	243899000	16678000	1013543000	23.4026	453558000	260577000	2889592000	519883000	28906000	0	5196000	85014000	29669000	633803000	3498922000	NaN	NaN	NaN	9018745	1272021000	0	0	0	4.3691	4.9944	1.8287	27.2667	31.5338	9.9319	5.4821	5.0752	7.1348	2
