IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
95094723	0	135206000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	227346000	NaN	NaN	NaN	227346000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
3108298	0	19058000	24662000	24219000	561168000	0	1968878000	0	0	72097000	2040975000	1648269000	17.6057	2921416000	1281022000	9362156000	667128000	67.690733	54.13326777	0	8166054000	0	8166054000	1196102000	87.04966216	8.648117071	12.7759	0	0	318373000	379427000	4.0528	367247000	318373000	3300843000	0	3484389000	0	0	1380822000	12101000	4865211000	8153953000	NaN	NaN	NaN	-546991305.2	2825967000	0	2230000	0	1.0896	1.5016	0.6021	25.2285	31.0986	18.2814	3.0185	3.1439	2.8701	2
0	0	66851000	113001000	83572000	148333000	0	436000	0	36383000	0	436000	1217750000	78.2449	510189000	470162000	1556332000	63262000	85.96036778	20.35392862	96963000	1458142000	46337000	1411805000	1227000	0.088406115	0.067770483	0.0788	0	0	676602000	876157000	56.2963	747588000	676602000	1386346000	0	2390000	0	46337000	23069000	46337000	25459000	1411805000	NaN	NaN	NaN	6712727.1	263194000	0	0	0	7.6212	7.6212	0	52.5988	52.5988	0	2.3283	2.3283	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	770498000	0	1111943000	0	1134767000	21026000	160000	896484000	760000000	0	21186000	1371578000	0.8447	5200198000	1371578000	1.62379E+11	2100832000	372.5593179	112.5975381	14090536000	1.21827E+11	23810501000	98016029000	26461497000	134.5983944	60.7129235	16.2962	0	7446990000	0	16271439000	10.0207	0	7446990000	21471637000	75976307000	183509000	6091139000	17719362000	384576000	23835900000	76544392000	97990630000	NaN	NaN	NaN	-2621418285	46002711000	0	0	0	4.1907	4.1907	0	40.4862	40.4862	0	3.0531	3.0531	0	2
0	0	78498000	83152000	83152000	93799000	0	0	0	44090000	0	0	926098000	47.017	111415000	111415000	1969710000	106191000	134.1428591	53.46610093	217630000	1342080000	381430000	960650000	410000000	74.85045097	27.92216734	20.8152	0	7584000	772576000	847762000	43.0399	814683000	780160000	959177000	0	0	0	381430000	1473000	381430000	1473000	960650000	NaN	NaN	NaN	1661507.9	414509000	0	0	0	10.1936	10.1936	0	80.3327	80.3327	0	0.75	0.75	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	49165000	62181000	54069000	77016000	0	0	0	233685000	0	0	1037089000	56.168	565757000	504095000	1846404000	132777000	42.93634278	23.13792992	208380000	1500024000	230222000	1269802000	138000000	12.83620248	3.209056795	7.474	0	0	492898000	632604000	34.2614	532994000	492898000	1198361000	0	71441000	0	230222000	0	230222000	71441000	1269802000	NaN	NaN	NaN	-64950083.3	425025000	0	0	0	5.5198	5.5198	0	49.8502	49.8502	0	2.7147	2.7147	0	2
0	0	43250000	46563000	46563000	46563000	0	0	0	0	0	0	1290967000	92.8509	182655000	178655000	1390365000	62266000	2121.160609	215.0954766	40999000	1326806000	0	1326806000	22560000	34.09213579	34.41742745	1.6226	7080000	0	792785000	1137362000	81.8031	1112312000	792785000	1320017000	0	0	0	0	6789000	0	6789000	1326806000	NaN	NaN	NaN	64844239.6	520000	0	0	0	10.476	10.476	0	80.8328	80.8328	0	0.75	0.75	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	41697000	83254000	83254000	87802000	0	0	0	0	0	0	1465929000	91.7471	62861000	62861000	1597793000	125801000	197.979039	39.88760575	65289000	1507059000	0	1507059000	25445000	4.007748656	3.152834346	1.5925	93930000	0	791436000	1440029000	90.1261	1403068000	791436000	1502890000	0	0	0	0	4169000	0	4169000	1507059000	NaN	NaN	NaN	32493811.9	520000	0	0	0	9.6906	9.6906	0	77.4704	77.4704	0	1.019	1.019	0	0
0	0	615416000	813193000	741419000	896886000	0	14306000	0	0	0	14306000	18333399000	93.6044	3715098000	3710125000	19586051000	1270581000	209.7848794	32.89430234	230624000	18643427000	0	18643427000	712000000	22.09972439	7.626184276	3.6352	270640000	0	8894550000	14722227000	75.1669	14623274000	8894550000	18437325000	0	41289000	0	0	164813000	0	206102000	18643427000	NaN	NaN	NaN	22717952.8	98953000	0	0	0	9.4315	9.4315	0	76.2642	76.2642	0	1.0029	1.0029	0	0
0	203605000	0	372582000	10057000	399841000	0	34974000	253321000	2289146000	0	34974000	716278000	4.572	652133000	616271000	15666480000	2314487000	101.0747241	61.22413428	1183321000	11220773000	3807107000	7413666000	3262386000	34.94000405	21.04778896	20.824	0	1497831000	0	2634119000	16.8137	100007000	1497831000	3286252000	3944861000	105369000	315261000	3491846000	77184000	3807107000	4127414000	7413666000	NaN	NaN	NaN	246060660.2	7814104000	0	0	0	4.8113	4.8047	4.9167	40.2535	42.4702	4.7321	3.1678	2.8104	8.894	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	208546000	275332000	225246000	287401000	0	0	0	553959000	0	0	1641298000	29.367	759070000	618692000	5588926000	1130382000	154.1854155	53.19931998	108746000	5120180000	2434731000	2685449000	360000000	14.83149829	9.931559229	6.4413	3590000	527009000	926952000	1743971000	31.204	1022606000	1453961000	2503041000	0	182408000	0	2434731000	0	2434731000	182408000	2685449000	NaN	NaN	NaN	29446066.7	3332620000	0	0	0	11.4694	11.4694	0	65.9705	65.9705	0	1.4045	1.4045	0	2
0	2370000	0	2370000	0	181181000	0	783000	0	110800000	15678000	16461000	127335000	3.1605	355647000	127335000	4028932000	797174000	25.42442275	17.39075731	9073000	1083759000	339400000	744359000	2936100000	350.799158	18.52814782	72.8754	0	73031000	0	123964000	3.0768	0	73031000	479611000	0	35757000	0	339400000	228991000	351069000	264748000	732690000	NaN	NaN	NaN	-237413144.1	896961000	0	0	0	2.004	1.8333	2.3753	21.5456	19.6213	25.7315	3.4354	3.3644	3.5899	2
0	1597000	0	25049000	7546000	46571000	69602000	110002000	0	0	0	179604000	121430000	12.5136	96655000	69205000	970385000	-100817000	177.0646547	102.9090817	0	969084000	33600000	935484000	1301000	2.696177479	0.237391464	0.1341	2670000	38737000	0	227901000	23.4856	52225000	38737000	324556000	374515000	234338000	0	33600000	2075000	33600000	610928000	935484000	NaN	NaN	NaN	7408662.7	162080000	0	0	0	7.2172	4.8181	7.7978	21.8273	45.7586	16.0358	6.4075	2.9833	7.2362	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
