IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
286738744	0	44271000	140117000	140117000	146982000	0	0	0	0	0	0	1827633000	92.5988	1074253000	1008441000	1973712000	1044726000	NaN	19.38067133	58873000	1893842000	0	1893842000	20997000	NaN	NaN	1.0638	31300000	0	399183000	819192000	41.5051	819192000	399183000	1893445000	0	0	0	0	397000	0	397000	1893842000	NaN	NaN	NaN	833530998.3	0	0	13185000	17888000	8.0833	8.0833	0	69.8357	69.8357	0	1.3852	1.3852	0	0
24756493	0	7685000	9372000	9372000	951327000	0	4561569000	0	0	133719000	4695288000	2635531000	22.9327	2785814000	2221027000	11492480000	2019431000	25.35322337	22.24053569	0	9222851000	0	9222851000	2269629000	20.27033455	5.006962032	19.7488	0	0	365087000	416430000	3.6235	414504000	365087000	3202244000	0	5248281000	0	0	772326000	1603000	6020607000	9221248000	NaN	NaN	NaN	-7150503.4	6025843000	0	0	0	1.4288	2.6772	0.998	18.5581	41.5338	10.6311	4.8001	0.4314	6.3074	2
0	5427000	48427000	130464000	63239000	162937000	0	481000	0	128319000	1017000	1498000	1487290000	52.1091	591318000	558667000	2854187000	431870000	83.77338349	25.93288237	90076000	2253444000	457819000	1795625000	510667000	23.62081302	14.98861232	17.8919	0	5587000	803139000	1178924000	41.3051	928623000	808726000	1770242000	0	4134000	0	457819000	21249000	457819000	25383000	1795625000	NaN	NaN	NaN	-1866778.8	801630000	0	0	0	5.0622	5.2946	1.7349	36.2623	37.3894	20.1223	4.4008	4.3377	5.3039	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	505294000	0	2372954000	29569000	2384694000	3262768000	12000	2241485000	1200000000	0	3262780000	1615709000	1.3772	5534507000	1565300000	1.17317E+11	1453788000	160.7787511	45.91489811	0	98057512000	30028062000	68029450000	19259679000	41.73327286	26.39469581	16.4168	3410000	5674043000	0	14908958000	12.7082	50409000	5674043000	20443465000	46589428000	210762000	12073264000	17954798000	785795000	30122559000	47585985000	67934953000	NaN	NaN	NaN	3968622559	49224979000	0	0	0	7.7101	4.8454	11.452	23.6942	24.5391	22.5906	6.2997	6.0848	6.5804	2
0	0	92970000	110471000	110471000	207028000	0	0	0	544080000	0	0	1275587000	44.0152	240394000	240394000	2898061000	894126000	112.0019484	30.55395157	157905000	2281066000	998650000	1282416000	459090000	27.6711855	17.7425439	15.8413	0	5394000	964653000	1040587000	35.9063	1035193000	970047000	1280981000	0	0	0	998650000	1435000	998650000	1435000	1282416000	NaN	NaN	NaN	5288750.9	1004044000	0	0	0	8.6891	8.6891	0	65.1312	65.1312	0	1.4695	1.4695	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	16009000	57739000	219023000	85604000	233276000	0	119455000	0	47068000	90262000	209717000	1228291000	34.8802	576158000	490165000	3521457000	1029540000	15.4148137	12.5901279	102982000	2375475000	143007000	2232468000	1043000000	24.40842397	4.565624594	29.6184	0	21403000	660429000	963297000	27.3551	738126000	681832000	1539455000	0	552431000	0	143007000	140582000	143007000	693013000	2232468000	NaN	NaN	NaN	11055704.2	1083981000	0	0	0	3.7917	4.2029	1.25	28.2247	30.771	12.4828	5.1773	4.9415	6.635	2
0	0	19243000	29759000	29759000	31290000	0	0	0	0	0	0	1322188000	90.8308	165913000	161913000	1455661000	43862000	1480.819739	149.4739397	98213000	1343652000	0	1343652000	13796000	7.788587432	14.03456025	0.9477	30900000	0	830118000	1177035000	80.8591	1160275000	830118000	1342948000	0	0	0	0	704000	0	704000	1343652000	NaN	NaN	NaN	87067442.1	139000	0	0	0	4.6839	4.6839	0	56.8594	56.8594	0	1.4829	1.4829	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	42501000	137670000	137670000	158369000	0	0	0	0	0	0	748418000	97.9409	158564000	158564000	764153000	123457000	55.13309323	14.07913336	4172000	755071000	0	755071000	4910000	0.4060528	0.354252994	0.6425	10840000	0	175648000	596507000	78.0612	589854000	175648000	755071000	0	0	0	0	0	0	0	755071000	NaN	NaN	NaN	-13211753.4	0	0	3000	0	8.3602	8.3602	0	68.7271	68.7271	0	1.5391	1.5391	0	0
12215980	0	601747000	1008482000	944175000	1079890000	0	0	0	0	0	0	18941491000	88.9348	2965437000	2948832000	21298184000	1263293000	148.5728426	28.96806413	500515000	19427999000	0	19427999000	1369670000	25.95310993	9.554606405	6.4309	129400000	0	10077298000	16314797000	76.6018	15992659000	10077298000	19280234000	0	25854000	0	0	121911000	0	147765000	19427999000	NaN	NaN	NaN	166902845.6	322138000	0	0	0	8.2215	8.2215	0	64.6615	64.6615	0	2.1035	2.1035	0	0
0	201306000	0	293162000	4726000	361067000	0	6770000	0	7372330000	0	6770000	848105000	2.5726	688182000	674631000	32966771000	11977195000	119.9339473	84.79583231	0	18930298000	13688757000	5241541000	14036473000	80.00470194	51.06504406	42.5776	0	1603616000	0	2673590000	8.11	173474000	1603616000	3361772000	1792172000	86107000	855290000	12833467000	1490000	13688757000	1879769000	5241541000	NaN	NaN	NaN	994376602	15983296000	0	0	0	4.5235	4.5235	0	30.5544	30.5544	0	4.8555	4.8555	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	56627000	117594000	64657000	136654000	0	12232000	0	872753000	0	12232000	1895067000	21.4795	821495000	700956000	8822674000	1580418000	131.1411156	56.11535444	2370000	7133304000	4175000000	2958304000	1687000000	33.46039869	25.07573805	19.1212	5990000	453245000	1067699000	1942304000	22.0149	1194111000	1520944000	2763799000	0	194505000	0	4175000000	0	4175000000	194505000	2958304000	NaN	NaN	NaN	25930803	5130081000	0	0	0	6.1311	6.0843	6.8771	42.2585	42.5565	37.5061	3.9393	3.9252	4.1648	2
0	7424000	0	7424000	0	1596359000	0	95944000	19397000	795780000	24959000	120903000	1645452000	15.9123	2023361000	1645452000	10340762000	4989127000	37.06233468	22.70384723	2000	3462998000	1125134000	2337864000	6877762000	164.5958396	24.65059317	66.5112	0	42311000	0	52311000	0.5059	0	42311000	2075672000	0	107210000	19397000	1105737000	154982000	1126515000	262192000	2336483000	NaN	NaN	NaN	-40892138.1	3164623000	0	0	0	5.1428	5.4005	1	31.0362	32.3009	10.6989	4.5636	4.552	4.751	2
0	0	0	36474000	7947000	62838000	0	541401000	0	0	0	541401000	185424000	17.4935	147625000	128908000	1059957000	13997000	127.6108147	94.82514133	0	1052686000	13852000	1038834000	7271000	6.700607641	0.875373466	0.686	1290000	25457000	0	243312000	22.9549	56516000	25457000	390937000	24378000	618558000	0	13852000	4961000	14669000	647897000	1038017000	NaN	NaN	NaN	-1928569.1	205957000	0	0	0	12.0047	5.4281	12.4923	44.2539	32.541	45.1222	4.3048	5.0801	4.2473	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
