IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
121953081.3	0	8377000	78807000	78807000	78807000	0	0	0	0	0	0	1965243000	85.5486	957728000	847073000	2297223000	74671000	NaN	NaN	119467000	2075898000	0	2075898000	101858000	NaN	NaN	4.434	181600000	0	410403000	1118170000	48.6749	1118170000	410403000	2075898000	0	0	0	0	0	0	0	2075898000	721222979.1	21.12339097	6.464654804	189543858.6	0	0	72257000	0	0	0	0	0	0	0	0	0	0	0
4597545.16	0	6329000	10450000	10450000	3656013000	0	23603000	0	0	250253000	273856000	4346893000	23.4182	7716375000	3911428000	18562044000	1945872000	36.13049927	24.58044081	881821000	15439600000	0	15439600000	2240623000	11.3452294	4.343490889	12.071	8840000	0	377702000	435815000	2.3479	435465000	377702000	8152190000	0	6240513000	0	0	1046897000	493000	7287410000	15439107000	15786718530	22.31199661	22.06420658	109751630.6	10622286000	0	0	0	1.0003	0.857	2.1136	21.7208	21.6802	22.0361	3.8579	3.7653	4.5767	2
0	3107000	26030000	148696000	89156000	183768000	398068000	5542000	0	194338000	43490000	447100000	1743198000	36.8094	636750000	617576000	4735744000	42997000	113.6030985	40.54086756	57836000	4104634000	1133000000	2971634000	573274000	22.56385895	13.75194747	12.1053	0	25699000	849743000	1521750000	32.1333	1125622000	875442000	2158500000	400860000	336180000	0	1133000000	76094000	1133000000	813134000	2971634000	3616289290	87.60810896	29.51882417	-23400073.4	2016952000	0	0	0	4.5641	4.0148	4.8366	20.9521	37.8346	12.5755	5.8531	3.5444	6.9986	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	786907000	0	2436558000	143767000	2455043000	89910000	0	2036530000	2263790000	0	89910000	2569357000	2.0097	6004132000	1851480000	1.27849E+11	7566820000	152.0591095	36.14496314	0	92844239000	25513547000	67330692000	35005259000	67.05019794	41.68522687	27.3801	0	5349319000	0	16917949000	13.2327	717877000	5349319000	22922081000	43570716000	201307000	7854757000	17658790000	636588000	25561306000	44408611000	67282933000	1.21281E+11	150.2689364	37.47621171	1604117971	45072968000	0	6473912000	5554561000	4.2153	4.0048	19	60.8685	60.8447	62.5382	1.2239	1.1998	2.9182	2
0	53376000	35571000	127120000	64792000	198306000	0	0	0	1536032000	0	0	2439684000	39.9757	1042457000	1042457000	6102911000	1217368000	210.6856792	64.76235407	740765000	4743892000	2187013000	2556879000	618254000	33.13570496	21.34346444	10.1305	0	105809000	1160720000	1513068000	24.7926	1397227000	1266529000	2555525000	0	0	0	2187013000	1354000	2187013000	1354000	2556879000	4686736150	182.5614583	46.45782899	88883322.7	2802854000	0	0	0	5.783	5.8352	3.9167	52.2749	52.2778	52.1702	1.8524	1.8841	0.72	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	101207000	45840000	352861000	185262000	558794000	0	296163000	0	1913999000	10585000	306748000	1873016000	26.8587	920109000	858890000	6973604000	2442112000	23.86872619	14.87845474	45839000	6049765000	2158024000	3891741000	878000000	13.69955216	3.000118877	12.5903	0	300495000	762757000	1745206000	25.0259	1014126000	1063252000	2665315000	0	1023376000	0	2158024000	203050000	2158024000	1226426000	3891741000	3894457230	13.68988275	9.119276651	-67672059.2	4188753000	0	0	0	3.7649	4.6735	2.5	43.4797	52.9357	30.3168	2.1032	1.4841	2.965	2
0	0	17831000	35640000	35640000	35640000	0	0	0	0	0	0	398803000	74.2528	67926000	60482000	537088000	24415000	NaN	33.80037386	109636000	411701000	0	411701000	15751000	4.743068601	8.661169863	2.9327	4220000	0	162688000	343775000	64.0072	338321000	162688000	411701000	0	0	0	0	0	0	0	411701000	194494083.7	151.4917835	14.28383048	24826387.2	0	0	0	33060000	8.0388	8.0388	0	64.0086	64.0086	0	1	1	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	78687000	165663000	160100000	192939000	0	0	0	0	0	0	1125774000	92.1818	207488000	205603000	1221254000	148805000	NaN	18.41219498	54502000	1134366000	0	1134366000	32386000	2.698707187	NaN	2.6519	7240000	0	382606000	926878000	75.8956	920171000	382606000	1134366000	0	0	0	0	0	0	0	1134366000	851872956.9	70.14916197	12.83592483	-4309040.5	0	0	0	0	9.443	9.443	0	72.3418	72.3418	0	0.9959	0.9959	0	0
26034477.06	0	326378000	849741000	664404000	962654000	0	0	0	0	0	0	19979996000	80.0397	2842424000	2831537000	24962604000	1161019000	114.68916	22.80978987	616866000	21371411000	0	21371411000	2974327000	26.61631449	13.66058704	11.9151	5140000	0	10653176000	18460370000	73.9521	17148459000	10653176000	21302794000	0	9707000	0	0	58910000	0	68617000	21371411000	15885729610	84.26961682	16.23587011	-25601450.8	1311911000	0	0	0	9.2703	9.2703	0	75.4443	75.4443	0	0.9143	0.9143	0	0
0	20454000	0	176378000	0	199743000	0	0	0	1299302000	0	0	935423000	1.9457	822585000	799870000	48077183000	-5421679000	169.5359245	104.8101381	0	32704260000	28237846000	4466414000	15372923000	89.25705828	54.63252568	31.9755	0	1338325000	0	2329514000	4.8454	135553000	1338325000	3152099000	1301201000	12188000	133620000	28104226000	926000	28237846000	1314315000	4466414000	44915226150	159.1325345	94.87317481	-251340358.7	29898219000	0	0	0	5.9351	5.9351	0	51.6612	51.6612	0	2.3017	2.3017	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	50383000	115197000	371542000	125502000	450008000	0	14197000	0	69422000	0	14197000	2100788000	24.84	869255000	790597000	8457291000	-1167534000	124.0223881	48.83831514	520838000	6899453000	3148754000	3750699000	1037000000	23.50854609	15.22491566	12.2616	1690000	445199000	1180496000	2415558000	28.5618	1310191000	1625695000	3284813000	273376000	192510000	0	3148754000	0	3148754000	465886000	3750699000	6716313910	95.02930525	37.25898165	-31863278.7	4704821000	0	0	0	7.2708	7.3888	3.5	63.7543	64.3334	45.2571	0.9184	0.904	1.38	2
0	36788000	0	36788000	0	1732964000	1796136000	98744000	0	1379136000	0	1894880000	3338963000	12.979	5586790000	3338963000	25725867000	8235817000	84.62344903	46.78374217	3495124000	10250743000	2401090000	7849653000	11980000000	238.3871389	39.41126544	46.5679	0	291336000	0	294907000	1.1463	0	291336000	5881697000	1801720000	109736000	0	2401090000	56500000	2401090000	1967956000	7849653000	23088470100	74.79750885	41.8157688	-416746762.6	5943598000	0	0	0	3.8754	2.651	5.0928	8.9627	13.143	4.8066	7.8393	6.9234	8.75	2
0	0	0	20962000	14183000	30999000	0	0	0	0	0	0	228792000	21.8859	149527000	147145000	1045383000	-25440000	125.3200024	80.25973129	7238000	1031168000	10021000	1021147000	6977000	3.200463973	0.836399345	0.6674	0	11764000	0	256189000	24.5067	81647000	11764000	405716000	20958000	594473000	0	10021000	0	14290000	615431000	1016878000	783539730	96.3592999	62.92059879	-220302.4	222729000	0	0	0	5.2993	5.2993	0	55.002	55.002	0	2.02	2.02	0	1
