IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	1000	NaN	NaN	NaN	1000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	0	11453000	12829000	11660000	15661000	0	1045715000	0	0	1615000	1047330000	780645000	9.2561	1364007000	527611000	8433815000	-973949000	124.7644527	114.3559532	0	6982716000	0	6982716000	1451099000	198.2736288	21.4666284	17.2057	60000	0	228393000	276209000	3.275	253034000	228393000	1640216000	0	2678678000	0	0	2663822000	26081000	5342500000	6956635000	NaN	NaN	NaN	-30161497.7	1213242000	0	0	0	0.5016	0	0.5016	9.2463	0	9.2463	5	0	5	2
NaN	0	34260000	56397000	43954000	97866000	0	314000	0	0	0	314000	608407000	55.1124	517533000	211992000	1103938000	34297000	110.2504744	26.05736312	83263000	990056000	10576000	979480000	30619000	3.973494077	3.057924698	2.7736	0	0	366122000	439792000	39.8385	396415000	366122000	957325000	0	619000	0	10576000	21536000	13301000	22155000	976755000	NaN	NaN	NaN	-12269408.8	368011000	0	0	0	8.9688	8.9688	0	54.7613	54.7613	0	3.2302	3.2302	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	1328856000	0	2811290000	0	2820979000	0	128000	168939000	58427000	0	128000	1343639000	0.9042	3301789000	1343639000	1.48603E+11	7688930000	406.8219218	56.94244363	13976226000	1.14623E+11	31628070000	82994459000	20003922000	137.4315516	54.76371056	13.4613	0	9440018000	0	17890320000	12.039	0	9440018000	21192109000	61380221000	242285000	9833796000	21794274000	179844000	31669572000	61802350000	82952957000	NaN	NaN	NaN	15606636852	54553700000	0	190526000	0	4.2139	4.2139	0	20.9394	20.9394	0	5.9188	5.9188	0	2
NaN	0	55026000	70895000	57547000	83046000	0	0	0	0	99000	99000	511554000	39.6225	168379000	63406000	1291071000	374668000	200.6708128	59.16894215	172613000	1076486000	360880000	715606000	41972000	12.73295689	6.523696494	3.2509	0	7359000	427876000	530120000	41.0605	448148000	435235000	698499000	0	5000000	0	360880000	12107000	360880000	17107000	715606000	NaN	NaN	NaN	338662818.6	473085000	0	0	0	9.3946	9.4708	1	74.6841	75.3619	0	0.7696	0.6858	10	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	27557000	39830000	31985000	121418000	0	515000	0	7165000	0	515000	467291000	35.357	377957000	213528000	1321635000	-62722000	54.83432515	24.60441976	295203000	923572000	95180000	828392000	102860000	14.18799023	4.267637195	7.7828	0	0	235023000	343646000	26.0016	253763000	235023000	721603000	0	88786000	0	95180000	18003000	95180000	106789000	828392000	NaN	NaN	NaN	-4664006.1	429921000	0	0	0	9.917	9.917	0	72.8369	72.8369	0	1.3581	1.3581	0	2
NaN	0	11740000	13255000	13255000	13255000	0	0	0	0	1974000	1974000	956964000	88.9014	117349000	117349000	1076433000	-31587000	2327.891973	165.5913904	2431000	985607000	0	985607000	88395000	491.7751428	191.1633579	8.2118	4490000	0	582342000	862814000	80.1549	839615000	582342000	980163000	0	0	0	0	5444000	0	5444000	985607000	NaN	NaN	NaN	36808101.8	0	0	0	0	10.1096	10.1096	0	80.4254	80.4254	0	0.75	0.75	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	47885000	112903000	112903000	120157000	0	0	0	0	0	0	1202078000	82.4623	282384000	208622000	1457730000	69947000	268.4519604	62.0177433	76821000	1300814000	0	1300814000	80095000	13.81563883	14.75009759	5.4945	25930000	0	597575000	1015733000	69.6791	993456000	597575000	1298117000	0	0	0	0	2697000	0	2697000	1300814000	NaN	NaN	NaN	-3071268.4	12329000	0	0	0	11.816	11.816	0	77.1567	77.1567	0	0.8631	0.8631	0	0
NaN	0	312088000	541453000	541215000	766914000	0	11307000	0	0	52754000	64061000	14111606000	94.9318	3408081000	3403676000	14864991000	-669689000	215.012006	30.56983671	148609000	14355639000	0	14355639000	360743000	27.62978881	5.21790266	2.4268	156320000	17040000	6439008000	10725208000	72.1508	10707930000	6456048000	14133289000	0	25788000	0	0	196562000	0	222350000	14355639000	NaN	NaN	NaN	-7775614	238000	0	0	0	8.4956	8.9354	3.6808	68.7674	71.6575	37.1262	1.4576	1.1962	4.3192	0
NaN	88096000	0	162529000	1900000	225808000	223906000	4734000	0	251642000	0	228640000	524363000	4.9955	792820000	516463000	10496721000	-715531000	131.5120372	75.55130484	1109689000	8168432000	781798000	7386634000	1218600000	33.42172056	15.26767917	11.6093	0	844337000	0	1530753000	14.5832	7900000	844337000	2323573000	4979301000	28699000	0	781798000	55061000	781798000	5063061000	7386634000	NaN	NaN	NaN	-159144698.9	6982619000	0	201000000	0	5.8964	5.4567	6.1667	18.324	28.252	12.2216	6.5894	5.5147	7.25	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	61736000	72367000	61865000	86213000	0	0	0	57539000	0	0	959981000	36.1089	553915000	458090000	2658573000	-114564000	117.8217284	42.2835527	111045000	2487798000	707457000	1780341000	59730000	4.843760039	2.647093699	2.2467	4250000	540257000	442834000	1108405000	41.6917	501891000	983091000	1662320000	0	118021000	0	707457000	0	707457000	118021000	1780341000	NaN	NaN	NaN	3770897.4	1415073000	0	0	0	7.924	7.924	0	62.4572	62.4572	0	2.0321	2.0321	0	2
NaN	6424000	0	10623000	0	48845000	0	26908000	0	234800000	58483000	85391000	81140000	3.4744	167824000	81140000	2335377000	195489000	27.46403791	18.98060124	80755000	945306000	281000000	664306000	1309316000	335.1407165	15.39755862	56.0644	0	91369000	0	182691000	7.8228	0	91369000	350515000	0	45150000	0	281000000	268641000	289222000	313791000	656084000	NaN	NaN	NaN	-7683866.7	683531000	0	0	6706000	2.2948	3.3209	1.3603	21.1151	27.2689	15.5113	3.8703	2.9734	4.6871	2
NaN	6621000	0	32861000	3700000	34916000	0	117010000	0	8400000	6996000	124006000	99890000	13.9479	80894000	59502000	716167000	101180000	161.3030531	89.86717869	0	665323000	16800000	648523000	50844000	45.3796138	11.45164806	7.0995	0	43183000	0	164685000	22.9953	40388000	43183000	245579000	71870000	317517000	0	16800000	13557000	16800000	402944000	648523000	NaN	NaN	NaN	-17599671	133404000	0	0	0	3.7726	5.1339	3.1577	14.1962	27.0994	8.3677	5.0023	5.7954	4.6441	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
