IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	0	27887000	27887000	27887000	35767000	0	1125829000	0	0	28548000	1154377000	2212305000	22.2381	2636263000	2043921000	9948271000	-597547000	189.2230805	155.1230818	0	8681583000	0	8681583000	1266688000	319.5229099	24.09329273	12.7327	NaN	0	136047000	233507000	2.3472	168384000	136047000	2869770000	0	3526854000	0	0	2284959000	28301000	5811813000	8653282000	NaN	NaN	NaN	-936220383.4	1956996000	0	0	0	0.8587	4.1243	0.767	6.6163	46.8637	5.485	7.6065	2.9746	7.7367	2
NaN	0	18912000	22270000	21486000	54185000	0	0	0	0	670000	670000	351821000	67.3899	228023000	197214000	522068000	26285000	183.969272	23.24617007	54974000	419311000	0	419311000	47783000	13.95426589	16.83804355	9.1526	NaN	0	148150000	163979000	31.4095	154607000	148150000	392002000	0	0	0	0	27309000	0	27309000	419311000	NaN	NaN	NaN	-9724438.2	54803000	0	0	0	10.2747	10.2747	0	82.5668	82.5668	0	0.5278	0.5278	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	796952000	0	1672831000	0	1887325000	9927307000	39010000	3083511000	4145000000	14786000	9981103000	2274219000	1.7973	7852805000	2269520000	1.26532E+11	15455005000	346.505048	44.13184249	5868262000	88676122000	23410631000	65265491000	31988008000	142.6469503	87.59817208	25.2805	NaN	5494472000	0	10267686000	8.1147	4699000	5494472000	18120491000	45939688000	759438000	10310631000	13100000000	445874000	23491854000	47145000000	65184268000	NaN	NaN	NaN	3082257054	43909223000	2085013000	2700013000	0	12.0776	4.1277	13.9496	8.5451	18.4082	6.2226	8.1747	6.7287	8.5152	2
NaN	928000	76490000	81257000	77130000	108013000	0	0	0	0	0	0	258709000	40.5192	115842000	16609000	638485000	117941000	136.0823973	36.73481289	132058000	484427000	0	484427000	22000000	9.196327673	4.688931989	3.4457	NaN	9853000	240254000	368585000	57.7281	242100000	250107000	484427000	0	0	0	0	0	0	0	484427000	NaN	NaN	NaN	63875464.8	152002000	0	0	73696000	8.3574	8.4328	5.5	62.7091	63.9361	16.1762	2.1034	1.9997	6.035	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	55352000	82092000	55352000	84715000	0	0	0	0	8057000	8057000	118059000	23.2372	77351000	2534000	508060000	69750000	43.31904031	12.85170051	266787000	237273000	0	237273000	4000000	0.855945927	0.341054524	0.7873	NaN	0	115525000	151865000	29.8912	115525000	115525000	229216000	0	0	0	0	8057000	0	8057000	237273000	NaN	NaN	NaN	30600279.5	119214000	0	0	0	6.4892	7.5184	1.3333	50.3688	59.5554	4.3496	3.444	2.5276	8.035	2
NaN	0	11512000	15640000	15640000	19004000	0	0	0	0	0	0	992272000	92.8261	149205000	149205000	1068958000	-61944000	1101.806785	111.3038478	27523000	1025628000	0	1025628000	15807000	13.39131404	16.29274475	1.4787	NaN	0	566498000	875725000	81.9232	843067000	566498000	1024930000	0	0	0	0	698000	0	698000	1025628000	NaN	NaN	NaN	36924023.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	19594000	40948000	39586000	46486000	0	0	0	0	0	0	1030424000	73.0096	285982000	177170000	1411354000	33717000	249.6138372	66.35629898	94906000	1180299000	0	1180299000	136149000	53.79702492	24.07948277	9.6467	NaN	0	509767000	890965000	63.1284	853254000	509767000	1176947000	0	0	0	0	3352000	0	3352000	1180299000	NaN	NaN	NaN	64579848.3	13433000	0	0	0	6.7923	6.7923	0	55.9735	55.9735	0	1.781	1.781	0	0
NaN	0	300696000	519620000	519620000	612847000	0	0	0	0	0	0	13536598000	94.9928	4064461000	4062986000	14250132000	-910569000	253.84026	32.6180753	372300000	13702832000	0	13702832000	175000000	10.86432323	3.117307651	1.2281	NaN	38249000	5701127000	9512070000	66.7508	9473612000	5739376000	13576531000	0	1208000	0	0	125093000	0	126301000	13702832000	NaN	NaN	NaN	192626096.8	1208000	0	0	0	9.8055	9.8055	0	71.0876	71.0876	0	1.6245	1.6245	0	0
NaN	101106000	0	186460000	3840000	188811000	0	0	0	25000000	6440000	6440000	352929000	3.1796	1338304000	348759000	11099668000	731034000	171.0852369	114.4700581	941803000	8160594000	423781000	7736813000	1997271000	80.36143881	30.78502728	17.994	NaN	501322000	0	1076117000	9.695	4170000	501322000	2414421000	5071518000	211816000	0	423781000	39058000	423781000	5322392000	7736813000	NaN	NaN	NaN	-36237453.8	6789774000	0	6599000	0	6.7805	6.7805	0	22.6106	22.6106	0	6.1672	6.1672	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	65203000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40882000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	565627000	167067000	NaN	NaN	NaN	732694000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	13343000	0	63764000	0	63764000	0	1550000	0	426000	19391000	20941000	85783000	4.1173	124933000	85783000	2083469000	123700000	26.47793155	14.83549437	256627000	682536000	1125000	681411000	1144306000	290.6549249	14.54250384	54.9231	NaN	123754000	0	258778000	12.4205	0	123754000	383711000	0	42350000	0	1125000	255350000	1125000	297700000	681411000	NaN	NaN	NaN	1351454.9	451043000	0	0	0	1.6803	1.5833	1.887	12.292	14.5518	7.4734	6.0543	5.8	6.5964	2
NaN	12602000	0	26468000	2379000	31757000	0	17039000	0	0	0	17039000	113164000	25.1422	104045000	74239000	450096000	168559000	132.8932062	71.342105	0	268082000	0	268082000	182014000	306.340938	53.74058874	40.4389	NaN	39924000	0	104797000	23.2833	38925000	39924000	208842000	0	57726000	0	0	1514000	0	59240000	268082000	NaN	NaN	NaN	10944.6	61352000	0	0	0	4.2701	5.4279	3.3462	20.6754	22.0689	19.5635	6.8314	6.4033	7.1731	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
