IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	0	38839000	38839000	38839000	67695000	0	835304000	0	0	39875000	875179000	2004274000	19.4618	2668010000	1758387000	10298528000	-485547000	193.0859355	218.3070104	0	8713040000	0	8713040000	1585488000	319.5879137	29.72613501	15.3953	NaN	0	213777000	312274000	3.0322	245887000	213777000	2980284000	0	2765530000	0	0	2967226000	26357000	5732756000	8686683000	NaN	NaN	NaN	55273974.9	1394889000	0	0	0	0.5621	0	0.5621	2.8758	0	2.8758	7.8202	0	7.8202	2
NaN	0	80644000	109082000	89270000	134083000	0	0	0	1067000	0	0	518050000	72.1346	225192000	202121000	718171000	81991000	114.0134942	20.54579683	80555000	608577000	16074000	592503000	29039000	5.551199717	4.610096841	4.0435	NaN	0	296335000	343823000	47.8748	315929000	296335000	569015000	0	0	0	16074000	23488000	17164000	23488000	591413000	NaN	NaN	NaN	-21617752	79685000	0	0	0	8.7056	8.7056	0	69.1815	69.1815	0	1.6804	1.6804	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	1572873000	0	2797731000	0	2813736000	9155865000	17967000	1330072000	6618941000	0	9173832000	2056452000	1.4653	5579682000	2055512000	1.40344E+11	555834000	411.5367135	50.84343867	4477954000	1.06451E+11	27319463000	79131395000	29415210000	111.6319838	86.2554648	20.9594	NaN	8313982000	0	15324005000	10.9189	940000	8313982000	20903687000	57457607000	465934000	12130270000	15189193000	304167000	27381251000	58227708000	79069607000	NaN	NaN	NaN	266623926.3	53086644000	667291000	767003000	0	8.1478	3.3372	9.1873	-0.2929	10.2539	-2.572	9.3933	7.8623	9.7242	2
NaN	0	65660000	78694000	75750000	95007000	0	0	0	0	13895000	13895000	420600000	46.6384	176824000	50974000	901831000	97604000	189.1860538	47.4542451	201232000	651399000	0	651399000	49200000	16.2102457	10.32117309	5.4556	NaN	9246000	352099000	455680000	50.5283	369626000	361345000	632504000	0	5000000	0	0	13895000	0	18895000	651399000	NaN	NaN	NaN	-49210696.4	129705000	0	0	0	9.8065	10.102	7	77.504	78.6316	66.7937	0.7746	0.8562	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	60496000	94880000	64647000	179659000	0	27939000	0	50140000	27119000	55058000	309102000	28.6663	194473000	99752000	1078278000	371675000	83.38950491	23.76997596	407267000	642011000	108497000	533514000	29000000	4.311693316	2.242738554	2.6895	NaN	0	199287000	286884000	26.6058	209350000	199287000	481357000	0	26703000	0	108497000	25454000	108497000	52157000	533514000	NaN	NaN	NaN	-7060789.8	319725000	0	0	0	8.9751	8.9751	0	70.3994	70.3994	0	1.6694	1.6694	0	2
NaN	0	15188000	20662000	20662000	20662000	0	0	0	0	0	0	1026759000	90.4688	149819000	149819000	1134931000	13099000	1850.895061	142.4409974	12103000	1053137000	0	1053137000	69691000	131.5384636	113.6551277	6.1405	NaN	0	599105000	902297000	79.5024	876940000	599105000	1052116000	0	0	0	0	1021000	0	1021000	1053137000	NaN	NaN	NaN	43428050.7	0	0	0	0	7.6818	9.2323	5.25	64.703	75.1512	48.3165	1.27	0.8046	2	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	48460000	76171000	73585000	76704000	0	0	0	0	0	0	1130066000	76.5847	278029000	191370000	1475577000	41649000	235.7219378	62.21465103	92145000	1261373000	0	1261373000	122059000	30.50967154	19.49880217	8.272	NaN	0	574392000	980270000	66.433	938696000	574392000	1258299000	0	0	0	0	3074000	0	3074000	1261373000	NaN	NaN	NaN	-2578341.9	12397000	0	0	0	7.8153	7.8153	0	59.1022	59.1022	0	2.4181	2.4181	0	0
NaN	0	412539000	716748000	716748000	772173000	0	0	0	0	0	0	15646025000	95.5184	4501658000	4501578000	16380118000	877505000	258.7577801	34.65596332	317823000	15808005000	0	15808005000	254290000	15.55884375	4.017035525	1.5524	NaN	30781000	6427941000	11175329000	68.225	11144447000	6458722000	15676987000	0	0	0	0	131018000	0	131018000	15808005000	NaN	NaN	NaN	-289316963.3	0	0	0	0	8.1104	8.6594	2.5123	70.325	74.2451	30.3494	1.3274	1.0536	4.1189	0
NaN	220943000	0	308542000	450000	399893000	53341000	3658000	0	513477000	67636000	124635000	397495000	3.6071	1174378000	392245000	11019822000	-385029000	181.8414506	84.48402987	1250005000	8468346000	690716000	7777630000	1301471000	39.86527406	21.47597072	11.8103	NaN	828896000	0	1497548000	13.5896	5250000	828896000	2671926000	5034475000	3095000	0	690716000	68134000	690716000	5105704000	7777630000	NaN	NaN	NaN	-191287206.6	7341409000	30068000	150340000	0	6.4909	4.5931	11.7647	29.2284	31.5238	22.8496	4.9961	4.5649	6.1945	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	67956000	117713000	104788000	126923000	0	0	0	0	0	0	903571000	38.0203	593126000	484227000	2376550000	75299000	113.7720872	43.89920139	93907000	2243111000	3014000	2240097000	39532000	8.738223948	1.892507269	1.6634	NaN	578426000	372762000	1409756000	59.3194	419344000	951188000	2002882000	0	134533000	0	3014000	102682000	3014000	237215000	2240097000	NaN	NaN	NaN	12832514.2	846728000	0	0	0	8.2081	8.2081	0	67.7778	67.7778	0	1.453	1.453	0	2
NaN	12531000	0	19368000	0	19368000	0	0	0	516000	44174000	44174000	84741000	3.7458	189906000	84741000	2262291000	-125950000	35.23543338	18.7020522	178072000	774099000	65000000	709099000	1310120000	445.2097627	20.40526439	57.9112	NaN	122328000	0	252606000	11.1659	0	122328000	442512000	0	38362000	0	65000000	228225000	65000000	266587000	709099000	NaN	NaN	NaN	57737157.2	514925000	0	0	0	1.9063	0	1.9063	10.4083	0	10.4083	5.9504	0	5.9504	2
NaN	3170000	0	18201000	2635000	19502000	0	77279000	0	0	0	77279000	101666000	25.698	89609000	64571000	395619000	58559000	95.29989921	57.25709989	0	344619000	3600000	341019000	51000000	71.52323453	12.28529181	12.8912	NaN	41336000	0	127082000	32.1223	37095000	41336000	216691000	0	124276000	0	3600000	52000	3600000	124328000	341019000	NaN	NaN	NaN	-11451750.5	65778000	0	0	0	4.4946	4.8755	3.9981	25.3718	24.3612	26.6893	5.8956	6.3141	5.3499	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
