IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
0	0	33895000	329567000	211511000	408398000	0	6999000	0	96900000	0	6999000	1675236000	29.1699	479742000	460820000	5743023000	215194000	101.3649353	34.45913613	0	5189023000	2646605000	2542418000	554000000	6.460958521	9.778155882	9.6465	0	142000	316278000	1970842000	34.3172	1214416000	316420000	2450584000	0	81008000	0	2646605000	10826000	2656375000	91834000	2532648000	NaN	NaN	NaN	-163195299.3	3809863000	0	75183000	0	4.9991	5.2001	4.5	44.054	43.5844	45.22	3.0956	3.4402	2.24	1
0	1274175000	0	3270251000	50548000	6845346000	6100000000	723527000	17015000000	26927526000	58231000	6881758000	6774647000	2.4465	7631556000	6476570000	2.7691E+11	14758487000	146.0888372	17.72322558	0	2.37121E+11	1.49826E+11	87295138000	39788830000	16.68018763	20.99132699	14.3689	0	10065337000	0	24753788000	8.9393	298077000	10065337000	32385344000	47107065000	7620729000	53342340000	96483480000	182000000	1.52435E+11	54909794000	84685500000	NaN	NaN	NaN	-15697753163	1.81708E+11	0	0	47752000	7.1376	4.9868	9.0308	32.8764	44.3709	22.7591	4.1124	2.4282	5.5949	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
12392201.17	0	19930000	51266000	43203000	91889000	0	0	0	0	0	0	359523000	47.815	460922000	81604000	751904000	66373000	140.6024471	61.15256145	0	746904000	0	746904000	5000000	0.561234366	NaN	0.665	0	0	113937000	285982000	38.0344	277919000	113937000	746904000	0	0	0	0	0	0	0	746904000	NaN	NaN	NaN	538327.3	8063000	0	0	0	6.1427	6.1427	0	41.0371	41.0371	0	4.3244	4.3244	0	1
0	0	0	997143000	20999000	1006276000	0	0	0	0	0	0	342714000	21.1901	134843000	134843000	1617329000	1183545000	35.69100729	14.04687835	0	1388329000	0	1388329000	229000000	2.630986275	5.346273953	14.1591	310000	0	4831000	1251986000	77.4107	207871000	4831000	1386829000	0	0	0	0	1500000	0	1500000	1388329000	NaN	NaN	NaN	26960154.1	1046857000	0	0	0	5.8189	5.8189	0	63.3983	63.3983	0	0.7878	0.7878	0	2
24765080.25	0	3824000	3824000	3824000	4794000	0	0	0	0	0	0	194391000	49.3302	152560000	147712000	394061000	-559911000	NaN	19.95817734	78397000	236713000	0	236713000	78951000	37.49038206	NaN	20.0352	548450000	0	9020000	49758000	12.627	46679000	9020000	202318000	0	0	0	0	34395000	0	34395000	236713000	NaN	NaN	NaN	349962829.1	526000	0	427754720	0	0	0	0	0	0	0	0	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	29230000	0	109398000	0	109398000	900000000	1375904000	2184147000	14773769000	0	2275904000	192721000	0.2635	193379000	191689000	73145463000	7726502000	107.5926808	48.98713818	0	51507463000	42245234000	9262229000	21638000000	85.55247825	31.82822737	29.5821	0	215015000	1032000	847839000	1.1591	1032000	216047000	1041218000	5413266000	2807745000	5125629000	37119605000	0	42251202000	8221011000	9256261000	NaN	NaN	NaN	465957627	45597547000	0	0	0	5.8745	5.5833	5.8823	18.5651	39.4422	18.0015	4.4457	2.9	4.4874	2
0	1290276000	803000	2657117000	803000	3310117000	0	46000000	925000000	16242000000	3125000000	3171000000	43296376000	10.0177	35150540000	33775365000	4.32197E+11	52397395000	29.97359312	8.584639123	0	1.91688E+11	97650129000	94038370000	2.40509E+11	9.805091627	16.67968678	55.6479	0	12756051000	9521011000	33207050000	7.6833	9521011000	22277062000	68357590000	11625546000	2735039000	7020414000	90629715000	11320195000	97792987000	25680780000	93895512000	NaN	NaN	NaN	8728704441	1.22829E+11	0	0	0	4.1043	5.835	0.9167	47.739	60.8944	23.5096	2.8852	1.7369	5	2
1267902.19	0	47832000	93460000	89424000	126883000	0	7787000	0	208949000	0	7787000	2025856000	68.7749	1440231000	1440231000	2945633000	190077000	53.0725023	13.35349855	174672000	2747603000	615324000	2132279000	23358000	0.635501643	0.420849274	0.793	36530000	29584000	273248000	682182000	23.1591	585625000	302832000	2122413000	0	9713000	0	615324000	153000	615324000	9866000	2132279000	NaN	NaN	NaN	8332066.4	689439000	0	1247000	0	7.5482	7.6687	2.3513	65.1332	66.129	22.1652	1.4256	1.3384	5.189	1
0	1331370000	0	2397863000	177826000	2413302000	5491322000	200000000	1900000000	3141379000	0	5691322000	1050014000	2.0146	515263000	398309000	52119942000	5691620000	131.8933064	23.02685838	0	48107236000	12748835000	35358401000	4012706000	16.0588803	10.10587744	7.699	0	6570296000	1060000	14695443000	28.1954	651705000	6571356000	15210706000	17159096000	2214176000	2709000000	10039835000	774423000	13276078000	20147695000	34831158000	NaN	NaN	NaN	1323104641	29021525000	0	0	0	11.6922	7.0198	13.5639	33.7231	60.6787	22.9247	5.1905	1.6025	6.6278	2
2011788.36	0	338000	338000	338000	338000	0	0	0	0	0	0	263412000	94.9	48830000	48830000	277568000	-1782000	348.2594082	51.9191046	10116000	263412000	0	263412000	4040000	2.677280995	NaN	1.4555	2250000	0	120371000	214582000	77.3079	214582000	120371000	263412000	0	0	0	0	0	0	0	263412000	NaN	NaN	NaN	-825049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3755000	58576000	24673000	97267000	0	0	0	0	0	0	645371000	91.3067	154384000	151948000	706817000	81631000	117.2102984	45.79119596	11038000	694277000	0	694277000	1502000	0.377503881	0.249074185	0.2125	50000	0	286417000	533419000	75.4678	493423000	286417000	687803000	0	158000	0	0	6316000	0	6474000	694277000	NaN	NaN	NaN	5650946	105970000	0	0	0	10.0474	7.0176	12.8333	67.1222	62.2273	71.6232	1.6365	1.5566	1.71	1
0	24208000	0	257867000	60480000	380240000	75000000	67594000	0	799440000	0	142594000	626760000	7.8556	397983000	329078000	7978488000	-1217133000	62.73167539	27.73524953	0	5735056000	2538196000	3196860000	2243432000	55.14304141	17.73402205	28.1185	0	57461000	247000	1179139000	14.779	297682000	57708000	1577122000	1435000000	171877000	0	2538196000	12861000	2538196000	1619738000	3196860000	NaN	NaN	NaN	138650460.6	3392103000	0	0	0	4.242	4.1324	5.5548	41.9804	44.183	15.606	3.242	3.0877	5.0892	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	1407000	5967000	5520000	8314000	0	0	0	0	0	0	123081000	48.0219	36403000	17198000	256302000	-44925000	158.955048	71.24337513	19621000	198739000	0	198739000	37942000	50.27825906	23.25587288	14.8036	0	1212000	27510000	117835000	45.9751	105883000	28722000	154238000	40277000	1724000	0	0	2500000	0	44501000	198739000	NaN	NaN	NaN	1908718	10586000	0	0	0	8.6062	8.6062	0	60.4742	60.4742	0	2.1272	2.1272	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
