IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	0	47881000	197004000	86262000	270776000	0	6620000	0	0	7993000	14613000	1708681000	42.0728	1509733000	751836000	4061251000	-213717000	431.1764519	79.62051551	244797000	3671508000	142000000	3529508000	144946000	34.3181625	15.38868245	3.569	NaN	171949000	443237000	1715231000	42.2341	956845000	615186000	3224964000	34988000	10018000	0	142000000	259538000	142000000	304544000	3529508000	NaN	NaN	NaN	96596224.1	886986000	2125000	19374000	7622000	6.53	6.6115	4.1126	38.8626	40.0563	3.4624	4.8837	4.7615	8.5082	1
NaN	839751000	0	1079122000	0	1339827000	1037349000	1027817000	398125000	628349000	449259000	2514425000	3005666000	2.4881	17695533000	2994350000	1.208E+11	1068721000	337.0355533	30.33586479	1237527000	93250784000	7836905000	85413879000	26311972000	300.7552885	73.41100385	21.7814	NaN	8164643000	0	11073933000	9.1671	11316000	8164643000	28769466000	3146880000	45618138000	398125000	7438780000	7879395000	8338082000	56644413000	84912702000	NaN	NaN	NaN	-923797852.7	66314830000	0	690000000	0	3.8652	4.6497	2.876	12.4725	17.1142	6.6201	7.4087	7.0981	7.8004	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	1479000	8669000	8669000	9144000	0	0	0	0	0	0	68898000	79.7985	20587000	20587000	86340000	2796000	NaN	34.53025409	0	84848000	0	84848000	1492000	1.472852912	NaN	1.7281	NaN	0	17750000	48311000	55.9544	48311000	17750000	68898000	0	0	0	0	15950000	0	15950000	84848000	NaN	NaN	NaN	-1579215.7	0	0	0	0	9.7	9.7	0	77.7	77.7	0	1	1	0	1
NaN	11907000	0	92625000	37730000	102967000	0	0	0	0	0	0	226442000	36.9666	130739000	79866000	612559000	59637000	23.88970252	15.29518979	0	605925000	0	605925000	6634000	0.178397468	0.258724933	1.083	NaN	150030000	13260000	450549000	73.5519	146576000	163290000	581288000	0	2812000	0	0	21825000	0	24637000	605925000	NaN	NaN	NaN	11181002.2	77470000	0	0	0	8.0772	8.0772	0	69.7338	69.7338	0	1.2048	1.2048	0	2
NaN	0	23342000	44664000	42349000	96870000	0	0	0	0	0	0	608929000	76.6742	198599000	134174000	794177000	95670000	437.3359201	57.20892341	33301000	716922000	0	716922000	43954000	41.11285758	24.20450735	5.5345	NaN	0	290254000	497167000	62.6015	474755000	290254000	695766000	0	0	0	0	21156000	276000	21156000	716646000	NaN	NaN	NaN	34862069.1	0	0	0	0	7.8466	7.8466	0	52.6225	52.6225	0	3.3933	3.3933	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	182278000	0	419541000	0	467701000	198562000	17793000	0	943100000	17913000	234268000	308129000	1.7169	964557000	277242000	17947188000	-1278877000	154.1272028	52.07463798	957504000	14790684000	4719900000	10070784000	2199000000	28.55833314	18.88461406	12.2526	NaN	1947198000	13421000	4315161000	24.0437	30887000	1960619000	5279718000	200000000	4230192000	0	4719900000	360874000	4722192000	4791066000	10068492000	NaN	NaN	NaN	-41424308.1	11343362000	0	496044000	23618000	4.0006	4.8287	2.1353	16.3111	20.9513	5.8597	7.0002	6.5743	7.9595	2
NaN	668062000	611858000	1455228000	614450000	2648695000	260365000	2622777000	0	0	3126918000	6010060000	10764869000	17.8643	9497148000	6990287000	60259176000	4957765000	86.55813379	15.8448079	0	49479176000	0	49479176000	10780000000	22.38138873	15.48472356	17.8894	NaN	3493654000	3671617000	7576043000	12.5724	3774582000	7165271000	17073191000	5659858000	14963374000	0	0	11782753000	74216000	32405985000	49404960000	NaN	NaN	NaN	-1561289453	16808994000	0	0	0	4.769	6.7128	2.6883	25.0994	36.3747	13.0297	6.1432	5.1781	7.1762	2
NaN	123274000	0	194950000	3890000	311180000	0	727000	0	29006000	71021000	71748000	1817335000	26.8421	2536620000	1468803000	6770476000	207966000	284.2639722	58.06739221	120562000	5684461000	184110000	5500351000	965453000	1800.259947	40.53533381	14.2598	NaN	723513000	234519000	1449718000	21.4123	348532000	958032000	3986338000	0	381298000	0	184110000	1132715000	304564000	1514013000	5379897000	NaN	NaN	NaN	103183367.5	939245000	0	0	0	5.5089	5.7326	0.6	25.6185	26.7505	0.786	6.1375	5.9842	9.5	1
NaN	300847000	0	589990000	0	712910000	100000000	616457000	0	159100000	191159000	907616000	939992000	5.4648	2312464000	734530000	17200814000	-21308000	181.2443522	43.64843437	0	15449665000	981000000	14468665000	1751149000	25.6071646	18.45179339	10.1806	NaN	3727474000	13774000	6158430000	35.8031	205462000	3741248000	8470894000	358849000	4137176000	0	981000000	1501746000	982975000	5997771000	14466690000	NaN	NaN	NaN	150850241.2	7777019000	0	0	0	6.0187	5.3901	6.1177	14.3917	20.1238	13.4893	7.2992	6.7621	7.3838	2
NaN	0	1365000	2847000	2847000	2973000	0	0	0	0	0	0	160107000	87.7645	56364000	56364000	182428000	-5332000	351.6965971	74.06388822	1287000	168602000	0	168602000	12539000	42.6830685	24.17350205	6.8734	NaN	0	38977000	112238000	61.5245	103743000	38977000	168602000	0	0	0	0	0	0	0	168602000	NaN	NaN	NaN	749612.4	0	0	0	0	9.8133	9.8133	0	78.6028	78.6028	0	0.8588	0.8588	0	0
NaN	0	2731000	4843000	4843000	5296000	0	0	0	0	0	0	97681000	72.7649	38934000	25750000	134242000	482000	248.6523971	38.16610954	0	129531000	0	129531000	4711000	7.236548726	8.726042839	3.5093	NaN	0	16567000	88317000	65.7894	71931000	16567000	127251000	0	0	0	0	2280000	0	2280000	129531000	NaN	NaN	NaN	666783.3	0	0	0	0	10.2079	10.2079	0	77.979	77.979	0	0.4989	0.4989	0	1
NaN	40577000	0	139332000	1369000	298413000	0	5000000	0	8350000	5524000	10524000	924685000	23.1159	1418731000	689307000	4000204000	262108000	173.8538833	57.32205252	83008000	3575368000	303850000	3271518000	341828000	36.71622057	14.85627363	8.5453	NaN	403729000	3214000	1182544000	29.5621	235378000	406943000	2601275000	599412000	17044000	0	303850000	53787000	307076000	670243000	3268292000	NaN	NaN	NaN	58203426.8	1185859000	0	0	0	2.9014	2.9603	0.8	7.7416	7.9679	-0.331	7.1124	7.0314	10	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	617000	6762000	4861000	10495000	0	0	0	0	0	0	82493000	86.2771	25179000	25179000	95614000	7661000	99.90626935	55.34048177	4755000	87810000	0	87810000	3049000	17.15947528	3.185874613	3.1889	NaN	0	11063000	62631000	65.504	57314000	11063000	87810000	0	0	0	0	0	0	0	87810000	NaN	NaN	NaN	1308332.5	0	0	0	0	6.4387	6.4387	0	41.3601	41.3601	0	4.0456	4.0456	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
