IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
20168381	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38380000	0	1000	NaN	NaN	NaN	1000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0	0	20624000	20743000	20624000	21322000	0	1150000000	0	0	615000	1150615000	858037000	9.8182	1777085000	565896000	8739237000	305422000	102.1850185	89.26194131	0	7530851000	0	7530851000	1208386000	321.7678158	14.12924907	13.8271	0	0	264763000	315730000	3.6128	292141000	264763000	2092815000	0	2597937000	0	0	2840099000	26397000	5438036000	7504454000	NaN	NaN	NaN	515582683.7	1416438000	0	8105000	0	0.9018	10.0833	0.8116	9.0153	83.0421	8.2877	5.1683	0.75	5.2117	2
0	0	79279000	109045000	91945000	148787000	0	331000	0	2972000	0	331000	865387000	76.808	399333000	347620000	1126689000	22751000	105.9406117	24.61648863	81068000	1016575000	12946000	1003629000	29046000	3.352191172	2.731144982	2.578	0	0	475754000	581352000	51.5983	517767000	475754000	980685000	0	1104000	0	12946000	21840000	16189000	22944000	1000386000	NaN	NaN	NaN	4203761	163154000	0	180245000	0	9.4011	9.4011	0	70.0185	70.0185	0	1.2416	1.2416	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	424465000	0	835463000	0	1671420000	0	1629000	0	0	0	1629000	1181999000	0.8157	4571843000	1181999000	1.449E+11	-3702596000	450.2075987	153.2348632	14339505000	1.15792E+11	28479000000	87313101000	14768475000	140.753692	45.88596239	10.1922	0	8512828000	0	16726500000	11.5435	0	8512828000	21298343000	65561962000	160685000	9833796000	18645204000	292111000	28515723000	66014758000	87276378000	NaN	NaN	NaN	-2266055979	51461318000	0	586074000	0	4.5549	4.5549	0	28.1242	28.1242	0	3.4387	3.4387	0	2
0	0	66467000	72281000	70326000	87751000	0	0	0	970000	1699000	1699000	639544000	40.1706	186714000	83623000	1592068000	300997000	190.8534374	64.60174315	194803000	1177265000	358770000	818495000	220000000	51.04713276	26.37309224	13.8185	0	7557000	529940000	621175000	39.0169	555921000	537497000	807889000	0	0	0	358770000	10606000	358770000	10606000	818495000	NaN	NaN	NaN	1428454.6	447760000	0	0	9862000	10.3328	10.3328	0	79.9811	79.9811	0	0.75	0.75	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	56919000	72790000	59726000	202413000	0	47000	0	1779000	0	47000	699670000	47.2593	518922000	363200000	1480493000	158858000	54.74872049	25.30187966	278850000	1119263000	72487000	1046776000	82380000	11.43417457	3.046417372	5.5644	0	0	313665000	429234000	28.9926	336470000	313665000	948156000	0	88270000	0	72487000	10350000	72487000	98620000	1046776000	NaN	NaN	NaN	11785741.7	395423000	0	0	0	10.254	10.254	0	78.7621	78.7621	0	0.75	0.75	0	2
0	0	36365000	38834000	38834000	42834000	0	0	0	0	0	0	1071047000	88.2464	143218000	139218000	1213701000	137268000	3081.956786	197.5390257	13085000	1104270000	0	1104270000	96346000	163.0062454	244.6431843	7.9382	3980000	0	647713000	957502000	78.8911	931829000	647713000	1100720000	0	0	0	0	3550000	0	3550000	1104270000	NaN	NaN	NaN	80458966.1	653000	0	0	0	10.25	10.25	0	80.5814	80.5814	0	0.75	0.75	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	22860000	58472000	58472000	63908000	0	0	0	0	0	0	1336563000	83.7566	304250000	222645000	1595770000	138040000	257.0527642	57.37584835	73256000	1447459000	0	1447459000	75055000	12.70865335	12.09014784	4.7034	29020000	0	654007000	1140000000	71.4389	1113918000	654007000	1444250000	0	0	0	0	3209000	0	3209000	1447459000	NaN	NaN	NaN	36554311.6	13002000	0	0	0	9.2129	9.2129	0	74.1154	74.1154	0	1.1057	1.1057	0	0
0	0	301136000	513835000	507586000	648662000	0	0	0	0	10792000	10792000	15672981000	94.5933	3596700000	3591908000	16568801000	1703810000	236.4345204	33.30071345	70611000	15926096000	0	15926096000	572094000	33.22776566	8.163703004	3.4528	174040000	12732000	7062849000	12100480000	73.0317	12081073000	7075581000	15697180000	0	28658000	0	0	200258000	0	228916000	15926096000	NaN	NaN	NaN	212774234.1	6675000	0	0	0	8.5773	8.5795	3.5	71.109	71.1234	38.1281	1.3484	1.347	4.5	0
0	38683000	0	98516000	22852000	126540000	0	18743000	0	729102000	0	18743000	522180000	4.5491	659380000	489510000	11478872000	982151000	135.3361077	70.324615	1049211000	8590661000	1110797000	7479864000	1839000000	37.94545811	21.68184313	16.0207	0	958416000	0	1808096000	15.7515	32670000	958416000	2467476000	4897736000	49174000	0	1110797000	65478000	1110797000	5012388000	7479864000	NaN	NaN	NaN	35716702.9	5315821000	0	0	0	3.7221	3.7221	0	46.6567	46.6567	0	3.2968	3.2968	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	96844000	107886000	97835000	128152000	0	0	0	48593000	0	0	1162032000	37.0038	629666000	517702000	3140308000	481735000	140.2332665	43.85919823	139213000	2652404000	621642000	2030762000	348691000	26.09441238	15.57110892	11.1037	3590000	537863000	577534000	1260657000	40.1444	644330000	1115397000	1890323000	0	140439000	0	621642000	0	621642000	140439000	2030762000	NaN	NaN	NaN	-112179775.8	1361037000	0	0	0	10.1389	10.1389	0	78.6122	78.6122	0	0.75	0.75	0	2
0	3860000	0	9017000	0	89605000	0	23214000	0	298400000	38855000	62069000	117786000	4.0646	230854000	117786000	2897828000	562451000	30.98982986	19.89402215	55593000	1213225000	464600000	748625000	1629010000	236.9947305	17.42088997	56.2149	0	89247000	0	166088000	5.7315	0	89247000	396942000	0	63685000	0	464600000	287998000	483127000	351683000	730098000	NaN	NaN	NaN	15332638.6	973289000	0	0	0	2.5033	4.5833	0.5828	28.7497	39.3464	18.9652	2.6009	3.5	1.7708	2
0	5286000	0	26991000	4709000	31219000	143000000	48027000	0	16300000	5928000	196955000	101816000	11.8632	65519000	58075000	858252000	142085000	175.2199828	100.1232462	0	812352000	33100000	779252000	45900000	40.08506067	9.370904131	5.3481	2190000	44431000	0	185200000	21.5787	43741000	44431000	250719000	210867000	303349000	0	33100000	14317000	33100000	528533000	779252000	NaN	NaN	NaN	35608058	160572000	0	0	0	8.3828	6.5249	9.0431	15.3361	49.1139	3.3307	6.6822	1.2872	8.5997	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
