IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	0	60660000	237914000	151203000	262746000	0	0	0	468231000	12755000	12755000	3118511000	53.9052	1299785000	1150019000	5785173000	237046000	359.3868711	70.78977807	219882000	5162855000	1026314000	4136541000	402436000	33.98641813	25.00015381	6.9563	24090000	243000	1096149000	2803491000	48.4599	1968492000	1096392000	4103276000	0	3019000	0	1026314000	30246000	1403359000	33265000	3759496000	NaN	NaN	NaN	201564433.2	1438247000	0	18318000	0	7.8361	7.8	8.6313	47.961	47.0173	68.7652	4.2201	4.3299	1.7986	1
NaN	1692278000	0	4478187000	0	5244426000	10836359000	3531687000	2886005000	21529048000	23446000	14391492000	2146643000	0.8887	11020774000	2066643000	2.4155E+11	-2558119000	354.1539178	38.53891354	1767723000	2.08809E+11	1.12682E+11	96126961000	30973170000	93.81460273	45.41208833	12.8227	0	7376553000	0	18329766000	7.5884	80000000	7376553000	29350540000	54095735000	11478301000	16846111000	95835585000	1202385000	1.13127E+11	66776421000	95681178000	NaN	NaN	NaN	1962589659	1.57193E+11	6341847000	6479007000	0	9.7236	1.2543	14.1793	2.4123	13.8286	-3.5938	8.4489	5.7121	9.8887	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	3572000	11777000	11777000	34822000	0	0	0	0	0	0	133540000	65.5343	101611000	32910000	203771000	19958000	NaN	48.67204038	0	202241000	0	202241000	1530000	0.481688891	NaN	0.7508	0	0	26139000	100630000	49.3839	100630000	26139000	202241000	0	0	0	0	0	0	0	202241000	NaN	NaN	NaN	958967.7	0	0	0	0	10.488	10.488	0	53.2355	53.2355	0	3.5518	3.5518	0	1
NaN	0	0	7879000	6523000	24273000	0	3772000	0	0	0	3772000	289613000	63.9668	112479000	109527000	452755000	-51472000	13.40196967	8.574541811	0	437755000	0	437755000	15000000	0.237408859	0.44401397	3.3131	3810000	15563000	9128000	297399000	65.6865	180086000	24691000	409878000	0	19927000	0	0	7950000	5352000	27877000	432403000	NaN	NaN	NaN	-12151743.4	49140000	0	0	0	0	0	0	0	0	0	0	0	0	2
NaN	0	12922000	16052000	16052000	16052000	0	0	0	0	0	0	714399000	83.0727	181452000	142763000	859968000	-51429000	NaN	90.83065693	21472000	797331000	0	797331000	41165000	30.19911183	NaN	4.7868	13530000	0	391288000	583324000	67.8309	571636000	391288000	764776000	0	0	0	0	32555000	1035000	32555000	796296000	NaN	NaN	NaN	-4425320.4	4581000	0	0	0	10.2976	10.2976	0	80.6348	80.6348	0	0.75	0.75	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	48382000	0	113189000	0	147409000	0	199005000	671640000	3925426000	0	199005000	333466000	0.8955	481479000	320409000	37238892000	2444041000	149.609126	51.48274287	0	31066892000	25861444000	5205448000	6172000000	40.99603142	24.79632116	16.5741	0	808385000	7227000	1405806000	3.7751	13057000	815612000	1887285000	0	3250436000	6339148000	19522296000	67727000	25941444000	3318163000	5125448000	NaN	NaN	NaN	-358050486.2	29403482000	0	0	0	2.9772	1.5	2.9833	9.697	49.1063	9.5355	6.8699	0.96	6.8942	2
NaN	1527947000	379195000	3303200000	424214000	5790290000	848000000	131173000	390000000	6692000000	5154069000	6133242000	30264472000	20.8233	24563118000	21443926000	1.45339E+11	-2899648000	49.75480379	12.27721104	0	1.32259E+11	37789000000	94470439000	13080000000	7.615139568	4.477744225	8.9996	0	11118246000	8771126000	25811290000	17.7593	8820546000	19889372000	50374408000	11371000000	10619090000	1067877000	36721123000	22105941000	37789000000	44096031000	94470439000	NaN	NaN	NaN	2673532023	61733083000	0	0	0	3.4077	4.9059	2.9659	21.1084	17.533	22.1629	6.2218	7.246	5.9197	2
NaN	0	55240000	114661000	104311000	247384000	0	0	0	38517000	0	0	4879062000	47.2631	6811326000	3920380000	10323196000	-238556000	396.6896946	109.0738744	235179000	8864000000	316933000	8547067000	1224017000	555.8169942	45.43630539	11.857	154210000	218028000	768684000	1418927000	13.745	958682000	986712000	8230253000	0	171735000	0	316933000	145079000	364075000	316814000	8499925000	NaN	NaN	NaN	140404542.7	1467127000	0	0	0	9.5447	9.5447	0	76.6239	76.6239	0	0.9177	0.9177	0	1
NaN	266408000	0	507903000	0	660081000	1804333000	469350000	0	864821000	4843000	2278526000	962142000	2.8351	1448433000	859939000	33936564000	-489777000	201.4077658	34.61231629	0	31065610000	10259278000	20806332000	2870954000	31.87869219	17.03862627	8.4598	0	1919741000	7417000	6273961000	18.4873	102203000	1927158000	7722394000	8200637000	4251699000	761969000	9497309000	631602000	10260651000	13083938000	20804959000	NaN	NaN	NaN	65184825.9	19374980000	0	0	0	6.2105	3.0817	7.464	4.7449	6.286	4.1274	7.9001	8.7509	7.5592	2
NaN	0	2148000	2148000	2148000	2148000	0	0	0	0	0	0	198422000	87.7752	41092000	41092000	226057000	-2710000	NaN	111.7755151	1466000	206947000	0	206947000	17644000	40.6818239	NaN	7.8051	1730000	0	70841000	165855000	73.3687	157330000	70841000	206947000	0	0	0	0	0	0	0	206947000	NaN	NaN	NaN	1576580.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NaN	0	10448000	23675000	23675000	28997000	0	0	0	0	0	0	268900000	84.3224	75933000	46472000	318895000	-8788000	211.3129695	61.32915426	0	314987000	0	314987000	3908000	13.830152	2.58960186	1.2255	320000	0	97881000	231602000	72.6264	222428000	97881000	307535000	0	0	0	0	7452000	0	7452000	314987000	NaN	NaN	NaN	-4164987.2	6707000	0	0	0	8.4813	10.3535	2.2357	54.2642	65.2189	17.7178	2.8766	2.0166	5.7459	1
NaN	5845000	0	130061000	10273000	248541000	500000000	0	0	9000000	186000	500186000	558515000	12.0485	556400000	378265000	4635564000	489803000	57.99983509	31.54147367	0	3687928000	236034000	3451894000	947636000	71.88338201	11.85675178	20.4427	0	120957000	1731000	1304527000	28.1417	180250000	122688000	1860927000	1542241000	22884000	0	236034000	25842000	237039000	1590967000	3450889000	NaN	NaN	NaN	-30850793.5	852473000	0	0	0	11.233	1.8093	17.3333	10.2343	6.2038	12.8434	7.5101	6.334	8.2715	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	730000	-55000	19310000	13883000	25657000	30519000	0	0	0	0	30519000	100911000	61.2164	30813000	29914000	164843000	49315000	110.4955561	71.09955556	0	145840000	0	145840000	19003000	64.69593831	12.73785998	11.5279	0	2403000	13584000	83398000	50.5924	70997000	15987000	114211000	31629000	0	0	0	0	0	31629000	145840000	NaN	NaN	NaN	2253803.9	5035000	0	0	0	5.8939	6.8683	2.2647	33.4713	34.0669	31.2529	4.5188	5.2132	1.9323	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
