IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
0	0	70524000	346318000	227065000	429160000	0	3846000	0	446811000	627000	4473000	3693013000	53.4612	335545000	335545000	6907832000	686210000	203.100383	75.30742653	243825000	6482257000	1914057000	4568200000	181750000	10.12543219	5.343716323	2.6311	37580000	150000	1672795000	4205681000	60.8828	3357468000	1672945000	4541226000	0	5347000	0	1914057000	21627000	1937058000	26974000	4545199000	NaN	NaN	NaN	470722672.7	2886872000	0	0	0	5.5832	5.5832	0	36.2895	36.2895	0	4.8686	4.8686	0	1
0	773180000	0	2325734000	88543000	3326473000	8251716000	1608270000	6579497000	7627438000	8177000	9868163000	3408875000	1.8178	6486950000	3242254000	1.87526E+11	-32260430000	136.332452	21.88461481	0	1.63533E+11	69504729000	94027787000	23993008000	44.59726179	17.44309544	12.7945	0	8083177000	0	19356077000	10.3218	166621000	8083177000	25843027000	59077117000	8331400000	35968972000	33535757000	776243000	70855023000	68184760000	92677493000	NaN	NaN	NaN	-4892610416	99823428000	0	0	4271438000	11.2577	4.2875	14.0074	14.9484	32.9558	7.8448	7.5401	4.6537	8.6787	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1103594	0	8372000	22054000	22054000	81946000	0	0	0	0	0	0	245395000	37.8006	459568000	68256000	649183000	55928000	NaN	80.48321002	0	636707000	0	636707000	12476000	2.669084523	NaN	1.9218	0	0	63265000	177139000	27.2865	177139000	63265000	636707000	0	0	0	0	0	0	0	636707000	NaN	NaN	NaN	-1552901.4	0	0	0	0	7.0978	7.0978	0	65.8881	65.8881	0	0.8323	0.8323	0	1
0	0	0	161000	161000	10690000	0	0	0	0	0	0	292370000	65.3626	138641000	138641000	447305000	-62723000	7.792261067	4.750683373	0	412305000	0	412305000	35000000	0.55475806	0.609716273	7.8246	5490000	2089000	6742000	261953000	58.5625	153729000	8831000	400594000	0	7058000	0	0	4653000	0	11711000	412305000	NaN	NaN	NaN	-21700526.7	25284000	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	797990000	78.263	214811000	182983000	1019626000	-59205000	NaN	75.6376517	35883000	877155000	0	877155000	106588000	73.54769194	NaN	10.4536	7140000	0	422698000	628259000	61.6166	615007000	422698000	843070000	0	0	0	0	34085000	1312000	34085000	875843000	NaN	NaN	NaN	13814124.2	14391000	0	0	0	0	0	0	0	0	0	0	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	54587000	0	161906000	0	175509000	500000000	521843000	700000000	7258939000	0	1021843000	264995000	0.5832	261725000	260032000	45434482000	1674595000	89.3445837	42.16167331	0	38345482000	29184315000	9161167000	7089000000	41.86425954	13.94015571	15.6027	0	289329000	3785000	827298000	1.8209	4963000	293114000	1089023000	5405906000	2666238000	4761170000	24423145000	0	29187593000	8072144000	9157889000	NaN	NaN	NaN	-1111038181	32788232000	0	0	0	16.3436	4.72	18.2381	29.218	31.0484	28.9197	5.0102	4.1899	5.1439	2
0	1060948000	70452000	2010364000	70452000	2169500000	4208000000	2161229000	1622145000	17829855000	1237002000	7606231000	33321014000	11.7761	26007594000	23580509000	2.82955E+11	37412396000	32.30643335	12.47850737	0	1.34688E+11	50492000000	84195905000	1.48267E+11	17.83320701	16.92841463	52.3995	0	11139798000	9740505000	26413259000	9.3348	9740505000	20880303000	52420853000	16038550000	3247409000	3573777000	46918223000	12489093000	50751000000	31775052000	83936905000	NaN	NaN	NaN	334292266.8	71157983000	0	0	0	5.4168	5.4837	5.3927	30.1489	39.2812	26.8627	4.5105	4.334	4.574	2
0	0	31197000	67504000	59034000	129625000	0	0	0	97644000	0	0	4666941000	64.1651	4406615000	3300912000	7273329000	-3024955000	169.9347068	45.10244472	272020000	6667491000	592226000	6075265000	333818000	34.60166429	7.799353496	4.5896	208100000	83623000	1031736000	1585440000	21.798	1366029000	1115359000	5992055000	0	39838000	0	592226000	43372000	592226000	83210000	6075265000	NaN	NaN	NaN	-1323112824	1292281000	0	0	0	9.168	9.168	0	77.5743	77.5743	0	0.402	0.402	0	1
0	704954000	0	1467419000	2701000	1467419000	2303881000	615584000	0	2120727000	13003000	2932468000	956837000	2.535	953545000	605950000	37744340000	-166559000	148.2078956	26.74824157	0	31568340000	8988909000	22579431000	6176000000	41.2984492	24.25084034	16.3627	0	3895655000	3885000	9614945000	25.4739	350887000	3899540000	10568490000	10926801000	824130000	370000000	8618909000	260010000	8989852000	12010941000	22578488000	NaN	NaN	NaN	551028034.7	18866558000	0	0	0	8.4682	5.9763	10.176	19.5295	30.4886	12.0188	6.8012	5.076	7.9836	2
0	0	2657000	3260000	3260000	3260000	0	0	0	0	0	0	249127000	89.3614	50693000	50693000	278786000	-15090000	468.5015536	72.2343766	1000	258028000	0	258028000	20757000	24.10938053	NaN	7.4455	2170000	0	111076000	207335000	74.3707	198434000	111076000	258028000	0	0	0	0	0	0	0	258028000	NaN	NaN	NaN	-4054764.4	0	0	0	0	10.1667	10.1667	0	78.2571	78.2571	0	1	1	0	0
0	0	27238000	48766000	48766000	64862000	0	943000	0	0	8449000	9392000	429710000	90.1627	65642000	60837000	476594000	13377000	126.2513989	49.3532143	12349000	463305000	0	463305000	940000	0.540321158	0.249009251	0.1972	100000	0	205089000	376047000	78.903	368873000	205089000	441689000	0	1840000	0	0	19776000	0	21616000	463305000	NaN	NaN	NaN	-11088090.5	34081000	0	0	0	8.4477	8.4477	0	53.0355	53.0355	0	3.4946	3.4946	0	1
0	4826000	0	69414000	10233000	75271000	0	147000	0	910195000	0	147000	377179000	5.8129	193956000	193956000	6488674000	772694000	61.63347528	33.84143404	0	4391866000	1231058000	3160808000	2096808000	90.62617177	19.91679102	32.3149	0	58620000	906000	1175935000	18.1229	183223000	59526000	1369891000	1668864000	101752000	0	1231058000	20301000	1231058000	1790917000	3160808000	NaN	NaN	NaN	-28630176.3	1970664000	0	0	0	3.2614	3.9934	0.5	22.4414	26.8184	5.9283	6.2476	5.73	8.2	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	256000	479000	3852000	2918000	4451000	0	0	0	0	0	0	139528000	50.9706	46036000	32762000	273742000	-30694000	202.3470923	101.2817266	11551000	221624000	0	221624000	40567000	82.49987318	29.98668269	14.8194	0	3905000	21722000	125978000	46.0207	106766000	25627000	172014000	47110000	0	0	0	2500000	0	49610000	221624000	NaN	NaN	NaN	5880365.3	14818000	0	0	0	7.5506	7.5506	0	55.2718	55.2718	0	2.3556	2.3556	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
