IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	0	9674000	13991000	10308000	36040000	0	16434000	0	0	632902000	649336000	1315004000	12.4241	1797531000	1263796000	10584311000	516701000	350.752618	326.7325099	0	8702389000	0	8702389000	1881922000	NaN	62.36485949	17.7803	NaN	0	15202000	125379000	1.1846	51208000	15202000	1922910000	0	182256000	0	0	6597223000	6779000	6779479000	8695610000	NaN	NaN	NaN	-1528226.8	371116000	0	0	0	1.2748	8.8995	0.8692	9.5698	68.6713	6.4263	6.5614	2.0225	6.8029	2
NaN	0	25841000	25841000	25841000	61433000	0	0	0	0	16163000	16163000	119039000	15.1443	128282000	91402000	786034000	153413000	309.3404172	64.63716229	29662000	178988000	0	178988000	577384000	346.7569703	227.227076	73.4553	NaN	0	27637000	27637000	3.516	27637000	27637000	155919000	0	0	0	0	23069000	0	23069000	178988000	NaN	NaN	NaN	-10748856.3	52212000	0	0	0	9.4163	9.4163	0	77.4896	77.4896	0	0.598	0.598	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	1507066000	0	2539826000	0	3315152000	2211218000	20631000	3605000000	0	112047000	2343896000	1894338000	2.9402	9438334000	1882121000	64428005000	-3911294000	341.3433276	27.57086305	3519668000	52255616000	6369425000	45886191000	8652721000	55.82605311	45.84262044	13.4301	NaN	3739414000	0	7112125000	11.0389	12217000	3739414000	16550459000	28116884000	718327000	5225425000	1144000000	500521000	6392544000	29335732000	45863072000	NaN	NaN	NaN	-9037719462	25519469000	0	3265000000	18035935000	5.9903	4.8088	7.2959	15.2259	20.3341	9.5818	7.0831	6.3955	7.8428	2
NaN	506000	0	63364000	0	87348000	0	0	0	0	0	0	16626000	12.4146	73231000	16626000	133923000	93022000	77.20239811	12.1463562	0	133903000	0	133903000	20000	0.147200961	0.011529371	0.0149	NaN	503000	0	60672000	45.3036	0	503000	133903000	0	0	0	0	0	0	0	133903000	NaN	NaN	NaN	45836404.3	113142000	0	0	0	3.4289	3.4289	0	23.8068	23.8068	0	4.3875	4.3875	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	35500000	0	35540000	NaN	NaN	0.894888593	0	35500000	0	35500000	40000	6.778792412	NaN	0.1125	NaN	0	0	0	0	0	0	35500000	0	0	0	0	0	0	0	35500000	NaN	NaN	NaN	NaN	35500000	0	0	0	5.1667	5.1667	0	20.4498	20.4498	0	6.2105	6.2105	0	2
NaN	0	36207000	69163000	68306000	76594000	0	0	0	0	0	0	950306000	89.1762	178451000	178451000	1065650000	39066000	1068.996393	114.7317704	58243000	1002218000	0	1002218000	5189000	3.05753544	5.205294686	0.4869	NaN	0	508720000	821043000	77.0462	771855000	508720000	999494000	0	0	0	0	2724000	0	2724000	1002218000	NaN	NaN	NaN	45351571.3	0	0	0	0	10.0515	10.0515	0	78.8576	78.8576	0	1.058	1.058	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	30218000	69200000	67230000	78643000	0	0	0	0	0	0	966692000	76.0816	471095000	298307000	1270599000	71601000	219.8822627	61.48735729	42992000	1194505000	0	1194505000	33102000	13.33151103	5.728434117	2.6052	NaN	0	417889000	719789000	56.6496	668385000	417889000	1190884000	0	0	0	0	3621000	0	3621000	1194505000	NaN	NaN	NaN	39586866.9	100648000	0	0	0	9.0782	9.0782	0	70.8945	70.8945	0	0.9145	0.9145	0	0
NaN	0	305645000	548381000	548381000	625248000	0	0	0	0	25857000	25857000	12979646000	91.9474	5051319000	5031493000	14116386000	696957000	444.7181305	41.43441033	682316000	13281232000	0	13281232000	152838000	6.247027379	4.814959695	1.0827	NaN	57562000	4823657000	8006806000	56.7199	7948153000	4881219000	13058125000	0	12487000	0	0	210620000	0	223107000	13281232000	NaN	NaN	NaN	41320199.6	12487000	0	0	0	9.7106	9.7106	0	75.0105	75.0105	0	1.1032	1.1032	0	0
NaN	2732000	0	180990000	0	292437000	0	0	0	0	0	0	141568000	1.1625	1655451000	141568000	12177639000	339082000	244.0213009	114.4592653	631700000	9693334000	0	9693334000	1852605000	176.02778	37.12337688	15.2132	NaN	158002000	0	418037000	3.4328	0	158002000	2073488000	348308000	7134840000	0	0	136698000	0	7619846000	9693334000	NaN	NaN	NaN	10381108.4	7394326000	0	0	0	3.9365	3.9365	0	22.7807	22.7807	0	5.7386	5.7386	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28212000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	424209000	0	NaN	NaN	NaN	424209000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	100000	0	115927000	0	211986000	0	0	0	1816000	116881000	116881000	466461000	48.1214	480855000	466461000	969342000	NaN	44.97898009	5.951274563	96287000	866122000	1059000	865063000	6933000	NaN	0.321702009	0.7152	NaN	100000	0	111779000	11.5314	0	100000	592634000	0	0	0	1059000	272429000	1059000	272429000	865063000	NaN	NaN	NaN	NaN	452347000	0	0	0	4.5734	5.218	3.3349	14.8653	17.7655	9.2924	7.1975	6.9484	7.6763	2
NaN	2130000	0	4214000	1941000	11805000	0	0	0	0	6708000	6708000	83626000	42.9837	81383000	49308000	194553000	13598000	67.45943135	36.03102543	0	175618000	0	175618000	18935000	48.8689301	6.565533981	9.7326	NaN	20100000	0	62673000	32.2138	34318000	20100000	144056000	0	21961000	0	0	9601000	0	31562000	175618000	NaN	NaN	NaN	404722.6	36271000	0	0	0	3.1317	4.4151	1.577	15.8795	19.6119	11.3579	6.2217	6.4082	5.9959	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
