IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	0	33325000	33325000	33325000	72899000	0	299091000	0	0	44708000	343799000	1405195000	12.4433	1928960000	1317505000	11292746000	708435000	355.1401346	581.2071611	0	9122074000	0	9122074000	2170672000	NaN	68.26441915	19.2218	NaN	0	49604000	163830000	1.4508	87690000	49604000	2092790000	0	562533000	0	0	6466751000	29400000	7029284000	9092674000	NaN	NaN	NaN	17994502.9	547999000	0	0	0	0.8233	1.8947	0.6038	5.0682	2.3353	5.6282	6.9072	10.2379	6.2248	2
NaN	0	34989000	35976000	35789000	71509000	0	0	0	0	0	0	189993000	21.514	162648000	124455000	883115000	97081000	320.5499093	44.3626385	54197000	247575000	0	247575000	581343000	259.9983647	211.0137931	65.8287	NaN	0	64738000	65725000	7.4424	65538000	64738000	228373000	0	0	0	0	19202000	0	19202000	247575000	NaN	NaN	NaN	4460262.6	49155000	0	0	0	9.1744	9.1744	0	69.6509	69.6509	0	1.6894	1.6894	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	547499000	0	786603000	0	1469166000	2713163000	67660000	2429540000	1909828000	112349000	2893172000	2261129000	3.0221	10777700000	2250793000	74819284000	10391279000	327.186436	29.47019398	4211220000	63437155000	13123172000	50313983000	7170909000	44.80903291	31.35854867	9.5843	NaN	4109378000	0	7748123000	10.3558	10336000	4109378000	18525823000	30429659000	784998000	7366172000	5757000000	573503000	13138693000	31788160000	50298462000	NaN	NaN	NaN	3854522779	33287903000	0	398643000	0	3.9861	4.9362	3.2572	12.814	25.1737	3.3329	7.2308	5.7817	8.3424	2
NaN	1017000	5458000	37319000	5458000	60541000	0	0	0	0	0	0	20680000	9.6487	84570000	15117000	214330000	80407000	93.58571304	16.30351709	24635000	188628000	0	188628000	1067000	2.955017012	0.465898175	0.4978	NaN	1573000	5563000	104058000	48.5504	5563000	7136000	188628000	0	0	0	0	0	0	0	188628000	NaN	NaN	NaN	10324445	163813000	0	0	0	6.0663	6.0663	0	44.562	44.562	0	3.5712	3.5712	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	0	8152000	0	67415000	0	0	0	0	0	0	0	0	94763000	0	112815000	77275000	NaN	3.407032143	0	103200000	0	103200000	9615000	472.6607655	NaN	8.5228	NaN	0	0	8437000	7.4786	0	0	103200000	0	0	0	0	0	0	0	103200000	NaN	NaN	NaN	23314934.4	103200000	0	0	0	3.7148	3.7148	0	15.3428	15.3428	0	6.2664	6.2664	0	2
NaN	0	27799000	48135000	47222000	52701000	0	0	0	0	0	0	1015905000	90.11	178642000	178642000	1127405000	61755000	1087.432586	123.3950465	55668000	1066116000	0	1066116000	5621000	2.660154485	5.421706098	0.4986	NaN	0	555596000	885161000	78.5131	837263000	555596000	1063803000	0	0	0	0	2313000	0	2313000	1066116000	NaN	NaN	NaN	65578037.4	0	0	0	0	10.3333	10.3333	0	83.2604	83.2604	0	0.75	0.75	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	28733000	74741000	70857000	78748000	0	0	0	0	0	0	1043291000	75.4857	482644000	293408000	1382105000	111506000	247.2972296	94.55383002	71232000	1279930000	0	1279930000	30943000	11.78807309	5.536567899	2.2388	NaN	0	463769000	793403000	57.4054	749883000	463769000	1276047000	0	0	0	0	3883000	0	3883000	1279930000	NaN	NaN	NaN	51688419.4	109371000	0	0	0	9.9394	9.9394	0	79.7617	79.7617	0	0.8089	0.8089	0	0
NaN	0	404851000	806044000	806044000	983195000	0	6363000	0	0	9806000	16169000	14348432000	92.6807	5223302000	5210733000	15481582000	1365196000	421.3013484	44.45605102	669150000	14617896000	0	14617896000	194536000	6.127502369	5.293921456	1.2566	NaN	57557000	5378211000	9196190000	59.4008	9137699000	5435768000	14419492000	0	14829000	0	0	183575000	0	198404000	14617896000	NaN	NaN	NaN	-161859900.9	14829000	0	0	0	9.6151	10.0316	3.5	75.2907	77.8221	38.1281	1.1366	0.9074	4.5	0
NaN	245554000	0	364744000	0	374891000	15608000	6369000	0	0	0	21977000	342913000	3.489	1607947000	342913000	9828535000	-2349104000	186.2664405	103.3247277	940745000	8451879000	0	8451879000	435911000	31.20498921	8.26120987	4.4352	NaN	415410000	0	793030000	8.0686	0	415410000	2400977000	5411247000	577251000	0	0	62404000	0	6050902000	8451879000	NaN	NaN	NaN	-1013067050	6661060000	423000000	2871200000	3420119000	4.951	5.7151	0.6504	16.6252	18.0272	8.7349	6.5977	6.69	6.0783	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29984000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	452174000	0	NaN	NaN	NaN	452174000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	100142000	0	111069000	0	211311000	0	23287000	0	0	117323000	140610000	460993000	35.5536	545190000	460993000	1296615000	327273000	46.94648611	8.700479444	102335000	1124322000	492000	1123830000	69958000	69.27388392	2.532966436	5.3954	NaN	101043000	0	172626000	13.3136	0	101043000	717816000	0	24162000	0	492000	381852000	492000	406014000	1123830000	NaN	NaN	NaN	-599107.5	591920000	0	0	0	3.8866	3.9772	3.5574	17.767	16.858	21.0714	6.435	6.8551	4.9081	2
NaN	6386000	0	10598000	1510000	14716000	0	4572000	0	0	0	4572000	83762000	42.1622	80409000	48915000	198666000	4113000	70.82819352	35.54206471	0	182449000	0	182449000	16217000	46.97652188	5.781667796	8.1629	NaN	25647000	0	70748000	35.6115	34847000	25647000	151157000	0	24263000	0	0	7029000	0	31292000	182449000	NaN	NaN	NaN	305843.8	41267000	0	0	0	4.1989	5.221	0.9584	22.4713	26.3908	10.0448	5.8355	5.7999	5.9486	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
