Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105667.578	NaN	5365000000	2.129196382	4.713203399	2.35065E+11	93.28975724	38356000000	15.22226588	388000000	0.153984752	442000000	0.17541562	6123000000	2.430022264	2.51973E+11	2.39655E+11	4590000000	1.821623745	5.978808516	7.672845132	28.59536974	13.73847791	53.25566964	130.3297516	147984.21	46474.15	31.40480326	2.41167E+11	1536.234253	942.6597016	1.559211223	8522.108	3.693403048	0.434837206	230738.641	167174.863	72.45204456	1.469805586	0.260789624	0.203211611	40443.343	17.52777204	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.338	4.605263158	0.544313131	1114.768	1034.094	92.76315789	4.256708097	0.367619596	0.286455302	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17172.934	NaN	0	0	100	0	0	64000000	4.134366925	1534000000	99.09560724	0	0	14000000	0.904392765	1548000000	0	0	0	5.178367963	6.645607618	-728.7599584	0	100	150.4753301	2072.124	0	0	1484000000	5408.734888	7552.270466	2.696994967	2772.252	49.60629921	1.072142561	5588.508	2222.202	39.76377953	20.36843544	0.520819491	0.405831208	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.651414688	187.017	88.008	47.05882353	0.350287978	0.231605379	0.180470762	44.004	23.52941176	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1050.945	NaN	1088000000	96.79715302	100	0	0	0	0	0	0	0	0	36000000	3.202846975	1124000000	0	0	0	5.690008683	7.302216707	29.11267493	0.054770238	65.14238576	136.9447169	1482.557	501.695	33.83984562	1290000000	856.5526611	984.4094136	2.36707189	0	0	0.964273042	3509.319	1122.102	31.97492163	2.330167851	0.41600497	0.32415799	2390.884	68.12957158	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.294094612	223.687	223.687	100	0.070655798	0.127747818	0.099543224	0	0	0
2.86659	11.33028	14.1675	5.51154	40.06683	11.02697	272408.9	8.73712	6.29317	0.1709955	315911.326	NaN	82384000000	15.48230934	20.61407548	3.23556E+11	60.80542437	36672000000	6.891717423	15299000000	2.87511957	93937000000	17.6534484	12008000000	2.256646565	5.32117E+11	3.28435E+11	4879000000	0.916903613	2.692895028	3.434535143	-43.37445836	23.81673669	73.43523202	291.1602177	220340.031	8412.876	3.818133256	4.68139E+11	16235.99131	7641.830371	2.169011722	158003.696	33.06069209	0.869760131	477920.11	218564.201	45.73237167	16.57521965	0.805457212	0.631529925	93515.834	19.56725236	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10856.845	NaN	1000000	0.001643088	1.339117004	35774000000	58.77984259	3822000000	6.279883669	553000000	0.908627857	23351000000	38.36775603	261000000	0.428846059	60861000000	36256000000	482000000	0.791968584	7.375253483	9.181881179	55.09303056	38.37916823	57.64210103	108.9101438	24176.303	1581.023	6.539556524	50678000000	7304.131508	3484.488269	1.696815638	4627.754	11.2809511	0.184408413	41022.729	33718.065	82.19361759	5.912534185	0.230068789	0.184800435	685.729	1.671583088	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7776.334	NaN	2849000000	11.86934966	18.3352081	17852000000	74.37403658	2880000000	11.99850019	288000000	1.199850019	0	0	1264000000	5.266008416	24003000000	19602000000	1750000000	7.290755322	5.594975866	7.693274172	49.57716929	9.954917078	70.07876543	129.9836685	15422.248	3079.254	19.96631101	21123000000	1516.433957	1107.17325	2.353005347	3212.292	8.852061439	0.691617692	36288.632	23736.491	65.41026677	2.605184577	0.420556836	0.305852267	7634.694	21.03880356	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	940492.223	NaN	6.17071E+11	73.69543045	81.6739239	1.51819E+11	18.13140879	60980000000	7.282707094	3115000000	0.372017589	1604000000	0.191562187	63691000000	7.606475853	8.37326E+11	1.51845E+11	26000000	0.003105123	1.476676866	1.895078739	-0.338839542	1.453824722	76.68359395	527.6825597	937316.225	204544.068	21.82231168	7.80735E+11	662.5156987	795.3873129	3.071208982	35756.917	1.242122882	4.554428214	2878694.009	428899.654	14.89910538	2.442800659	2.07981113	1.620623417	2230570.094	77.48548776	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10449.639	NaN	0	0	1.059322034	2802000000	98.94067797	375000000	13.24152542	0	0	0	0	30000000	1.059322034	2832000000	2802000000	0	0	3.389373876	4.349719644	-98.66573763	4.581295117	16.65420131	229.8998745	5259.91	4142.941	78.76448456	2457000000	185.622064	397.377025	0.741081311	0	0	0.491347106	3898.021	3589.993	92.09783631	0.294488687	0.21864844	0.1703745	3.667	0.094073377	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49354.568	NaN	4316000000	11.19323634	26.65784901	27857000000	72.24513084	8234000000	21.35428823	5445000000	14.12121684	0	0	518000000	1.343395835	38559000000	28280000000	423000000	1.097020151	6.424617894	8.244970215	-82.80370107	8.873407468	68.27848187	121.2860658	26998.67	6142.629	22.7515985	30628000000	871.4450658	768.1813293	2.371307661	8650.453	13.51165588	0.754218796	64022.153	36064.945	56.33197778	1.821594271	0.369097073	0.287606577	14216.959	22.20631193	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.402431139	77.007	77.007	100	0.163578431	0.176640208	0.137640987	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.326965768	102.676	102.676	100	0.273934155	0.236608801	0.184369513	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	973.981	NaN	0	0	11.19386143	3932000000	88.73843376	344000000	7.763484541	0	0	0	0	496000000	11.19386143	4431000000	3935000000	3000000	0.067704807	7.67792406	9.853388362	58.33860171	26.5490087	58.34963749	101.4879312	2337.85	353.305	15.11238959	4084000000	1236.297501	707.7076671	1.690880938	0	0	0.343189544	3953.026	3523.987	89.14656772	1.196649404	0.220226317	0.171604008	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6548.551	NaN	0	0	91.19251045	82000000	0.745319033	1937000000	17.60588984	14000000	0.127249591	0	0	10019000000	91.06526086	11002000000	969000000	887000000	8.062170514	NaN	NaN	44.97476514	0.059255545	54.84514069	NaN	11900.996	5366.826	45.09560376	9065000000	840.0763399	1102.895219	2.465928146	44.004	0.149943771	1.23711872	29347.001	28591.599	97.42596526	2.719660363	NaN	NaN	187.017	0.637261027	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	289.693	289.693	100	9.632672741	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.469	NaN	0	0	100	0	0	130000000	5.019305019	0	0	0	0	2590000000	100	2590000000	0	0	0	5.092144222	6.920625713	99.67492404	0	99.67498348	144.4956051	1682.376	5.469	0.325075964	2460000000	3004.183876	2054.539371	3.367567654	0	0	0.824134677	5665.515	5042.125	88.99676375	6.918800329	0.661326056	0.486598726	80.674	1.42394822	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35750.191	NaN	43602000000	74.33764108	75.65383435	1369000000	2.334026665	4793000000	8.171650697	398000000	0.678555597	12627000000	21.52794353	374000000	0.637637672	58654000000	1530000000	161000000	0.274491083	2.907895328	3.556437865	15.33224645	8.072185233	89.6990872	281.1802253	42224.093	1122.003	2.657257789	51984000000	5032.403649	4087.57848	3.125332473	12218.444	9.258899047	2.661869122	131964.329	19860.472	15.04987912	12.77504176	1.07477475	0.878781689	97197.502	73.65437519	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	151998.991	NaN	2.99795E+11	57.37846109	65.92699914	17878000000	3.421711928	16801000000	3.215582397	34574000000	6.617198131	1.53276E+11	29.3358495	10091000000	1.931339919	5.22487E+11	20520000000	2642000000	0.505658514	5.054676278	6.507811388	54.62622065	12.41448814	86.02468528	153.6614908	334993.014	5073.139	1.514401432	5.10345E+11	6288.41635	4127.747987	2.720729919	136815.77	15.01118496	0.552023563	911425.516	374452.038	41.08421713	11.23048745	0.538259973	0.418071416	381195.651	41.82411446	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.211094793	62.339	62.339	100	0.875781459	0.151370241	0.117950209	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13891.163	NaN	29327000000	86.32189321	94.72537823	28000000	0.082415965	2435000000	7.167245541	1589000000	4.677106022	0	0	1266000000	3.726378996	33974000000	1629000000	1601000000	4.71242715	5.614061139	7.136422424	26.56469265	0.514511616	91.75163224	140.1262342	18916.191	1358.128	7.179711814	32724000000	6306.869562	3645.701908	3.031118263	5009.122	8.73624968	0.448432575	57337.212	23102.1	40.29163469	11.05055363	0.539915435	0.424739188	27667.515	48.25402916	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1447.484	NaN	539000000	10.06912012	78.25518401	1129000000	21.09097702	1483000000	27.70409116	0	0	0	0	3650000000	68.18606389	5353000000	1164000000	35000000	0.653838969	5.16976313	6.63456469	70.88957807	1.95266221	70.88957807	150.7257894	4972.391	1350.39	27.15775972	3870000000	507.1368703	651.5976253	2.401209398	0	0	0.749666669	11939.752	10989.999	92.04545455	1.564622342	0.464471841	0.361924182	319.029	2.671990172	2
