Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	1.615929096	1928.842	1928.842	100	29.83883543	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	388.702	15.58823529	NaN	2493.56	1774.828	71.17647059	0.12677737	NaN	NaN	249.356	10	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29955.51	NaN	0	0	17.34475375	772000000	82.65524625	267000000	28.58672377	0	0	0	0	162000000	17.34475375	934000000	772000000	0	0	3.915734473	5.24356559	-397.2660379	1.102117333	25.48286109	190.7099249	6024.041	4422.552	73.41503818	667000000	62.60844426	565.4510272	0.724994568	1085.432	24.85306465	0.522272438	4367.397	1558.475	35.68429891	0.409948923	0.185149063	0.13826366	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1914.788	NaN	0	0	6.236673774	3518000000	93.76332623	1278000000	34.06183369	0	0	0	0	234000000	6.236673774	3752000000	3518000000	0	0	3.630887141	4.862120744	-2.796260486	16.24242632	69.68801236	205.6715686	1862.702	362.952	19.48524241	1301000000	395.2371043	565.879281	2.132043129	275.025	6.925207756	1.753623961	3971.361	1914.174	48.19944598	1.206479033	0.587196199	0.438500655	1481.468	37.30378578	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	127287.14	NaN	0	0	100	0	0	1561000000	8.99659962	16708000000	96.29416172	0	0	643000000	3.70583828	17351000000	0	0	0	4.275526661	5.725357485	-443.5241585	0	100.0000043	174.6615827	23418.856	0	0	15790000000	8267.829504	12262.38813	2.4343994	36827.681	64.59767158	0.853949432	57010.849	17451.253	30.61040715	29.85155031	0.569380007	0.425196052	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50216.944	NaN	914000000	1.704492475	55.09949089	16221000000	30.25007926	10153000000	18.9340395	21002000000	39.1660295	7756000000	14.46394271	7630000000	14.22896891	53623000000	16321000000	100000000	0.186487142	4.313527777	5.776244777	-5.746637118	7.193961201	88.85558034	173.1228573	47487.982	1800.743	3.79199731	44577000000	1346.998462	1434.960601	2.464229876	47322.635	40.43933317	0.570017532	117021.304	61282.904	52.36901479	3.536072783	0.571279473	0.426614517	2691.578	2.300075207	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	135.225	NaN	0	0	83.75367802	1546000000	16.24632198	1660000000	17.44430433	2670000000	28.05800757	0	0	5300000000	55.69567045	9516000000	1546000000	0	0	0.846485679	1.133528926	98.33308248	1.638947576	96.66657175	882.2006893	8112.279	2.269	0.027969945	9428000000	2684.471268	2309.840888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.488905227	293.36	293.36	100	4.674761768	0.414296175	0.309384059	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	167009.605	NaN	1.25778E+11	80.35084581	89.40179895	15821000000	10.10694026	9521000000	6.082306945	10772000000	6.881484131	0	0	3396000000	2.169469004	1.56536E+11	16590000000	769000000	0.491260796	3.603764025	4.768194511	-96.12755957	1.692612674	93.68736808	209.7229879	85153.563	3934.111	4.620019247	1.47297E+11	8522.159222	4926.727783	3.306147718	28547.595	10.14015161	0.944932458	281530.258	79232.869	28.14364238	16.28848982	0.917415151	0.693375178	170134.132	60.43191706	3
6.22913	10.65466	10.96893	6.96708	38.28009	7.38578	90529.7	11.16699	8.34735	0.1502949	8348.914	NaN	7786000000	15.51583269	34.83987964	31443000000	62.65917379	3030000000	6.038141926	7467000000	14.88013392	0	0	2230000000	4.443913035	50181000000	32649000000	1206000000	2.403300054	6.053189481	7.661620616	68.33773041	10.3402817	79.14232858	130.5206888	26368.653	2707.296	10.26710011	49218000000	6346.704293	3400.260945	2.498749405	12266.115	18.61642921	0.432268733	65888.656	34587.144	52.49332146	8.496400014	0.412798808	0.326138493	16530.836	25.0890472	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18972.549	NaN	0	0	92.4730262	1758000000	7.526973797	2936000000	12.57064566	0	0	0	0	21598000000	92.4730262	23356000000	1758000000	0	0	1.029110472	1.378081764	22.63463211	0.616507315	99.96366722	725.6463485	24523.31	4.179	0.01704093	18717000000	2574.198872	3372.756155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.322106984	344.698	330.03	95.74468085	0.060219461	0.113890728	0.085050208	14.668	4.255319149	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12974.006	NaN	19239000000	27.02638159	38.32354676	229000000	0.321692468	3505000000	4.923720956	6216000000	8.732054056	42861000000	60.20987273	1826000000	2.565111117	71186000000	536000000	307000000	0.431264574	3.891740473	5.035969414	74.35038789	22.13009709	76.62994224	198.5714999	50581.685	786.034	1.553989354	66584000000	6655.414381	5055.900423	2.324530865	20003.485	17.0128493	0.618208446	117578.688	55599.054	47.28667665	11.75259659	0.59729853	0.46158558	38393.49	32.65344311	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1803.51	NaN	0	0	100	0	0	49000000	NaN	0	0	0	0	23000000	100	23000000	0	0	0	2.472061904	3.310337942	-6.92751262	0	3.854705081	302.0839617	1686.666	1603.16	95.04904943	189000000	38.30503659	341.8402267	0.491349206	0	0	0.560533768	828.742	667.394	80.53097345	0.167962924	0.198760883	0.148428715	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10848.011	NaN	0	0	89.86698912	838000000	10.13301088	2946000000	35.62273277	7286000000	88.10157195	0	0	146000000	1.76541717	8270000000	838000000	0	0	4.833585504	6.472654047	13.6050074	0.573959072	44.67431319	154.4961298	12556.296	6874.789	54.75172774	5324000000	49.40207666	116.5114759	1.269518415	9064.824	56.86680469	0.523070819	15940.449	6398.915	40.1426271	0.147913464	0.262645279	0.196135682	341.031	2.139406487	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8503.472	NaN	21000000000	51.3924918	61.76153884	2441000000	5.973765357	5339000000	13.06592923	2885000000	7.060349469	13184000000	32.26469581	1352000000	3.308697567	40862000000	2441000000	0	0	2.023126023	2.7193248	61.51994783	16.49783536	82.03800367	367.7383445	22098.39	140.892	0.637566809	37647000000	4361.144516	2559.945609	2.701830043	9515.865	15.93784547	4.477655757	59706.094	19123.405	32.02923474	6.916537955	1.335472932	0.993566507	29878.716	50.04299226	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12976.631	NaN	0	0	100	0	0	157000000	4.728915663	3320000000	100	0	0	0	0	3320000000	0	0	0	1.81426315	2.429479671	-221.0826164	0	99.99997526	411.6107708	4041.524	0	0	3163000000	6242.537277	7976.403485	2.846297337	9944.904	86.45202423	2.225561809	11503.379	1481.468	12.87854638	22.703216	1.568844816	1.171566641	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4322.258	NaN	8647000000	62.72760247	62.72760247	5138000000	37.27239753	2113000000	15.32825535	0	0	0	0	0	0	13785000000	5138000000	0	0	NaN	NaN	31.57324645	6.995323448	93.78245011	NaN	6316.62	163.291	2.585100893	9202000000	2213.357354	1519.336811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3474.9	NaN	0	0	99.9535304	18000000	0.046469601	4019000000	10.37562928	20095000000	51.87814638	0	0	18622000000	48.07538402	38735000000	18000000	0	0	1.091139413	1.461144618	92.16097697	0.003492131	95.3093072	684.3949517	44328.228	220.269	0.496904591	45119000000	4426.034923	4348.462625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.69448387	359.366	359.366	100	1.852402062	0.551132791	0.411569574	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.199553257	509.713	509.713	100	8.35595082	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5051.706	NaN	0	0	41.12478032	1303000000	57.24956063	318000000	13.97188049	869000000	38.18101933	0	0	67000000	2.943760984	2276000000	1340000000	37000000	1.625659051	5.979035271	8.006525759	-87.71376815	4.1639061	66.51871394	124.8981181	2691.175	788.207	29.28858212	1967000000	288.6774171	394.9575232	2.147460496	960.754	16.62436548	0.946394172	5779.192	3604.661	62.37309645	0.848155679	0.359165049	0.268213775	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104779.115	NaN	5444000000	2.322862531	4.75026241	2.17782E+11	92.92388828	36074000000	15.39216439	743000000	0.317025507	1442000000	0.61527696	4946000000	2.110374372	2.34366E+11	2.21791E+11	4009000000	1.710572353	5.695631799	7.627020138	26.67916915	13.36905591	51.93737097	131.1128045	142904.975	47249.963	33.06390348	2.25372E+11	1481.279075	939.2566474	1.534800338	7264.327	3.312044406	0.430601135	219330.604	155176.439	70.75001672	1.44157142	0.269469726	0.201231977	41037.397	18.71029225	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.004	3.647416413	0.565279492	1206.443	1063.43	88.14589666	4.633909607	0.398367842	0.297489255	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16361.923	NaN	0	0	100	0	0	78000000	6.146572104	1257000000	99.05437352	0	0	12000000	0.945626478	1269000000	0	0	0	4.896162341	6.556450686	-718.5836165	0	99.92355448	152.5215468	1998.809	1.528	0.076445523	1191000000	4592.125911	7706.786399	2.909663705	2467.891	42.43379571	1.172414264	5815.862	2145.195	36.8852459	22.42415666	0.594274352	0.443786409	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.686212153	187.017	80.674	43.1372549	0.336514637	0.254577901	0.190111203	47.671	25.49019608	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	935.692	NaN	902000000	96.47058824	100	0	0	0	0	0	0	0	0	33000000	3.529411765	935000000	0	0	0	6.008189483	8.045566162	27.06203327	0.042795005	63.40762047	124.292061	1282.86	452.025	35.23572331	1131000000	794.4814797	901.1569505	1.675055735	0	0	0.6193212	2148.862	11.001	0.511945392	1.509488118	0.278795424	0.20819613	2134.194	99.31740614	2
