Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	182645.171	NaN	10583000000	2.728568887	10.82223179	3.20797E+11	82.70969605	65273000000	16.82905386	19264000000	4.966753382	11611000000	2.993613659	12128000000	3.126909521	3.87859E+11	3.33866E+11	13069000000	3.369523461	7.080012515	7.315016745	12.91352905	14.6411896	54.56395643	136.7050869	209728.525	61264.505	29.21133642	3.59971E+11	1957.711366	1140.613875	1.626706138	36097.948	10.5807367	0.475852065	341166.679	229825.558	67.36459688	1.855443591	0.229760348	0.222379004	54480.619	15.96891559	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.15561712	12.55909401	NaN	NaN	0	79.62357789	375	NaN	NaN	NaN	NaN	1389.161576	3.451869333	47.671	3.682719547	0.522261465	1294.451	1085.432	83.85269122	4.795204244	0.283973187	0.274850187	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20749.304	NaN	0	0	100	0	0	122000000	3.737745098	3235000000	99.11151961	0	0	29000000	0.888480392	3264000000	0	0	0	6.525339581	6.741932757	-699.4177732	0	100	148.3254188	2595.552	0	0	3142000000	8827.256049	7292.043951	2.065515929	3245.295	60.53351573	0.809377688	5361.154	1367.791	25.5129959	15.06183293	0.316537692	0.306368515	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.3423515	11.71883397	NaN	NaN	0	85.33272191	180	NaN	NaN	NaN	NaN	280.1992528	2.607644444	0	0	0.803183295	469.376	198.018	42.1875	0.730660025	0.229903336	0.222517398	187.017	39.84375	1
NaN	NaN	69.51661	NaN	21.42635	3.44685	3299.426	5.61019	NaN	0.3415202	1018.456	NaN	736000000	93.51969504	100	0	0	171000000	21.72808132	0	0	0	0	51000000	6.480304956	787000000	0	0	0	11.10018597	11.46863033	45.16195556	0.007699734	66.61088398	87.1943703	1857.207	455.702	24.53695253	2526000000	1363.751948	1002.679994	2.357517498	0	0	0.611486207	4378.398	1914.174	43.71859296	2.363835631	0.212385405	0.205562254	2464.224	56.28140704	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.262964736	234.688	234.688	100	0.059380393	0.091960949	0.089006587	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	397858.88	NaN	1.01256E+11	16.87979795	26.47679061	3.40835E+11	56.81861752	37720000000	6.288081485	34358000000	5.727622048	90387000000	15.06789028	23211000000	3.869370608	5.99865E+11	3.50599E+11	9764000000	1.627699566	3.919082135	4.105934562	-48.66619932	19.78673167	75.90184598	243.5499117	267618.922	12467.756	4.658772222	5.51447E+11	17235.41178	8364.39825	2.077079819	178703.911	32.14874725	0.696701466	555865.862	255732.913	46.00622749	17.3735228	0.529991398	0.505872606	110754.401	19.92466323	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12067.128	NaN	0	0	1.791194338	33748000000	52.84023298	4247000000	6.649652408	943000000	1.476482746	26958000000	42.20893092	201000000	0.314711593	63868000000	34756000000	1008000000	1.578255151	9.864194601	9.938355396	53.746535	38.76346523	53.98742074	100.6202697	26089.133	1950.427	7.476013097	60638000000	8205.829119	3530.508382	1.550198813	6208.231	15.35043975	0.155650535	40443.343	31803.891	78.63813582	5.472989901	0.157154119	0.155981423	509.713	1.260313718	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3.52351	13.09154	34.87186	7.25535	17.75782	6.48025	89115.86	10.54111	6.47857	0.2495432	8082.955	NaN	7718000000	15.07186377	53.09912514	21979000000	42.92102796	4034000000	7.877675363	16638000000	32.49101703	0	0	2835000000	5.536244337	51208000000	24017000000	2038000000	3.979846899	6.725646421	7.32060608	70.1106548	6.991830878	76.49016299	136.6007116	27042.931	4303.295	15.91282764	49077000000	3042.174819	1676.331555	2.308712099	15984.453	25.60202044	0.713143834	62434.342	33802.406	54.14072595	3.870166944	0.343269919	0.315371716	10289.602	16.48067661	2
7.11313	13.10574	7.04957	7.48763	37.27269	4.4734	7957930	21.92475	1.5731	0.1327527	1493307.914	NaN	1.71376E+12	77.8627997	81.47083986	3.53544E+11	16.06287321	1.38957E+11	6.313354696	7203000000	0.327260188	50469000000	2.293002139	72210000000	3.280779972	2.201E+12	3.57358E+11	3814000000	0.173284792	2.975159262	3.07391262	4.758337713	2.989906686	84.11176588	325.3182909	1567914.585	202757.295	12.93165437	2.05597E+12	1586.303262	1209.740628	3.372738593	71579.84	1.353585337	3.083492636	5288166.032	894406.969	16.91336776	4.080138906	1.133632958	1.097213555	3838428.583	72.58525091	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10807.87	NaN	0	0	4.622871046	3920000000	95.37712895	790000000	19.22141119	0	0	0	0	190000000	4.622871046	4110000000	3920000000	0	0	4.731599139	4.888653354	-55.06107325	4.836678181	16.7908141	204.5553095	6970.073	5462.622	78.37252207	3320000000	193.4138281	406.0567773	0.567668803	0	0	0.334880294	3956.693	3443.313	87.02502317	0.230505765	0.119973985	0.116119668	0	0	1
5.25578	17.35562	21.80138	2.5097	18.11635	8.69229	86148.92	25.36589	0.90298	0.2012176	76184.293	NaN	2019000000	4.054623958	18.36730595	40077000000	80.48398434	9704000000	19.48790039	7013000000	14.08374335	0	0	114000000	0.228938648	49795000000	40649000000	572000000	1.14870971	10.78117046	11.13902585	-182.627767	12.80283576	72.59841518	89.77445726	26955.7	4075.719	15.12006366	38457000000	907.3104635	635.9619487	1.994861495	13358.881	24.8431533	0.469638913	53772.888	28177.228	52.40043644	1.268656004	0.185031997	0.179087608	7359.669	13.68657938	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.48734886	19.10099257	NaN	NaN	0	52.35330029	34	NaN	NaN	NaN	NaN	54.32385968	3.019882353	0	0	0.46225103	102.676	102.676	100	0.164051665	0.163348589	0.158100808	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.68577945	13.10685382	NaN	NaN	0	76.29596038	89	NaN	NaN	NaN	NaN	190.6663467	2.966561798	0	0	0.401391455	264.024	264.024	100	0.5656235	0.233849391	0.226336681	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2088.518	NaN	0	0	0.778210117	6663000000	78.5638486	881000000	10.38792595	0	0	0	0	66000000	0.778210117	8481000000	8415000000	1752000000	20.65794128	9.041141233	9.341240481	46.98210582	45.22454668	47.50174525	107.0521631	3939.27	307.001	7.793347498	7362000000	1738.122417	930.0371494	1.759369122	0	0	0.376668266	6930.63	5874.534	84.76190476	1.636278643	0.194595912	0.18834427	308.028	4.444444444	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7480.903	NaN	0	0	94.39043111	88000000	0.562875784	2411000000	15.42151721	1871000000	11.96750672	0	0	12886000000	82.4229244	15634000000	877000000	789000000	5.046693105	NaN	NaN	37.21698707	0.063513969	69.63279476	NaN	11915.489	3610.831	30.30367449	13223000000	1176.950183	1060.571501	2.012997284	1353.123	5.641339245	0.683022767	23985.847	21833.318	91.02583703	2.134927552	NaN	NaN	102.676	0.428069103	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	495.045	495.045	100	9.847134645	NaN	NaN	0	0	3
8.44749	9.07973	36.42431	0.26636	22.13734	8.78117	8015.709	7.20934	7.65426	0.2346244	50.076	NaN	0	0	100	0	0	213000000	5.070221376	0	0	0	0	4201000000	100	4201000000	0	0	0	7.864855582	8.154310337	97.70601162	1.813760724	97.4994079	122.6345281	2182.923	14.993	0.686831372	3988000000	3925.94649	2148.956592	3.359715391	0	0	0.697818492	7334	6336.576	86.4	7.219882537	0.427180812	0.412017111	154.014	2.1	3
6.30781	9.77365	11.19047	5.34302	50.79184	4.4894	152552.9	8.21335	3.89046	0.1310734	34537.954	NaN	52824000000	63.04332259	65.30015515	2019000000	2.409595417	5084000000	6.067549827	1543000000	1.841508533	26325000000	31.41783029	348000000	0.415324024	83790000000	2741000000	722000000	0.861678005	4.505914471	4.482241538	24.0735106	15.52580285	83.70512221	223.1026578	45488.675	1704.681	3.747484401	63532000000	6218.862617	4452.682435	2.697568593	17836.288	14.53545707	1.822984349	122708.821	21088.917	17.18614589	12.01141629	0.598672836	0.601834723	81873.109	66.72145355	3
3.42979	12.07983	11.69993	3.78223	57.15056	7.14851	960287.9	2.59294	2.11621	0.1362903	137996.052	NaN	3.05137E+11	50.14659238	62.16190899	21077000000	3.463820276	28242000000	4.641325248	62972000000	10.34889645	1.67065E+11	27.45566895	10140000000	1.666420155	6.0849E+11	56500000000	35423000000	5.821459679	7.128622976	7.418432271	59.83147518	13.95756335	82.4524982	134.7993705	343542.743	12559.88	3.655987575	5.84424E+11	7082.53137	4163.333905	2.411699845	180321.058	21.76418518	0.429257864	828521.98	298090.43	35.97857838	10.04071173	0.338312161	0.325095621	331834.164	40.05134106	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.90601316	16.43397556	NaN	NaN	0	60.84954895	39	NaN	NaN	NaN	NaN	564.5056233	2.820769231	0	0	0.307187632	110.01	110.01	100	1.592340093	0.177339802	0.171642535	0	0	2
4.50182	12.98406	16.63551	1.49807	46.69773	11.60388	63419.11	2.33584	3.74308	0.1665024	31106.424	NaN	18673000000	46.17914729	74.80957563	27000000	0.066772183	1810000000	4.476209318	9941000000	24.58452864	0	0	1636000000	4.045899693	40436000000	9580000000	9553000000	23.62498763	8.979373205	9.037739953	-60.10243616	2.995165596	85.53282204	110.6471314	19429.076	2472.176	12.72410484	35754000000	6615.569959	3594.96592	2.597975066	10612.298	21.02433709	0.303493895	50476.255	21792.981	43.17471849	9.339631823	0.289326995	0.287458488	16435.494	32.56084272	3
