Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	2288.208	2288.208	100	21.68383147	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.297485919	539.049	539.049	100	6.527834627	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.667	0.45045045	NaN	814.074	696.73	85.58558559	0.02503483	0.026232512	0.028479977	88.008	10.81081081	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105776.517	NaN	0	0	20.25445293	3134000000	79.74554707	416000000	10.58524173	0	0	0	0	796000000	20.25445293	3930000000	3134000000	0	0	8.893690941	8.191855365	-829.8705839	2.369358024	36.3944149	122.0724678	11375.402	6965.868	61.23623587	3514000000	194.8113435	630.6366949	2.142419406	1272.449	5.221185676	0.987896114	24370.882	9079.492	37.25549203	1.351088294	0.240892046	0.261530424	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1153.343	NaN	0	0	0	3797000000	100	1917000000	50.48722676	0	0	0	0	0	0	3797000000	3797000000	0	0	12.58460632	11.10301118	44.2201069	16.1068895	63.37284322	90.0656573	2067.668	214.968	10.39664008	4314000000	1356.008068	649.9245457	2.020011433	14.668	0.35118525	0.727577525	4176.713	3626.663	86.83055312	1.312855013	0.160514472	0.181933657	91.675	2.194907814	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	187011.843	NaN	0	0	100	0	0	10504000000	12.17713888	84791000000	98.29700904	0	0	1469000000	1.702990958	86260000000	0	0	0	5.926021771	5.458376456	-220.2139096	0	99.97102676	183.2046595	58402.161	16.92	0.028971531	75756000000	12205.67126	9409.651754	2.655148822	110241.021	71.09277083	0.976940949	155066.429	34957.511	22.54357131	24.98402577	0.448049117	0.486435636	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82859.384	NaN	2805000000	2.310086968	67.66454737	30258000000	24.91929108	16175000000	13.32108974	65097000000	53.61131243	7330000000	6.036697852	14259000000	11.74314798	1.21424E+11	31933000000	1675000000	1.379463697	7.49603241	6.904491479	-8.509955902	5.914061807	89.80781036	144.8332586	76361.089	2795.286	3.660615683	1.11214E+11	2800.351652	1922.760639	2.519321771	90193.532	46.8834585	0.48753357	192378.154	92584.416	48.12626282	4.844052739	0.336087364	0.364881582	4759.766	2.474171781	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	797.069	NaN	0	0	26.16077616	1797000000	31.13305613	892000000	15.45391545	1510000000	26.16077616	2461000000	42.63686764	0	0	5772000000	1801000000	4000000	0.069300069	6.263430484	5.769158942	73.40063025	26.56589815	73.46950898	173.3354914	2996.571	1.003	0.033471591	4856000000	1577.090871	973.201147	1.851506605	4125.375	74.35558493	1.185426401	5548.171	1034.094	18.63846662	1.801888352	0.295605836	0.320931807	3.667	0.066093853	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.436800622	447.374	447.374	100	5.149273144	0.254599029	0.276411751	0	0	2
