Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16738.683	NaN	0	0	94.28877578	1066000000	5.711224216	2372000000	12.70827752	16341000000	87.54888829	0	0	1258000000	6.73988749	18665000000	1066000000	0	0	6.136439573	6.655680333	19.35575208	0.441680034	61.63313982	150.2476005	20756.202	7871.827	37.92518015	16293000000	121.3482793	154.5896641	1.623598094	19904.476	59.06420022	0.650563899	33699.73	9974.24	29.59738847	0.250991484	0.264583082	0.243941718	1331.121	3.949945593	0
3.77404	9.24577	16.82695	4.20129	27.7103	4.25775	96861.77	31.5197	2.46421	0.1687796	10650.49	NaN	17373000000	41.19851075	46.8163817	2194000000	5.202874149	6181000000	14.65768693	1539000000	3.649600417	20222000000	47.95465864	830000000	1.96827053	42169000000	2194000000	0	0	3.13656137	3.333447097	43.98620431	28.79446817	70.65123113	299.9897617	19014.048	646.766	3.401516605	30203000000	3838.485459	2416.486666	2.347460362	5507.834	12.33979625	3.173645833	44634.724	11943.419	26.75813342	5.672606662	0.748418438	0.704214074	26120.041	58.51955307	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15269.583	NaN	0	0	100	0	0	543000000	7.46084089	7278000000	100	0	0	0	0	7278000000	0	0	0	2.389254744	2.591423842	-137.3569466	0	100.0000155	385.8882456	6433.173	0	0	6735000000	10489.51049	10019.42623	2.440230816	12592.478	80.21490306	1.788813732	15698.427	3072.946	19.57486569	24.44971265	1.021335553	0.941656389	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3311.308	NaN	5381000000	49.89337042	51.15438108	5268000000	48.84561892	1806000000	16.74547983	0	0	0	0	136000000	1.261010663	10785000000	5268000000	0	0	4.320793412	4.686401519	25.00656783	10.26048452	87.75193275	213.3833381	4415.464	183.566	4.157343373	7865000000	2082.95649	1169.38581	5.196377776	282.359	1.230621704	3.790645874	22944.419	3124.284	13.61674924	6.076570434	1.202644348	1.108820436	19079.401	83.15486655	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3679.303	NaN	0	0	99.87526459	29000000	0.109615966	3407000000	12.87798609	25068000000	94.75355307	0	0	1355000000	5.121711521	26456000000	29000000	0	0	2.334851809	2.532417549	85.42943953	0.009876593	91.59972807	394.8795886	25251.623	1082.433	4.286587836	29604000000	2982.770781	2544.244131	2.074735117	33703.397	64.33121019	3.739052565	52390.429	14987.029	28.60642542	5.278632645	0.888593918	0.819270549	2621.905	5.004549591	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.391531012	359.366	359.366	100	1.355075415	0.251665254	0.23203167	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.143633117	524.381	524.381	100	8.350015924	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7051.317	NaN	0	0	46.05640535	2203000000	52.65296367	452000000	10.80305927	1876000000	44.8374761	0	0	51000000	1.218929254	4184000000	2257000000	54000000	1.290630975	7.978185595	8.653267474	-97.59519718	5.309077846	74.60260659	115.5632832	3568.567	716.09	20.06659816	3741000000	432.6526581	412.7105047	2.338779684	1481.468	17.75043937	0.953674485	8346.092	5911.204	70.82601054	0.965238944	0.293146813	0.270277059	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	167435.338	NaN	9467000000	2.736222066	10.20613432	2.86092E+11	82.68841694	57879000000	16.72861487	12406000000	3.585673492	13836000000	3.998982624	13439000000	3.88423876	3.45988E+11	2.96523E+11	10431000000	3.014844445	6.754739131	7.326297906	14.50385472	14.43786246	57.1303534	136.4945861	195839.634	52452.798	26.78354577	3.24682E+11	1810.939817	1092.311218	1.711532008	28349.577	8.457869286	0.499894811	335185.802	234434.977	69.94179813	1.869525613	0.253382399	0.233614853	48826.105	14.56687745	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.005	4.47761194	0.524217805	1228.445	1023.093	83.28358209	4.569886873	0.29922358	0.275879748	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20265.051	NaN	0	0	100	0	0	340000000	12.5879304	2676000000	99.07441688	0	0	25000000	0.925583117	2701000000	0	0	0	7.012457113	7.605822944	-810.9542137	0	100	131.4782118	2224.596	0	0	2361000000	6911.896014	6512.569346	2.391812716	2852.926	53.61819435	0.830783869	5320.817	1661.151	31.21984838	15.57684617	0.341080548	0.314471259	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	1.02982973	513.38	168.682	32.85714286	0.847128167	0.309450169	0.285308514	264.024	51.42857143	1
NaN	NaN	70.12264	NaN	17.72655	5.32591	3085.508	6.82489	NaN	0.3503871	1119.258	NaN	867000000	96.76339286	100	0	0	117000000	13.05803571	0	0	0	0	29000000	3.236607143	896000000	0	0	0	9.098436804	9.868309821	41.59531701	0.026142986	65.62922671	101.3344755	1916.384	531.497	27.73436848	2252000000	1245.504266	1059.886522	2.34021	0	0	0.705432314	4484.741	1888.505	42.10956664	2.480357037	0.257210118	0.237143953	2596.236	57.89043336	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.256912767	245.689	245.689	100	0.064161329	0.094316204	0.086958156	0	0	0
2.82362	10.5024	13.80782	4.48913	44.68962	9.21841	311149.2	7.84332	6.62568	0.1585547	384070.236	NaN	1.17837E+11	19.60166878	27.54117886	3.50554E+11	58.31312234	49353000000	8.209655365	33835000000	5.62830404	75526000000	12.56341927	13894000000	2.311206039	6.01158E+11	3.60012E+11	9458000000	1.57329687	3.778224162	4.213630333	-54.73001472	20.09104333	75.84348977	237.325043	248219.608	11813.78	4.759406437	5.31887E+11	16959.60079	7914.66131	2.102301423	167992.604	32.19282527	0.687138233	521832.435	226723.276	43.44752468	16.63900373	0.556425805	0.498928775	116287.904	22.28452971	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12152.035	NaN	0	0	1.706151003	35214000000	53.78728864	4386000000	6.699353893	889000000	1.357894576	27234000000	41.59831371	228000000	0.348256427	65469000000	36152000000	938000000	1.432739159	9.47874137	9.795386432	53.02152271	39.77868686	54.51197555	102.0888769	25867.239	1862.736	7.201139635	58285000000	8000.957617	3550.873859	1.576113554	5694.851	13.96833963	0.160562333	40769.706	32661.969	80.11332974	5.596580419	0.16627878	0.160903663	535.382	1.313185825	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3.73297	12.98129	35.52452	6.36044	16.9655	6.56114	84588.84	10.92164	6.9525	0.2500335	8603.595	NaN	5052000000	11.56831765	44.54901422	22265000000	50.98349019	2699000000	6.180302718	12923000000	29.59171991	0	0	1480000000	3.388976666	43671000000	24216000000	1951000000	4.467495592	6.243260362	7.158543294	65.71815225	7.632062751	74.57312727	139.6932251	25096.649	4309.982	17.1735358	42785000000	2710.657906	1590.006545	2.234246373	13377.216	23.85717088	0.705766104	56072.097	31228.172	55.69289124	3.552466357	0.357865321	0.312109082	9387.52	16.74187431	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1171213.405	NaN	1.27137E+12	77.45692525	80.72098604	2.87974E+11	17.5445095	1.16795E+11	7.115611088	4183000000	0.254844824	25127000000	1.530835736	49393000000	3.009215964	1.64139E+12	2.91317E+11	3343000000	0.203668718	3.104920397	3.367646234	0.887465076	2.855431945	80.00617585	296.9433041	1181700.585	203161.225	17.19227591	1.51719E+12	1184.935958	922.915171	3.126208271	72973.3	1.975325308	2.608814477	3694242.143	697393.727	18.8778564	2.885225041	1.006856174	0.928306613	2562305.249	69.3594288	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11027.134	NaN	0	0	3.575757576	3182000000	96.42424242	764000000	23.15151515	0	0	0	0	118000000	3.575757576	3300000000	3182000000	0	0	4.464974517	4.842782647	-69.07536205	4.195814704	15.84379571	206.4928519	6522.023	5215.034	79.96037426	2536000000	154.5579512	397.4883723	0.524015938	0	0	0.312056567	3417.644	2951.935	86.37339056	0.208290242	0.117361462	0.108205545	0	0	1
5.10537	16.7483	23.06071	2.36158	17.65143	8.6173	88385.76	25.59423	0.86108	0.205362	69064.48	NaN	2330000000	5.164350467	23.50555223	33968000000	75.28869384	8737000000	19.36520602	8181000000	18.13285458	0	0	94000000	0.208347186	45117000000	34512000000	544000000	1.205753929	9.745341013	10.56995245	-166.1245569	11.25637708	72.88285753	94.60780494	25951.938	4168.636	16.06290829	35770000000	870.779531	631.7700978	2.14478753	13256.205	23.81579814	0.532120243	55661.393	28745.613	51.6437183	1.355012628	0.220083374	0.20291364	9273.843	16.66117663	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.421922707	91.675	91.675	100	0.154550972	0.15651829	0.144307566	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.407744916	245.689	245.689	100	0.54267129	0.249374113	0.229919272	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1414.206	NaN	0	0	1.621047037	5971000000	79.33829391	715000000	9.500398618	0	0	0	0	122000000	1.621047037	7526000000	7404000000	1433000000	19.04065905	9.640835943	10.45660459	55.41810247	36.2084994	56.5540502	95.63333793	3172.153	265.617	8.373398131	6392000000	1565.440022	776.8797342	1.994095178	0	0	0.381383428	6325.575	5526.169	87.36231884	1.549172132	0.20683841	0.190701978	201.685	3.188405797	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8212.328	NaN	0	0	93.34352507	106000000	0.675202242	2426000000	15.45321358	1223000000	7.790305115	0	0	13431000000	85.55321995	15699000000	1045000000	939000000	5.981272693	NaN	NaN	33.28629766	0.074054776	66.76845543	NaN	12309.807	4081.623	33.1574898	13273000000	1187.694366	1101.505946	2.11950561	1122.102	4.300773015	0.815630148	26090.705	24238.87	92.90231904	2.334648032	NaN	NaN	69.673	0.267041462	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	469.376	469.376	100	10.4035286	NaN	NaN	0	0	3
8.12821	8.82816	34.78476	0.22165	22.52975	8.66776	7846.676	9.67394	7.16577	0.2288461	44.727	NaN	0	0	100	0	0	167000000	4.412153236	0	0	0	0	3785000000	100	3785000000	0	0	0	7.08408651	7.817098834	97.91320536	1.642253777	97.77584932	127.924697	2143.335	12.471	0.581850247	3618000000	3692.31146	2187.357762	3.276345042	0	0	0.709857622	7022.305	6160.56	87.72845953	7.166538759	0.462493652	0.419125447	139.346	1.984334204	3
6.92401	9.38155	12.1477	2.3882	50.99489	4.64577	143589.1	9.45274	4.06513	0.1268242	31449.137	NaN	52085000000	68.53740378	71.15468123	2492000000	3.279163103	4858000000	6.392525824	1605000000	2.111981051	18738000000	24.65688532	384000000	0.505296401	75995000000	2990000000	498000000	0.65530627	4.217567653	4.412401305	26.02851934	11.99034162	86.69813273	226.6339643	42515.219	1540.296	3.622928533	60103000000	5889.648778	4166.176524	2.827064327	17777.616	14.79085944	1.940735659	120193.259	19691.79	16.38343961	11.77804903	0.670306812	0.640708796	81117.707	67.48939805	3
3.60141	12.23771	11.17764	3.79782	56.78099	7.36255	966858.8	2.92211	2.11978	0.1352295	134518.425	NaN	3.06593E+11	52.6833736	62.79293552	23124000000	3.973509934	27457000000	4.7180705	54511000000	9.366891541	1.64842E+11	28.32560649	4322000000	0.742670383	5.81954E+11	44477000000	21353000000	3.669190348	6.672563384	7.453669201	60.35037761	13.74219006	83.26257749	134.1621117	339267.859	9303.663	2.742276568	5.69235E+11	6900.780527	4112.911249	2.449124416	173082.4	20.83048312	0.433858264	830909.197	313502.831	37.73009519	10.07303136	0.367044009	0.328579703	326117.311	39.24824905	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.31866452	102.676	102.676	100	1.481594782	0.193121622	0.178055301	0	0	2
4.19126	12.19927	17.77325	1.64314	44.80269	13.25394	73407.54	2.64776	3.4887	0.1766796	28585.729	NaN	18257000000	46.47084277	74.56410517	32000000	0.08145188	2091000000	5.322371268	9590000000	24.41011021	0	0	1447000000	3.683152188	39287000000	6842000000	6810000000	17.33397816	8.70022307	8.997546168	-50.41316656	2.288458103	87.99345744	111.1414136	19004.805	2021.299	10.63572607	35125000000	6533.752014	3535.165351	2.730838385	10597.63	20.419699	0.32044001	51899.051	23681.486	45.62990179	9.653965239	0.313881422	0.303509238	16120.132	31.06055253	3
