Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
6.61451	51.06686	5.40541	NaN	3.62731	29.23186	296.1513	0.35562	3.69844	0.2106339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	1.173097384	1785.829	1785.829	100	22.23309637	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.44537888	407.037	407.037	100	6.291240977	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	322.696	25.43352601	NaN	1268.782	850.744	67.05202312	0.056451371	NaN	NaN	14.668	1.156069364	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36414.566	NaN	0	0	6.25	900000000	93.75	273000000	28.4375	0	0	0	0	60000000	6.25	960000000	900000000	0	0	3.218461838	3.955930983	-469.3182952	1.210099169	22.63127778	252.7849965	6396.17	4871.233	76.15859178	687000000	56.7529154	528.3861643	1.721655459	1048.762	9.523809524	1.643942402	11012.001	8459.769	76.82317682	0.909698925	0.53493114	0.435208669	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1235.984	NaN	0	0	4.757589488	4204000000	95.24241051	2283000000	51.72179429	0	0	0	0	210000000	4.757589488	4414000000	4204000000	0	0	6.944342106	8.535548806	6.662045019	27.30276249	49.34296328	117.157083	1324.203	315.622	23.8348652	2057000000	654.8657127	421.5727474	1.575682127	51.338	2.460456942	0.738249878	2086.523	1774.828	85.06151142	0.664264643	0.22690157	0.184602322	161.348	7.732864675	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	137030.36	NaN	0	0	100	0	0	2273000000	9.098550957	24206000000	96.89376351	0	0	776000000	3.10623649	24982000000	0	0	0	4.716081902	5.796711429	-396.3874082	0	99.91472722	172.5116063	27605.527	23.541	0.085276401	22709000000	9669.415752	11754.34046	2.558947272	44909.749	63.57454319	0.886589506	70641.088	22082.674	31.26038206	30.07873746	0.542600261	0.441448104	0	0	3
4.4216	12.99269	28.06841	4.35507	27.01652	6.87154	154496.7	14.57128	1.70289	0.2150486	66876.734	NaN	1879000000	2.803849884	49.24270686	26832000000	40.03879728	11863000000	17.70200701	26477000000	39.50906513	7066000000	10.54390808	4644000000	6.929791838	67015000000	26949000000	117000000	0.174587779	5.043803025	6.199525633	-23.99184083	7.692382282	87.06623889	161.302664	53936.399	2644.519	4.903032181	57428000000	1647.618315	1547.443736	2.272073688	53237.506	43.44235315	0.489684701	122547.473	62885.383	51.31512014	3.515906196	0.450468362	0.366491539	3703.67	3.022232862	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	245.189	NaN	0	0	60.02517533	1919000000	34.50818198	2195000000	39.47131811	2913000000	52.38266499	304000000	5.46664269	425000000	7.64251034	5561000000	1919000000	0	0	2.741660901	3.369877244	84.97538168	14.96756878	84.90693449	296.7467144	1631.915	0.931	0.05704954	3379000000	1048.345838	506.3069838	2.13919475	2618.238	75	2.344758272	3490.984	748.068	21.42857143	1.083089242	0.780255045	0.634799013	7.334	0.210084034	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.496629804	322.696	322.696	100	4.701145072	0.386283693	0.314272248	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	186897.52	NaN	1.38523E+11	80.16006203	90.37428823	15885000000	9.192282765	10613000000	6.141498079	14913000000	8.629808805	0	0	2738000000	1.584417388	1.72808E+11	16634000000	749000000	0.433429008	4.081306251	4.956628067	-101.9290389	1.564338768	93.82220862	201.750058	92556.039	4270.03	4.613453694	1.62549E+11	8994.521912	5121.516102	3.321597913	38345.819	12.47286433	0.913257409	307433.946	86819.892	28.24017749	17.0116172	0.813856572	0.670132572	178670.908	58.11684439	3
5.7171	8.0103	13.03189	5.39849	46.8866	7.1147	91743.32	8.05398	5.78695	0.1473289	8737.636	NaN	5173000000	9.374943366	29.36443212	37067000000	67.17591837	3328000000	6.031280016	8913000000	16.15288425	0	0	2117000000	3.836604505	55179000000	38904000000	1837000000	3.329165081	7.010976071	8.165427032	67.27043824	12.0933839	78.03022235	122.4675692	26696.465	2848.859	10.67129674	50791000000	6390.189171	3358.773435	2.270819152	14356.305	23.68134527	0.368600066	60622.844	30967.815	51.08274861	7.627167042	0.323894866	0.278101702	13380.883	22.07234454	3
7.19681	16.40965	13.59578	5.3379	26.50464	1.9506	41340.94	27.78125	1.22338	0.1528423	14725.108	NaN	0	0	90.87068763	1556000000	9.129312368	2776000000	16.28725651	3167000000	18.58131894	0	0	12321000000	72.28936869	17044000000	1556000000	0	0	0.908038183	1.116103456	-15.36058163	1.048351672	98.64819543	895.9742883	12764.419	4.418	0.034611838	14667000000	1908.523097	1660.952375	2.631224578	13318.544	39.65498417	8.96063662	33586.053	20153.832	60.00655093	4.370338712	2.897702573	2.357509569	14.668	0.04367289	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.371814901	333.697	315.362	94.50549451	0.054823501	0.12067085	0.098175253	18.335	5.494505495	0
5.57319	15.11331	14.34212	7.50804	37.77238	7.76667	107830.3	9.96047	1.96382	0.1688132	11934.801	NaN	19277000000	26.2215028	41.85619457	338000000	0.459763861	3673000000	4.996191305	10181000000	13.848686	41356000000	56.25442081	1313000000	1.786005767	73516000000	668000000	330000000	0.448881876	4.242184332	5.034952334	77.80239735	20.1077049	77.56067286	198.6116121	53766.171	903.429	1.680292614	74807000000	7379.737079	5304.051836	2.101258113	24301.209	21.50994839	0.558941995	112976.603	52254.75	46.25271836	11.14518195	0.495324566	0.417334261	32320.938	28.60852348	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1851.796	NaN	0	0	100	0	0	42000000	NaN	0	0	0	0	33000000	100	33000000	0	0	0	2.891072152	3.553524161	-0.258035874	0	3.780880657	281.4107784	1847.03	1755.18	95.0271517	247000000	43.70798747	326.8419599	0.718696502	0	0	0.763783219	1327.454	1037.761	78.17679558	0.234900173	0.248591686	0.202248942	0	0	0
3.00849	3.48258	8.47596	1.01841	6.09855	2.39877	250767.6	74.95436	0.56288	0.1463015	12776.677	NaN	0	0	96.55746807	372000000	3.442531927	1796000000	16.62039608	9512000000	88.0251712	0	0	922000000	8.532296872	10806000000	372000000	0	0	4.989697467	6.133022482	19.62776973	0.201247037	54.39981934	163.0517421	15896.88	7217.014	45.39893363	9010000000	76.68936717	135.3076212	1.435254842	13039.852	57.15204114	0.624105984	22816.074	8419.432	36.9013179	0.194200919	0.28764366	0.234020802	1221.111	5.351976856	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10298.072	NaN	17561000000	42.02302041	53.15752949	2314000000	5.537342363	6230000000	14.90822944	3210000000	7.681447271	17261000000	41.30512814	1443000000	3.453061811	41789000000	2314000000	0	0	2.017218236	2.48873345	55.42327786	20.35869769	78.78316096	401.8108087	23101.905	212.007	0.91770354	35399000000	4211.125131	2748.241835	2.58875201	9446.192	15.79495984	4.6877649	59805.103	19574.446	32.73039426	7.114516575	1.283327686	1.040188539	29750.371	49.74553927	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13645.589	NaN	0	0	100	0	0	62000000	1.344319167	4612000000	100	0	0	0	0	4612000000	0	0	0	2.02288331	2.486401009	-176.789097	0	99.99997972	402.187739	4929.959	0	0	4550000000	8138.530307	8818.158403	3.249747716	13054.52	81.48317693	2.48285374	16021.123	2863.927	17.87594415	28.65679013	1.606492921	1.307008686	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	816.863	NaN	722000000	16.40536242	17.22335833	3643000000	82.77664167	843000000	19.15473756	0	0	0	0	36000000	0.81799591	4401000000	3643000000	0	0	2.944581972	3.619295069	46.68650322	20.44775184	68.77615541	276.2968979	1532.188	155.22	10.1306106	3673000000	1102.308516	459.8268118	2.311936916	282.359	7.971014493	2.183755346	3542.322	1771.161	50	1.063090581	0.78514945	0.638780998	1378.792	38.92339545	2
