Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
6.9225	45.89917	4.8909	NaN	4.74041	34.08578	293.3769	0.22573	3.23552	0.2207501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	1.288897187	1763.827	1763.827	100	22.97786665	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	337.364	25.55555556	NaN	1320.12	887.414	67.22222222	0.060727373	NaN	NaN	14.668	1.111111111	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32947.805	NaN	0	0	6.282722513	895000000	93.71727749	271000000	28.37696335	0	0	0	0	60000000	6.282722513	955000000	895000000	0	0	2.865449644	3.60396886	-418.0931925	1.210327457	24.43968302	277.4718758	6359.436	4728.24	74.34998953	684000000	58.24766498	541.5530667	0.611797493	971.755	24.97643732	0.64123279	3890.687	1298.118	33.36475024	0.331320808	0.213508373	0.169756598	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1277.909	NaN	0	0	3.406762295	3771000000	96.5932377	1843000000	47.2079918	0	0	0	0	133000000	3.406762295	3904000000	3771000000	0	0	5.62546328	7.075327438	9.36616337	23.00093123	54.6754574	141.336215	1409.969	330.666	23.45200497	1876000000	590.0406424	443.4642934	1.368003126	99.009	5.133079848	0.773226574	1928.842	1609.813	83.46007605	0.60666054	0.243180527	0.193348384	168.682	8.745247148	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	133565.217	NaN	0	0	100	0	0	2136000000	8.998988878	22855000000	96.28833839	0	0	881000000	3.711661611	23736000000	0	0	0	4.589988662	5.77297746	-414.0799007	0	99.90939292	173.2208391	25981.412	23.541	0.090607085	21600000000	9673.172174	11635.30887	2.814742363	41301.421	56.47595648	0.979223253	73130.981	28587.932	39.09141052	32.75039678	0.613235145	0.487572034	0	0	3
4.6413	12.94184	27.68735	4.33734	27.06727	6.80296	161363.7	14.81409	1.70784	0.2132508	62400.778	NaN	2312000000	3.681059738	43.13463253	27361000000	43.56292192	11560000000	18.40529869	20223000000	32.19812763	8235000000	13.11138708	4557000000	7.255445166	62808000000	27481000000	120000000	0.191058464	5.120971668	6.440811991	-16.7762266	8.41964249	87.04071397	155.2599271	53436.2	2340.503	4.379995209	52546000000	1526.596823	1552.459429	2.308370468	42713.216	34.62750461	0.478869824	123350.546	67260.114	54.52761758	3.583651498	0.450768061	0.358397431	3564.324	2.889589155	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	303.135	NaN	0	0	37.8932485	3514000000	62.1067515	2241000000	39.60763521	1508000000	26.65252739	0	0	636000000	11.2407211	5658000000	3514000000	0	0	2.995255859	3.767230343	77.80146357	22.13035942	77.70062604	265.4470019	1365.563	0.931	0.068177008	3433000000	1043.293806	414.9966267	2.172439499	1617.147	54.51174289	2.130037987	2966.603	1199.109	40.42027194	0.901555064	0.725293465	0.576667552	95.342	3.213844252	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.459663055	311.695	311.695	100	4.659466328	0.365848351	0.290879324	0	0	2
