Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	2273.54	2273.54	100	22.1353117	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.316760181	546.383	546.383	100	6.840561384	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.667	0.526315789	NaN	696.73	579.386	83.15789474	0.022656662	0.027133821	0.028009154	88.008	12.63157895	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79992.848	NaN	0	0	19.38898972	2665000000	80.61101028	390000000	11.79673321	0	0	0	0	641000000	19.38898972	3306000000	2665000000	0	0	6.973695004	6.755755578	-709.1883459	2.31843073	30.81269196	148.0219331	9885.566	6610.366	66.86886719	2916000000	171.4248829	581.1495179	2.252377254	1305.452	5.862977602	1.259378468	22266.024	7763.039	34.86495389	1.308967955	0.322981899	0.333401235	0	0	2
NaN	NaN	39.80834	NaN	NaN	NaN	3588.305	60.19166	NaN	0.2510006	1191.732	NaN	0	0	1.825677267	5001000000	98.17432273	2658000000	52.17903416	0	0	0	0	93000000	1.825677267	5094000000	5001000000	0	0	10.01267161	9.379484896	44.46744324	20.14803314	66.68751159	106.6156629	2146.006	229.964	10.71590667	3047000000	965.2769572	679.8457965	1.971904086	33.003	0.779896014	0.840761901	4231.718	3865.018	91.33448873	1.340590704	0.196940853	0.210235861	73.34	1.733102253	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	185135.186	NaN	0	0	100	0	0	4880000000	7.308890486	65410000000	97.96609154	0	0	1358000000	2.033908459	66768000000	0	0	0	6.784295954	6.572275559	-306.9354694	0	99.96280688	152.154302	45494.974	16.92	0.037190921	61888000000	13272.91663	9757.158041	2.698162329	82628.511	67.31292009	0.824508696	122752.825	32009.243	26.07617625	26.32639626	0.39770705	0.410537006	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86192.461	NaN	2098000000	1.824506479	59.0416558	37950000000	33.00286981	17379000000	15.11348813	57755000000	50.22610662	7691000000	6.688407688	8039000000	6.991042699	1.1499E+11	39407000000	1457000000	1.267066701	6.428662455	6.227756191	-18.09794947	7.226309822	88.68091632	160.5714754	72983.876	2784.277	3.814920709	1.00176E+11	2567.045538	1870.237714	2.405028324	78085.098	44.48576263	0.515989871	175528.289	89834.166	51.17930934	4.497974674	0.37411022	0.386178946	3157.287	1.798733992	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	845.953	NaN	0	0	24.84430231	1825000000	30.71873422	779000000	13.11227066	1476000000	24.84430231	2640000000	44.43696347	0	0	5941000000	1825000000	0	0	5.763897098	5.583765844	66.77519658	33.18541059	67.82560644	179.0906044	2546.149	1.003	0.039392824	4851000000	1580.210591	829.4066409	1.719615781	3142.619	71.77554439	1.137538378	4378.398	920.417	21.02177554	1.426260748	0.298342554	0.30796703	3.667	0.083752094	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.73282198	12.33490038	NaN	NaN	0	81.07078043	143	NaN	NaN	NaN	NaN	1683.303513	2.974629371	0	0	0.381086849	425.372	425.372	100	5.007204068	0.233619018	0.241155525	0	0	2
