Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	136730.36	NaN	1.06103E+11	76.72277901	89.13257264	14298000000	10.33884333	9999000000	7.230248601	14718000000	10.64254415	0	0	2444000000	1.767249483	1.38294E+11	15029000000	731000000	0.528584031	3.132373473	4.79341101	-73.35978247	1.662133413	93.66982472	208.6197069	78870.865	3681.723	4.668039332	1.2896E+11	7800.534714	4770.742248	3.311050348	29710.034	11.37681668	0.941355344	261145.405	77271.024	29.58927192	15.79616778	1.057042009	0.690750353	150625.692	57.67885979	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9189.82	NaN	3983000000	8.27223826	23.35250992	35806000000	74.364992	2824000000	5.865127002	5713000000	11.86525161	0	0	1548000000	3.215020042	48149000000	36853000000	1047000000	2.17449999	5.265189306	7.411992547	62.19366602	12.66810984	74.69315383	134.9164875	24307.62	3305.112	13.59702019	43364000000	5716.834247	3204.562182	2.194381104	9237.173	17.31747559	0.39239986	53340.182	27429.16	51.42307163	7.032030698	0.416771549	0.296058191	14297.633	26.80461983	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.264184763	256.69	238.355	92.85714286	0.048239953	0.104021796	0.069756231	18.335	7.142857143	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13436.521	NaN	16212000000	25.11891666	31.7286686	359000000	0.556235571	3249000000	5.034009389	2549000000	3.949427496	43102000000	66.7823554	1717000000	2.660324445	64541000000	547000000	188000000	0.291287709	3.435047137	4.961552898	71.55905115	23.84282731	76.08675254	201.5498011	47243.575	216.019	0.457245244	59975000000	6057.062732	4771.276323	2.124199725	14913.689	14.86096393	0.57340361	100354.789	49075.461	48.90196222	10.13514385	0.618390269	0.428132032	33153.347	33.03613841	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1727.287	NaN	0	0	100	0	0	44000000	NaN	0	0	0	0	20000000	100	20000000	0	0	0	2.201512873	3.282937192	-6.641217792	0	7.277810088	304.6052792	1619.718	1485.24	91.69744363	169000000	37.60367154	360.3984832	0.346388075	0	0	0.398459524	561.051	462.042	82.35294118	0.124837737	0.157340926	0.105511636	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9823.543	NaN	0	0	89.68047699	675000000	10.31952301	2367000000	36.18712735	5075000000	77.58752484	0	0	791000000	12.09295215	6541000000	675000000	0	0	4.209500519	6.277285943	14.76325834	0.503687199	44.17556254	159.3045162	11525.01	6375.721	55.32074159	4174000000	41.714003	115.1783186	1.175348047	7003.97	51.70546833	0.499342419	13545.898	6006.546	44.3421765	0.135374612	0.279213185	0.187238252	381.368	2.815376286	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10500.489	NaN	16469000000	36.58070678	58.62819573	2596000000	5.766197996	4794000000	10.6483641	8700000000	19.32431532	16030000000	35.60560627	1226000000	2.72317363	45021000000	2596000000	0	0	1.592439271	2.383578071	66.48414249	14.04654714	84.21011574	419.5373385	31329.913	189.631	0.60527139	44373000000	4940.518487	3488.292754	2.788121595	12273.449	14.0506276	5.271522782	87351.607	34315.786	39.28466479	9.725784356	1.750849559	1.169721113	38001.121	43.50363125	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13160.143	NaN	0	0	100	0	0	208000000	6.578115117	3162000000	100	0	0	0	0	3162000000	0	0	0	1.385155165	2.065569301	-222.7753819	0	100	484.1280316	4077.183	0	0	2954000000	6391.393904	8821.558081	2.983294839	9603.873	78.95688875	2.743652278	12163.439	2478.892	20.37986132	26.31730869	2.153762202	1.444296658	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.666178199	249.356	249.356	100	1.386852058	0.588725516	0.394794882	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.246261538	649.059	649.059	100	11.05722317	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4632.118	NaN	0	0	38.4180791	1163000000	59.73292244	330000000	16.94915254	630000000	32.35747304	0	0	118000000	6.060606061	1947000000	1199000000	36000000	1.848998459	5.48037451	8.17243702	-100.8499483	4.336808805	64.00658556	122.3625214	2306.258	730.083	31.65660564	1617000000	254.1066431	362.4214462	1.868275362	594.054	13.78723404	0.806640982	4308.725	2951.935	68.5106383	0.677103059	0.340902863	0.228606884	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104727.038	NaN	4597000000	2.138666741	5.414823189	1.99093E+11	92.6242283	28992000000	13.48797611	0	0	608000000	0.282860426	7042000000	3.276156448	2.14947E+11	2.027E+11	3607000000	1.678088087	5.11084929	7.621294348	26.52681292	12.12341594	49.98998721	131.211308	142537.764	52459.611	36.80400866	2.03898E+11	1411.348155	986.6227732	1.468829678	6846.289	3.270045889	0.412402112	209363.698	147772.766	70.58184748	1.44918081	0.287394442	0.192727063	39808.952	19.01425719	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.338	5.426356589	0.43033809	946.086	803.073	84.88372093	3.672394719	0.337721871	0.226473735	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15146.276	NaN	0	0	100	0	0	49000000	4.47080292	1089000000	99.36131387	0	0	7000000	0.638686131	1096000000	0	0	0	6.238735763	9.303319511	-1009.101334	0	99.73067474	107.4885151	1365.635	3.678	0.269325259	1047000000	4393.529301	5730.618325	4.186223259	4066.703	71.13534317	1.188752781	5716.853	1602.479	28.03078897	23.98964772	0.671005059	0.449970922	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.490550181	110.01	62.339	56.66666667	0.203376482	0.202662825	0.135904159	47.671	43.33333333	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	868.258	NaN	683000000	84.52970297	100	0	0	0	0	0	0	0	0	125000000	15.47029703	808000000	0	0	0	4.694842407	7.001036848	23.60158981	0.042059434	56.20645023	142.8359858	1136.487	492.501	43.33538351	863000000	663.2614634	873.4507888	1.422934886	0	0	0.604596959	1617.147	0	0	1.242863599	0.303084697	0.203246307	1617.147	100	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.282998388	231.021	231.021	100	0.082279234	0.142840033	0.095787446	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	272776.353	NaN	91773000000	18.14269334	22.34837103	3.07435E+11	60.7771232	39013000000	7.712517792	9432000000	1.864621224	82867000000	16.38205757	11842000000	2.341056461	5.0584E+11	3.09922E+11	2487000000	0.491657441	2.314299965	3.44696874	-29.11916947	22.88459224	74.02285343	290.1099707	211259.377	8927.896	4.226035373	4.39101E+11	16326.49191	7854.96847	2.055963092	127307.239	29.31040305	0.821454534	434341.482	189345.545	43.59370515	16.14952526	0.888373643	0.596455392	106493.347	24.51834591	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9859.815	NaN	31000000	0.051945441	0.975233754	35791000000	59.97352458	3571000000	5.983779617	263000000	0.440698415	22792000000	38.19162841	288000000	0.482589899	59678000000	36304000000	513000000	0.859613258	6.294211955	9.150930075	56.48926472	39.88226463	60.1091478	109.2785096	22660.649	829.352	3.659877526	47498000000	7203.885833	3436.875833	1.796551988	3208.625	7.881462799	0.195908055	40711.034	33641.058	82.63375968	6.174526108	0.285429217	0.196324524	1386.126	3.404791929	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7248.873	NaN	3017000000	17.83624002	23.82500739	12558000000	74.24179722	2506000000	14.81525273	257000000	1.519361513	0	0	756000000	4.469405853	16915000000	12885000000	327000000	1.933195389	4.041042887	6.82121127	38.03212606	9.232408988	69.30602801	146.6015287	11697.792	2510.528	21.46155445	14409000000	1131.590134	918.6693053	2.301868677	2203.867	8.184665668	0.763085907	26926.781	16314.483	60.5883154	2.114656099	0.569622432	0.337457467	7194.654	26.71932453	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	817105.857	NaN	3.77138E+11	69.17297922	79.98019112	1.0915E+11	20.01980888	52840000000	9.691678436	2034000000	0.373067258	0	0	56888000000	10.43414464	5.4521E+11	1.0915E+11	0	0	0.976348256	1.455948789	-2.885152482	1.18194311	74.25605694	686.8373446	794192.201	194943.067	24.54608176	4.9384E+11	448.2811833	720.9246308	2.983536882	27333.818	1.153568184	5.758867186	2369501.723	343410.883	14.49295772	2.150905225	3.05581217	2.04920455	1894247.522	79.94286324	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12020.082	NaN	0	0	1.944338544	2572000000	98.05566146	300000000	11.43728555	0	0	0	0	51000000	1.944338544	2623000000	2572000000	0	0	3.880386417	5.786504836	-152.8632465	4.653156877	19.15131511	172.8158929	4753.59	3622.023	76.19552801	2323000000	202.1094906	413.5797045	0.465164434	0	0	0.231832324	2211.201	1917.841	86.73300166	0.192382569	0.119875802	0.080387807	3.667	0.165837479	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40169.913	NaN	3228000000	9.77826245	25.21204411	24377000000	73.84284503	7571000000	22.93408458	4758000000	14.41294075	0	0	337000000	1.020840906	33012000000	24689000000	312000000	0.945110869	5.340169164	7.963360185	-73.29867209	9.044260283	67.4781753	125.5751312	23179.585	5427.9	23.4167264	25605000000	802.3313201	726.3310694	2.262570016	7539.352	14.3756118	0.745082231	52445.434	28301.906	53.96448049	1.643374899	0.423688828	0.284122527	12559.475	23.94769962	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.35057222	62.339	62.339	100	0.149466405	0.1788031	0.119904008	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.278713941	73.34	73.34	100	0.216433481	0.234361818	0.157161264	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1008.755	NaN	0	0	4.290635766	3046000000	95.39617914	0	0	0	0	0	0	137000000	4.290635766	3193000000	3056000000	10000000	0.313185092	6.486195809	9.672336562	44.39271913	14.4402366	43.49198212	103.3876348	1814.07	746.799	41.16704427	3383000000	1159.925748	621.9883246	1.621179999	0	0	0.335201889	2940.934	2662.242	90.52369077	1.008355031	0.249943117	0.167609966	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8086.953	NaN	0	0	90.44147985	73000000	0.501994224	2612000000	17.96176592	29000000	0.199422363	0	0	13123000000	90.24205749	14542000000	1390000000	1317000000	9.056525925	NaN	NaN	56.42682477	0.033826386	62.06010342	NaN	18559.476	7035.169	37.90607558	11930000000	1150.82236	1790.331935	1.920092248	40.337	0.113192015	0.986634743	35635.906	33512.713	94.04198395	3.437602469	NaN	NaN	304.361	0.854085203	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	227.354	227.354	100	9.684941427	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.018	NaN	0	0	100	0	0	107000000	6.496660595	0	0	0	0	1647000000	100	1647000000	0	0	0	4.737568685	7.481690571	99.5024201	0	99.5024201	133.6596309	1209.454	6.018	0.4975799	1540000000	2090.882801	1642.095173	3.413971925	0	0	0.772836141	4129.042	3454.314	83.6589698	5.606066819	0.720616872	0.456310227	242.022	5.861456483	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44072.706	NaN	45413000000	70.58942394	78.37069046	2099000000	3.262660491	4512000000	7.013398825	600000000	0.932632822	11816000000	18.36664905	4406000000	6.848633693	64334000000	2099000000	0	0	NaN	NaN	12.66252255	6.459911171	93.82199698	NaN	50462.536	0	0	57005000000	5504.923287	4873.123227	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202316.314	NaN	3.20752E+11	58.62670875	66.83988017	20065000000	3.667459318	21840000000	3.991891926	33141000000	6.057476664	1.5682E+11	28.66339249	11794000000	2.155694752	5.47109E+11	22441000000	2376000000	0.434282748	3.456346592	5.19670486	44.07321783	11.80758368	86.91034031	192.4296313	361752.109	4479.006	1.238142332	5.29532E+11	6776.307912	4629.264479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.204163631	55.005	55.005	100	0.76672707	0.170114339	0.11407739	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8307.663	NaN	25568000000	91.08656929	98.55005344	33000000	0.117563235	2233000000	7.955112219	640000000	2.28001425	0	0	1455000000	5.183469897	28070000000	405000000	372000000	1.325258283	4.615311129	6.85130572	55.53051443	0.157410593	91.83126432	145.9575796	18681.716	1131.411	6.056247724	30049000000	5858.057563	3642.003651	2.936471146	3171.955	5.782085561	0.45250899	54858.32	24836.591	45.27406417	10.69463864	0.636245545	0.428600221	25988.029	47.37299465	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1175.976	NaN	243000000	6.675824176	53.87362637	1650000000	45.32967033	1023000000	28.1043956	0	0	0	0	1718000000	47.1978022	3640000000	1679000000	29000000	0.796703297	4.617077936	6.885073015	71.02286924	3.496546575	71.02286924	145.2417422	4058.29	1034.076	25.48058419	2617000000	378.8816	587.5473475	2.423408381	0	0	0.72906904	9834.894	8833.803	89.82102908	1.423867166	0.524879245	0.351980055	256.69	2.609992543	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90974.24	NaN	0	0	98.68967492	183000000	1.310325075	2135000000	15.28712588	12676000000	90.76328226	0	0	1107000000	7.926392668	13966000000	183000000	0	0	4.791223371	7.144761946	-335.2867773	0.075302012	99.87788423	139.9626758	20899.84	14.256	0.068211049	11779000000	490.0721387	869.5499861	4.016711659	39005.879	46.46398462	1.90531385	83948.631	27308.149	32.5295942	3.492731567	0.838347818	0.562189712	2977.604	3.546935745	2
