Water pollution, clay and glass industry (% of total BOD emissions)	Water pollution, chemical industry (% of total BOD emissions)	Water pollution, food industry (% of total BOD emissions)	Water pollution, metal industry (% of total BOD emissions)	Water pollution, other industry (% of total BOD emissions)	Water pollution, paper and pulp industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day)	Water pollution, textile industry (% of total BOD emissions)	Water pollution, wood industry (% of total BOD emissions)	Organic water pollutant (BOD) emissions (kg per day per worker)	Energy production (kt of oil equivalent)	Access to electricity (% of population)	Electricity production from coal sources (kWh)	Electricity production from coal sources (% of total)	Electricity production from oil, gas and coal sources (% of total)	Electricity production from hydroelectric sources (kWh)	Electricity production from hydroelectric sources (% of total)	Electric power transmission and distribution losses (kWh)	Electric power transmission and distribution losses (% of output)	Electricity production from natural gas sources (kWh)	Electricity production from natural gas sources (% of total)	Electricity production from nuclear sources (kWh)	Electricity production from nuclear sources (% of total)	Electricity production from oil sources (kWh)	Electricity production from oil sources (% of total)	Electricity production (kWh)	Electricity production from renewable sources (kWh)	Electricity production from renewable sources, excluding hydroelectric (kWh)	Electricity production from renewable sources, excluding hydroelectric (% of total)	GDP per unit of energy use (PPP $ per kg of oil equivalent)	GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent)	Energy imports, net (% of energy use)	Alternative and nuclear energy (% of total energy use)	Fossil fuel energy consumption (% of total)	Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)	Energy use (kt of oil equivalent)	Combustible renewables and waste (metric tons of oil equivalent)	Combustible renewables and waste (% of total energy)	Electric power consumption (kWh)	Electric power consumption (kWh per capita)	Energy use (kg of oil equivalent per capita)	CO2 intensity (kg per kg of oil equivalent energy use)	CO2 emissions from gaseous fuel consumption (kt)	CO2 emissions from gaseous fuel consumption (% of total)	CO2 emissions (kg per 2000 US$ of GDP)	CO2 emissions (kt)	CO2 emissions from liquid fuel consumption (kt)	CO2 emissions from liquid fuel consumption (% of total)	CO2 emissions (metric tons per capita)	CO2 emissions (kg per PPP $ of GDP)	CO2 emissions (kg per 2005 PPP $ of GDP)	CO2 emissions from solid fuel consumption (kt)	CO2 emissions from solid fuel consumption (% of total)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	298607.28	NaN	1.97635E+11	78.79680722	92.41356213	14279000000	5.693017989	16111000000	6.423433912	32044000000	12.77589946	0	0	2109000000	0.840855448	2.50816E+11	19028000000	4749000000	1.893419878	6.120122717	5.701524728	-138.9911139	1.285971348	94.42927456	175.3916799	124944.93	5353.583	4.284754091	2.34943E+11	11149.27038	5929.288409	3.047857028	59082.704	15.51483404	0.728510902	380814.283	100197.108	26.31127888	18.07162335	0.498005868	0.534568764	216646.36	56.89029264	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10880.39	NaN	7647000000	12.29440988	30.28022959	36689000000	58.98647888	3472000000	5.582083313	9902000000	15.91987009	0	0	1285000000	2.065949613	62199000000	42922000000	6233000000	10.02106143	9.498585637	8.93997536	67.29912048	10.43141403	72.64777074	111.8571316	33272.469	5056.826	15.1982289	67905000000	8180.548642	4008.350653	2.06800367	15984.453	23.23065444	0.306596184	68807.588	35606.57	51.74802814	8.289283861	0.217717011	0.231320959	14620.329	21.24813473	3
8.3806	18.49811	19.56045	8.80807	28.6057	2.96608	20046.24	11.71373	1.46726	0.1807808	52118.813	NaN	0	0	89.18745708	2362000000	10.81254292	3432000000	15.71068894	15599000000	71.40764477	0	0	3884000000	17.77981231	21845000000	2362000000	0	0	5.540415509	5.216049335	-328.3865045	1.669627576	98.08935432	191.7159781	12166.306	4.418	0.036313405	18175000000	2117.977463	1417.769569	3.471596555	17623.602	41.7259941	2.529722945	42236.506	12119.435	28.69421775	4.921923951	0.626594982	0.665560529	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.17846956	183.35	172.349	94	0.02378765	0.044364822	0.047123701	11.001	6	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14368.96	NaN	8327000000	9.513744487	39.44656445	389000000	0.444439367	4064000000	4.643191737	25386000000	29.00395311	48227000000	55.1001988	813000000	0.928866851	87526000000	3486000000	3097000000	3.538377168	6.643673985	6.25310498	74.80241038	22.18677353	73.06149041	159.920552	57025.137	2063.239	3.618121952	91535000000	8614.491281	5366.718146	1.797967097	34191.108	33.34763948	0.385095746	102529.32	48529.078	47.33190272	9.649182642	0.270628436	0.287531891	15720.429	15.33261803	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1884.586	NaN	0	0	100	0	0	125000000	NaN	0	0	0	0	217000000	100	217000000	0	0	0	3.714022003	3.496582877	41.23985268	0	39.68730864	285.9935071	3207.252	1884.586	58.76014732	671000000	82.71112013	395.3433763	1.209660482	0	0	1.306482271	3879.686	3105.949	80.05671078	0.478231259	0.325700947	0.345955044	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22132.222	NaN	275000000	0.878987407	95.55072556	1392000000	4.449274436	1602000000	5.120501183	27976000000	89.42018794	0	0	1643000000	5.251550214	31286000000	1392000000	0	0	7.449851708	7.013696714	16.45572439	0.451886499	67.19768011	142.5781639	26491.608	8570.15	32.35043339	29684000000	206.200742	184.024701	1.771514436	28569.597	60.87669948	0.673599251	46930.266	15082.371	32.13783404	0.326002414	0.237791906	0.252579276	737.067	1.5705579	0
4.81875	8.0202	17.69326	3.67103	31.74229	4.29914	102086.1	26.79296	2.96236	0.1658163	9972.111	NaN	22463000000	52.31618418	59.07958171	2874000000	6.693527727	4692000000	10.92763817	2336000000	5.440529147	14643000000	34.1034539	568000000	1.322868389	42937000000	2921000000	47000000	0.109462701	4.711933277	4.282218989	50.39383287	20.49650087	77.70497722	233.5237882	20102.563	746.399	3.712954413	34130000000	4455.750856	2624.43634	2.627134361	6893.96	13.05374254	2.764821962	52812.134	13124.193	24.85071518	6.894746888	0.557549143	0.613498368	30593.781	57.92945424	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17017.255	NaN	0	0	100	0	0	158000000	1.448478181	10655000000	97.68060139	0	0	253000000	2.319398607	10908000000	0	0	0	2.853478199	2.686420006	-94.38780866	0	99.98724053	372.2426121	8754.281	0	0	10763000000	11626.46249	9456.593856	2.453803573	16684.85	77.67156026	1.735156073	21481.286	4594.751	21.38955275	23.2046238	0.859934228	0.913410252	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3947.139	NaN	7627000000	64.7233537	66.04718262	4001000000	33.95281738	2218000000	18.8221317	0	0	0	0	156000000	1.323828921	11784000000	4001000000	0	0	5.349969006	4.866460733	29.38588637	6.155680837	91.48331109	205.4881473	5589.731	183.661	3.285685841	8965000000	2372.299376	1479.142818	5.185872987	770.07	2.65654649	3.643012362	28987.635	3538.655	12.20746363	7.670646784	0.969327669	1.065635432	24044.519	82.94750158	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4010.158	NaN	0	0	99.58528386	35000000	0.109962613	3724000000	11.70002199	31523000000	99.03861259	0	0	174000000	0.546671275	31829000000	50000000	15000000	0.047126834	3.777408051	3.55625796	85.70748698	0.011034383	91.50588075	281.1944497	28057.753	1462.363	5.211974744	32449000000	3344.56813	2891.955576	2.147575538	39742.946	65.95666991	2.756064772	60256.144	16666.515	27.65944499	6.210693053	0.568531519	0.603886322	1939.843	3.21932814	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.54999762	10.8737977	NaN	NaN	0	91.96419024	178	NaN	NaN	NaN	NaN	571.4285714	2.389730337	0	0	0.370839981	425.372	425.372	100	1.365560193	0.206903102	0.219769615	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.120331207	517.047	517.047	100	8.078859375	NaN	NaN	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15512.347	NaN	0	0	58.47575863	2319000000	40.44297175	620000000	10.8126962	3252000000	56.71433554	0	0	101000000	1.76142309	5734000000	2381000000	62000000	1.08126962	7.420658548	6.986212682	-186.6475351	3.685274995	81.70469423	143.139072	5411.645	790.643	14.61003078	5114000000	540.3922039	571.8441079	2.41230162	3843.016	29.43820225	1.218374454	13054.52	8195.745	62.78089888	1.379460468	0.325079183	0.345294615	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	216357.092	NaN	10882000000	2.441207548	9.076796414	3.74015E+11	83.90445147	71796000000	16.10631659	15696000000	3.521153618	12350000000	2.770530529	13883000000	3.114435249	4.45763E+11	3.9238E+11	18365000000	4.11990228	7.876254222	7.415135297	8.086401253	15.10788062	52.65704158	134.859306	235391.819	72390.22	30.75307388	4.12799E+11	2174.937817	1240.222406	1.56491626	40579.022	11.01587776	0.451596119	368368.485	245446.978	66.63082972	1.940844209	0.198687881	0.211043521	55346.031	15.0246379	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.37588445	12.59278714	NaN	NaN	0	79.41053784	401	NaN	NaN	NaN	NaN	1476.338092	3.365226933	51.338	3.804347826	0.507790346	1349.456	1151.438	85.32608696	4.96821271	0.251589115	0.267234481	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20746.827	NaN	0	0	100	0	0	165000000	4.860088365	3362000000	99.02798233	0	0	33000000	0.972017673	3395000000	0	0	0	5.875834551	5.531831116	-524.8344161	0	100	180.7719685	3320.372	0	0	3230000000	8555.996747	8795.38453	2.87915601	5889.202	61.60337553	1.375002163	9559.869	3047.277	31.87571922	25.32328423	0.489999503	0.520470699	0	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.58551334	11.84868868	NaN	NaN	0	84.3975251	244	NaN	NaN	NaN	NaN	354.3519208	2.374532787	0	0	0.723366806	579.386	223.687	38.60759494	0.841420254	0.188671906	0.20040469	264.024	45.56962025	1
NaN	NaN	43.78295	NaN	49.9754	2.35468	3245.6	3.88698	NaN	0.2281296	979.211	NaN	653000000	99.08952959	100	0	0	314000000	47.64795144	0	0	0	0	6000000	0.91047041	659000000	0	0	0	12.37620266	11.65163219	52.17339489	0.006984403	66.13101666	85.82488565	2047.419	468.836	22.89887903	2955000000	1533.042116	1062.192743	2.265659838	0	0	0.578430566	4638.755	2284.541	49.24901186	2.406567438	0.183065832	0.194449997	2354.214	50.75098814	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.257211607	253.023	253.023	100	0.060809096	0.081962378	0.087059305	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	416352.836	NaN	1.15725E+11	18.02595363	25.89911697	3.70694E+11	57.7413079	56416000000	8.787662132	40700000000	6.339652737	93492000000	14.56282097	9845000000	1.533510594	6.41991E+11	3.82174E+11	11480000000	1.788187062	4.642909691	4.373474752	-53.07361658	20.77579063	75.71991105	228.6511428	271995.165	12193.308	4.482913511	5.54735E+11	16846.0218	8259.865484	2.000667177	180984.785	33.2587586	0.6300192	544171.799	248666.604	45.69634157	16.52524176	0.430908053	0.457454836	103031.699	18.93367117	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12662.847	NaN	0	0	1.371182589	35250000000	53.05618688	4221000000	6.353196165	735000000	1.106277939	27925000000	42.03103599	176000000	0.264904649	66439000000	36484000000	1234000000	1.857342826	12.64089811	11.09506349	50.84880287	40.88742369	51.48984889	90.1301737	25763.049	2140.511	8.308453708	61643000000	8163.428007	3411.819602	1.475735888	6035.882	15.8757716	0.132726178	38019.456	29310.331	77.0929784	5.034944631	0.116742962	0.133008332	678.395	1.78433642	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8498.54	NaN	13259000000	22.66147088	55.84440001	23130000000	39.53237963	4935000000	8.434599805	4630000000	7.913312482	0	0	14785000000	25.26961664	58509000000	25835000000	2705000000	4.623220359	8.509851308	8.041515682	70.2142089	6.974416094	75.95424747	124.3546664	28532.195	4730.819	16.58063461	55202000000	3318.773344	1715.370606	2.456816659	7623.693	10.87570621	0.690858691	70098.372	47095.281	67.18455744	4.214351082	0.288702654	0.305516616	13017.85	18.57083072	2
6.34934	12.95081	7.40281	7.19549	39.89636	3.88584	9428874	20.58819	1.73117	0.1304067	1824494.206	NaN	2.65575E+12	81.06040489	83.03817953	4.85264E+11	14.81153194	1.96245E+11	5.989912882	30539000000	0.932130498	62130000000	1.896370799	34258000000	1.045644146	3.27626E+12	4.93583E+11	8319000000	0.253917732	3.733877466	3.515275893	7.102761927	3.26623042	86.39991984	284.472693	1963991.873	203843.059	10.37901744	3.0697E+12	2329.260899	1490.260435	3.45816335	129584.446	1.907953062	2.764635237	6791804.714	1007845.614	14.839143	5.153564017	0.926158767	0.983753041	4975543.281	73.25804393	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9245.818	NaN	0	0	25.50231839	3847000000	74.32380216	490000000	9.466769706	482000000	9.312210201	0	0	838000000	16.19010819	5176000000	3856000000	9000000	0.173879444	6.239221948	5.873943831	-45.83907226	5.218542085	28.88504891	170.2433712	6339.74	4177.663	65.89644055	4686000000	255.3675412	345.489504	0.972893841	792.072	12.84185493	0.477660658	6167.894	4877.11	79.0725327	0.336124611	0.155931917	0.165628727	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87602.492	NaN	3493000000	6.314856998	18.50345301	44445000000	80.35036338	11148000000	20.15402972	6591000000	11.91560907	0	0	151000000	0.272986947	55314000000	45079000000	634000000	1.146183606	12.92999369	12.17300126	-197.3773355	12.98946628	71.93546607	82.1490098	29458.362	4512.936	15.31971126	43328000000	976.9047744	664.189773	2.153517565	14044.61	22.13872832	0.463926616	63439.1	34275.449	54.02890173	1.430344342	0.166552097	0.176909336	9068.491	14.29479769	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.84154227	16.79700097	NaN	NaN	0	59.53443723	41	NaN	NaN	NaN	NaN	60.41833063	2.951487805	0	0	0.513751431	121.011	121.011	100	0.178323966	0.16542784	0.175715165	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.33433984	14.43658386	NaN	NaN	0	69.26846473	103	NaN	NaN	NaN	NaN	213.2403633	3.026165049	0	0	0.371741761	311.695	311.695	100	0.645300534	0.197345636	0.209617807	0	0	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2756.119	NaN	0	0	7.977900552	6769000000	74.79558011	908000000	10.03314917	0	0	0	0	722000000	7.977900552	9050000000	8328000000	1559000000	17.22651934	9.75754234	9.186282537	44.65656726	38.41798913	44.37506288	108.8579625	4980.029	842.892	16.92544361	8305000000	1865.199002	1118.452152	1.630259181	0	0	0.354914282	8118.738	7113.98	87.62420958	1.82336689	0.167076824	0.177466693	308.028	3.79403794	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5809.185	NaN	0	0	96.969525	121000000	0.686680665	2970000000	16.85488905	2493000000	14.14789172	0	0	14594000000	82.82163328	17621000000	534000000	413000000	2.343794336	NaN	NaN	43.5820919	0.101061466	81.68161384	NaN	10296.704	1875.783	18.21731498	14651000000	1300.151473	913.7447868	2.606540209	2277.207	8.484765678	0.571757324	26838.773	23589.811	87.89452111	2.381712528	NaN	NaN	73.34	0.273261375	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	539.049	539.049	100	9.858428281	NaN	NaN	0	0	3
9.87289	9.30471	36.30799	0.32216	22.17959	8.9064	7960.141	5.07849	8.02776	0.2331344	73.125	NaN	0	0	99.938411	0	0	215000000	4.413878054	0	0	0	0	4868000000	99.938411	4871000000	3000000	3000000	0.061588996	9.17989466	8.308048006	96.99947806	2.210764047	96.72386089	120.3652169	2437.076	25.964	1.065375064	4656000000	4379.945194	2292.581468	3.362941903	0	0	0.685563343	8195.745	7128.648	86.97986577	7.709818283	0.366337744	0.404781231	132.012	1.610738255	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33751.674	NaN	56688000000	64.59140422	66.28344196	2089000000	2.380247026	4915000000	5.600246115	1370000000	1.561004512	26172000000	29.82088328	115000000	0.131033225	87764000000	3410000000	1321000000	1.505172964	5.740405115	5.380279655	26.27106315	15.37579272	83.02206629	185.8639447	45778.056	2109.978	4.60914723	67130000000	6495.931938	4429.780069	2.707511215	16402.491	13.23372781	1.524302331	123944.6	21759.978	17.55621302	11.99367922	0.471658561	0.503228715	83343.576	67.24260355	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	137534.653	NaN	3.10371E+11	49.30076595	62.9417072	20903000000	3.320329253	29518000000	4.688775721	77272000000	12.27424207	1.40534E+11	22.32307091	8604000000	1.366699177	6.29546E+11	87561000000	66658000000	10.58826519	8.816211203	8.282022324	58.54819846	12.84783769	80.74824019	120.7434562	331794.151	22675.101	6.834087018	5.91027E+11	7184.308553	4033.168632	2.372661557	176049.003	22.36294782	0.37827404	787235.227	257009.029	32.64704375	9.569344167	0.269124855	0.286483357	335178.468	42.57666025	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.13608974	16.13284949	NaN	NaN	0	61.98533003	43	NaN	NaN	NaN	NaN	628.3426367	3.49644186	0	0	0.387877005	150.347	150.347	100	2.196963498	0.204039656	0.216728103	0	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27082.494	NaN	19891000000	50.59263404	71.76721945	28000000	0.071217825	1947000000	4.952182318	7037000000	17.89856547	0	0	1288000000	3.276019941	39316000000	10372000000	10344000000	26.30989928	10.42438585	9.562664051	-37.07040508	3.261732283	82.12006322	104.5733694	19758.09	2966.381	15.0135008	36419000000	6668.390266	3617.744997	2.515181579	9303.179	18.72048406	0.277693213	49695.184	21418.947	43.10064935	9.099285573	0.241278634	0.263021012	17568.597	35.35271547	3
