Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	228925	NaN	NaN	2896444	19.71442962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.30730555	NaN	15.3	7.3	NaN	10.9	77.96	74.33365854	70.88	1.891	NaN	NaN	NaN	NaN	NaN	25.2652938	65.11769814	9.617008062	53.56808188	14.76865482	38.79942707	1.218942633	NaN	NaN	14692000	50.06938176	NaN	NaN	NaN	2092140.8	1.445322351	14.24	1.181403115	12599859.2	85.76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.32262717	NaN	3
NaN	5575	NaN	NaN	719958	9.536583741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.55287845	NaN	12.1	12.3	NaN	13.9	76.05	72.42365854	68.97	1.62	NaN	NaN	NaN	NaN	NaN	20.47414701	64.16976584	15.35608715	55.83662913	23.93040859	31.90622054	0.000105968	NaN	NaN	7549433	52.74753676	NaN	NaN	NaN	2612783.267	-0.028784076	34.609	0.015399762	4936649.733	65.391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.47208192	NaN	3
NaN	-71795	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	127.3398799	NaN	25.443	6.808	NaN	85.5	68.553	64.68131707	60.994	3.286	NaN	NaN	NaN	NaN	NaN	34.54358103	60.01473581	5.441683162	66.62574391	9.067245049	57.55849886	1.48683393	NaN	NaN	6166000	51.31015297	NaN	NaN	NaN	2911770.18	1.114827085	47.223	1.820869902	3254229.82	52.777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	-55344	NaN	NaN	223791	5.418672217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.985	18.092	NaN	119.1	48.61	46.85931707	45.192	6.651	NaN	NaN	NaN	NaN	NaN	44.73368867	51.81601827	3.450293063	92.99051402	6.658738318	86.3317757	2.8441097	NaN	NaN	4129997	51.8789481	NaN	NaN	NaN	3950796.43	2.610014633	95.661	8.149477354	179200.5698	4.339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.33361361	37.36049833	0
NaN	22466	NaN	NaN	896823	9.096267238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.85922103	NaN	12.6	11.5	NaN	12	76.56	73.18463415	69.97	1.672	NaN	NaN	NaN	NaN	NaN	20.51926534	65.07627423	14.40446043	53.66583472	22.13473436	31.53110036	0.110211166	NaN	NaN	9859242	51.1348241	NaN	NaN	NaN	455398.388	-3.716889425	4.619	0.299316373	9403843.612	95.381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.8713104	NaN	3
NaN	-19393	NaN	NaN	57430	1.590604053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.848	20.576	NaN	127.5	48.434	45.24712195	42.212	7.025	NaN	NaN	NaN	NaN	NaN	45.24837851	50.70528874	4.046332748	97.2180861	7.980100003	89.2379861	2.628311678	NaN	NaN	3610578	52.68727057	NaN	NaN	NaN	2623482.081	1.143403	72.661	6.685519435	987095.9194	27.339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.04039241	81.84781992	0
NaN	-1101492	NaN	NaN	804526	0.997868847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.788	13.608	12.7	130.1	54.255	55.23585366	56.17	6.374	NaN	NaN	NaN	NaN	NaN	44.99139299	51.39630953	3.61229748	94.56649888	7.028320735	87.53817814	2.870836619	NaN	NaN	80624423	48.85874594	NaN	NaN	NaN	68650889.94	1.699785122	85.149	9.863475136	11973533.06	14.851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.53748704	51.81389296	0
NaN	-90376	NaN	NaN	21709	0.24498013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.61550917	NaN	14.5	11.1	NaN	24.6	73.99	71.15756098	68.46	2.05	NaN	NaN	NaN	NaN	NaN	22.13735858	65.99895323	11.86368819	51.51755461	17.97557023	33.54198438	0.402488745	NaN	NaN	8861535	50.17307383	NaN	NaN	NaN	3358521.765	-1.96401042	37.9	1.874787759	5503013.235	62.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.1016565	NaN	2
NaN	48961	NaN	NaN	103466	28.9045891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.87	4.359	NaN	26.6	71.492	69.8744878	68.334	4.917	NaN	NaN	NaN	NaN	NaN	34.45441771	63.41627626	2.129306034	57.68822438	3.357664877	54.33055951	4.858904292	NaN	NaN	357957	41.52845174	NaN	NaN	NaN	49752.44343	3.251629976	13.899	5.120800232	308204.5566	86.101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	230.3187363	NaN	3
NaN	-84841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.874	6.561	NaN	NaN	72.874	70.27358537	67.797	2.092	NaN	NaN	NaN	NaN	NaN	27.26140759	66.66383036	6.074762057	50.00638197	9.112530774	40.89385119	0.922542338	NaN	NaN	3913536	50.77847757	NaN	NaN	NaN	2522547.9	-0.389078207	64.457	3.345954165	1390988.1	35.543	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	-26135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.5712872	NaN	16.265	9.9	NaN	19.2	75.326	70.33465854	65.581	2.03	NaN	NaN	NaN	NaN	NaN	22.87874929	66.37370192	10.74754879	50.66208017	16.19248058	34.46959959	0.613722177	NaN	NaN	9643000	53.55909303	NaN	NaN	NaN	4194897.86	-2.055497998	43.502	2.718626292	5448102.14	56.498	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	-15142	NaN	NaN	13859	9.492465753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.338	6.387	NaN	54.2	71.449	70.147	68.907	5.849	NaN	NaN	NaN	NaN	NaN	46.65540329	48.83994188	4.504654833	104.7504484	9.223300971	95.52714745	2.663834344	NaN	NaN	146000	50.49120831	NaN	NaN	NaN	73913.96	2.979189211	50.626	2.341512546	72086.04	49.374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	134.0179718	NaN	1
NaN	NaN	NaN	NaN	14189	26.27592593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.9	7.3	NaN	NaN	76.1	72.30463415	68.69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.371057916	NaN	NaN	54000	NaN	NaN	NaN	NaN	0	NaN	0	0.37105794	54000	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.90526956	NaN	3
NaN	-35000	NaN	NaN	58481	1.092561832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.431	14.713	NaN	108.4	54.019	51.96356098	50.006	5.521	NaN	NaN	NaN	NaN	NaN	42.38310788	53.98347622	3.633415903	85.24186845	6.730607507	78.51126094	2.248761501	NaN	NaN	5352649	50.67423625	NaN	NaN	NaN	2919816.503	0.74334851	54.549	4.085957053	2432832.497	45.451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.41607285	45.45827185	1
NaN	0	NaN	NaN	1112834	0.914318427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.885	8.621	NaN	71.2	65.307	62.49658537	59.82	4.073	NaN	NaN	NaN	NaN	NaN	37.97542613	58.00092504	4.023648837	72.41104333	6.93721494	65.47382839	2.340837079	NaN	NaN	121711864	50.11217805	NaN	NaN	NaN	42029540.88	-0.333044146	34.532	3.780552039	79682323.12	65.468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.18650226	27.11681823	2
NaN	-8391	NaN	NaN	18671	7.504541874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.649	8.709	NaN	24.1	74.584	71.97436585	69.489	2.004	NaN	NaN	NaN	NaN	NaN	29.39476519	59.93424332	10.6709915	66.84952452	17.80449857	49.04502595	0.279736224	NaN	NaN	248796	52.38347883	NaN	NaN	NaN	150317.5673	-0.038205948	60.418	0.767000964	98478.43272	39.582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.16486311	NaN	3
NaN	7450	NaN	NaN	50977	26.92921289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.976	4.732	NaN	12.3	72.682	70.71721951	68.846	4.246	NaN	NaN	NaN	NaN	NaN	38.66244057	58.36238774	2.975171685	71.34322954	5.09775525	66.24547429	3.392341103	NaN	NaN	189300	46.75964078	NaN	NaN	NaN	75928.23	4.446998043	40.11	2.692176514	113371.77	59.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.5482451	NaN	3
NaN	15000	NaN	NaN	17635	4.095134372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.333	18.302	NaN	134.4	47.484	46.35921951	45.288	6.553	NaN	NaN	NaN	NaN	NaN	42.13820121	55.11839548	2.743403316	81.42763252	4.977291686	76.45034084	3.041135292	NaN	NaN	430633	48.21506944	NaN	NaN	NaN	387001.2644	2.540321757	89.868	7.596554256	43631.73556	10.132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	14845	NaN	NaN	15036	1.509318809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.114	9.077	NaN	58	62.55	60.45921951	58.468	6.217	NaN	NaN	NaN	NaN	NaN	46.51564779	51.00977604	2.474576169	96.04085287	4.851180227	91.18967265	3.745922533	NaN	NaN	996211	51.07733201	NaN	NaN	NaN	832045.3893	2.651609959	83.521	9.48425496	164165.6107	16.479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.5144639	28.92374963	2
NaN	-1000	NaN	NaN	55355	2.434652956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.292	17.318	NaN	114.6	51.118	48.80953659	46.611	5.954	NaN	NaN	NaN	NaN	NaN	42.23541209	53.63014211	4.134445798	86.46230659	7.709183	78.75312359	2.680631421	NaN	NaN	2273630	50.87146985	NaN	NaN	NaN	1503460.574	2.1022029	66.126	3.819524208	770169.4262	33.874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.71613252	52.54979184	0
NaN	400460	NaN	NaN	3810578	15.49456349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.31649381	NaN	15.4	7.1	NaN	10.4	78.73	75.07804878	71.6	1.74	NaN	NaN	NaN	NaN	NaN	22.73872987	67.85628585	9.404984289	47.37028229	13.86015189	33.51013039	1.293244953	NaN	NaN	24593000	50.19240075	NaN	NaN	NaN	5985198.41	1.250520794	24.337	1.306991057	18607801.59	75.663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.4497082	NaN	3
NaN	-135365	NaN	NaN	1065788	16.86531397	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.20502058	NaN	11.5	9.2	71.2	8.4	78.85	75.45926829	72.23	1.55	NaN	NaN	NaN	NaN	NaN	20.000679	66.18516578	13.81415521	51.09125862	20.87198098	30.21927764	0.397074419	NaN	NaN	6319408	51.35583546	NaN	NaN	NaN	2712037.137	0.529980297	42.916	0.29727139	3607370.863	57.084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.0559037	NaN	3
NaN	1726	NaN	NaN	52493	40.98294102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.445	11.593	NaN	NaN	76.455	73.34495122	70.383	1.454	NaN	NaN	NaN	NaN	NaN	18.28082914	66.62841082	15.09076004	50.08612507	22.64913699	27.43698808	0.391129689	NaN	NaN	128085	51.52125542	NaN	NaN	NaN	86830.10235	0.975210315	67.791	-0.827163251	41254.89765	32.209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	-80000	NaN	NaN	81903	0.732662499	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.779	6.781	NaN	28.8	72.731	69.19173171	65.821	2.675	NaN	NaN	NaN	NaN	NaN	32.97779184	61.36977643	5.652431738	62.94665847	9.210448639	53.73620984	1.440776041	NaN	NaN	11178817	50.68089047	NaN	NaN	NaN	2096810.705	-1.560074041	18.757	2.146583142	9082006.295	81.243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.08894109	52.20400709	2
NaN	-428313	NaN	NaN	311194	0.031714523	NaN	NaN	NaN	NaN	NaN	NaN	NaN	148	NaN	18.21	6.34	NaN	47.9	68.556	66.99380488	65.506	2.632	NaN	NaN	NaN	NaN	NaN	35.50414989	59.34140092	5.154449191	68.51641258	8.686092865	59.83031971	1.254221052	NaN	NaN	981235000	48.40378085	NaN	NaN	NaN	791287528.7	0.769793265	80.642	3.297898863	189947471.3	19.358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.08447809	10.30127775	2
NaN	58995	NaN	NaN	231157	2.537474504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.064	15.679	NaN	100.4	52.76	51.18653659	49.688	6.431	NaN	NaN	NaN	NaN	NaN	44.57009524	51.79098122	3.638923537	93.08381042	7.026172224	86.0576382	2.978949987	NaN	NaN	9109727	50.48907613	NaN	NaN	NaN	6201811.044	1.628222803	68.079	5.922124649	2907915.956	31.921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.29769211	56.05773189	1
NaN	-272003	NaN	NaN	90848	0.338040252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.597	7.148	48.5	41.8	68.311	65.46114634	62.747	3.993	NaN	NaN	NaN	NaN	NaN	40.77071749	55.3151851	3.914097411	80.78218452	7.075990804	73.70619372	2.27120557	NaN	NaN	26874906	50.23865758	NaN	NaN	NaN	10179945.64	0.397582613	37.879	3.431140081	16694960.36	62.121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.93657278	54.75554939	2
NaN	10000	NaN	NaN	14655	4.456290044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.036	15.011	NaN	111.2	54.006	51.95517073	50.002	7.129	NaN	NaN	NaN	NaN	NaN	46.49441557	50.40609863	3.099485801	98.38869249	6.149029355	92.23966314	3.805287733	NaN	NaN	328861	50.04059466	NaN	NaN	NaN	252515.9189	3.291923846	76.785	5.522291865	76345.08115	23.215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.76800016	32.35882276	0
NaN	-57090	NaN	NaN	8080	2.692911444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.528	10.909	NaN	69.2	60.774	59.84334146	58.957	6.375	NaN	NaN	NaN	NaN	NaN	46.02645586	48.69903715	5.274506994	105.3428689	10.83082398	94.51204489	-0.226042212	NaN	NaN	300047	53.17833539	NaN	NaN	NaN	229481.9465	-0.773428635	76.482	1.575097087	70565.05346	23.518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.31922914	37.80825575	1
NaN	27017	NaN	NaN	68657	2.929871615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.056	5.171	NaN	21.5	74.847	72.55082927	70.364	3.618	NaN	NaN	NaN	NaN	NaN	37.47412353	57.65497611	4.870900358	73.44556661	8.448360726	64.99720589	2.768381656	NaN	NaN	2343345	49.03776439	NaN	NaN	NaN	1333386.738	2.15516227	56.901	3.583780825	1009958.262	43.099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.61363539	23.63929058	2
NaN	-160000	NaN	NaN	67010	0.682923737	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.208	5.994	60	17.3	75.207	73.56234146	71.996	1.892	NaN	NaN	NaN	NaN	NaN	31.70424276	60.6172322	7.67852504	64.96959094	12.66723135	52.30235959	0.591623168	NaN	NaN	9812223	49.39886711	NaN	NaN	NaN	3129510.404	-1.813533318	31.894	1.738158503	6682712.596	68.106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.67426735	NaN	2
NaN	NaN	NaN	NaN	5722	33.93630271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.556306561	NaN	NaN	16861	NaN	NaN	NaN	NaN	0	NaN	0	4.556306561	16861	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	-1215	NaN	NaN	38866	5.669647416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.873	7.666	NaN	20.3	76.828	74.7484878	72.768	2.354	NaN	NaN	NaN	NaN	NaN	24.99190384	65.65228808	9.355808084	52.31761593	14.25054382	38.0670721	0.787913042	NaN	NaN	685510	49.64493589	NaN	NaN	NaN	283705.1686	-4.545938177	41.386	4.733080483	401804.8314	58.614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.4897592	NaN	3
NaN	12071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.5013036	NaN	NaN	NaN	NaN	17	73.93	70.27804878	66.8	2.07	NaN	NaN	NaN	NaN	NaN	23.42783381	63.05295682	13.51920937	58.59684469	21.44103949	37.1558052	0.115087338	NaN	NaN	10304193	51.54806178	NaN	NaN	NaN	2558840.248	-4.026209536	24.833	1.521825254	7745352.752	75.167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
