Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.81857495	NaN	15.4	7.5	NaN	8.7	79.44	76.15170732	73.02	1.845	NaN	NaN	NaN	NaN	NaN	22.86732914	66.46112935	10.67154151	50.46388916	16.05681639	34.40707277	1.52098653	NaN	NaN	16263900	50.1088218	NaN	NaN	NaN	2368674.396	1.603415536	14.564	1.506942011	13895225.6	85.436	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.37671298	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.61637168	NaN	11.3	11.2	NaN	9.4	78.06	74.66926829	71.44	1.42	NaN	NaN	NaN	NaN	NaN	17.79341377	67.87165674	14.33492948	47.33690733	21.12064177	26.21626556	0.063284204	NaN	NaN	7574586	52.38167119	NaN	NaN	NaN	2602203.573	-0.052499985	34.3544	0.123931178	4972382.427	65.6456	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.65966171	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.8	6.7	NaN	78.3	69.477	65.52592683	61.763	2.9026	NaN	NaN	NaN	NaN	NaN	33.26373795	62.15678477	4.579477289	60.88348259	7.367622547	53.51586005	1.66768044	NaN	NaN	6893000	51.20756402	NaN	NaN	NaN	3198462.288	1.5595531	46.4016	1.761383946	3694537.712	53.5984	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.305	17.564	8.7	110.7	49.63	47.83014634	46.116	6.494	NaN	NaN	5.8	NaN	5.9	43.87802188	52.84056487	3.281413254	89.24854467	6.210026828	83.03851784	3.109993292	NaN	NaN	5166403	51.40455582	NaN	NaN	NaN	4874966.207	2.88768629	94.359	6.903800863	291436.7932	5.641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.77940545	46.75105613	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.65134441	NaN	11.9	10.7	NaN	9.2	78.693	75.27256098	72.015	1.55	NaN	NaN	NaN	NaN	NaN	18.75834912	67.16508885	14.07656203	48.8868722	20.95815292	27.92871928	0.085252141	NaN	NaN	9870234	51.28226557	NaN	NaN	NaN	384070.5454	-2.186244695	3.8912	0.178315009	9486163.455	96.1088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.7087396	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.259	18.485	NaN	112.7	50.374	47.4027561	44.573	6.904	NaN	NaN	NaN	NaN	NaN	46.14053432	50.25633236	3.603133315	98.97990024	7.169511075	91.81038917	2.711691969	NaN	NaN	4371470	52.34645164	NaN	NaN	NaN	2960726.687	1.62823166	67.7284	5.024451975	1410743.313	32.2716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.97863657	54.78720214	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.658	11.488	NaN	105.3	57.501	57.93636585	58.351	5.126	NaN	NaN	NaN	NaN	NaN	43.42289528	52.95114074	3.625963982	88.85334405	6.847754235	82.00558981	2.708853424	NaN	NaN	97429290	48.52586067	NaN	NaN	NaN	79480866.2	2.142902971	81.578	5.254275477	17948423.8	18.422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.90318154	55.04634624	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.94613564	NaN	13	12	NaN	18.7	74.81	71.52682927	68.4	1.96	NaN	NaN	NaN	NaN	NaN	20.96582861	67.21517016	11.81900123	48.77593818	17.58382996	31.19210822	0.147109293	NaN	NaN	8971359	50.45273845	NaN	NaN	NaN	3112630.948	-0.877734869	34.6952	0.695892188	5858728.052	65.3048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.5961869	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.481	3.624	NaN	17.9	73.25	71.95158537	70.715	4.124	NaN	NaN	NaN	NaN	NaN	33.25779634	64.22998214	2.512221527	55.69053061	3.911291026	51.77923959	3.488889034	NaN	NaN	446142	42.72435272	NaN	NaN	NaN	55549.14042	1.919073141	12.451	3.714159426	390592.8596	87.549	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	151.6499946	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.027	7.228	NaN	20.4	74.257	71.08241463	68.059	1.887	NaN	NaN	NaN	NaN	NaN	24.65883189	69.66762352	5.67354459	43.53869838	8.143732056	35.39496633	2.012387473	NaN	NaN	4279632	50.58440732	NaN	NaN	NaN	2642544.371	1.476149857	61.747	2.884081495	1637087.629	38.253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.58721379	NaN	16.1	9.9	NaN	14.8	75.6	70.9902439	66.6	2.03	NaN	NaN	NaN	NaN	NaN	23.05520533	66.92400118	10.02079349	49.42322371	14.97339267	34.44983104	0.674806527	NaN	NaN	10111000	53.27400371	NaN	NaN	NaN	3691303.658	-1.572150318	36.5078	1.990035097	6419696.342	63.4922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.282	5.215	NaN	40.2	73.538	71.96607317	70.469	4.771	NaN	NaN	NaN	NaN	NaN	44.76942309	51.20696839	4.023608519	95.2859213	7.857540965	87.42838034	2.777956235	NaN	NaN	175200	50.56595373	NaN	NaN	NaN	91038.4752	3.145819367	51.9626	2.381552607	84161.5248	48.0374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.95316788	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.569343356	NaN	NaN	57800	NaN	NaN	NaN	NaN	0	NaN	0	1.569343455	57800	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.63170159	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.953	11.536	NaN	91.4	58.82	57.00887805	55.284	5.029	NaN	NaN	NaN	NaN	NaN	41.45136123	54.88354426	3.665094513	82.20397636	6.67794794	75.52602842	2.197496826	NaN	NaN	6223523	50.53846511	NaN	NaN	NaN	2953547.098	0.088319238	47.4578	4.141581853	3269975.902	52.5422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.90000717	54.39114637	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.775	7.449	NaN	53.7	68.87	65.19346341	61.692	3.17	NaN	NaN	NaN	NaN	NaN	36.30871635	59.46142403	4.229859619	68.17626155	7.113619777	61.06264177	1.952688117	NaN	NaN	141791325	50.25807608	NaN	NaN	NaN	40430378.41	-0.855241866	28.514	3.09507533	101360946.6	71.486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.55535957	20.05709395	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.647	8.356	NaN	17.7	76.398	73.84163415	71.407	1.786	NaN	NaN	NaN	NaN	NaN	25.45117983	64.24270766	10.30611251	55.65969063	16.04246285	39.61722778	0.417859996	NaN	NaN	256602	52.08199373	NaN	NaN	NaN	167631.4149	1.419686787	65.3274	-1.442860808	88970.58505	34.6726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.18044802	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.641	3.929	NaN	10	74.924	72.8234878	70.823	3.715	NaN	NaN	NaN	NaN	NaN	37.50161846	59.54847174	2.949909798	67.93042218	4.953795978	62.9766262	2.806384774	NaN	NaN	231700	47.17352461	NaN	NaN	NaN	84143.2452	0.853424578	36.3156	3.937364531	147556.7548	63.6844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.32288093	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.563	15.194	NaN	107.4	52.021	50.53614634	49.122	6.141	NaN	NaN	NaN	NaN	NaN	42.85351782	54.07969748	3.066784703	84.91227699	5.670861425	79.24141556	3.437318047	NaN	NaN	524133	48.59119458	NaN	NaN	NaN	449078.2027	2.635917883	85.6802	8.371378312	75054.79733	14.3198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.11657685	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.862	7.035	NaN	44.4	65.801	63.69178049	61.683	5.214	NaN	NaN	NaN	NaN	NaN	45.93794649	51.55601578	2.506037738	93.96378579	4.860805669	89.10298012	3.17744031	NaN	NaN	1261235	50.74577755	NaN	NaN	NaN	847454.0661	-1.250082289	67.1924	12.90745155	413780.9339	32.8076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	128.4375224	48.70108713	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.914	16.677	NaN	111	52.068	49.61304878	47.275	5.902	NaN	NaN	NaN	NaN	NaN	42.75229498	53.23777375	4.009931272	87.83655469	7.532116747	80.30443794	2.185841607	NaN	NaN	2749702	50.88056943	NaN	NaN	NaN	1758456.427	1.782283637	63.9508	2.905779906	991245.5734	36.0492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.56306217	110.4776202	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.40235826	NaN	14.4	7.2	NaN	7.5	80.12	76.7395122	73.52	1.68	NaN	NaN	NaN	NaN	NaN	20.98275316	68.35189249	10.66535435	46.30172824	15.60359773	30.6981305	1.311767682	NaN	NaN	26550000	50.38289871	NaN	NaN	NaN	6253799.4	1.118363713	23.5548	1.371436053	20296200.6	76.4452	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.25441248	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.70247358	NaN	11.6	9	NaN	7	80.66	77.19756098	73.9	1.55	NaN	NaN	NaN	NaN	NaN	17.28550565	68.51776312	14.19673123	45.94755498	20.71978212	25.22777286	0.628115755	NaN	NaN	6545106	51.23781577	NaN	NaN	NaN	2068279.676	-4.295435087	31.6004	2.987319996	4476826.324	68.3996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.8502883	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.935	11.185	NaN	NaN	77.729	74.78182927	71.975	1.446	NaN	NaN	NaN	NaN	NaN	16.1453751	69.13748607	14.71713884	44.63933487	21.28677172	23.35256315	1.102881887	NaN	NaN	136394	51.34318728	NaN	NaN	NaN	93217.11536	1.231725243	68.344	0.825279185	43176.88464	31.656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.626	5.879	NaN	18	75.921	72.6234878	69.483	2.653	NaN	NaN	NaN	NaN	NaN	30.35554713	63.6675288	5.976924068	57.06593594	9.387711728	47.67822421	1.677585767	NaN	NaN	12518930	50.64557828	NaN	NaN	NaN	2142890.286	0.924464101	17.1172	1.833831837	10376039.71	82.8828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.02409134	35.45534195	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.33	6.72	NaN	39.8	70.38	68.79731707	67.29	2.594	NaN	NaN	NaN	NaN	NaN	29.25048891	64.95534255	5.794168538	53.95192462	8.920233979	45.03169064	1.603605087	NaN	NaN	1084035000	48.41974297	NaN	NaN	NaN	820601486.6	0.665337247	75.6988	4.584063249	263433513.4	24.3012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.57008137	21.09790127	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.228	14.134	NaN	92	54.746	53.19609756	51.72	6.152	NaN	NaN	NaN	NaN	NaN	45.31090006	51.10318479	3.585915153	95.6825204	7.017009151	88.66551125	2.962094727	NaN	NaN	11158600	50.37613135	NaN	NaN	NaN	6962743.228	1.870285123	62.398	4.800603818	4195856.772	37.602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.55684197	101.4947003	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.324	6.302	NaN	30.2	71.691	67.93404878	64.356	3.275	NaN	NaN	NaN	NaN	NaN	37.3933819	58.44981272	4.156805377	71.08694682	7.111751404	63.97519541	2.068152896	NaN	NaN	31270841	50.34870345	NaN	NaN	NaN	10427324.47	0.460521755	33.3452	2.882201613	20843516.53	66.6548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.64444255	46.81920997	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.866	12.311	NaN	91	56.794	54.7462439	52.796	6.141	NaN	NaN	NaN	NaN	NaN	47.22847022	49.74717119	3.024358587	101.016455	6.079458418	94.93699659	2.591564988	NaN	NaN	406798	49.97701556	NaN	NaN	NaN	299285.3566	1.941253122	73.571	4.424446877	107512.6434	26.429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.58107856	48.96569235	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.945	9.259	NaN	48.9	66.058	63.67219512	61.4	5.68	NaN	NaN	NaN	NaN	NaN	44.7960353	50.32309913	4.880865566	98.71590129	9.699056001	89.01684529	0.954337843	NaN	NaN	335966	52.46885836	NaN	NaN	NaN	213177.1463	-2.946394655	63.452	8.110368562	122788.8537	36.548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.90798887	49.66252713	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.015	4.38	NaN	16.4	77.467	75.11704878	72.879	3.38	NaN	NaN	NaN	NaN	NaN	35.78076926	59.17367795	5.045552794	68.99405862	8.526684447	60.46737417	2.675819977	NaN	NaN	2840660	49.12094372	NaN	NaN	NaN	1488193.367	0.740068337	52.389	4.850049449	1352466.633	47.611	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.50183461	23.02175285	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.483	6.696	70	13.1	76.194	74.39056098	72.673	1.827	NaN	NaN	NaN	NaN	NaN	24.85787088	66.5700501	8.572079018	50.21770278	12.87678018	37.3409226	0.995344005	NaN	NaN	10256694	49.60790976	NaN	NaN	NaN	2881577.153	-0.720433661	28.0946	1.673806551	7375116.847	71.9054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.61100599	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.126254797	NaN	NaN	22253	NaN	NaN	NaN	NaN	0	NaN	0	5.126254797	22253	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.879	7.129	NaN	10.4	78.099	76.01539024	74.031	2.45	NaN	NaN	NaN	NaN	NaN	25.24003572	64.85512155	9.904842736	54.18982745	15.27225992	38.91756752	1.537538211	NaN	NaN	723434	49.38819574	NaN	NaN	NaN	249460.2994	0.328043636	34.4828	2.180040353	473973.7006	65.5172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.3873981	NaN	3
