Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	1	62	NaN	NaN	NaN	NaN	NaN	NaN	15.065	80.98591549	85.65130261	77.9072	NaN	20.85	2.835	NaN	9.4	75.229	74.50782927	73.821	2.616	86.7173989	81.2426088	NaN	NaN	NaN	25.52340858	72.02826677	2.448324649	38.83438333	3.399116428	35.4352669	11.28680626	NaN	NaN	811410	41.46438554	NaN	NaN	NaN	93646.45092	10.94254802	11.5412	11.33180908	717763.5491	88.4588	NaN	4519000	NaN	1786000000	11.40319984	738000000	184000000	1048000000	455000000	639000000	5.528139524	143.2686328	147.2744767	3
NaN	NaN	10318	199946	NaN	NaN	NaN	NaN	NaN	NaN	16.7748	55.07559395	96.11167366	73.1878	NaN	9.043	9.151	35.7	7.6	77.591	74.83436585	72.209	1.194	87.9329005	77.144972	NaN	NaN	NaN	16.19776337	70.17267869	13.62955794	42.50560456	19.42288394	23.08272062	0.015523784	177.4712105	64.76221101	3781588	51.91453859	99.7	99.1	100	2051337.537	-0.892126957	54.2454	1.102393075	1730250.463	45.7546	23.3	256000	NaN	658000000	14.55372247	51000000	40000000	607000000	170000000	210000000	2.577913748	86.03154606	140.2885103	2
NaN	NaN	690	9371	NaN	NaN	NaN	NaN	NaN	NaN	22.5006	80.521262	97.88913168	122.4928584	NaN	9.937939382	14.22306631	NaN	6.4	75.5	69.40487805	63.6	1.287	82.1408491	51.9655776	NaN	NaN	NaN	15.31578618	70.33225831	14.35195551	42.182268	20.40593584	21.77633216	-0.44177639	NaN	NaN	9732500	53.35479702	NaN	NaN	NaN	2646636.585	-2.09098098	27.1938	0.181261416	7085863.415	72.8062	NaN	90000	525000	401000000	1.803422455	115000000	89000000	286000000	586000000	675000000	2.840072369	113.8604307	162.004202	2
NaN	NaN	488	18	NaN	NaN	NaN	NaN	NaN	NaN	81.211	NaN	NaN	114.0204	NaN	25.869	3.981	34.3	17.6	76.318	74.827	73.407	3.044	84.4428631	79.2833962	NaN	NaN	NaN	37.97076305	58.05549168	3.973745271	72.24899333	6.844736226	65.40425711	3.232319912	NaN	NaN	301386	50.68284593	96.5	91.8	94	162623.6662	3.733214616	53.9586	2.648467699	138762.3338	46.0414	NaN	247000	NaN	260000000	32.91049105	NaN	2000000	260000000	41000000	43000000	5.627611504	77.05618551	92.4862654	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.894	7.068	NaN	NaN	81.488	78.71907317	76.082	1.7544	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.314465409	NaN	NaN	63800	NaN	NaN	NaN	NaN	0	NaN	0	0.313972	63800	100	NaN	299000	170000	495000000	NaN	NaN	126000000	495000000	268000000	394000000	NaN	20.70470237	135.5515761	3
NaN	NaN	567	374	NaN	NaN	NaN	NaN	NaN	NaN	79.4382	NaN	NaN	178.0192	NaN	28.23	7.64	NaN	47.2	67.205	65.03021951	62.959	3.634	70.4690876	62.4534776	NaN	NaN	NaN	37.87771598	57.66115714	4.461126879	73.42697401	7.736797353	65.69017666	1.734203421	NaN	NaN	9306660	50.22896501	NaN	NaN	NaN	3291672.575	0.49226557	35.369	2.420434961	6014987.425	64.631	NaN	521000	472000	330000000	7.5842209	86000000	87000000	244000000	273000000	360000000	10.40859683	58.41067372	122.127504	1
NaN	NaN	3492	707	NaN	NaN	NaN	NaN	95.7	NaN	77.681	47.37993738	85.1888596	123.4674	NaN	17.389	6.404	80.6	20.4	75.594	71.81092683	68.208	2.002	79.6620124	65.9950168	NaN	NaN	NaN	27.12344583	66.471823	6.404731171	50.43968329	9.635257289	40.804426	1.054307097	620.7177616	491.9072144	187958211	50.70346834	NaN	NaN	NaN	31700655.95	-0.709970942	16.8658	1.416063539	156257555	83.1342	NaN	5017000	3930000	4577000000	2.910283829	261000000	1737000000	4316000000	5764000000	7501000000	6.226671607	21.45667117	126.0739282	2
NaN	NaN	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	42.5048	NaN	NaN	62.7214	NaN	10.78	8.819	NaN	16.3	79.324	76.00856098	72.851	1.508	89.0842818	80.7397051	NaN	NaN	NaN	19.14956412	69.45521488	11.395221	43.97766989	16.40657368	27.57109621	0.20643882	NaN	NaN	271062	50.34733879	NaN	NaN	NaN	157965.7175	-0.718290173	58.2766	1.512524301	113096.2825	41.7234	NaN	563000	NaN	1235000000	58.43359628	7000000	62000000	1228000000	222000000	284000000	12.37795514	69.1683851	105.0281434	3
NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	25.2974	NaN	NaN	96.6272	NaN	20.614	3.071	NaN	6.3	79.791	77.38060976	75.085	2.148	88.4097753	85.3283879	NaN	NaN	NaN	27.73635703	68.98889876	3.274744207	44.95085702	4.746769793	40.20408722	1.961777574	NaN	NaN	370317	49.34907472	NaN	NaN	NaN	96527.56985	0.379197473	26.0662	2.525759977	273789.4301	73.9338	NaN	158000	NaN	224000000	2.675753382	NaN	NaN	224000000	408000000	408000000	14.56163506	81.18323697	127.4834741	3
NaN	NaN	NaN	108073	NaN	NaN	NaN	NaN	NaN	NaN	51.7822	NaN	NaN	176.225	NaN	22.507	7.27	NaN	51.1	67.174	65.34239024	63.598	2.785	70.3040678	63.707221	NaN	NaN	NaN	32.63483039	62.82702492	4.538144694	59.16717388	7.223236655	51.94393723	2.307193783	NaN	NaN	674681	47.24929263	NaN	NaN	NaN	460600.6706	1.191995822	68.2694	4.749591841	214080.3294	31.7306	NaN	17000	NaN	36000000	NaN	13000000	NaN	23000000	22000000	22000000	NaN	92.90156374	181.9931816	1
NaN	NaN	3160	11	NaN	NaN	NaN	NaN	NaN	NaN	53.9518	NaN	NaN	542.4562	NaN	24.485	13.585	NaN	25.8	50.725	51.28431707	51.817	2.963	41.573071	38.2188482	NaN	NaN	NaN	34.37334618	62.00616969	3.620484127	61.274274	5.838909491	55.43536451	1.33625602	NaN	NaN	1900905	49.82250569	NaN	NaN	NaN	797403.0348	-0.392280694	41.9486	2.604178224	1103501.965	58.0514	NaN	1426000	NaN	539000000	10.16951128	2000000	8000000	537000000	277000000	285000000	8.253044506	67.65324475	113.1636592	2
NaN	NaN	12357	71685	NaN	NaN	NaN	NaN	62.3	NaN	109.8056	NaN	NaN	481.9046	NaN	36.395	18.374	19	110.6	46.253	44.8675122	43.548	4.996	40.2776874	34.6442846	NaN	NaN	NaN	41.39121534	54.63543545	3.973349213	83.03139561	7.272476516	75.7589191	1.718745389	NaN	NaN	4087534	50.78666012	35.8	72	49	2525139.529	1.465895031	61.7766	2.128758232	1562394.471	38.2234	NaN	14000	11000	10200000	NaN	2200000	3000000	8000000	44000000	47000000	NaN	24.38359375	134.199796	0
NaN	NaN	151827	95	NaN	NaN	NaN	NaN	NaN	NaN	14.1572	95.0617284	97.99036112	55.94637843	NaN	10.85	7.05	NaN	5.2	83	80.64390244	78.4	1.59	91.4192645	85.8792819	NaN	NaN	NaN	17.34511606	69.42070885	13.23417509	44.04923495	19.06372796	24.98550699	0.813941428	4260.484667	1690.144575	32576074	50.47164121	NaN	NaN	NaN	6447326.262	0.378342699	19.7916	0.921718878	26128747.74	80.2084	NaN	18265000	22731000	16844000000	3.656953018	2289000000	5455000000	14555000000	20542000000	25997000000	6.0549067	58.43665217	119.5147632	3
NaN	NaN	48523	36	NaN	NaN	NaN	NaN	NaN	NaN	4.7338	NaN	NaN	46.84184592	NaN	9.8	8.1	NaN	4.2	84	81.4902439	79.1	1.44	93.0657057	87.3404835	NaN	NaN	NaN	16.02047092	68.02097277	15.95855631	47.01348118	23.46122918	23.552252	0.627558473	NaN	NaN	7483934	51.02616361	NaN	NaN	NaN	1983751.418	0.491082914	26.5068	0.676826866	5500182.582	73.4932	NaN	7863000	NaN	12852000000	5.786975555	2044000000	1947000000	10808000000	9252000000	11199000000	5.926562562	73.93427794	127.1181787	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.3052	NaN	NaN	49.9404	NaN	9.471	9.208	NaN	NaN	81.313	79.08290244	76.959	1.414	92.2322183	85.7646731	NaN	NaN	NaN	15.79158343	68.65467227	15.5537443	45.65651061	22.65504121	23.0014694	0.615860815	NaN	NaN	149682	51.10201028	NaN	NaN	NaN	103679.0335	0.490625622	69.2662	0.8986856	46002.96652	30.7338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	1134	805	NaN	NaN	NaN	NaN	NaN	NaN	58.92	100	100	62.08842083	NaN	14.906	5.19	58.4	7.900001	81.551	78.41585366	75.43	1.92	89.4779492	79.9948254	NaN	NaN	NaN	24.26400589	67.42867278	8.307321328	48.30486183	12.32016142	35.98470041	1.018922132	NaN	NaN	16468677	50.54014657	NaN	NaN	NaN	1994883.782	-1.135492316	12.1132	1.319532352	14473793.22	87.8868	NaN	2253000	3005000	1891000000	2.843158796	678000000	334000000	1213000000	1239000000	1573000000	3.545858793	62.77007856	180.9932571	2
NaN	NaN	301027	160782	NaN	NaN	NaN	NaN	93.8	NaN	8.3848	NaN	NaN	94.836	NaN	12.09	6.81	84.6	18.7	74.102	72.38973171	70.759	1.656	82.0427903	74.9483442	NaN	NaN	NaN	21.25417664	71.06358673	7.682236636	40.71904418	10.81036997	29.90867421	0.558374367	930.9095642	NaN	1311020000	48.11617474	NaN	NaN	NaN	735969919.4	-1.801982784	56.1372	3.662873506	575050080.6	43.8628	NaN	49913000	34524000	37132000000	3.497470613	3183000000	3920000000	33949000000	24322000000	28242000000	3.31179802	64.89019055	284.0879654	2
NaN	NaN	35083	10385	NaN	NaN	NaN	NaN	49.1	NaN	129.457	NaN	NaN	395.8556	NaN	37.59	15.214	29.2	83.1	50.52	49.56117073	48.648	4.756	44.5869549	41.988906	NaN	NaN	NaN	41.36354484	55.1295843	3.506870865	81.3908109	6.3611415	75.0296694	2.224226547	NaN	NaN	17948395	50.13809035	57.6	85.7	70	9129415.22	1.062802363	50.8648	3.440914604	8818979.78	49.1352	2.8	185000	NaN	231000000	4.748030439	50000000	109000000	181000000	412000000	521000000	11.19597588	37.46113175	145.4780456	1
NaN	NaN	143	72796	NaN	NaN	NaN	NaN	NaN	NaN	78.5796	60.29353877	79.08940487	96.058	NaN	20.98	5.49	NaN	17.7	76.309	72.5187561	68.909	2.475	83.0665059	70.4533555	NaN	20	NaN	30.34436046	64.49572275	5.159916788	55.0490416	8.000401527	47.04864008	1.512604231	141.7706583	NaN	43696540	50.75678535	NaN	NaN	NaN	11418430.26	0.417259675	26.1312	1.902974873	32278109.74	73.8688	NaN	1053000	1768000	2009000000	7.034806246	455000000	467000000	1554000000	1332000000	1799000000	5.92660348	31.06367232	192.8814604	2
NaN	NaN	1	72	NaN	NaN	NaN	NaN	NaN	NaN	59.13	NaN	NaN	248.097	NaN	39.651	9.686	NaN	64.4	60.641	59.23707317	57.9	5.168	69.5359573	60.7173222	NaN	NaN	NaN	41.91034879	55.28960276	2.800048444	80.86583192	5.064330912	75.80150101	2.698215828	NaN	NaN	660559	49.71842073	NaN	NaN	NaN	476302.6725	2.671869203	72.106	2.766354044	184256.3275	27.894	NaN	29000	NaN	27000000	NaN	NaN	NaN	NaN	NaN	11000000	NaN	31.04243047	209.0753461	0
NaN	NaN	NaN	40	NaN	NaN	NaN	NaN	NaN	NaN	84.1836	NaN	NaN	81.9454	NaN	22.983	5.302	NaN	23.3	76.733	72.61034146	68.684	2.772	80.5732347	70.1398342	NaN	NaN	NaN	35.89898529	58.23420809	5.866806616	71.72037413	10.07450227	61.64587186	1.132115335	NaN	NaN	478267	50.92406543	NaN	NaN	NaN	198395.6735	-0.846152661	41.4822	2.558562072	279871.3265	58.5178	NaN	242000	NaN	280000000	58.58263911	71000000	24000000	209000000	82000000	106000000	13.09521213	50.79832708	179.4332807	1
NaN	NaN	11515	284	NaN	NaN	NaN	NaN	NaN	NaN	67.7894	92.75167785	94.83568075	60.9752	NaN	16.989	4.038	NaN	9.1	81.17	78.69507317	76.338	2.007	89.3888142	81.90113	NaN	NaN	NaN	27.23522316	66.74593354	6.018843303	49.82186134	9.017543068	40.80431827	1.666246325	NaN	NaN	4381820	49.20460028	NaN	NaN	NaN	1656240.324	0.362542847	37.798	2.46684459	2725579.676	62.202	NaN	1725000	485000	1865000000	16.8421678	158000000	92000000	1707000000	485000000	577000000	4.634736611	87.66635409	163.3268183	2
NaN	NaN	667	33580	NaN	NaN	NaN	NaN	NaN	NaN	46.2326	90.89506173	NaN	76.5722	NaN	11.071	7.079	72.6	5.2	79.98	77.99319512	76.101	1.545	88.1970678	82.0406858	NaN	46.4	NaN	19.02480105	69.84235508	11.13284386	43.17959336	15.93996057	27.23963278	0.096645712	NaN	NaN	11265124	49.70410897	NaN	NaN	NaN	2757364.401	0.411722594	24.477	-0.005258044	8507759.599	75.523	7.7	2150000	199000	2414000000	NaN	287000000	NaN	2127000000	NaN	NaN	NaN	25.43826469	176.1826577	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.725211111	NaN	NaN	53712	NaN	NaN	NaN	NaN	0	NaN	0	2.725211111	53712	100	NaN	267000	NaN	534000000	NaN	NaN	NaN	NaN	NaN	103000000	NaN	NaN	NaN	3
