Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.087	7.058	NaN	NaN	75.886	73.3444878	70.924	2.272	NaN	NaN	NaN	NaN	NaN	24.61286358	67.68373617	7.703400246	47.74598102	11.38146426	36.36451675	-0.070436958	NaN	NaN	61026	50.79065957	NaN	NaN	NaN	30309.05111	-0.039827713	49.6658	-0.100630555	30716.94889	50.3342	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.980809169	NaN	NaN	51241	NaN	NaN	NaN	NaN	2663.814626	3.715461407	5.1986	1.886551201	48577.18537	94.8014	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.35	22.317	NaN	133.7	41.929	42.02119512	42.109	7.937	NaN	NaN	NaN	NaN	NaN	46.56143594	51.17575246	2.262811599	95.40504084	4.421647928	90.98339291	2.082624638	NaN	NaN	18635569	48.12058104	NaN	NaN	NaN	15298124.95	1.759586139	82.091	3.455690593	3337444.052	17.909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.67	23.509	NaN	146.1	43.139	41.0912439	39.141	7.182	NaN	NaN	NaN	NaN	NaN	47.44113516	49.94858525	2.610279587	100.2058707	5.225932975	94.97993772	2.547829269	NaN	NaN	10052567	50.76004	NaN	NaN	NaN	6455477.056	0.450300684	64.2172	6.426134942	3597089.944	35.7828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.8918928	72.16434961	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.996	5.805	NaN	36.9	74.748	71.75421951	68.903	3.38	NaN	NaN	NaN	NaN	NaN	32.998593	61.74300653	5.258400476	61.96166275	8.516592846	53.4450699	1.891475215	NaN	NaN	3255859	48.61288441	NaN	NaN	NaN	2078572.944	1.471001133	63.841	2.638192726	1177286.056	36.159	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.985	2.907	NaN	19.9	73.279	71.8612439	70.511	4.566	NaN	NaN	NaN	NaN	NaN	31.67670721	67.15505223	1.168240566	48.90912401	1.739616793	47.16950722	5.902952711	NaN	NaN	1709232	34.71958541	NaN	NaN	NaN	355492.9083	6.629681158	20.7984	5.712985589	1353739.092	79.2016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.57663752	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.883	8.296	NaN	25.4	74.918	71.29217073	67.839	3.016	NaN	NaN	NaN	NaN	NaN	30.84109313	60.32937406	8.829532808	65.75673385	14.6355452	51.12118865	1.433283278	NaN	NaN	32187173	50.91055372	NaN	NaN	NaN	4314754.915	-1.428718854	13.4052	1.88374596	27872418.09	86.5948	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.98350449	15.11915088	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.898	7.375	NaN	41.9	70.722	67.91260976	65.237	2.565	NaN	NaN	NaN	NaN	NaN	30.36784187	64.24299083	5.3891673	55.65900451	8.388724171	47.27028034	0.915369281	NaN	NaN	3542720	51.35489192	NaN	NaN	NaN	1156528.029	0.712788294	32.6452	1.01370311	2386191.971	67.3548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.451811299	NaN	NaN	45595	NaN	NaN	NaN	NaN	8977.29074	0.26678413	19.6892	4.248393177	36617.70926	80.3108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.76405334	NaN	NaN	62192	NaN	NaN	NaN	NaN	40210.2376	-0.889255264	64.655	-0.534620731	21981.7624	35.345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.70378609	NaN	2
