Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	67313	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.7368315	NaN	13.9	7	NaN	5.6	81.1	78.07804878	75.2	1.796	NaN	NaN	NaN	NaN	NaN	21.3395951	66.49140485	12.16900005	50.3953785	18.30161368	32.09376482	1.322262062	3331.985235	NaN	18311000	50.28605911	NaN	NaN	NaN	2505347.642	-0.22231813	13.6822	1.559493164	15805652.36	86.3178	NaN	4165000	2732000	13779000000	17.332599	4260000000	2303000000	9519000000	5920000000	8223000000	10.28949179	31.1501596	NaN	3
NaN	NaN	89116	52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.34410248	NaN	11	10	50.9	5.3	80.19	76.98365854	73.93	1.42	NaN	NaN	NaN	NaN	NaN	17.62616439	67.19095752	15.18287809	48.82955043	22.5966092	26.23294123	0.135019834	NaN	NaN	7959017	51.72672659	NaN	NaN	NaN	2721983.814	0.135019834	34.2	0.135019834	5237033.186	65.8	NaN	17090000	NaN	13980000000	16.93372598	1150000000	762000000	12830000000	11015000000	11777000000	13.58905414	54.00073004	NaN	3
NaN	NaN	233692	236086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.9	6.3	NaN	65.6	69.047	64.994	61.134	2.06	NaN	NaN	NaN	NaN	NaN	33.69560521	61.40153888	4.902855912	62.86236765	7.984907221	54.87746043	1.00984798	NaN	NaN	7763000	51.18675437	NaN	NaN	NaN	3722979.54	1.35239997	47.958	0.69521345	4040020.46	52.042	NaN	NaN	432000	57000000	7.188573951	11000000	15000000	46000000	100000000	115000000	6.466214032	50.08263804	NaN	2
NaN	NaN	20733	428680	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.545	18.666	NaN	105.7	46.106	44.75841463	43.475	6.233	NaN	NaN	NaN	NaN	NaN	46.25896074	50.7715554	2.969483861	96.96067849	5.848715559	91.11196293	0.8752319	NaN	NaN	6140258	51.36343597	NaN	NaN	NaN	5684773.662	0.651895902	92.582	3.705416013	455484.3384	7.418	NaN	27000	35000	2141381	4.204253955	941381.2	NaN	1200000	12000000	12000000	8.671583721	19.10167237	37.84562975	0
NaN	NaN	36060	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.63597551	NaN	11.33	10.24	NaN	5.9	80.2	76.92195122	73.8	1.55	NaN	NaN	NaN	NaN	NaN	17.52609774	66.32086219	16.15304007	50.78211697	24.35589577	26.4262212	0.195393176	2488.539236	949.0764287	10156637	51.09531488	NaN	NaN	NaN	320421.5841	-1.943356853	3.1548	0.265839647	9836215.416	96.8452	NaN	5829000	5645000	4844000000	2.557601237	NaN	NaN	4844000000	8591000000	8591000000	4.82440003	125.1831318	NaN	3
NaN	NaN	5960	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.631	15.016	16.4	94.7	54.264	51.3245122	48.525	6.282	NaN	NaN	5	17.5	26	45.52132992	51.37730516	3.101364912	94.63846864	6.036449173	88.60201947	2.978379721	NaN	NaN	5821985	51.53372948	NaN	NaN	NaN	3663600.501	2.47904842	62.927	3.831685003	2158384.499	37.073	25.7	143000	NaN	79100000	12.09846413	100000	22000000	79000000	29000000	51000000	6.813968829	53.54366293	88.93794219	0
NaN	NaN	30692	57959	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.311	8.382	NaN	74.8	62.594	62.66212195	62.727	3.589	NaN	NaN	NaN	NaN	NaN	39.69841209	56.44762407	3.85396384	77.15537483	6.827504087	70.32787074	2.056996883	NaN	NaN	119928682	48.67426166	NaN	NaN	NaN	93457543.59	1.57131606	77.9276	3.790830023	26471138.41	22.0724	NaN	166000	911000	33000000	0.715195186	NaN	116000000	33000000	135000000	251000000	3.368837833	27.74060803	96.58614425	0
NaN	NaN	1430	3246	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.88166405	NaN	8.7	14	NaN	19	74.58	70.89731707	67.39	1.24	NaN	NaN	NaN	NaN	NaN	17.4151246	67.13319578	15.45167962	48.95760412	23.01645176	25.94115236	-0.51572988	1783.02676	987.4276729	8362826	51.07896642	NaN	NaN	NaN	2675652.727	-1.211546281	31.9946	-0.186685798	5687173.273	68.0054	NaN	2795000	3006000	541000000	8.647421758	153000000	115000000	388000000	199000000	314000000	5.278641674	112.0882755	NaN	2
NaN	NaN	NaN	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.856	3.188	NaN	12.9	74.299	73.2802439	72.31	2.994	NaN	NaN	NaN	NaN	NaN	29.56141343	68.00918397	2.429402607	47.03896469	3.572168442	43.46679625	2.794756415	NaN	NaN	574914	42.32886601	NaN	NaN	NaN	66777.41093	2.822310318	11.6152	2.791135949	508136.5891	88.3848	NaN	1201000	NaN	589000000	10.97171072	326000000	189000000	263000000	109000000	298000000	6.408968158	147.0534815	NaN	3
NaN	NaN	NaN	993868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.355	8.827	NaN	10.7	74.872	69.71419512	64.802	1.518	NaN	NaN	NaN	NaN	NaN	21.6071044	69.62953372	8.763361882	43.61721909	12.58569663	31.03152246	-0.796235471	NaN	NaN	3305672	51.65107125	NaN	NaN	NaN	1936508.937	-1.477742727	58.5814	0.175670584	1369163.063	41.4186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.61105036	NaN	2
NaN	NaN	30525	501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	128.355449	NaN	9.3	13	NaN	13.5	74.4	68.61219512	63.1	1.31	NaN	NaN	NaN	NaN	NaN	21.21344108	66.02932698	12.75723193	51.44785593	19.32055424	32.12730169	-0.334086956	NaN	NaN	10160000	53.0339834	NaN	NaN	NaN	3217123.36	-1.618726521	31.6646	0.266818682	6942876.64	68.3354	NaN	234000	703000	61000000	0.910706021	6000000	23000000	55000000	119000000	142000000	1.952024194	85.32302053	NaN	2
NaN	NaN	8534	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.078	4.449	NaN	26.5	75.294	73.22114634	71.247	4.008	NaN	NaN	NaN	NaN	NaN	43.45279635	52.64750311	3.899700533	89.94253115	7.407189899	82.53534125	2.508683285	NaN	NaN	222000	50.64796247	NaN	NaN	NaN	116506.044	2.440490496	52.4802	2.584048853	105493.956	47.5198	NaN	133000	NaN	95000000	30.72991638	2000000	12000000	93000000	26000000	38000000	11.84335603	65.96271781	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.9	6.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.139319526	NaN	NaN	61800	NaN	NaN	NaN	NaN	0	NaN	0	0.161943355	61800	100	NaN	390000	NaN	472000000	NaN	NaN	NaN	472000000	NaN	NaN	NaN	23.63294366	NaN	3
NaN	NaN	698	177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.698	9.171	NaN	68.2	63.428	61.48729268	59.639	4.482	NaN	NaN	NaN	NaN	NaN	40.49619639	55.49319611	4.010607492	80.20227163	7.227205806	72.97506583	2.206747806	NaN	NaN	7637622	50.30668581	NaN	NaN	NaN	3063694.588	1.000486865	40.1132	3.022936525	4573927.412	59.8868	NaN	313000	269000	100000000	7.616552291	39000000	33000000	61000000	54000000	87000000	5.02477735	37.47489497	80.50352369	1
NaN	NaN	2212	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.73	6.531	76.7	39.1	72.698	68.73156098	64.954	2.474	NaN	NaN	1.8	20	18	31.79277607	63.0852154	5.122008533	58.5157463	8.119190052	50.39655625	1.529418667	NaN	NaN	164342524	50.48345796	NaN	NaN	NaN	35618941.28	-1.72253139	21.6736	2.448261273	128723582.7	78.3264	7.3	2666000	3797000	744000000	1.416980916	26000000	601000000	718000000	4387000000	4988000000	7.555515163	12.44986135	89.93359859	2
NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.7	8.271	NaN	14.4	77.956	75.04263415	72.268	1.667	NaN	NaN	NaN	NaN	NaN	22.74557592	66.22829592	11.02612816	50.99286282	16.64866656	34.34419625	0.311189612	NaN	NaN	264237	50.8787599	NaN	NaN	NaN	168966.3497	-0.580901963	63.945	1.913192085	95270.65035	36.055	NaN	447000	NaN	667000000	57.1220009	8000000	40000000	659000000	74000000	114000000	10.10908501	56.18044062	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.214	3.236	NaN	8	77.495	75.22392683	73.061	2.798	NaN	NaN	NaN	NaN	NaN	32.76298921	64.2772781	2.959732695	55.57597173	4.604632901	50.97133883	2.581593329	NaN	NaN	297188	47.87929567	NaN	NaN	NaN	91688.44176	0.961187504	30.852	3.313133981	205499.5582	69.148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.25149036	NaN	3
NaN	NaN	NaN	106822	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.962	10.661	NaN	76.2	59.375	57.62943902	55.967	4.474	NaN	NaN	NaN	NaN	NaN	43.11278889	52.98772405	3.899487061	88.72295761	7.359227314	81.3637303	0.374358183	NaN	NaN	520529	49.26632471	NaN	NaN	NaN	408546.5552	-0.861746491	78.4868	5.01821447	111982.4448	21.5132	NaN	5000	NaN	6000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.75575527	NaN	1
NaN	NaN	214	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.545	9.652	41.7	46.9	58.752	57.47765854	56.264	3.866	NaN	NaN	NaN	NaN	NaN	40.84771609	56.36790942	2.784374492	77.40590528	4.939644774	72.46626051	2.372373978	NaN	NaN	1623704	50.37457566	NaN	NaN	NaN	814635.0287	0.697077065	50.1714	4.088038834	809068.9713	49.8286	NaN	512000	NaN	105000000	4.410816413	12000000	14000000	93000000	78000000	92000000	5.079106282	86.87271345	62.31468129	2
NaN	NaN	36564	240	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.891	18.683	NaN	113	47.405	45.48017073	43.647	5.573	NaN	NaN	NaN	NaN	NaN	42.39460882	53.64499485	3.96039633	86.41068058	7.382601753	79.02807883	2.338660712	NaN	NaN	3406451	50.88558418	NaN	NaN	NaN	2135415.564	2.208575661	62.6874	2.557593076	1271035.436	37.3126	NaN	21000	NaN	3000000	NaN	NaN	NaN	NaN	NaN	44000000	NaN	26.91396224	92.93447099	0
NaN	NaN	138435	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.04410328	NaN	12	7.3	NaN	5.6	81.15	78.2304878	75.45	1.592	NaN	NaN	NaN	NaN	NaN	20.20038251	67.69707833	12.10253915	47.71686233	17.8774911	29.83937123	1.077164681	3058.931814	1122.295682	29671900	50.50729117	NaN	NaN	NaN	6517254.804	-0.551251908	21.9644	1.540332436	23154645.2	78.0356	NaN	17286000	18973000	10073000000	4.292118353	1466000000	2561000000	8607000000	11254000000	13815000000	6.570485882	61.39044439	NaN	3
NaN	NaN	84413	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.38554593	NaN	11.4	8.9	NaN	5	82	78.89609756	75.94	1.5	NaN	NaN	NaN	NaN	NaN	17.68360524	67.53399394	14.78240082	48.07357623	21.88882954	26.18474669	0.441636407	3130.59281	2752.45742	7071850	51.15460155	NaN	NaN	NaN	1872144.994	0.635226812	26.4732	0.372026167	5199705.006	73.5268	NaN	6730000	12061000	10779000000	8.838863668	1888000000	2172000000	8891000000	7626000000	9798000000	8.95889998	51.83599284	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.457	10.356	NaN	NaN	79.28	76.62990244	74.106	1.42	NaN	NaN	NaN	NaN	NaN	16.74201474	68.60582661	14.65215865	45.76021447	21.35701788	24.40319659	0.361486001	NaN	NaN	142448	51.38364338	NaN	NaN	NaN	98986.26051	0.377892727	69.4894	0.324128916	43461.73949	30.5106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	313	12805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.90092832	NaN	19.233	5.32	NaN	10.8	78.421	75.33963415	72.405	2.321	NaN	NaN	NaN	NaN	NaN	29.41136587	63.83693844	6.75169569	56.64911639	10.57647164	46.07264475	1.52448951	389.2864415	NaN	14630769	50.55028892	NaN	NaN	NaN	2240438.919	-0.510408055	15.3132	1.896904745	12390330.08	84.6868	NaN	1450000	1092000	1209000000	5.980789062	278000000	241000000	931000000	736000000	977000000	4.589580391	47.28318459	98.79552668	2
NaN	NaN	290100	125847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.98	6.56	91.09999847	35.2	72.257	70.59902439	69.02	1.828	NaN	NaN	NaN	NaN	NaN	27.06688849	66.42747122	6.505640287	50.54012769	9.793599196	40.74652849	1.048141514	446.9330521	NaN	1217550000	48.27214577	NaN	NaN	NaN	828613392.9	-0.386219026	68.0558	4.17436979	388936607.1	31.9442	NaN	22765000	5061000	10200000000	5.941355328	NaN	NaN	10200000000	4474000000	4474000000	2.902800937	33.86125112	61.06711678	2
NaN	NaN	46407	2109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.869	14.359	NaN	87.3	52.969	51.59990244	50.296	5.273	NaN	NaN	NaN	NaN	NaN	44.13967561	52.34407726	3.51624713	91.04358167	6.717564458	84.32601722	2.459669926	NaN	NaN	14287475	50.26531276	NaN	NaN	NaN	8120029.242	1.420278527	56.8332	3.844813101	6167445.758	43.1668	NaN	145000	NaN	151000000	6.045663672	47000000	21000000	104000000	134000000	155000000	6.786715287	30.77369456	65.23776859	1
NaN	NaN	220	2168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.678	5.934	NaN	23.6	73.89	69.75760976	65.822	2.823	NaN	NaN	NaN	NaN	NaN	34.42732688	61.04287436	4.529798758	63.81928446	7.420683914	56.39860055	1.792409611	71.88929071	NaN	37112621	50.61440825	NaN	NaN	NaN	10826568.02	0.729255377	29.1722	2.233604068	26286052.98	70.8278	NaN	631000	929000	1362000000	10.35085096	242000000	314000000	1120000000	1117000000	1431000000	8.702776678	24.97938671	109.8034458	2
NaN	NaN	NaN	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.676	10.663	21	77.7	58.7	56.94214634	55.268	5.253	NaN	NaN	3.7	32.2	9.1	43.16905297	53.86167317	2.969273853	85.66077529	5.512776856	80.14799843	2.511444485	NaN	NaN	507062	49.88916499	NaN	NaN	NaN	363782.5048	2.573072097	71.7432	2.355144172	143279.4952	28.2568	34.6	24000	NaN	23000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.39341523	50.4777089	0
NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.116	7.056	NaN	37.4	71.564	67.60319512	63.831	4.388	NaN	NaN	NaN	NaN	NaN	44.11218191	50.84606534	5.041752749	96.67205185	9.915718582	86.75633327	2.307663796	NaN	NaN	404166	51.85159526	NaN	NaN	NaN	203289.8397	0.468954486	50.2986	4.203537962	200876.1603	49.7014	NaN	37000	NaN	37000000	36.49069747	26000000	6000000	11000000	18000000	24000000	8.647147791	49.2052382	82.20471827	1
NaN	NaN	23176	139	NaN	NaN	NaN	NaN	92	NaN	NaN	NaN	NaN	NaN	NaN	22.286	3.972	NaN	12.6	79.43	77.02165854	74.728	2.686	NaN	NaN	NaN	NaN	NaN	33.86805806	60.85058172	5.281360211	64.33696633	8.679227152	55.65773918	2.510147074	NaN	NaN	3557095	49.17147279	NaN	NaN	NaN	1549513.267	1.029468973	43.5612	3.668161864	2007581.733	56.4388	NaN	781000	283000	797000000	16.50906756	87000000	21000000	710000000	336000000	357000000	7.060135744	67.8024586	62.13286058	2
NaN	NaN	1694	25462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.125	7.156	NaN	7.8	77.421	75.4572439	73.587	1.609	NaN	NaN	NaN	NaN	NaN	22.52992295	68.26402798	9.206049061	46.49003722	13.4859447	33.00409252	0.443121986	NaN	NaN	10949206	49.66564233	NaN	NaN	NaN	2787492.66	-0.590856597	25.4584	0.798723072	8161713.34	74.5416	NaN	999000	72000	1333000000	NaN	162000000	NaN	1171000000	NaN	NaN	NaN	20.86556103	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.899549215	NaN	NaN	34096	NaN	NaN	NaN	NaN	0	NaN	0	3.899549215	34096	100	NaN	373000	NaN	368000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	49	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.731	6.901	NaN	7.5	79.516	77.4057561	75.396	2.035	NaN	NaN	NaN	NaN	NaN	24.04552049	65.81829133	10.13618817	51.93344886	15.40026028	36.53318858	2.065554974	NaN	NaN	873277	49.55231845	NaN	NaN	NaN	278051.3968	1.683121355	31.84	2.244705964	595225.6032	68.16	NaN	1950000	365000	1905000000	40.51274371	224000000	135000000	1681000000	365000000	500000000	10.03424105	57.45347566	NaN	3
