Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	358	17	NaN	NaN	NaN	NaN	NaN	NaN	78.717	NaN	NaN	110.856	NaN	25.446	3.919	NaN	16.9	76.588	75.11185366	73.706	2.971	84.8631117	79.7766354	NaN	NaN	NaN	37.23078708	58.80603023	3.963182691	70.05058768	6.739415457	63.31117222	3.300750301	NaN	NaN	311500	50.682478	NaN	NaN	NaN	168920.843	3.79914855	54.2282	2.713469224	142579.157	45.7718	NaN	251000	NaN	289000000	35.08770786	NaN	3000000	289000000	43000000	46000000	5.677798527	74.48543306	86.34800071	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.688	7.236	NaN	NaN	81.636	78.86143902	76.219	1.7568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.313479624	NaN	NaN	64000	NaN	NaN	NaN	NaN	0	NaN	0	0.312989301	64000	100	NaN	306000	181000	569000000	NaN	NaN	165000000	569000000	288000000	453000000	NaN	20.25486476	130.6104776	3
NaN	NaN	632	428	NaN	NaN	NaN	NaN	NaN	NaN	78.197	NaN	30.64341923	175.962	NaN	27.703	7.533	NaN	45.5	67.543	65.34773171	63.257	3.551	70.9008612	62.9018352	NaN	NaN	NaN	37.43685344	58.05241633	4.510730226	72.2581183	7.770099008	64.48801929	1.67117036	NaN	NaN	9463497	50.20489774	NaN	NaN	NaN	3305315.597	0.41361424	34.927	2.352724839	6158181.403	65.073	NaN	573000	526000	326000000	6.57568359	34000000	81000000	292000000	304000000	385000000	9.292493456	60.32734634	135.1526051	1
NaN	NaN	20783	1624	NaN	NaN	NaN	NaN	NaN	NaN	75.601	NaN	NaN	121.394	NaN	16.788	6.4	NaN	18.9	75.85	72.10995122	68.548	1.944	80.0117588	66.5344536	NaN	NaN	NaN	26.72726612	66.73147818	6.541255696	49.85431573	9.802353964	40.05196176	0.974106132	657.972971	526.0116712	189798070	50.72613621	NaN	NaN	NaN	31441189.08	-0.821858554	16.5656	1.334558612	158356880.9	83.4344	NaN	5026000	4683000	5284000000	2.862353669	331000000	2223000000	4953000000	8211000000	10434000000	6.61257121	21.03204969	153.9180522	2
NaN	NaN	NaN	38	NaN	NaN	NaN	NaN	NaN	NaN	42.607	100	100	61.882	NaN	10.794	8.8	NaN	16.6	79.453	76.12936585	72.964	1.518	89.2573686	81.3335397	NaN	NaN	NaN	18.68596316	69.97139396	11.34264287	42.91554639	16.21040004	26.70514635	0.204909042	NaN	NaN	271618	50.35766749	NaN	NaN	NaN	156819.1955	-0.728451065	57.7352	1.494155624	114798.8045	42.2648	NaN	575000	NaN	1224000000	54.98233712	7000000	78000000	1217000000	212000000	290000000	12.24529778	66.58459463	101.9882934	3
NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	25.067	NaN	100	95.34	NaN	20.258	3.112	NaN	6.2	79.931	77.52419512	75.232	2.119	88.6013391	85.5847733	NaN	NaN	NaN	27.32271993	69.34385844	3.333421631	44.20887768	4.807089923	39.40178776	1.924560959	NaN	NaN	377513	49.37538078	NaN	NaN	NaN	96833.59455	0.316531972	25.6504	2.48538043	280679.4054	74.3496	NaN	179000	NaN	233000000	2.739584663	NaN	NaN	233000000	430000000	430000000	12.99633502	79.75989379	146.6510495	3
NaN	NaN	NaN	110598	NaN	NaN	NaN	NaN	NaN	48	50.156	NaN	NaN	171.581	NaN	21.892	7.163	35.4	49.2	67.624	65.75909756	63.983	2.668	71.0757186	64.405271	NaN	NaN	NaN	31.69731419	63.70759038	4.595095428	56.96716734	7.21279113	49.75437621	2.039297173	NaN	NaN	688581	47.14689028	NaN	NaN	NaN	464818.3411	0.911522157	67.5038	4.423461619	223762.6589	32.4962	NaN	21000	NaN	47000000	NaN	19000000	NaN	28000000	26000000	26000000	NaN	100.3665453	204.2199833	1
NaN	NaN	2465	16	NaN	NaN	NaN	NaN	NaN	NaN	52.128	32.38188976	43.45182046	535.444	NaN	24.266	13.242	52.8	24.9	51.42	52.06895122	52.687	2.91	43.110379	40.4369294	NaN	NaN	NaN	33.85921952	62.42583811	3.714942362	60.19007997	5.95096914	54.23911083	1.391448995	NaN	NaN	1927540	49.76296212	NaN	NaN	72	794478.0169	-0.367492438	41.2172	2.643496006	1133061.983	58.7828	NaN	1736000	NaN	501000000	8.400375805	3000000	3000000	498000000	281000000	284000000	6.394118018	74.65231544	138.3576338	2
NaN	NaN	7535	98104	NaN	NaN	NaN	NaN	NaN	78	106.623	NaN	NaN	476.986	NaN	35.941	17.911	NaN	110.2	46.909	45.48253659	44.124	4.903	40.2798058	34.9672822	NaN	NaN	NaN	41.17076911	54.85162007	3.977610828	82.31002089	7.251583132	75.05843775	1.779915605	NaN	NaN	4160940	50.77451249	NaN	NaN	NaN	2563979.55	1.526424293	61.6202	2.188254206	1596960.45	38.3798	NaN	17000	NaN	10800000	NaN	2400000	6000000	8400000	48000000	54000000	NaN	25.15375154	151.5363369	0
NaN	NaN	175741	530	NaN	NaN	NaN	NaN	NaN	NaN	13.952	99.15656299	NaN	55.37492073	NaN	11.1	7.15	NaN	5.1	83.14	80.80439024	78.58	1.66	91.5481155	86.1496353	NaN	NaN	NaN	17.06511509	69.53059335	13.40429157	43.82158297	19.27826432	24.54331866	1.079789571	4334.734882	1740.19525	32929733	50.46013726	NaN	NaN	NaN	6488869.747	0.642285075	19.7052	1.187450986	26440863.25	80.2948	NaN	17935000	25163000	17949000000	3.608410123	2381000000	6483000000	15568000000	24716000000	31199000000	6.622563835	56.94130476	124.8001367	3
NaN	NaN	45653	31	NaN	NaN	NaN	NaN	NaN	NaN	4.582	100	99.49834682	45.59988738	NaN	9.9	8.1	NaN	4.2	84.2	81.74146341	79.4	1.46	93.1886419	87.6878925	NaN	NaN	NaN	15.800638	68.10954404	16.08981796	46.82230135	23.62344101	23.19886034	0.893690978	NaN	NaN	7551117	50.9816909	NaN	NaN	NaN	1998825.977	0.757028908	26.4706	0.942935109	5552291.023	73.5294	NaN	8448000	NaN	14721000000	5.52541008	2543000000	2184000000	12178000000	10114000000	12298000000	5.615436835	76.76699871	134.5254021	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.912	NaN	36.2032463	48.616	NaN	9.342	9.159	NaN	NaN	81.516	79.3007561	77.191	1.421	92.3279281	85.9551037	NaN	NaN	NaN	15.55399236	68.78649926	15.65950839	45.37736486	22.76538065	22.61198422	0.670506655	NaN	NaN	150689	51.08236887	NaN	NaN	NaN	104245.7461	0.545114427	69.1794	0.952533797	46443.25393	30.8206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	1376	970	NaN	NaN	NaN	NaN	NaN	NaN	58.25	100	100	59.707	NaN	14.747	5.275	NaN	7.8	81.673	78.53426829	75.545	1.904	89.6524184	80.2264658	NaN	NaN	NaN	23.67198122	67.79647159	8.531547193	47.50030151	12.58405783	34.91624367	0.994373144	333.7290466	243.4280147	16633254	50.54289735	NaN	NaN	99.4	1970940.799	-1.207480225	11.8494	1.294082408	14662313.2	88.1506	NaN	2507000	3234000	2226000000	2.893393337	749000000	382000000	1477000000	1660000000	2042000000	3.782856987	66.52175671	212.8241122	2
NaN	NaN	301078	169265	NaN	NaN	NaN	NaN	NaN	NaN	8.43	NaN	95.55888762	93.116	NaN	12.1	6.93	NaN	17.4	74.331	72.61258537	70.976	1.643	82.3654901	75.2600994	NaN	NaN	NaN	20.73161445	71.48078103	7.787604522	39.89774393	10.89468303	29.0030609	0.522271866	1077.109692	NaN	1317885000	48.10660537	NaN	NaN	NaN	722153536.1	-1.895147735	54.7964	3.533286791	595731463.9	45.2036	NaN	54720000	40954000	41126000000	3.064060298	3893000000	3478000000	37233000000	29786000000	33264000000	3.21475367	62.29356468	324.6613829	2
NaN	NaN	60137	11508	NaN	NaN	NaN	NaN	NaN	NaN	127.771	NaN	NaN	396.787	NaN	37.331	15.051	NaN	82.6	50.774	49.81517073	48.902	4.696	44.3842363	41.995784	NaN	NaN	NaN	41.14360638	55.35080616	3.50558746	80.665842	6.333399102	74.3324429	2.213007752	NaN	NaN	18350022	50.12391812	NaN	NaN	NaN	9224666.16	1.037935844	50.2706	3.415070279	9125355.84	49.7294	NaN	262000	NaN	254000000	4.015167079	28000000	98000000	226000000	368000000	466000000	7.785376624	42.9631061	177.6415096	1
NaN	NaN	168	551744	NaN	NaN	NaN	NaN	NaN	NaN	74.299	NaN	NaN	93.975	NaN	20.693	5.481	NaN	17.1	76.543	72.75378049	69.145	2.454	83.4028313	70.8521485	NaN	19	NaN	29.93274738	64.81459924	5.252653373	54.28622744	8.104120729	46.18210671	1.489625361	156.1135676	NaN	44352327	50.76902504	NaN	NaN	NaN	11462149.28	0.382150011	25.8434	1.878478034	32890177.72	74.1566	NaN	2115000	2041000	2262000000	6.611582095	593000000	556000000	1669000000	1537000000	2093000000	5.593846985	30.28995395	230.6044671	2
NaN	NaN	NaN	96	NaN	NaN	NaN	NaN	NaN	93	58.014	NaN	NaN	245.992	NaN	39.239	9.506	NaN	63.7	60.916	59.53	58.21	5.112	70.2816931	61.3974354	NaN	NaN	NaN	42.13519324	55.08157248	2.783234281	81.5489201	5.052931781	76.49598831	2.694835335	NaN	NaN	678602	49.69930695	NaN	NaN	NaN	489183.8237	2.668481767	72.087	2.762927154	189418.1763	27.913	NaN	15000	NaN	30000000	NaN	NaN	NaN	NaN	NaN	15000000	NaN	32.71841114	232.0089773	0
NaN	NaN	NaN	32	NaN	NaN	NaN	NaN	NaN	NaN	81.567	NaN	NaN	77.541	NaN	22.268	5.254	NaN	22.2	77.091	73.01085366	69.125	2.659	81.1086549	70.6771314	NaN	NaN	NaN	34.83001845	59.24831737	5.921664186	68.7811645	9.99465377	58.78651073	0.989511762	NaN	NaN	483023	50.81145204	NaN	NaN	NaN	196365.2723	-1.028682862	40.6534	2.395896829	286657.7277	59.3466	NaN	267000	NaN	375000000	65.48454998	71000000	16000000	304000000	107000000	123000000	11.82613911	57.77434773	224.5287487	1
NaN	NaN	17190	361	NaN	NaN	NaN	NaN	NaN	NaN	65.633	NaN	NaN	60.001	NaN	16.579	4.073	96	9	81.303	78.82141463	76.458	1.954	89.5487474	82.107398	NaN	NaN	NaN	26.60365493	67.26385199	6.132493077	48.66826244	9.117070902	39.55119154	1.602582873	NaN	NaN	4452608	49.21037324	NaN	NaN	NaN	1660911.836	0.281658207	37.302	2.396822436	2791696.164	62.698	NaN	1980000	577000	2221000000	17.28181469	195000000	117000000	2026000000	634000000	751000000	5.325092107	84.67973673	180.1022865	2
NaN	NaN	615	7503	NaN	NaN	NaN	NaN	NaN	NaN	45.216	NaN	100	74.024	NaN	10.714	7.073	77.1	5	80.291	78.2852439	76.375	1.52	88.5369486	82.4240086	NaN	NaN	NaN	18.57767128	69.98484917	11.43747955	42.88806961	16.34279374	26.54527587	0.03162359	NaN	NaN	11268687	49.70099894	NaN	NaN	NaN	2766913.406	0.345710855	24.554	-0.070384116	8501773.594	75.446	NaN	2119000	194000	2415000000	NaN	274000000	NaN	2141000000	NaN	NaN	NaN	25.36795243	166.5096987	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.8	2.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.784328323	NaN	NaN	54679	NaN	NaN	NaN	NaN	0	NaN	0	1.784328323	54679	100	NaN	292000	NaN	501000000	NaN	NaN	NaN	NaN	NaN	120000000	NaN	NaN	NaN	3
