Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	63476	13	NaN	NaN	NaN	NaN	NaN	NaN	16.6296	NaN	NaN	48.94830552	NaN	12.3	6.5	NaN	4.8	83	80.4902439	78.1	1.768	92.547141	86.8617314	NaN	NaN	NaN	19.93619222	67.2336286	12.83017918	48.73509297	19.08297893	29.65211404	1.159352162	4038.610171	NaN	20127400	50.36016789	NaN	NaN	NaN	2419595.264	-0.518475882	12.0214	1.39081241	17707804.74	87.9786	NaN	5215000	4369000	20453000000	17.68509457	5239000000	3982000000	15214000000	10242000000	14224000000	10.68089277	31.83562289	137.5864686	3
NaN	NaN	17795	47	NaN	NaN	NaN	NaN	NaN	NaN	13.2182	NaN	NaN	54.9736903	NaN	9.7	9.1	NaN	4.2	82.1	79.1804878	76.4	1.42	92.141556	83.2412784	NaN	NaN	NaN	16.20243419	67.795057	16.00250881	47.50337919	23.60424125	23.89913794	0.620413127	3170.854797	1474.170407	8171966	51.44742799	NaN	NaN	NaN	2746826.588	0.184625676	33.6128	0.841784938	5425139.412	66.3872	NaN	19374000	8371000	17251000000	11.67022935	2101000000	1575000000	15150000000	9237000000	10812000000	7.784548446	81.76253944	150.0183764	3
NaN	NaN	8606	250589	NaN	NaN	NaN	NaN	NaN	14	33.6996	NaN	NaN	109.1302	NaN	16.1	6.1	NaN	49.6	71.305	68.45719512	65.745	2.0535	77.0766035	66.0293184	NaN	NaN	NaN	25.74954889	67.61822133	6.63222978	47.88913112	9.808346995	38.08078412	0.874957316	NaN	NaN	8306500	50.98039817	NaN	NaN	NaN	3971470.554	0.456741541	47.8116	1.260544511	4335029.446	52.1884	NaN	989000	1473000	79000000	1.865405999	14000000	14000000	65000000	126000000	140000000	2.217958461	82.15414099	261.1614976	2
NaN	NaN	48808	485454	NaN	NaN	NaN	NaN	NaN	94	24.8386	NaN	NaN	420.3924	NaN	35.295	15.691	NaN	95.4	48.604	47.38036585	46.215	5.18	43.3226605	38.696486	NaN	NaN	NaN	42.7417476	54.37762056	2.880631837	83.89918311	5.297458417	78.60172469	2.893496125	NaN	NaN	7039534	51.25727108	NaN	NaN	NaN	6395472.955	2.645265109	90.8508	5.392436513	644061.0447	9.1492	NaN	133000	NaN	1800000	2.801153471	600000	6000000	1200000	23000000	29000000	12.49700601	24.82409878	104.2229672	0
NaN	NaN	13529	45	NaN	NaN	NaN	NaN	NaN	NaN	15.3538	NaN	NaN	62.80664361	NaN	11.3	9.7	74.6	4.1	81.9	78.87804878	76	1.72	91.32581	82.6540338	NaN	NaN	NaN	16.91644327	65.84573623	17.23782049	51.87012208	26.17909903	25.69102305	0.432788248	3128.358202	1421.493092	10421137	51.07204913	NaN	NaN	NaN	285830.9456	-0.828006657	2.7428	0.468576064	10135306.05	97.2572	NaN	6710000	8783000	10089000000	3.697714485	881000000	1500000000	9208000000	13956000000	15456000000	5.93172092	163.8138075	118.2879255	3
NaN	NaN	4802	309	NaN	NaN	NaN	NaN	NaN	94	115.1424	NaN	NaN	294.4134	NaN	41.779	13.123	NaN	79.3	55.777	53.54895122	51.427	5.702	64.191866	58.7983972	NaN	NaN	NaN	44.80928858	52.22147007	2.96924135	91.49211976	5.685863202	85.80625656	3.200295417	NaN	NaN	7397985	51.08760711	NaN	NaN	NaN	4404094.45	2.307283028	59.531	4.528607073	2993890.55	40.469	NaN	174000	NaN	120900000	15.41720307	2900000	30000000	118000000	29000000	59000000	5.225085219	36.13008976	123.0214483	0
NaN	NaN	20449	5731	NaN	NaN	NaN	NaN	NaN	83	95.101	NaN	NaN	156.4622	NaN	24.092	6.663	58.1	51.4	66.81	66.53136585	66.266	2.699	66.5173881	61.6819624	1.9	10.1	32.7	34.8696615	60.89683423	4.233504275	64.21214874	6.951928337	57.2602204	1.540024693	NaN	NaN	138633401	48.82444853	NaN	NaN	NaN	103660630.2	0.994261793	74.7732	3.175408952	34972770.8	25.2268	11.1	271000	1565000	76000000	0.823072516	9000000	281000000	67000000	161000000	442000000	3.376991058	35.96310543	117.5568106	0
NaN	NaN	4684	2239	NaN	NaN	NaN	NaN	NaN	NaN	43.9892	NaN	NaN	92.21910797	NaN	9	14.2	NaN	14.6	76.2	72.56341463	69.1	1.29	85.3331182	69.0168693	NaN	NaN	NaN	14.00011863	68.90293001	17.09695136	45.13170918	24.81309773	20.31861145	-0.543375463	1261.621891	477.7139571	7781161	51.4317546	NaN	NaN	NaN	2340339.794	-1.390922334	30.077	-0.1765866	5440821.206	69.923	NaN	4630000	3882000	2796000000	20.02784094	594000000	572000000	2202000000	1363000000	1935000000	11.47856204	96.45080254	173.4378869	2
NaN	NaN	NaN	52	NaN	NaN	NaN	NaN	NaN	NaN	15.365	NaN	NaN	80.5156	NaN	21.041	2.932	NaN	9.8	75.047	74.27153659	73.533	2.621	86.2504201	80.6152152	NaN	NaN	NaN	28.51979433	68.82567829	2.654527374	45.29460875	3.856885163	41.43772359	3.730139391	NaN	NaN	671760	43.49587203	NaN	NaN	NaN	77859.67104	3.649070659	11.5904	3.740772285	593900.329	88.4096	NaN	3514000	NaN	1504000000	14.55005814	640000000	141000000	864000000	387000000	528000000	6.462327587	132.9918606	140.6811798	3
NaN	NaN	22215	228815	NaN	NaN	NaN	NaN	NaN	NaN	17.4724	NaN	NaN	74.9214	NaN	9.467	8.71	NaN	7.6	77.384	74.65963415	72.065	1.239	86.5424985	75.73282	NaN	NaN	NaN	17.16962984	69.7658539	13.06451626	43.33659579	18.72623286	24.61036293	-0.035933013	63.13975032	52.11699077	3781358	51.89100103	NaN	NaN	NaN	2086848.29	-0.844069989	55.1878	0.968374763	1694509.71	44.8122	NaN	190000	NaN	507000000	17.18517838	26000000	45000000	481000000	117000000	162000000	2.28536642	76.89666474	133.6156216	2
NaN	NaN	725	8231	NaN	NaN	NaN	NaN	55.1	NaN	23.2078	NaN	NaN	128.9814544	NaN	9.053121168	14.25650544	NaN	7.8	75	68.95609756	63.2	1.2	81.6525559	51.2485704	NaN	NaN	NaN	16.12564572	69.52071123	14.35364305	43.84202668	20.64657106	23.19545562	-0.502567781	NaN	NaN	9824469	53.27517216	NaN	NaN	NaN	2762856.821	-2.18171607	28.1222	0.162148832	7061612.179	71.8778	NaN	68000	515000	362000000	2.307334391	92000000	50000000	270000000	450000000	500000000	2.909615698	130.7797044	158.0711676	2
NaN	NaN	732	9	NaN	NaN	NaN	NaN	NaN	NaN	86.199	NaN	NaN	120.3492	NaN	26.915	4.117	NaN	19	75.817	74.25992683	72.777	3.209	83.6023659	78.2969178	NaN	NaN	NaN	39.33324601	56.69409941	3.972654573	76.38519888	7.007174669	69.37802421	3.19998542	NaN	NaN	282600	50.68363568	NaN	NaN	NaN	150960.9636	3.707461633	53.4186	2.621174559	131639.0364	46.5814	NaN	231000	NaN	168000000	30.89957435	NaN	4000000	168000000	43000000	47000000	7.486640825	69.36310037	85.91842498	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.2	6.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.476190476	NaN	NaN	63300	NaN	NaN	NaN	NaN	0	NaN	0	0.475060276	63300	100	NaN	272000	156000	426000000	NaN	NaN	NaN	426000000	217000000	217000000	NaN	23.65819989	133.0132038	3
NaN	NaN	524	285	NaN	NaN	NaN	NaN	NaN	42	81.9206	NaN	NaN	182.1336	NaN	29.371	7.883	58.4	51	66.52	64.36929268	62.321	3.811	69.6055404	61.5567624	NaN	NaN	NaN	38.63222826	57.00529127	4.362480473	75.42231217	7.652764113	67.76954806	1.876650545	NaN	NaN	8982917	50.25259612	NaN	NaN	NaN	3259181.946	0.586840099	36.282	2.618590703	5723735.054	63.718	NaN	480000	346000	283000000	11.04405248	91000000	68000000	192000000	164000000	232000000	9.951085486	45.48095906	92.48369849	1
NaN	NaN	3345	403	NaN	NaN	NaN	NaN	NaN	NaN	81.841	NaN	NaN	127.6142	NaN	18.707	6.4	NaN	23.8	75.114	71.26178049	67.593	2.136	78.9625196	64.9161432	NaN	NaN	NaN	27.89260157	65.98462521	6.122773216	51.55045539	9.279090691	42.2713647	1.22587771	534.8300097	417.9071557	183873377	50.65861763	NaN	NaN	NaN	32167544.07	-0.633892971	17.4944	1.62470556	151705832.9	82.5056	NaN	4794000	2968000	3389000000	3.107498406	167000000	881000000	3222000000	2871000000	3752000000	4.685942558	24.57382186	103.6721258	2
NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	42.3004	NaN	NaN	64.4002	NaN	10.862	8.821	NaN	15.8	79.076	75.80153659	72.683	1.5	88.7381082	79.5520359	NaN	NaN	NaN	20.11409732	68.36985312	11.51604957	46.26329506	16.84375356	29.41954151	0.206921177	NaN	NaN	269947	50.29654189	NaN	NaN	NaN	160308.026	-0.743336106	59.385	1.612793358	109638.9741	40.615	NaN	552000	NaN	784000000	55.37743527	9000000	55000000	775000000	108000000	163000000	9.000601084	59.88668555	109.3637076	3
NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	25.7582	NaN	NaN	99.2016	NaN	21.299	3.011	NaN	6.6	79.472	77.06263415	74.768	2.213	88.0266477	84.8156171	NaN	NaN	NaN	28.55766232	68.28677625	3.155561424	46.44123722	4.621043191	41.82019402	2.03550593	286.2817923	NaN	355943	49.33627013	NaN	NaN	NaN	95936.6049	0.303829081	26.9528	2.682106673	260006.3951	73.0472	NaN	119000	NaN	181000000	3.224615105	NaN	NaN	181000000	382000000	382000000	15.82904269	82.30088638	116.698619	3
NaN	NaN	NaN	105255	NaN	NaN	NaN	NaN	NaN	NaN	55.0346	NaN	NaN	185.513	NaN	23.903	7.583	NaN	55.6	66.124	64.34821951	62.657	3.053	68.7607662	62.311121	NaN	NaN	NaN	34.82187055	60.72932979	4.448799654	64.66508085	7.325619547	57.3394613	2.837032756	NaN	NaN	642400	47.73785099	NaN	NaN	NaN	450607.6256	1.267815093	70.1444	6.62371699	191792.3744	29.8556	NaN	9000	NaN	13000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.04788237	212.58212	1
NaN	NaN	2839	6	NaN	NaN	NaN	NaN	NaN	62	57.5994	NaN	NaN	556.4806	NaN	25.014	14.282	NaN	33.8	49.381	49.7374878	50.077	3.08	38.498455	33.7826858	NaN	NaN	NaN	35.47662431	61.09661519	3.426760499	63.67518837	5.608756701	58.06643167	1.201197377	NaN	NaN	1852243	49.94420285	NaN	NaN	NaN	805729.4095	-0.666755812	43.5002	2.663524	1046513.591	56.4998	NaN	1523000	NaN	582000000	13.09586744	1000000	4000000	581000000	276000000	280000000	7.64482777	67.11909279	139.1290966	2
NaN	NaN	25020	31069	NaN	NaN	NaN	NaN	NaN	79	116.1708	NaN	NaN	491.7418	NaN	37.425	19.136	NaN	111.5	45.306	43.94612195	42.651	5.175	40.2734506	33.9982894	NaN	NaN	NaN	41.71640167	54.31983564	3.963762689	84.09481329	7.297081521	76.79773177	1.586444295	NaN	NaN	3952281	50.81120265	NaN	NaN	NaN	2451149.344	1.44851635	62.0186	1.812072115	1501131.656	37.9814	NaN	8000	7000	7800000	NaN	1400000	1000000	6400000	31000000	32000000	NaN	22.45340256	117.9760543	0
NaN	NaN	141398	56	NaN	NaN	NaN	NaN	NaN	NaN	14.5676	NaN	NaN	57.0588709	NaN	10.65	7.25	NaN	5.3	82.6	80.14146341	77.8	1.53	91.1615625	85.3385751	NaN	NaN	NaN	17.9228968	69.1192537	12.95784949	44.67748802	18.74709115	25.93039687	1.002034424	4081.662042	1615.722458	31995000	50.48546966	NaN	NaN	NaN	6401175.66	0.360316729	20.0068	1.163177877	25593824.34	79.9932	NaN	19145000	19595000	15135000000	3.979786043	2106000000	3743000000	13029000000	15524000000	19267000000	5.695513321	60.13679748	107.995898	3
NaN	NaN	47678	12	NaN	NaN	NaN	NaN	NaN	NaN	5.0374	NaN	NaN	47.11752221	NaN	9.9	8.1	NaN	4.4	83.7	81.08780488	78.6	1.42	92.8198333	86.6456655	NaN	NaN	NaN	16.50545262	67.76939934	15.72514803	47.55922432	23.20390646	24.35531786	0.68742596	3450.50984	2327.056439	7389625	51.09264378	NaN	NaN	NaN	1963423.363	0.58585919	26.57	0.724202435	5426201.638	73.43	NaN	NaN	NaN	11404000000	6.137317542	1809000000	1820000000	9595000000	8104000000	9924000000	6.701268087	65.74357232	108.4220544	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.0916	NaN	NaN	52.5892	NaN	9.815	9.381	NaN	NaN	80.871	78.59019512	76.418	1.409	92.0407987	85.3838119	NaN	NaN	NaN	16.21340326	68.53761726	15.24897948	45.90527655	22.24906568	23.65621086	0.474892924	NaN	NaN	147963	51.1435214	NaN	NaN	NaN	102670.6379	0.422449098	69.3894	0.593876738	45292.36208	30.6106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	569	1194	NaN	NaN	NaN	NaN	NaN	NaN	60.26	NaN	NaN	66.8095604	NaN	15.311	5.061	NaN	8	81.215	78.08958537	75.113	1.96	89.1290108	79.5315446	NaN	NaN	NaN	25.4695917	66.61898565	7.911422654	50.10735907	11.87562761	38.23173146	1.074521053	832.284035	301.4466277	16132209	50.53751483	NaN	NaN	96	2050790.937	-1.529643158	12.7124	1.459508196	14081418.06	87.2876	NaN	1785000	2343000	1571000000	4.074803345	476000000	274000000	1095000000	977000000	1251000000	4.210035444	59.91862158	134.0745069	2
NaN	NaN	299375	154766	NaN	NaN	NaN	NaN	NaN	NaN	8.2944	NaN	NaN	98.276	NaN	12.29	6.42	NaN	21.8	73.67	71.96234146	70.336	1.68	81.3973907	74.3248338	NaN	NaN	NaN	22.5472506	69.98242619	7.47032321	42.89301677	10.6745702	32.21844657	0.593932815	712.1990544	NaN	1296075000	48.13920743	NaN	NaN	NaN	762182825.3	-1.640844029	58.807	3.873400618	533892174.8	41.193	NaN	41761000	28853000	27755000000	4.232063926	2016000000	2211000000	25739000000	19149000000	21360000000	3.521597367	59.77057895	230.7381133	2
NaN	NaN	58861	7626	NaN	NaN	NaN	NaN	88.3	81	132.829	NaN	NaN	393.9928	NaN	37.878	15.343	26	84.2	50.368	49.37485366	48.429	4.85	44.9923921	41.97515	4.5	24	28.4	41.81137749	54.67830738	3.510315132	82.88788514	6.419941106	76.46794403	2.249970483	NaN	NaN	17165267	50.16681359	NaN	NaN	NaN	8936032.017	1.104398573	52.0588	3.508978786	8229234.983	47.9412	20.2	190000	NaN	212000000	5.554101778	54000000	71000000	158000000	323000000	394000000	9.937741879	30.95375213	140.2467058	1
NaN	NaN	141	47381	NaN	NaN	NaN	NaN	NaN	NaN	87.1408	NaN	NaN	100.224	NaN	21.545	5.522	NaN	18.8	75.826	72.03678049	68.428	2.518	82.3938551	69.6557695	NaN	21	NaN	31.17113852	63.83316151	4.995699966	56.65838512	7.826182892	48.83220223	1.554516448	143.7157494	NaN	42385712	50.73238831	NaN	NaN	NaN	11325547.02	0.433585349	26.7202	1.96639081	31060164.98	73.2798	NaN	791000	1405000	1369000000	7.026899138	308000000	358000000	1061000000	1111000000	1469000000	7.413277568	28.13354879	138.0218117	2
NaN	NaN	NaN	50	NaN	NaN	NaN	NaN	NaN	7	61.362	NaN	NaN	252.307	NaN	40.114	9.97	NaN	66.8	60.215	58.74807317	57.351	5.254	68.0444857	59.3570958	NaN	NaN	NaN	41.49559977	55.66677744	2.837622788	79.64036107	5.097515822	74.54284525	2.688910789	NaN	NaN	625876	49.75634151	NaN	NaN	NaN	451156.4558	2.745805058	72.084	2.542149358	174719.5442	27.916	NaN	23000	NaN	21000000	NaN	NaN	NaN	NaN	NaN	9000000	NaN	28.76051508	176.3630722	0
NaN	NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	NaN	89.4168	NaN	NaN	90.7542	NaN	24.707	5.51	NaN	25.8	75.785	71.61778049	67.649	3.041	79.5023943	69.0652398	NaN	NaN	NaN	37.99415148	56.2860846	5.719763917	77.66380574	10.16195025	67.50185548	1.457274539	NaN	NaN	466784	51.1751663	NaN	NaN	NaN	201472.3765	-0.494736637	43.1618	2.965471486	265311.6235	56.8382	NaN	157000	NaN	153000000	51.64668699	54000000	15000000	99000000	78000000	93000000	14.48442451	48.2962309	164.0455383	1
NaN	NaN	10413	138	NaN	NaN	NaN	NaN	NaN	60	72.1022	NaN	NaN	62.9236	NaN	17.96	3.98	NaN	9.4	80.889	78.42841463	76.085	2.134	89.0689478	81.488594	NaN	NaN	NaN	28.58674093	65.60063292	5.812626148	52.43755365	8.860625102	43.57692854	1.790581785	108.3670456	NaN	4235605	49.19540458	NaN	NaN	NaN	1644583.767	0.425659228	38.8276	2.666697304	2591021.233	61.1724	NaN	1453000	425000	1586000000	18.41717986	127000000	75000000	1459000000	406000000	481000000	5.242255689	78.34579106	125.5666798	2
NaN	NaN	795	15675	NaN	NaN	NaN	NaN	NaN	NaN	48.2658	NaN	NaN	81.6686	NaN	11.831	7.14	NaN	5.5	79.323	77.37409756	75.518	1.592	87.5173062	81.2740402	NaN	NaN	NaN	19.95203014	69.45518867	10.59278118	43.97772421	15.25124528	28.72647893	0.240083894	NaN	NaN	11234970	49.72073807	NaN	NaN	NaN	2741332.68	0.240083894	24.4	0.240083894	8493637.32	75.6	NaN	2017000	124000	2114000000	NaN	199000000	NaN	1915000000	NaN	NaN	NaN	20.80292544	108.4087473	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.012875586	NaN	NaN	50273	NaN	NaN	NaN	NaN	0	NaN	0	5.012875586	50273	100	NaN	260000	NaN	523000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
