Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	64918	3	NaN	NaN	NaN	NaN	NaN	NaN	18.2384	NaN	NaN	55.39385028	NaN	13.1	6.8	NaN	5.2	81.8	78.93170732	76.2	1.755	91.4773598	84.460965	NaN	NaN	NaN	20.87448236	66.73594085	12.38957678	49.84429488	18.56507397	31.27922091	1.146816804	NaN	NaN	18926000	50.37811852	NaN	NaN	NaN	2469237.368	-0.467845364	13.0468	1.386381629	16456762.63	86.9532	NaN	4459000	3210000	12866000000	17.15598578	3610000000	2347000000	9256000000	6227000000	8574000000	10.13071916	32.08632361	NaN	3
NaN	NaN	82081	16	NaN	NaN	NaN	NaN	NaN	NaN	14.1566	NaN	NaN	63.65529941	NaN	9.655	9.66	NaN	4.7	80.9	77.77560976	74.8	1.34	90.9671254	80.3567742	NaN	NaN	NaN	17.14707951	67.49011703	15.36280346	48.16984234	22.76304167	25.40680067	0.194563153	NaN	NaN	7992324	51.66372667	NaN	NaN	NaN	2733374.808	0.194563153	34.2	0.194563153	5258949.192	65.8	NaN	17467000	NaN	12358000000	14.05925842	1511000000	790000000	10847000000	6727000000	7517000000	8.692510274	64.71055433	NaN	3
NaN	NaN	221643	310353	NaN	NaN	NaN	NaN	NaN	NaN	38.0448	NaN	NaN	117.182	NaN	14.9	5.9	NaN	58.9	69.674	66.3554878	63.195	2.07	75.9005888	61.3090427	NaN	NaN	NaN	32.07232161	62.50579652	5.421881872	59.9851623	8.674206513	51.31095578	0.880730348	NaN	NaN	7982750	51.29691446	NaN	NaN	NaN	3867642.375	1.216666177	48.45	0.559965957	4115107.625	51.55	NaN	NaN	1204000	93000000	7.254171344	12000000	10000000	81000000	139000000	149000000	7.766451847	42.89248175	NaN	2
NaN	NaN	22109	526392	NaN	NaN	NaN	NaN	NaN	92	35.6694	NaN	NaN	428.4766	NaN	38.618	17.392	NaN	101.8	46.928	45.67056098	44.473	5.904	40.6738992	35.8010569	NaN	NaN	NaN	46.52131304	50.5333035	2.945383458	97.88929889	5.828598674	92.06070021	0.961807187	NaN	NaN	6283662	51.49769307	NaN	NaN	NaN	5778518.412	0.736964727	91.961	3.570486399	505143.5882	8.039	NaN	26000	27000	1200000	2.019364278	500000	NaN	700000	2000000	2000000	1.63703055	21.28509442	70.65573744	0
NaN	NaN	17888	6	NaN	NaN	NaN	NaN	NaN	NaN	20.1058	NaN	NaN	67.42353332	NaN	11.1	10.26	NaN	4.9	81.4	78.07073171	74.9	1.62	90.3325189	80.8811928	NaN	NaN	NaN	17.18239312	66.02891242	16.78869446	51.44880679	25.42627744	26.02252935	0.229189103	2929.688223	1073.100599	10226419	51.08100601	NaN	NaN	NaN	301699.8133	-2.056203397	2.9502	0.299487006	9924719.187	97.0498	NaN	6369000	6410000	6472000000	3.133306776	NaN	NaN	6472000000	9775000000	9775000000	5.054186422	135.1500914	NaN	3
NaN	NaN	3657	41	NaN	NaN	NaN	NaN	NaN	100	120.9696	NaN	NaN	299.596	NaN	43.421	14.158	NaN	88.5	55.011	52.2917561	49.702	6.041	61.8578421	56.2029181	NaN	NaN	NaN	45.63771156	51.33330152	3.028986918	94.80531552	5.900627522	88.90468799	2.800013491	NaN	NaN	6329476	51.49326737	NaN	NaN	NaN	3923135.814	2.293088468	61.982	3.632019981	2406340.186	38.018	NaN	80000	NaN	94400000	15.77787461	400000	37000000	94000000	26000000	63000000	7.407536301	49.04991603	109.1038595	0
NaN	NaN	22210	2770	NaN	NaN	NaN	NaN	NaN	79	120.6294	NaN	NaN	174.2506	NaN	27.991	7.605	NaN	65.2	64.301	64.23390244	64.17	3.231	61.0706091	56.4499024	NaN	NaN	NaN	37.90695399	58.11907263	3.973973383	72.06055684	6.837640732	65.22291611	1.913801209	NaN	NaN	127214841	48.71928663	NaN	NaN	NaN	97687513.11	1.420939162	76.7894	3.561906139	29527327.89	23.2106	NaN	173000	1103000	50000000	0.801803122	NaN	164000000	50000000	211000000	375000000	4.198276068	30.26213091	100.0424333	0
NaN	NaN	806	2045	NaN	NaN	NaN	NaN	NaN	NaN	48.2982	NaN	NaN	99.09019592	NaN	8.8	13.6	NaN	18.2	75.1	71.41219512	67.9	1.23	83.9022829	66.5148265	NaN	NaN	NaN	16.13780071	67.51055313	16.35164616	48.1249899	24.22087422	23.90411568	-0.560648225	1311.509387	474.6473955	8210624	51.21732987	NaN	NaN	NaN	2571928.704	-1.271299165	31.3244	-0.234820497	5638695.296	68.6756	NaN	2472000	2376000	1184000000	20.43220055	252000000	221000000	932000000	526000000	747000000	11.38461776	71.49438266	NaN	2
NaN	NaN	1	105	NaN	NaN	NaN	NaN	NaN	NaN	16.9868	NaN	NaN	87.3006	NaN	22.279	3.134	NaN	11	74.601	73.67136585	72.786	2.775	85.2668281	78.7841801	NaN	NaN	NaN	28.21670573	69.30581859	2.477475681	44.28802954	3.574700842	40.7133287	2.508689707	NaN	NaN	626765	42.44224728	NaN	NaN	NaN	72860.17772	2.536220852	11.6248	2.505068847	553904.8223	88.3752	NaN	2019000	NaN	785000000	15.03340351	267000000	183000000	518000000	212000000	395000000	9.475277924	121.7455527	NaN	3
NaN	NaN	65645	554419	NaN	NaN	NaN	NaN	NaN	NaN	23.4776	NaN	NaN	83.7362	NaN	11.533	7.888	NaN	8.5	76.36	73.714	71.194	1.454	84.5184923	73.1771326	NaN	NaN	NaN	20.25417611	69.21575814	10.53006575	44.47577067	15.21339365	29.26237702	3.421902317	NaN	NaN	3601438	51.78142632	NaN	NaN	NaN	2066490.719	2.726170619	57.3796	4.366272974	1534947.281	42.6204	NaN	147000	NaN	258000000	19.91561452	13000000	18000000	245000000	83000000	101000000	2.288508016	86.56069006	NaN	2
NaN	NaN	260	1431	NaN	NaN	NaN	NaN	NaN	NaN	29.4998	NaN	NaN	134.8286111	NaN	9.1	14.1	NaN	11.7	73.9	67.90731707	62.2	1.31	80.825323	51.2085045	NaN	NaN	NaN	19.41236822	67.32744531	13.26018648	48.52783964	19.6950685	28.83277114	-0.338241447	NaN	NaN	10035000	53.1003352	NaN	NaN	NaN	3054292.74	-1.674375258	30.4364	0.252023355	6980707.26	69.5636	NaN	75000	934000	92000000	1.437567386	80000000	17000000	12000000	116000000	133000000	1.998437312	103.6620275	NaN	2
NaN	NaN	2891	11	NaN	NaN	NaN	NaN	NaN	NaN	100.2308	NaN	NaN	114.903	NaN	30.482	4.339	56.1	23.1	75.342	73.44431707	71.637	3.696	82.8190563	76.4954873	NaN	NaN	NaN	42.08924576	54.01254136	3.898212876	85.14218638	7.217236548	77.92494983	1.910356979	NaN	NaN	243100	50.67063169	NaN	NaN	NaN	127318.2768	1.842024358	52.3728	1.985552495	115781.7232	47.6272	NaN	181000	NaN	101000000	24.61565331	NaN	3000000	101000000	36000000	39000000	8.10875732	75.89324778	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.139319526	NaN	NaN	62000	NaN	NaN	NaN	NaN	0	NaN	0	0	62000	100	NaN	355000	NaN	479000000	NaN	NaN	NaN	479000000	NaN	NaN	NaN	22.95128222	NaN	3
NaN	NaN	350	116	NaN	NaN	NaN	NaN	NaN	85	85.9036	NaN	NaN	193.6082	NaN	31.981	8.628	NaN	61.2	64.664	62.60087805	60.636	4.219	67.1761518	59.2209056	NaN	NaN	NaN	39.91836882	55.95400896	4.127622223	78.71820423	7.376812313	71.34139191	2.080330695	73.72092355	NaN	8138802	50.24960676	NaN	NaN	NaN	3145874.859	0.828778219	38.6528	2.877012039	4992927.141	61.3472	NaN	342000	253000	124000000	9.461315428	37000000	42000000	87000000	75000000	117000000	5.883240308	33.86818516	97.88043763	1
NaN	NaN	2378	169	NaN	NaN	NaN	NaN	NaN	20	88.2198	NaN	NaN	137.0488	NaN	21.143	6.424	NaN	33	73.764	69.81446341	66.053	2.399	77.1713186	62.4671106	NaN	NaN	NaN	30.03473153	64.53329543	5.431973043	54.95876871	8.417318544	46.54145017	1.480377248	NaN	NaN	171936271	50.54876757	NaN	NaN	NaN	33569525.3	-2.123163143	19.5244	2.374570985	138366745.7	80.4756	NaN	5107000	2863000	1718000000	3.112318841	92000000	466000000	1626000000	3085000000	3551000000	5.597061976	17.02609764	92.92702424	2
NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	50.547	NaN	NaN	69.376	NaN	12.232	8.559	NaN	15	78.379	75.30941463	72.386	1.585	87.894419	77.5602778	NaN	NaN	NaN	22.16824112	66.3082921	11.52346679	50.8107008	17.37862102	33.43207978	0.306740069	NaN	NaN	266758	50.3748688	NaN	NaN	NaN	165992.8331	-0.609883025	62.226	1.835279333	100765.1669	37.774	NaN	515000	NaN	697000000	56.44207124	10000000	45000000	687000000	87000000	132000000	9.139600122	55.58248495	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.7424	NaN	NaN	106.7314	NaN	23.186	3.067	NaN	7.5	78.326	75.98834146	73.762	2.477	87.0386797	83.4443687	NaN	NaN	NaN	30.88842103	66.1881329	2.923446069	51.08448541	4.416873449	46.66761196	2.354390485	NaN	NaN	319654	48.94433721	NaN	NaN	NaN	93786.4836	0.651186296	29.34	3.070221289	225867.5164	70.66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.23913043	NaN	3
NaN	NaN	NaN	107595	NaN	NaN	NaN	NaN	NaN	87	68.3142	NaN	NaN	219.8078	NaN	27.881	9.215	NaN	67.6	62.216	60.45609756	58.78	3.855	62.8005501	56.3616975	NaN	NaN	NaN	40.95596325	54.83338345	4.210653304	82.37065399	7.678995968	74.69165802	2.713957445	NaN	NaN	555377	49.45451468	NaN	NaN	NaN	419632.8644	1.430248171	75.5582	6.789883688	135744.1356	24.4418	NaN	7000	NaN	9000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.12073377	NaN	1
NaN	NaN	1296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.4548	NaN	NaN	466.5778	NaN	27.519	12.525	NaN	50.1	52.728	52.15895122	51.617	3.519	48.0678936	39.5986924	NaN	NaN	NaN	38.64167927	58.38802484	2.970295884	71.26799591	5.087166233	66.18082967	1.903925942	NaN	NaN	1728179	50.23296211	NaN	NaN	NaN	823107.4632	0.139972471	47.6286	3.535606337	905071.5368	52.3714	NaN	843000	NaN	239000000	7.995001632	5000000	8000000	234000000	147000000	155000000	6.481253459	82.52990124	87.94388328	2
NaN	NaN	49314	175	NaN	NaN	NaN	NaN	NaN	100	129.6544	NaN	NaN	469.4244	NaN	39.466	19.503	NaN	112.5	45.577	43.95334146	42.407	5.488	43.051989	35.0917162	NaN	NaN	NaN	42.10293028	53.94911301	3.947956713	85.35985936	7.31792701	78.04193235	2.021317472	NaN	NaN	3632287	50.86466256	NaN	NaN	NaN	2268094.442	1.890722767	62.4426	2.238821276	1364192.558	37.5574	NaN	10000	NaN	8000000	NaN	NaN	NaN	NaN	NaN	33000000	NaN	26.34773675	100.0235991	0
NaN	NaN	123316	14	NaN	NaN	NaN	NaN	NaN	NaN	18.0434	NaN	NaN	61.61204249	NaN	11.2	7.3	NaN	5.3	81.7	78.88292683	76.2	1.51	90.3715787	83.3899279	NaN	NaN	NaN	19.39311459	68.144363	12.46252241	46.74728122	18.28841281	28.45886841	0.827369318	3246.727708	1115.791123	30499200	50.49329043	NaN	NaN	NaN	6369025.939	-0.884687464	20.8826	1.28418953	24130174.06	79.1174	NaN	19411000	18368000	12024000000	4.224701756	1821000000	2500000000	10203000000	11499000000	13999000000	5.368212547	69.35633848	NaN	3
NaN	NaN	82298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.548	NaN	NaN	53.67939238	NaN	10.3	8.3	NaN	4.7	82.5	79.5804878	76.8	1.48	92.0539677	84.3259265	NaN	NaN	NaN	17.55856069	67.254101	15.18733831	48.68981745	22.58202561	26.10779184	0.476919931	NaN	NaN	7143991	51.15211551	NaN	NaN	NaN	1902216.196	0.669392511	26.6268	0.40716402	5241774.804	73.3732	NaN	7154000	11815000	9135000000	7.515140053	2296000000	1879000000	6839000000	5767000000	7646000000	7.225002707	59.71293686	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.0168	NaN	NaN	59.2658	NaN	10.798	10.028	NaN	NaN	79.78	77.27792683	74.895	1.402	91.4824287	84.312297	NaN	NaN	NaN	16.79632665	68.66723371	14.53643964	45.62986536	21.16939748	24.46046788	0.526948324	NaN	NaN	144607	51.27550844	NaN	NaN	NaN	100535.9923	0.543346978	69.5236	0.489549325	44071.00775	30.4764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	323	1457	NaN	NaN	NaN	NaN	100	NaN	64.7806	NaN	NaN	75.48756395	NaN	17.192	5.149	NaN	9.5	79.538	76.42282927	73.456	2.135	87.193306	77.1650439	NaN	NaN	NaN	28.25258585	64.60123777	7.146176379	54.79579564	11.06198058	43.73381505	1.271179523	404.2358936	NaN	15231557	50.54291229	NaN	NaN	NaN	2188591.962	-0.89602402	14.3688	1.639479933	13042965.04	85.6312	NaN	1632000	1567000	1243000000	5.91024855	332000000	280000000	911000000	752000000	1032000000	5.335734831	45.41389105	94.92711836	2
NaN	NaN	293299	129007	NaN	NaN	NaN	NaN	NaN	NaN	7.3748	NaN	NaN	107.1706	NaN	14.64	6.46	83	30.3	72.768	71.08339024	69.479	1.755	79.2016415	72.3521373	NaN	NaN	NaN	26.01685129	67.100221	6.882927708	49.03080572	10.25768262	38.7731231	0.865851393	421.6829798	NaN	1252735000	48.21602053	NaN	NaN	NaN	815608154.6	-0.633007421	65.1062	3.724002705	437126845.4	34.8938	NaN	27047000	9232000	15006000000	6.7911515	908000000	757000000	14098000000	10864000000	11621000000	6.105935699	33.2906256	75.88994435	2
NaN	NaN	49227	1361	NaN	NaN	NaN	NaN	NaN	100	140.1604	NaN	NaN	364.2624	NaN	37.943	14.84	NaN	86.6	51.624	50.4065122	49.247	5.03	48.6184775	44.1296222	NaN	NaN	NaN	43.1315416	53.35228611	3.516172291	87.43339281	6.590481022	80.84291178	2.29612806	NaN	NaN	15324051	50.23383505	NaN	NaN	NaN	8436165.908	1.223283177	55.0518	3.626008156	6887885.092	44.9482	NaN	262000	NaN	92000000	4.222366065	32000000	40000000	60000000	152000000	192000000	9.369148868	27.83590509	79.61975629	1
NaN	NaN	230	3537	NaN	NaN	NaN	NaN	NaN	NaN	93.302	NaN	NaN	109.8074	NaN	23.302	5.705	NaN	21.7	74.604	70.71182927	67.005	2.682	80.7571961	67.3817716	NaN	24	NaN	33.22814611	62.09410015	4.677753739	61.04589607	7.533330426	53.51256565	1.711517165	82.70538574	NaN	39102653	50.66601484	NaN	NaN	NaN	11041337.92	0.613336529	28.2368	2.146948319	28061315.08	71.7632	NaN	546000	1098000	1231000000	8.806916414	304000000	326000000	927000000	1013000000	1339000000	9.988009591	25.79880677	93.30487248	2
NaN	NaN	9	22	NaN	NaN	NaN	NaN	NaN	NaN	65.3148	NaN	NaN	262.7834	NaN	39.197	10.446	NaN	72.9	59.3	57.64509756	56.069	5.306	64.2047629	55.8448315	NaN	NaN	NaN	41.58268917	55.4930503	2.924260539	80.20274515	5.269597766	74.93314738	2.609202231	NaN	NaN	547864	49.84330081	NaN	NaN	NaN	393781.6329	2.670716114	71.8758	2.452165572	154082.3671	28.1242	NaN	24000	NaN	19000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.75361055	93.28836003	0
NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	101.3322	NaN	NaN	115.7708	NaN	29.947	6.402	NaN	33.2	73.077	68.95639024	65.032	3.876	76.8223862	66.5126911	NaN	NaN	NaN	42.4801994	52.29174432	5.22805628	91.23477579	9.997861706	81.23691409	1.898982496	NaN	NaN	429278	51.75107156	NaN	NaN	NaN	203900.1816	-0.047077155	47.4984	3.692826684	225377.8184	52.5016	NaN	67000	NaN	56000000	42.71978716	27000000	6000000	29000000	41000000	47000000	13.24501675	43.38162628	91.53393196	1
NaN	NaN	22903	4	NaN	NaN	NaN	NaN	NaN	NaN	82.706	NaN	NaN	68.1402	NaN	20.591	3.927	80	11.5	80.049	77.62273171	75.312	2.481	88.1662551	80.4074833	NaN	NaN	NaN	32.10478183	62.47862458	5.416593588	60.05473979	8.669514773	51.38522502	2.401727047	NaN	NaN	3831504	49.18105266	NaN	NaN	NaN	1594357.781	0.852217902	41.6118	3.520862166	2237146.219	58.3882	NaN	1032000	353000	1256000000	15.23814294	158000000	62000000	1098000000	447000000	509000000	7.07803365	81.64432112	101.4993459	2
NaN	NaN	967	22626	NaN	NaN	NaN	NaN	NaN	NaN	60.8608	NaN	NaN	91.0652	NaN	13.304	7.164	NaN	6.9	78.132	76.158	74.278	1.621	86.2046928	79.6058793	NaN	NaN	NaN	21.96986678	68.43386247	9.596270747	46.12648825	14.02269345	32.1037948	0.334419461	NaN	NaN	11068382	49.74006592	NaN	NaN	NaN	2729972.147	-0.732659531	24.6646	0.686267022	8338409.853	75.3354	NaN	1561000	97000	1901000000	NaN	206000000	NaN	1695000000	NaN	NaN	NaN	20.66257011	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.214631339	NaN	NaN	38284	NaN	NaN	NaN	NaN	0	NaN	0	4.214631339	38284	100	NaN	395000	NaN	525000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
