Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	7739	NaN	NaN	33422	33.0923997	NaN	NaN	NaN	NaN	36.4834	NaN	NaN	82.2476	NaN	12.529	7.089	NaN	NaN	76.704	74.22497561	71.864	1.77	86.3219905	77.15996	NaN	NaN	NaN	21.54342746	69.8968276	8.55974494	43.06800958	12.24625671	30.82175287	1.949652341	NaN	NaN	100996	52.6189156	NaN	NaN	NaN	53931.864	1.988236563	53.4	1.905456101	47064.136	46.6	NaN	733000	NaN	1097000000	22.89781963	NaN	24000000	1097000000	226000000	250000000	5.702598346	NaN	84.8944897	3
NaN	NaN	NaN	9	50303	64.5837613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.7	3.6	NaN	3.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.38980099	NaN	NaN	77888	NaN	NaN	NaN	NaN	7559.0304	7.813903172	9.705	2.925737399	70328.9696	90.295	NaN	2418000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	965664	32	2166149	86451	0.289085805	NaN	NaN	NaN	95	135.6854	NaN	NaN	392.4492	NaN	46.682	17.57	13.6	84.3	46.725	46.61641463	46.513	6.989	34.177251	32.2260105	NaN	NaN	NaN	47.70640787	50.08646838	2.207123752	99.65472358	4.406626826	95.24809675	2.877038029	NaN	NaN	29904962	48.23676635	NaN	NaN	NaN	23361158.22	2.50440636	78.118	4.030809994	6543803.785	21.882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.89058293	173.8829651	0
NaN	172194	13984	215827	56055	0.339953476	NaN	NaN	NaN	79	183.0422	NaN	NaN	358.5882	NaN	46.408	16.312	NaN	107.8	49.948	48.53843902	47.196	6.233	41.7273625	35.242811	NaN	NaN	NaN	47.62467705	49.91993764	2.455385314	100.3207631	4.918646597	95.40211648	3.276833401	NaN	NaN	16489021	50.56218316	NaN	NaN	NaN	7594348.402	1.147548572	46.057	5.131420172	8894672.598	53.943	NaN	210000	NaN	103000000	0.424108521	15000000	61000000	88000000	74000000	135000000	0.891429156	114.9760228	252.1767592	2
NaN	-72243	56	12722	82668	2.631230505	NaN	NaN	NaN	NaN	17.6548	NaN	NaN	49.9822	NaN	13.632	5.826	60.1	17.6	79.367	76.112	73.012	1.764	89.7558975	80.9149985	NaN	NaN	NaN	26.26319307	65.30660768	8.430199249	53.12386228	12.90864669	40.21521559	0.540608188	NaN	NaN	3141800	50.05955185	98	97	98	1671311.928	-1.345028001	53.196	2.727845068	1470488.072	46.804	NaN	748000	2097000	880000000	48.32804781	26000000	22000000	854000000	786000000	808000000	20.93011777	39.10948915	195.7888807	1
NaN	780004	104	30	2863027	70.35589722	NaN	NaN	NaN	NaN	25.993	NaN	NaN	74.4248	NaN	15.049	1.522	NaN	8	76.607	75.66046341	74.759	2.086	88.230828	85.1351725	NaN	NaN	NaN	19.49279848	79.67131843	0.835883086	25.51568364	1.04916437	24.46651927	10.65550042	NaN	NaN	4069349	31.56657244	NaN	NaN	NaN	721821.1256	8.396840031	17.738	11.14929007	3347527.874	82.262	NaN	7126000	NaN	3218000000	NaN	NaN	NaN	NaN	NaN	6186000000	NaN	111.8062573	211.8330455	3
NaN	-180000	3074	856	1494064	3.862509447	NaN	NaN	NaN	NaN	58.4204	NaN	NaN	80.3608	NaN	17.661	7.74	78.3	15.4	78.607	74.74146341	71.06	2.287	86.3474925	73.299852	NaN	NaN	NaN	26.31297592	63.50515887	10.18186521	57.46752199	16.03313084	41.43439114	0.883899219	823.8633088	201.3382531	38681174	51.07650559	NaN	NaN	NaN	3333543.575	-1.99151189	8.618	1.159387223	35347630.42	91.382	NaN	3823000	3894000	3209000000	6.824579801	480000000	764000000	2729000000	2790000000	3554000000	10.17580318	37.68678164	108.1734724	2
NaN	-100000	219550	13965	492570	16.06579877	NaN	NaN	97	NaN	36.582	NaN	NaN	84.6436	NaN	14.743	8.423	53.1	20.6	76.315	72.90070732	69.649	1.724	83.785596	70.566023	1.6	35.9	4.7	21.91686503	66.03347604	12.04965893	51.43834006	18.24780347	33.19053659	0.109063044	NaN	NaN	3065954	53.32780596	95.2	97.1	96	1098102.085	0.378579365	35.816	-0.041017473	1967851.915	64.184	13.3	319000	269000	240000000	16.94987362	20000000	48000000	220000000	236000000	284000000	13.37206152	56.6398494	163.0939933	1
NaN	NaN	NaN	NaN	26585	42.22388107	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.747979747	95.29557511	NaN	62962	NaN	NaN	NaN	NaN	5488.39754	-3.866348108	8.717	2.300977763	57473.60246	91.283	NaN	24000	35000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.86122497	2
NaN	NaN	NaN	13	18222	21.71457171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	229.6666667	NaN	NaN	NaN	NaN	9.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.29294052	NaN	NaN	83916	NaN	NaN	NaN	NaN	58210.01172	1.724623306	69.367	0.322248351	25705.98828	30.633	NaN	245000	NaN	309000000	56.66923697	NaN	NaN	309000000	40000000	40000000	5.85891288	57.56357606	121.9263413	2
