Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	245154	53921	NaN	NaN	38	310	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.808	9.643	NaN	89.7	60.274	60.51473171	60.744	4.184	NaN	NaN	NaN	NaN	NaN	41.73134949	54.53891473	3.729735779	83.35531701	6.838668862	76.51664815	2.25410479	NaN	NaN	110225555	48.6012917	NaN	NaN	NaN	87558992.32	1.781384492	79.4362	4.10146489	22666562.68	20.5638	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.38602622	65.64128393	0
NaN	NaN	218	2981	NaN	NaN	5	180	NaN	NaN	NaN	NaN	NaN	99.15439449	NaN	10.4	12.6	NaN	18.8	75.09	71.49439024	68.07	1.54	NaN	NaN	NaN	NaN	NaN	19.47246693	66.56959826	13.95793481	50.21872239	20.96743135	29.25129104	-1.073853191	NaN	NaN	8540164	50.84590304	NaN	NaN	NaN	2823463.62	-1.920205546	33.061	-0.653184442	5716700.38	66.939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.91394658	NaN	2
NaN	NaN	NaN	53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.99	3.287	NaN	16.5	73.886	72.74739024	71.663	3.43	NaN	NaN	NaN	NaN	NaN	31.71770311	66.05560195	2.22669494	51.38761445	3.37094035	48.01667409	2.535451651	NaN	NaN	519696	42.19617698	NaN	NaN	NaN	61120.40717	2.114598464	11.7608	2.5916783	458575.5928	88.2392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	162.6583016	NaN	3
NaN	NaN	NaN	437501	NaN	NaN	5	170	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.586	9.744	NaN	14.4	73.494	65.829	58.529	1.592	NaN	NaN	NaN	NaN	NaN	23.6102816	69.76180326	6.62791514	43.34491846	9.500779553	33.84413891	-5.592184977	NaN	NaN	3931372	50.8475667	NaN	NaN	NaN	2360529.415	-6.179696194	60.0434	-4.702780753	1570842.585	39.9566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	5	120	NaN	NaN	NaN	NaN	NaN	115.4291519	NaN	12.4	11.3	NaN	13.9	75.4	70.02195122	64.9	1.75	NaN	NaN	NaN	NaN	NaN	22.74547445	65.8888719	11.36565365	51.77069681	17.24973175	34.52096507	0.215580668	NaN	NaN	10216000	53.06969236	NaN	NaN	NaN	3395900.56	-0.947866517	33.241	0.799977931	6820099.44	66.759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	20351	NaN	NaN	NaN	7	170	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.046	4.715	NaN	32.2	74.775	72.77385366	70.868	4.363	NaN	NaN	NaN	NaN	NaN	44.02578356	52.11014993	3.86406651	91.90119419	7.415189777	84.48600441	2.544666406	NaN	NaN	199000	50.60891624	NaN	NaN	NaN	104529.526	2.537432508	52.5274	2.552671504	94470.474	47.4726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.09361442	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.5	7.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	61000	NaN	NaN	NaN	NaN	0	NaN	0	0	61000	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.51419654	NaN	3
NaN	NaN	491	28	NaN	NaN	29	240	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.813	10.054	NaN	78	61.58	59.79346341	58.092	4.81	NaN	NaN	NaN	NaN	NaN	40.82126224	55.36331436	3.815423405	80.62502428	6.891609451	73.73341483	2.32580801	NaN	NaN	6974168	50.40600548	NaN	NaN	NaN	2991485.674	0.558966982	42.8938	3.673761126	3982682.326	57.1062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.89304059	62.07187881	1
NaN	NaN	5439	11	NaN	NaN	11	240	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.942	6.828	NaN	45.9	71.043	67.13341463	63.41	2.643	NaN	NaN	NaN	NaN	NaN	34.15934486	61.17372228	4.666932855	63.46888217	7.62898297	55.8398992	1.587895013	NaN	NaN	154582103	50.38375011	NaN	NaN	NaN	38031525.64	-1.366075236	24.6028	2.570997333	116550577.4	75.3972	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.070671	32.24990182	2
NaN	NaN	NaN	NaN	NaN	NaN	5	130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.419	8.059	NaN	14.8	77.394	74.67834146	72.092	1.73	NaN	NaN	NaN	NaN	NaN	23.39833189	66.33299379	10.26867432	50.75454052	15.48049279	35.27404773	0.301062382	NaN	NaN	261136	51.63823937	NaN	NaN	NaN	172808.8371	-0.530518839	66.1758	1.948296621	88327.16291	33.8242	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.01101759	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	5	140	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.26	3.537	NaN	8.6	76.382	74.18878049	72.1	3.321	NaN	NaN	NaN	NaN	NaN	34.51240859	62.62879932	2.858792088	59.67095183	4.564660538	55.1062913	2.827133405	NaN	NaN	266794	47.1766289	NaN	NaN	NaN	88155.67424	1.140005819	33.0426	3.670316561	178638.3258	66.9574	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.81595011	NaN	3
NaN	NaN	NaN	75442	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.793	12.749	NaN	89.1	55.811	54.16378049	52.595	5.372	NaN	NaN	NaN	NaN	NaN	43.16212565	53.41683231	3.421042035	87.20690778	6.404427007	80.80248077	-1.704237679	NaN	NaN	546356	48.86410642	NaN	NaN	NaN	447751.8545	-2.711684832	81.9524	3.002660274	98604.14546	18.0476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.14575021	NaN	1
NaN	NaN	497	3	NaN	NaN	19	210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.661	7.101	NaN	41.5	64.877	62.966	61.146	4.394	NaN	NaN	NaN	NaN	NaN	43.63977678	53.68698056	2.673242657	86.26489878	4.97931273	81.28558605	2.863556289	NaN	NaN	1464924	50.54313361	NaN	NaN	NaN	809338.2817	0.34414779	55.2478	6.064018334	655585.7183	44.7522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.90462422	63.73174493	2
NaN	NaN	19040	325	NaN	NaN	44	310	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.446	17.395	NaN	112.3	50.19	47.91739024	45.753	5.691	NaN	NaN	NaN	NaN	NaN	43.02306321	52.98621666	3.99072013	88.72832653	7.531619318	81.19670721	2.547974825	NaN	NaN	3084958	50.89779209	NaN	NaN	NaN	1943912.245	2.419194666	63.0126	2.767750374	1141045.755	36.9874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.57136575	92.02588008	0
NaN	NaN	183723	4	NaN	NaN	5	130	NaN	NaN	NaN	NaN	NaN	68.41139585	NaN	14.7	6.9	NaN	6.4	80.02	77.32073171	74.75	1.71	NaN	NaN	NaN	NaN	NaN	20.61916368	67.79859383	11.58224249	47.49568443	17.08330783	30.4123766	1.227418982	NaN	NaN	28519597.36	50.45952498	NaN	NaN	NaN	6554031.63	0.280685825	22.9808	1.511647862	21965565.73	77.0192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.50173651	NaN	3
NaN	NaN	51930	NaN	NaN	NaN	5	120	NaN	NaN	NaN	NaN	NaN	61.17305482	NaN	12.2	9.9	NaN	6	81.33	77.80609756	74.45	1.58	NaN	NaN	NaN	NaN	NaN	17.2253951	68.14704976	14.62755514	46.74149556	21.46469317	25.27680239	1.102521072	NaN	NaN	6875364	51.16782837	NaN	NaN	NaN	1832862.037	0.807365452	26.6584	1.210021267	5042501.963	73.3416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.35471157	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.119	10.713	NaN	NaN	78.656	75.84968293	73.177	1.457	NaN	NaN	NaN	NaN	NaN	16.21830288	69.04519054	14.73650659	44.83268019	21.34327746	23.48940274	0.265973637	NaN	NaN	141179	51.38900694	NaN	NaN	NaN	97351.39124	0.518627361	68.956	-0.292956217	43827.60876	31.044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	142	14043	NaN	NaN	7	160	NaN	NaN	NaN	NaN	NaN	87.42640618	NaN	22.089	5.51	NaN	13.7	77.282	74.21395122	71.292	2.559	NaN	NaN	NaN	NaN	NaN	29.86760194	63.81025726	6.322140798	56.71461658	9.907718712	46.80689787	1.837596835	NaN	NaN	13678373	50.58622835	NaN	NaN	NaN	2228015.464	0.494787291	16.2886	2.100990021	11450357.54	83.7114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.40349092	56.1436211	2
NaN	NaN	288123	102376	NaN	NaN	18	270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.27	6.64	84.59999847	38.4	71.486	69.86182927	68.315	2.106	NaN	NaN	NaN	NaN	NaN	27.66044673	66.24699259	6.092560679	50.9502486	9.196735491	41.75351311	1.225536228	NaN	NaN	1164970000	48.35275871	NaN	NaN	NaN	835870634.9	-0.026240795	71.7504	4.477170831	329099365.1	28.2496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.16259888	36.90783388	2
NaN	NaN	42233	83	NaN	NaN	33	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.126	13.967	NaN	88.8	54.428	52.92931707	51.502	5.731	NaN	NaN	NaN	NaN	NaN	44.98920125	51.46959361	3.54120514	94.28946875	6.880188653	87.4092801	2.77521597	NaN	NaN	12882506	50.30947004	NaN	NaN	NaN	7623429.046	1.794515908	59.1766	4.214111016	5259076.954	40.8234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.35063113	47.05283765	1
NaN	NaN	478	843	NaN	NaN	15	220	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.467	6.213	NaN	26.3	72.912	68.649	64.589	3.012	NaN	NaN	NaN	NaN	NaN	35.8872884	59.73779179	4.374919813	67.39821979	7.323537884	60.07468191	1.894346824	NaN	NaN	34497319	50.48164034	NaN	NaN	NaN	10634833.5	0.451580589	30.828	2.54411415	23862485.5	69.172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.25875208	59.4461159	2
NaN	NaN	NaN	2	NaN	NaN	38	270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.596	11.055	NaN	83.1	57.954	56.04812195	54.233	5.355	NaN	NaN	NaN	NaN	NaN	45.33758419	51.65837894	3.004036865	93.5794387	5.815197702	87.764241	2.409346456	NaN	NaN	459515	49.93721641	NaN	NaN	NaN	330658.7227	2.289348775	71.9582	2.717933559	128856.2773	28.0418	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.18615487	52.34777518	0
NaN	NaN	2	1	NaN	NaN	12	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.16	8.011	NaN	43.1	69.418	65.94531707	62.638	5.016	NaN	NaN	NaN	NaN	NaN	45.31767944	49.82712908	4.855191474	100.6938827	9.744072283	90.94981043	2.518796868	NaN	NaN	364727	52.08802297	NaN	NaN	NaN	197028.4432	0.81261661	54.0208	4.5612984	167698.5568	45.9792	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.79737073	69.23205192	1
NaN	NaN	114392	5	NaN	NaN	5	140	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.247	4.114	NaN	13.7	78.554	76.16921951	73.898	3.002	NaN	NaN	NaN	NaN	NaN	35.44836842	59.47796609	5.073665487	68.12948823	8.530327818	59.59916041	2.429320854	NaN	NaN	3224849	49.1575727	NaN	NaN	NaN	1524534.465	0.292176156	47.2746	4.385150529	1700314.535	52.7254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.93228768	35.7052209	2
NaN	NaN	5092	21273	NaN	NaN	6	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.855	7.13	NaN	9.4	76.502	74.62531707	72.838	1.68	NaN	NaN	NaN	NaN	NaN	22.7952845	68.35463346	8.85008204	46.29586165	12.94730378	33.34855787	0.682536551	NaN	NaN	10727088	49.61056995	NaN	NaN	NaN	2818091.834	-0.010127273	26.2708	0.930506813	7908996.166	73.7292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.03613105	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.805375827	NaN	NaN	28710	NaN	NaN	NaN	NaN	0	NaN	0	4.805375827	28710	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	80	NaN	NaN	NaN	5	120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.254	6.931	NaN	9.2	78.914	76.81604878	74.818	2.337	NaN	NaN	NaN	NaN	NaN	25.22845435	64.78374736	9.987798283	54.35970297	15.41713576	38.9425672	2.212104122	NaN	NaN	800707	49.36662225	NaN	NaN	NaN	261984.9247	1.44365179	32.7192	2.587953724	538722.0753	67.2808	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.20929387	NaN	3
NaN	NaN	9399	3327	NaN	NaN	5	130	NaN	NaN	NaN	NaN	NaN	91.17129152	NaN	11.8	11.7	NaN	11.1	76.19	72.27170732	68.54	1.72	NaN	NaN	NaN	NaN	NaN	20.63539404	66.5985596	12.76604636	50.15339761	19.16865235	30.98474526	0.102241165	NaN	NaN	10319123	51.44024	NaN	NaN	NaN	2580895.215	0.564709579	25.0108	-0.051529374	7738227.785	74.9892	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.6791452	NaN	3
