Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	66074	2	NaN	NaN	5	130	NaN	NaN	19.248	NaN	NaN	60.02437231	NaN	13.6	7	NaN	5.4	81.4	78.4804878	75.7	1.778	NaN	NaN	NaN	NaN	NaN	21.19867398	66.54717148	12.25415454	50.26934695	18.414238	31.85510894	1.129666489	NaN	NaN	18517000	50.3198408	NaN	NaN	NaN	2494313.968	-0.441377548	13.4704	1.363797477	16022686.03	86.5296	NaN	4318000	2933000	13698000000	16.26424581	4242000000	2325000000	9456000000	6261000000	8586000000	10.44560195	29.43158614	NaN	3
NaN	NaN	84394	55	NaN	NaN	5	110	NaN	NaN	14.587	NaN	NaN	61.93621134	NaN	10.1	9.7	NaN	5	80.64	77.38756098	74.29	1.36	NaN	NaN	NaN	NaN	NaN	17.502953	67.2674907	15.2295563	48.66022051	22.64029198	26.01992853	0.113316608	NaN	NaN	7968041	51.70165107	NaN	NaN	NaN	2725070.022	0.113316608	34.2	0.113316608	5242970.978	65.8	NaN	16647000	NaN	12275000000	15.23079072	1257000000	610000000	11018000000	10062000000	10672000000	12.95818726	60.3980928	NaN	3
NaN	NaN	233715	234950	NaN	NaN	27	220	NaN	NaN	41.008	NaN	NaN	114.784	NaN	17.1	6.1	NaN	63.3	69.268	65.46239024	61.838	2.07	NaN	NaN	NaN	NaN	NaN	33.30989293	61.62991263	5.060194438	62.25887031	8.21061433	54.04825598	0.961484175	NaN	NaN	7838250	51.23430441	NaN	NaN	NaN	3771922.665	1.306056287	48.122	0.649046106	4066327.335	51.878	NaN	NaN	654000	176000000	15.30364253	14000000	7000000	162000000	186000000	193000000	9.185585959	39.72029079	NaN	2
NaN	NaN	22028	519123	NaN	NaN	56	350	NaN	NaN	40.135	NaN	NaN	426.925	NaN	40.546	18.253	NaN	104.3	46.341	45.02670732	43.775	6.136	NaN	NaN	NaN	NaN	NaN	46.48628746	50.55502746	2.958685082	97.80426405	5.852405252	91.9518588	0.669306723	NaN	NaN	6181493	51.41650177	NaN	NaN	NaN	5710154.159	0.445470819	92.375	3.421591066	471338.8413	7.625	NaN	11000	10000	1440072	1.553443494	840071.8	NaN	600000	4000000	4000000	3.05834214	21.27667736	34.06097879	0
NaN	NaN	36060	10	NaN	NaN	5	110	NaN	NaN	22.745	NaN	NaN	70.72558955	NaN	11.37	10.18	56.5	5.6	80.5	77.22195122	74.1	1.6	NaN	NaN	NaN	NaN	NaN	17.41073618	66.21218677	16.37707705	51.02959874	24.73423375	26.29536499	0.241991885	2596.845055	981.838932	10181245	51.08945644	NaN	NaN	NaN	314254.3082	-1.943502221	3.0866	0.312388763	9866990.692	96.9134	NaN	6037000	7548000	4529000000	2.448114011	NaN	NaN	4529000000	7895000000	7895000000	4.55155074	134.7101781	NaN	3
NaN	NaN	2918	46	NaN	NaN	18	230	NaN	NaN	123.34	NaN	NaN	300.238	NaN	44.225	14.706	NaN	92.4	54.548	51.67407317	48.937	6.2	NaN	NaN	NaN	NaN	NaN	45.56581629	51.36173593	3.072447785	94.69746923	5.98197808	88.71549115	2.813172861	NaN	NaN	5988093	51.51774555	NaN	NaN	NaN	3749264.789	2.311335725	62.612	3.659258407	2238828.211	37.388	NaN	148000	NaN	56200000	10.40711225	200000	18000000	56000000	16000000	34000000	4.538067096	51.23442441	100.1813817	0
NaN	NaN	21603	44373	NaN	NaN	41	330	NaN	NaN	130.463	NaN	NaN	181.641	NaN	29.518	8.105	49.2	71.4	63.173	63.19656098	63.219	3.463	NaN	NaN	2.1	9.3	35.6	39.11619985	56.99271544	3.891084709	75.46102027	6.827336929	68.63368334	2.015528584	NaN	NaN	122370403	48.68955567	NaN	NaN	NaN	94896044.86	1.527477385	77.5482	3.719811573	27474358.14	22.4518	15.8	182000	866000	62000000	1.121723117	NaN	136000000	62000000	178000000	314000000	4.007953188	28.58067908	98.23530437	0
NaN	NaN	390	3048	NaN	NaN	5	210	NaN	NaN	50.649	NaN	NaN	106.581467	NaN	7.7	14.6	NaN	18.8	73.87	70.35121951	67	1.09	NaN	NaN	NaN	NaN	NaN	16.97350551	67.24258314	15.78391136	48.71528626	23.47308896	25.24219731	-0.608797355	1461.330606	555.0128763	8312068	51.12787183	NaN	NaN	NaN	2640843.748	-1.309489305	31.7712	-0.280832423	5671224.252	68.2288	NaN	2980000	3059000	517000000	8.236418671	148000000	133000000	369000000	222000000	355000000	6.195138125	98.17506887	NaN	2
NaN	NaN	NaN	82	NaN	NaN	NaN	NaN	NaN	NaN	17.868	NaN	NaN	90.085	NaN	23.282	3.173	NaN	12.1	74.402	73.41346341	72.472	2.913	NaN	NaN	NaN	NaN	NaN	29.01154829	68.54101601	2.447435699	45.89804153	3.570760752	42.32728078	3.095032556	NaN	NaN	592986	42.33306576	NaN	NaN	NaN	68895.48542	3.122578868	11.6184	3.091411958	524090.5146	88.3816	NaN	1611000	NaN	578000000	11.51345517	267000000	196000000	311000000	122000000	318000000	7.205929541	132.4575782	NaN	3
NaN	NaN	40000	849241	NaN	NaN	5	150	NaN	NaN	27.016	NaN	NaN	88.457	NaN	12.16	8.388	NaN	10	75.424	71.34795122	67.466	1.508	NaN	NaN	NaN	NaN	NaN	21.13397268	69.46918234	9.396844979	43.94872177	13.52663823	30.42208353	1.797122634	NaN	NaN	3365616	51.73369297	NaN	NaN	NaN	1958142.314	1.110938969	58.1808	2.759673525	1407473.686	41.8192	NaN	115000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.1978567	NaN	2
NaN	NaN	50	303	NaN	NaN	5	120	NaN	NaN	33.223	NaN	NaN	130.6634715	NaN	8.8	13.4	NaN	13.1	74.3	68.46097561	62.9	1.23	NaN	NaN	NaN	NaN	NaN	20.66166078	66.38768851	12.95065072	50.63033862	19.50760903	31.1227296	-0.424126466	NaN	NaN	10117000	53.04913585	NaN	NaN	NaN	3162088.584	-1.725484023	31.2552	0.173189848	6954911.416	68.7448	NaN	254000	969000	40000000	0.510366826	15000000	8000000	25000000	114000000	122000000	1.40383177	113.1761979	NaN	2
NaN	NaN	8387	NaN	NaN	NaN	8	180	NaN	NaN	106.26	NaN	NaN	107.053	NaN	32.202	4.405	NaN	25.2	75.329	73.30070732	71.369	3.905	NaN	NaN	NaN	NaN	NaN	43.0587881	53.04265525	3.898556648	88.52751531	7.349851981	81.17766333	3.540192482	NaN	NaN	230000	50.65585407	NaN	NaN	NaN	120622.12	3.471953224	52.4444	3.615501358	109377.88	47.5556	NaN	146000	NaN	97000000	29.28390291	2000000	12000000	95000000	18000000	30000000	8.009504612	70.62080815	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.139319526	NaN	NaN	61900	NaN	NaN	NaN	NaN	0	NaN	0	0.161681523	61900	100	NaN	380000	NaN	478000000	NaN	NaN	NaN	478000000	NaN	NaN	NaN	23.04943319	NaN	3
NaN	NaN	333	161	NaN	NaN	24	230	NaN	NaN	86.904	NaN	NaN	198.515	NaN	33.092	8.98	NaN	65.8	63.851	61.86573171	59.975	4.39	NaN	NaN	NaN	NaN	NaN	40.32843554	55.62130109	4.050263367	79.78723625	7.281856567	72.50537968	2.159279409	NaN	NaN	7804333	50.28402175	NaN	NaN	NaN	3092576.212	0.938289969	39.6264	2.968860383	4711756.788	60.3736	NaN	355000	285000	129000000	9.124087591	65000000	39000000	64000000	57000000	96000000	4.654906562	38.07849313	95.43269801	1
NaN	NaN	2260	104	NaN	NaN	10	240	NaN	NaN	89.699	NaN	NaN	140.574	NaN	21.56	6.485	NaN	36.9	73.074	69.10909756	65.333	2.451	NaN	NaN	NaN	NaN	NaN	31.18502058	63.59181747	5.223161954	57.25293596	8.213575522	49.03936044	1.525726944	NaN	NaN	166869168	50.50573752	NaN	NaN	NaN	34971105.28	-1.835539785	20.9572	2.436203643	131898062.7	79.0428	NaN	2850000	4014000	1025000000	1.732062591	48000000	789000000	977000000	5419000000	6208000000	8.262021054	13.34765859	106.5973473	2
NaN	NaN	NaN	3	NaN	NaN	5	140	NaN	NaN	56.181	NaN	NaN	71.574	NaN	13.196	8.367	NaN	14.6	78.093	75.12739024	72.303	1.641	NaN	NaN	NaN	NaN	NaN	22.58449049	66.19927647	11.21623304	51.05905281	16.94313539	34.11591742	0.321541863	NaN	NaN	265088	50.68939111	NaN	NaN	NaN	167991.5674	-0.578579674	63.372	1.898284351	97096.43264	36.628	NaN	472000	NaN	672000000	56.30579955	9000000	41000000	663000000	79000000	120000000	9.265729541	58.33887556	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	5	140	NaN	NaN	28.758	NaN	NaN	110.035	NaN	24.452	3.172	NaN	7.8	77.774	75.48090244	73.297	2.677	NaN	NaN	NaN	NaN	NaN	32.14636147	64.90836	2.94527853	54.06335949	4.537595049	49.52576444	2.504807701	NaN	NaN	304726	48.24218558	NaN	NaN	NaN	92478.24648	0.857711641	30.348	3.231035676	212247.7535	69.652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.85377737	NaN	3
NaN	NaN	NaN	108703	NaN	NaN	NaN	NaN	NaN	NaN	74.999	NaN	NaN	236.479	NaN	29.859	10.16	NaN	73.3	60.32	58.56214634	56.888	4.256	NaN	NaN	NaN	NaN	NaN	42.58104089	53.40264776	4.016311355	87.25663278	7.520809404	79.73582337	1.467104772	NaN	NaN	528222	49.39523419	NaN	NaN	NaN	409428.0415	0.215529114	77.5106	5.904843459	118793.9585	22.4894	NaN	5000	NaN	6000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.37342918	NaN	1
NaN	NaN	281	17	NaN	NaN	23	230	NaN	NaN	73.26	NaN	NaN	397.293	NaN	28.857	10.595	NaN	48.3	56.7	55.65153659	54.653	3.746	NaN	NaN	NaN	NaN	NaN	40.10453239	57.05801373	2.837453885	75.26021932	4.972927903	70.28729142	2.243168713	NaN	NaN	1660538	50.32935109	NaN	NaN	NaN	819040.442	0.539326708	49.3238	3.929894313	841497.558	50.6762	NaN	607000	NaN	141000000	4.653433333	5000000	12000000	136000000	92000000	104000000	4.397204938	98.46167111	83.15166638	2
NaN	NaN	38499	149	NaN	NaN	47	320	NaN	NaN	134.4	NaN	NaN	447.988	NaN	39.795	19.007	NaN	112.8	46.713	44.89163415	43.157	5.55	NaN	NaN	NaN	NaN	NaN	42.28388914	53.7613712	3.954739666	86.00716048	7.356098957	78.65106153	2.251782181	NaN	NaN	3484027	50.87970168	NaN	NaN	NaN	2181202.976	2.121527688	62.6058	2.470236277	1302824.024	37.3942	NaN	17000	NaN	2000000	NaN	NaN	NaN	NaN	NaN	51000000	NaN	30.30106855	109.2278354	0
NaN	NaN	125184	11	NaN	NaN	5	120	NaN	NaN	20.087	NaN	NaN	63.23043443	NaN	11.6	7.2	NaN	5.5	81.4	78.4804878	75.7	1.55	NaN	NaN	NaN	NaN	NaN	19.96366328	67.80885837	12.22747835	47.47335731	18.03227284	29.44108448	1.057015395	3121.582733	1103.843647	29987200	50.50490879	NaN	NaN	NaN	6478374.714	-0.598358178	21.6038	1.518047792	23508825.29	78.3962	NaN	17669000	19111000	10390000000	4.145084757	1571000000	2671000000	8819000000	11480000000	14151000000	5.933083817	65.1405869	NaN	3
NaN	NaN	83203	55	NaN	NaN	5	120	NaN	NaN	5.686	NaN	NaN	57.4912892	NaN	11.4	8.9	NaN	4.9	82.04	79.0795122	76.26	1.48	NaN	NaN	NaN	NaN	NaN	17.69022191	67.40562912	14.90414897	48.35556214	22.11113399	26.24442815	0.24089121	NaN	NaN	7088906	51.15454774	NaN	NaN	NaN	1880289.783	0.434107567	26.5244	0.171232481	5208616.217	73.4756	NaN	7039000	12515000	10036000000	8.331186813	2091000000	1957000000	7945000000	6987000000	8944000000	8.405881671	57.49023527	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.776	NaN	NaN	61.951	NaN	11.232	10.258	NaN	NaN	79.434	76.83153659	74.353	1.411	NaN	NaN	NaN	NaN	NaN	16.79582952	68.60888463	14.59528585	45.75371766	21.27317173	24.48054594	0.458064187	NaN	NaN	143102	51.35254121	NaN	NaN	NaN	99457.03482	0.474468222	69.5008	0.420693142	43644.96518	30.4992	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	276	9776	NaN	NaN	5	150	NaN	NaN	66.901	NaN	NaN	78.97752046	NaN	18.493	5.268	NaN	10.3	78.765	75.66980488	72.722	2.254	NaN	NaN	NaN	NaN	NaN	29.09225312	64.03064951	6.877097366	56.17520791	10.74032111	45.4348868	1.420202151	394.7294475	NaN	14840038	50.54661578	NaN	NaN	NaN	2225768.259	-0.656965129	14.9984	1.791235599	12614269.74	85.0016	NaN	1644000	1263000	1401000000	6.437822791	298000000	293000000	1103000000	839000000	1132000000	4.853079366	46.7630408	112.504863	2
NaN	NaN	291507	127244	NaN	NaN	12	250	NaN	NaN	6.822	NaN	NaN	110.807	NaN	16.57	6.51	83.8	33.8	72.433	70.76631707	69.179	1.799	NaN	NaN	NaN	NaN	NaN	26.79499814	66.57611667	6.628885186	50.20401459	9.956851673	40.24716292	1.023450024	475.5827169	NaN	1230075000	48.25278665	NaN	NaN	NaN	825043284.5	-0.431784184	67.0726	4.054900746	405031715.6	32.9274	NaN	23770000	5324000	12626000000	6.092482593	552000000	1090000000	12074000000	8130000000	9220000000	5.607760849	34.13227112	64.53993008	2
NaN	NaN	47057	2258	NaN	NaN	34	260	NaN	NaN	142.8	NaN	NaN	345.684	NaN	38.439	14.511	NaN	87	52.513	51.19153659	49.933	5.175	NaN	NaN	NaN	NaN	NaN	43.81415303	52.67041368	3.51543329	89.85990997	6.67439848	83.18551149	2.382134414	NaN	NaN	14631908	50.25513759	NaN	NaN	NaN	8228897.268	1.331826101	56.2394	3.748353204	6403010.732	43.7606	NaN	232000	NaN	119000000	4.769620252	35000000	39000000	84000000	136000000	175000000	7.315285056	32.71158504	86.65217755	1
NaN	NaN	223	2377	NaN	NaN	11	210	92	NaN	91.702	NaN	NaN	113.419	NaN	24.204	5.849	NaN	23	74.128	70.0852439	66.235	2.775	NaN	NaN	NaN	NaN	NaN	34.03515886	61.38871051	4.576130631	62.89640094	7.4543521	55.44204884	1.769183723	75.87017612	NaN	37775054	50.6347204	NaN	NaN	NaN	10902031.68	0.694604951	28.8604	2.208440202	26873022.32	71.1396	NaN	639000	1071000	1315000000	9.247208399	272000000	351000000	1043000000	1209000000	1560000000	8.497383958	25.22044262	122.2655879	2
NaN	NaN	NaN	10	NaN	NaN	47	300	NaN	NaN	66.462	NaN	NaN	266.961	NaN	38.192	10.59	NaN	76	58.9	57.17646341	55.535	5.27	NaN	NaN	NaN	NaN	NaN	42.56898478	54.4755273	2.955487926	83.56866828	5.425349826	78.14331845	2.548586995	NaN	NaN	520151	49.87455566	NaN	NaN	NaN	373402.879	2.610176651	71.7874	2.392042003	146748.121	28.2126	NaN	26000	NaN	26000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.58486849	57.52202321	0
NaN	NaN	NaN	2	NaN	NaN	14	190	NaN	NaN	105.787	NaN	NaN	126.576	NaN	32.08	6.831	NaN	35.9	72.067	68.03704878	64.199	4.221	NaN	NaN	NaN	NaN	NaN	43.65303107	51.2511807	5.095788224	95.11745609	9.942772351	85.17468374	2.136279483	NaN	NaN	412893	51.82469907	NaN	NaN	NaN	203825.4552	0.263127363	49.3652	3.996878005	209067.5448	50.6348	NaN	45000	NaN	50000000	37.16221247	35000000	8000000	15000000	17000000	25000000	8.710613555	50.75328286	86.0508968	1
NaN	NaN	23114	90	NaN	NaN	5	150	NaN	NaN	86.9	NaN	NaN	70.319	NaN	21.693	3.95	NaN	12.3	79.644	77.2295122	74.93	2.616	NaN	NaN	NaN	NaN	NaN	33.32496405	61.35137772	5.323658224	62.99552465	8.677324653	54.31819999	2.53069634	NaN	NaN	3648263	49.17473032	NaN	NaN	NaN	1565520.729	1.027764241	42.9114	3.675454515	2082742.271	57.0886	NaN	811000	288000	860000000	16.07721851	118000000	53000000	742000000	348000000	401000000	7.026951249	71.65030113	73.3865835	2
NaN	NaN	1280	24913	NaN	NaN	14	190	NaN	NaN	67.902	NaN	NaN	93.932	NaN	13.823	7.15	NaN	7.6	77.684	75.70641463	73.823	1.61	NaN	NaN	NaN	NaN	NaN	22.39173093	68.28697205	9.321297018	46.44081733	13.65018354	32.79063379	0.392717574	NaN	NaN	10992290	49.69178397	NaN	NaN	NaN	2769375.558	-0.652063924	25.1938	0.747058618	8222914.442	74.8062	NaN	1153000	83000	1515000000	NaN	204000000	NaN	1311000000	NaN	NaN	NaN	22.86113017	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.642944256	NaN	NaN	35361	NaN	NaN	NaN	NaN	0	NaN	0	3.642944256	35361	100	NaN	381000	NaN	501000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	43	8	NaN	NaN	5	120	NaN	NaN	13.054	NaN	NaN	50.153	NaN	15.026	6.895	NaN	6.9	79.661	77.54717073	75.534	1.945	NaN	NaN	NaN	NaN	NaN	23.67506399	66.17686021	10.1480758	51.11022143	15.33477981	35.77544162	1.981998345	NaN	NaN	890758	49.5771027	NaN	NaN	NaN	282530.6224	1.598096555	31.718	2.160828958	608227.3776	68.282	NaN	2088000	422000	1850000000	40.65121934	191000000	126000000	1659000000	385000000	511000000	10.82915266	55.07798767	NaN	3
NaN	NaN	1731	698	NaN	NaN	5	120	NaN	NaN	16.693	NaN	NaN	81.50217319	NaN	8.8	10.9	72	7.1	77.4	73.82487805	70.42	1.17	NaN	NaN	NaN	NaN	NaN	17.93775401	68.70966633	13.35257967	45.5399296	19.43333504	26.10659455	-0.107762749	1221.835621	708.8200603	10304131	51.36621177	NaN	NaN	NaN	2639815.321	0.404888304	25.619	-0.283728085	7664315.679	74.381	NaN	NaN	NaN	3620000000	12.29195937	NaN	NaN	3620000000	2355000000	2355000000	7.213777935	83.18480876	NaN	3
