Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.187	6.605	NaN	NaN	75.305	72.84902439	70.51	2.353	NaN	NaN	NaN	NaN	NaN	24.93610044	67.9023261	7.161573456	47.27035985	10.546875	36.72348485	1.393733863	NaN	NaN	62208	51.29487035	NaN	NaN	NaN	30839.11834	1.424803235	49.5742	1.363198604	31368.88166	50.4258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.284319197	NaN	NaN	43636	NaN	NaN	NaN	NaN	2652.63244	-4.412557363	6.079	5.945565151	40983.36756	93.921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.793	23.894	NaN	162.6	39.971	40.1492439	40.319	7.807	NaN	NaN	NaN	NaN	NaN	45.83784522	51.87131515	2.290839634	92.78477848	4.416390114	88.36838836	2.317679297	NaN	NaN	16392077	48.11145936	NaN	NaN	NaN	13700465.17	1.99446879	83.5798	3.815558976	2691611.828	16.4202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.811	24.081	NaN	162.1	42.114	40.52978049	39.021	7.205	NaN	NaN	NaN	NaN	NaN	46.74518034	50.5781421	2.676677559	97.71386582	5.292162677	92.42170314	3.59566161	NaN	NaN	8491682	50.76047342	NaN	NaN	NaN	6120634.552	1.933588733	72.078	8.018375212	2371047.448	27.922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.617	5.949	NaN	44.3	73.344	70.71541463	68.212	3.904	NaN	NaN	NaN	NaN	NaN	34.96110614	59.74910309	5.289790764	67.36652907	8.853339197	58.51318987	1.92865161	NaN	NaN	2831682	48.34404017	NaN	NaN	NaN	1853205.612	1.525768979	65.4454	2.696176621	978476.3884	34.5546	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.29	3.618	NaN	28.5	71.527	69.87568293	68.303	5.209	NaN	NaN	NaN	NaN	NaN	30.81526388	67.84153385	1.343202272	47.40232764	1.979911414	45.42241623	5.028525713	NaN	NaN	1217021	33.6130884	NaN	NaN	NaN	241379.0771	5.946325804	19.8336	4.802750918	975641.9229	80.1664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.85991567	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.174	8.468	NaN	31.8	73.756	70.21212195	66.837	3.163	NaN	NaN	NaN	NaN	NaN	30.85315584	60.84705049	8.299793673	64.34650356	13.6404207	50.70608285	1.529269816	NaN	NaN	29447973	50.78546493	NaN	NaN	NaN	4659376.08	-1.153354028	15.8224	2.041642532	24788596.92	84.1776	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.86776881	20.47927002	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.595	5.688	NaN	52.6	73.235	70.29192683	67.489	2.406	NaN	NaN	NaN	NaN	NaN	30.00306865	64.36469734	5.632234012	55.36467059	8.75050182	46.61416877	1.440769912	NaN	NaN	3239212	51.13342381	NaN	NaN	NaN	1079499.791	0.818572272	33.326	1.753223223	2159712.209	66.674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.961081216	NaN	NaN	36203	NaN	NaN	NaN	NaN	8547.817924	1.095392926	23.6108	4.863698921	27655.18208	76.3892	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15	5.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.480315476	NaN	NaN	67792	NaN	NaN	NaN	NaN	44159.84438	-1.603972106	65.1402	-1.248835885	23632.15562	34.8598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.16499352	NaN	2
