Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	53117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.61131626	NaN	14.9	6.9	NaN	7.1	80.4	77.27560976	74.3	1.849	NaN	NaN	NaN	NaN	NaN	21.85890287	66.76254844	11.37854869	49.78457583	17.04331089	32.74126495	1.274577498	NaN	NaN	17284000	50.16895453	NaN	NaN	NaN	2499058.992	0.30274728	14.4588	1.439780621	14784941.01	85.5412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.35392778	NaN	3
NaN	NaN	34508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.02769703	NaN	12.1	10.7	NaN	7.4	79.02	75.56780488	72.28	1.5	NaN	NaN	NaN	NaN	NaN	17.48288799	67.47114512	15.0459669	48.21150557	22.29985407	25.9116515	0.998418103	NaN	NaN	7754891	52.05273553	NaN	NaN	NaN	2654344.091	0.977969101	34.228	1.009061496	5100546.909	65.772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.44268773	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.6	6.3	NaN	74.7	68.891	64.42414634	60.17	2.87	NaN	NaN	NaN	NaN	NaN	34.41416928	61.33777792	4.248052799	63.031664	6.925671166	56.10599283	1.552352627	NaN	NaN	7271000	51.0614912	NaN	NaN	NaN	3385348.516	2.217365423	46.5596	0.97654793	3885651.484	53.4404	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	270136	223946	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.525	18.96	NaN	109.8	47.216	45.62153659	44.103	6.492	NaN	NaN	NaN	NaN	NaN	44.84894384	52.02151282	3.129543346	92.22816598	6.015863778	86.2123022	2.159940933	NaN	NaN	5724030	51.25743576	NaN	NaN	NaN	5354314.902	1.959161243	93.541	5.113808482	369715.0977	6.459	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.55289101	52.77647883	0
NaN	NaN	24071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.27929812	NaN	12.6	10.4	NaN	8.1	79.4	76.07073171	72.9	1.57	NaN	NaN	NaN	NaN	NaN	17.96233121	66.87796364	15.15970515	49.52608386	22.66771344	26.85837043	0.371593166	NaN	NaN	10004486	51.14214437	NaN	NaN	NaN	354458.939	-1.861265437	3.543	0.45456609	9650027.061	96.457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.6345599	NaN	3
NaN	NaN	456	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.411	16.941	NaN	105	52.163	49.12312195	46.228	6.677	NaN	NaN	NaN	NaN	NaN	46.10357407	50.5431314	3.35329453	97.85082012	6.634520728	91.21629939	3.316188325	NaN	NaN	4934077	52.04126489	NaN	NaN	NaN	3210130.233	2.619882839	65.0604	4.625829281	1723946.767	34.9396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.40775616	37.83560335	0
NaN	NaN	40260	611	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.755	9.99	39.9	93.5	59.708	59.98970732	60.258	4.356	NaN	NaN	NaN	NaN	NaN	42.15098928	54.14411935	3.704891363	84.69226427	6.842647748	77.84961652	2.359199341	NaN	NaN	107768749	48.58194185	NaN	NaN	NaN	86013040.56	1.888703178	79.8126	4.241330182	21755708.44	20.1874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.47745813	60.91449422	0
NaN	NaN	NaN	2735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.69413891	NaN	11.1	12.7	NaN	18.6	74.88	71.56097561	68.4	1.65	NaN	NaN	NaN	NaN	NaN	19.93933913	66.50521621	13.55544466	50.3641454	20.38252852	29.98161688	-0.99042598	NaN	NaN	8632367	50.77769923	NaN	NaN	NaN	2878203.805	-1.829675287	33.342	-0.567980131	5754163.195	66.658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.99041792	NaN	2
NaN	NaN	NaN	52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.969	3.335	NaN	17.1	73.778	72.60968293	71.497	3.567	NaN	NaN	NaN	NaN	NaN	32.21165897	65.59663537	2.191705662	52.4468434	3.341186098	49.1056573	2.760145447	NaN	NaN	506685	42.20923141	NaN	NaN	NaN	59841.52524	2.341056013	11.8104	2.816403728	446843.4748	88.1896	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	165.2432998	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.22	9.429	NaN	15.4	73.539	66.38568293	59.573	1.645	NaN	NaN	NaN	NaN	NaN	23.94041685	69.72543971	6.334143439	43.41967639	9.084408022	34.33526837	-3.560916298	NaN	NaN	4157485	50.68522212	NaN	NaN	NaN	2511004.53	-4.144995972	60.3972	-2.663530635	1646480.47	39.6028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.0094477	NaN	12.9	11.2	NaN	13.9	75.5	70.37804878	65.5	1.8	NaN	NaN	NaN	NaN	NaN	22.94602287	66.07561673	10.9783604	51.34175805	16.61484363	34.72691442	0.049060489	NaN	NaN	10194000	53.09937077	NaN	NaN	NaN	3428242.2	-1.101006138	33.63	0.636893029	6765757.8	66.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	29969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.582	4.8	46.7	33.7	74.561	72.63617073	70.803	4.436	NaN	NaN	NaN	NaN	NaN	44.0416756	52.09603153	3.862292873	91.95320079	7.413794793	84.53940599	2.611114236	NaN	NaN	194000	50.59930371	NaN	NaN	NaN	101910.528	2.603880866	52.5312	2.619119979	92089.472	47.4688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.99716283	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.4	7.7	NaN	NaN	78.25	74.0295122	70.01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.823049862	NaN	NaN	61000	NaN	NaN	NaN	NaN	0	NaN	0	0.823049914	61000	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.55868928	NaN	3
NaN	NaN	341	67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.145	10.311	NaN	80.2	61.07	59.30241463	57.619	4.866	NaN	NaN	NaN	NaN	NaN	40.87380174	55.35892128	3.767276984	80.63935802	6.805184958	73.83417306	2.306643038	NaN	NaN	6813834	50.43281066	NaN	NaN	NaN	2974810.903	0.570478068	43.6584	3.673014482	3839023.097	56.3416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.04289093	57.59437874	1
NaN	NaN	5389	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.491	6.929	59.2	47.3	70.609	66.7342439	63.044	2.717	NaN	NaN	2.1	21.2	14.7	34.69201226	60.75272261	4.555265131	64.60167661	7.498042779	57.10363383	1.654580522	NaN	NaN	152146887	50.35750485	NaN	NaN	NaN	38554629.75	-1.214628169	25.3404	2.647443782	113592257.2	74.6596	18.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.39674236	30.58002021	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.73	8.07	NaN	15.2	77.231	74.55836585	72.013	1.739	NaN	NaN	NaN	NaN	NaN	23.63989737	66.21675603	10.1433466	51.019177	15.31839855	35.70077845	0.327016442	NaN	NaN	260351	51.79644169	NaN	NaN	NaN	173728.0567	-0.497706498	66.7284	2.001839575	86622.94332	33.2716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.69947087	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.816	3.618	NaN	8.9	76.098	73.92321951	71.852	3.435	NaN	NaN	NaN	NaN	NaN	34.89938579	62.27439398	2.826220229	60.57964374	4.538334376	56.04130937	2.828049471	NaN	NaN	259357	47.14852501	NaN	NaN	NaN	87156.40114	1.168914266	33.6048	3.678402706	172200.5989	66.3952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.0877873	NaN	3
NaN	NaN	NaN	9504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.963	13.276	NaN	92.7	54.978	53.35895122	51.817	5.573	NaN	NaN	NaN	NaN	NaN	42.92551966	53.74884839	3.325631946	86.05049781	6.18735479	79.86314302	-0.494146379	NaN	NaN	555747	48.79494875	NaN	NaN	NaN	460059.593	-1.491545181	82.7822	4.445290894	95687.40697	17.2178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.94349503	NaN	1
NaN	NaN	1054	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.586	6.828	NaN	41	65.643	63.648	61.748	4.542	NaN	NaN	NaN	NaN	NaN	44.24639761	53.09682917	2.656773223	88.33516345	5.003638192	83.33152526	2.936766026	NaN	NaN	1423570	50.58342799	NaN	NaN	NaN	806557.7492	0.479274959	56.6574	6.24305389	617012.2508	43.3426	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.29598573	71.46802612	2
NaN	NaN	12223	320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.711	17.159	NaN	111.9	50.747	48.41497561	46.194	5.734	NaN	NaN	NaN	NaN	NaN	43.14623487	52.85532398	3.998441151	89.19569964	7.56487871	81.63082093	2.442682392	NaN	NaN	3007347	50.89758515	NaN	NaN	NaN	1897449.501	2.314067863	63.0938	2.662942018	1109897.499	36.9062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.52349137	60.11117293	0
NaN	NaN	170916	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.0016842	NaN	14.9	7.2	NaN	6.6	80.77	77.55341463	74.49	1.7	NaN	NaN	NaN	NaN	NaN	20.64953151	67.91794558	11.4325229	47.23649124	16.83284558	30.40364566	1.360506045	NaN	NaN	28171681.96	50.4398945	NaN	NaN	NaN	6535661.185	0.42265193	23.1994	1.645545089	21636020.78	76.8006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.11661584	NaN	3
NaN	NaN	45622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.40923027	NaN	12.7	9.2	NaN	6.3	81.1	77.51463415	74.1	1.58	NaN	NaN	NaN	NaN	NaN	17.09719402	68.28953432	14.61327166	46.43532277	21.39899152	25.03633125	1.249826024	NaN	NaN	6799978	51.1764355	NaN	NaN	NaN	1818123.718	0.955539009	26.7372	1.357441906	4981854.282	73.2628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.11246588	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.175	10.812	NaN	NaN	78.475	75.63692683	72.934	1.461	NaN	NaN	NaN	NaN	NaN	16.08985604	69.17750332	14.73264064	44.55566507	21.29686666	23.25879841	0.474833686	NaN	NaN	140804	51.37319517	NaN	NaN	NaN	96847.80728	0.728127366	68.782	-0.080989498	43956.19272	31.218	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	72	14007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.622	5.573	NaN	14.7	77.007	73.91641463	70.973	2.597	NaN	NaN	NaN	NaN	NaN	29.87471733	63.89162751	6.233655157	56.51503006	9.756607242	46.75842282	1.814625185	NaN	NaN	13429315	50.59868294	NaN	NaN	NaN	2217018.755	0.489608357	16.5088	2.078713963	11212296.25	83.4912	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.07863178	44.34598427	2
NaN	NaN	289061	20811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.68	6.7	NaN	38.6	71.28	69.66402439	68.125	2.219	NaN	NaN	NaN	NaN	NaN	27.79941468	66.18850916	6.012076163	51.08362655	9.083262698	42.00036385	1.364434008	NaN	NaN	1150780000	48.37111614	NaN	NaN	NaN	836090002.8	0.128132918	72.6542	4.725363717	314689997.2	27.3458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.76079283	29.21620191	2
NaN	NaN	45237	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.626	13.932	16.1	89.3	54.644	53.12790244	51.684	5.832	NaN	NaN	5.2	17.9	35	45.09987107	51.3490645	3.551064433	94.7455148	6.915538712	87.82997608	2.825560587	NaN	NaN	12529904	50.32165048	NaN	NaN	NaN	7487845.571	1.854384921	59.7598	4.285462456	5042058.429	40.2402	21.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.18297335	67.93239169	1
NaN	NaN	450	740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.857	6.248	NaN	27.1	72.655	68.46012195	64.465	3.057	NaN	NaN	NaN	NaN	NaN	36.22002324	59.44191088	4.338065883	68.23146921	7.297991971	60.93347724	1.92882416	NaN	NaN	33849971	50.44397381	NaN	NaN	NaN	10586916.93	0.506577964	31.276	2.582841089	23263054.07	68.724	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.4329099	46.72339135	2
NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.775	11.205	NaN	84.3	57.772	55.8292439	53.979	5.447	NaN	NaN	NaN	NaN	NaN	45.79623429	51.19467468	3.009091031	95.3328166	5.877742264	89.45507433	2.414235561	NaN	NaN	448576	49.94672005	NaN	NaN	NaN	323174.7849	2.294381701	72.0446	2.723777872	125401.2151	27.9554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.22230648	45.91850076	0
NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.134	8.263	NaN	44.2	68.816	65.5195122	62.38	5.164	NaN	NaN	NaN	NaN	NaN	45.42356583	49.74737037	4.829063794	101.0156502	9.707173983	91.30847619	2.128465451	NaN	NaN	355655	52.17216491	NaN	NaN	NaN	195433.8451	0.450908029	54.9504	4.213556512	160221.1549	45.0496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.83835381	61.31405349	1
NaN	NaN	117492	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.107	4.162	NaN	14.1	78.336	75.95685366	73.691	3.09	NaN	NaN	NaN	NaN	NaN	35.66771969	59.30262298	5.029657332	68.62660533	8.481340419	60.14526491	2.483718446	NaN	NaN	3147451	49.15269531	NaN	NaN	NaN	1520086.64	0.391293563	48.2958	4.478565194	1627364.36	51.7042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.51626464	27.19875703	2
NaN	NaN	NaN	17615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.362	7.079	NaN	9.9	76.387	74.52158537	72.745	1.715	NaN	NaN	NaN	NaN	NaN	22.93471523	68.28236653	8.782918239	46.4506945	12.86264476	33.58804974	0.789593505	NaN	NaN	10654121	49.60644348	NaN	NaN	NaN	2818377.245	0.101694526	26.4534	1.038180188	7835743.755	73.5466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.20587977	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.925074605	NaN	NaN	27363	NaN	NaN	NaN	NaN	0	NaN	0	4.925074605	27363	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	60	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.691	6.955	NaN	9.4	78.757	76.66212195	74.667	2.381	NaN	NaN	NaN	NaN	NaN	25.39907506	64.65935295	9.941571989	54.65666673	15.37530386	39.28136287	2.132671554	NaN	NaN	783189	49.32468149	NaN	NaN	NaN	258229.9443	1.370079409	32.9716	2.509939117	524959.0557	67.0284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.90429553	NaN	3
NaN	NaN	691	4491	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.74781834	NaN	12.6	12	78	11.9	75.75	71.89829268	68.23	1.86	NaN	NaN	NaN	NaN	NaN	21.20141665	66.151622	12.64696135	51.1678731	19.11814248	32.04973062	-0.240064842	NaN	NaN	10308578	51.45206251	NaN	NaN	NaN	2566361.727	0.224552283	24.8954	-0.39359929	7742216.273	75.1046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
