Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	53505	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.05074955	NaN	14.7	6.9	NaN	6.3	80.9	77.87804878	75	1.859	NaN	NaN	NaN	NaN	NaN	21.65280847	66.59443955	11.75275198	50.16268727	17.6482482	32.51443907	0.985609098	NaN	NaN	17667000	50.20564759	NaN	NaN	NaN	2504544.588	-0.012757274	14.1764	1.142995681	15162455.41	85.8236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.02768231	NaN	3
NaN	NaN	57687	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.38262413	NaN	11.9	10.3	NaN	6.5	79.41	76.10634146	72.96	1.48	NaN	NaN	NaN	NaN	NaN	17.62898323	67.25726897	15.1137478	48.68281381	22.4715455	26.21126831	0.824627941	NaN	NaN	7905633	51.88871303	NaN	NaN	NaN	2704833.275	0.804170573	34.214	0.835269069	5200799.725	65.786	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.66438545	NaN	3
NaN	NaN	228840	328005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.7	7.2	NaN	73.3	68.668	64.15402439	59.855	2.7	NaN	NaN	NaN	NaN	NaN	34.38794204	61.16305597	4.449001981	63.49738973	7.274002108	56.22338763	1.519152599	NaN	NaN	7495000	51.08368361	NaN	NaN	NaN	3535901.16	2.175436618	47.1768	0.936639604	3959098.84	52.8232	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	271883	871382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.245	19.29	NaN	109.2	46.234	44.7537561	43.344	6.432	NaN	NaN	NaN	NaN	NaN	45.44060869	51.51093187	3.048459439	94.13354867	5.918082488	88.21546618	1.669293724	NaN	NaN	5933293	51.26548634	NaN	NaN	NaN	5527752.423	1.467704533	93.165	4.458378235	405540.5766	6.835	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.12602041	54.07737604	0
NaN	NaN	24908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.63182112	NaN	12	10.7	NaN	7.2	79.8	76.31707317	73	1.61	NaN	NaN	NaN	NaN	NaN	17.78729125	66.66432418	15.54838456	50.00527078	23.32339636	26.68187441	0.390638518	NaN	NaN	10084475	51.11629847	NaN	NaN	NaN	341157.7892	-1.946599044	3.383	0.47347398	9743317.211	96.617	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.6378323	NaN	3
NaN	NaN	156241	68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.774	16.112	NaN	101	53.12	50.07346341	47.172	6.526	NaN	NaN	NaN	NaN	NaN	45.75353403	51.01338912	3.233076852	96.02696806	6.337702527	89.68926554	3.505095899	NaN	NaN	5290562	51.77105881	NaN	NaN	NaN	3393959.01	2.7989566	64.1512	4.781308777	1896602.99	35.8488	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.35643874	91.3675173	0
NaN	NaN	198954	57158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.885	9.307	NaN	85.9	60.848	61.04673171	61.236	4.021	NaN	NaN	NaN	NaN	NaN	41.27324638	54.96977033	3.756983293	81.91816957	6.834635238	75.08353433	2.171659786	NaN	NaN	112645460	48.62132878	NaN	NaN	NaN	89057275.39	1.696694225	79.0598	3.985510594	23588184.61	20.9402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.71565909	72.39013741	0
NaN	NaN	450	3155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.93322459	NaN	10	12.9	NaN	19.1	75.26	71.34682927	67.62	1.45	NaN	NaN	NaN	NaN	NaN	18.94800464	66.70506991	14.34692545	49.91364246	21.50799853	28.40564393	-0.797665852	NaN	NaN	8472313	50.90919893	NaN	NaN	NaN	2777224.201	-1.651242517	32.78	-0.378759314	5695088.799	67.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.28656184	NaN	2
NaN	NaN	NaN	60	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.068	3.25	NaN	15.7	73.99	72.88109756	71.825	3.303	NaN	NaN	NaN	NaN	NaN	31.17108283	66.54231519	2.286601974	50.28031368	3.436312619	46.84400106	2.407968383	NaN	NaN	532362	42.21525954	NaN	NaN	NaN	62345.97854	1.985336534	11.7112	2.464163436	470016.0215	88.2888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	145.8386922	NaN	3
NaN	NaN	NaN	618427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.095	9.817	NaN	13.5	73.613	65.94185366	58.636	1.556	NaN	NaN	NaN	NaN	NaN	23.18372579	69.79801092	7.018263289	43.27055841	10.055105	33.2154534	-6.678820421	NaN	NaN	3677379	51.06294514	NaN	NaN	NaN	2195012.816	-7.269803741	59.6896	-5.797256911	1482366.184	40.3104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125.0837614	NaN	11.3	12.4	NaN	13.9	74.4	68.97073171	63.8	1.61	NaN	NaN	NaN	NaN	NaN	22.46953647	65.75431881	11.77614472	52.08126525	17.90930989	34.17195536	0.224883972	NaN	NaN	10239000	53.04711992	NaN	NaN	NaN	3363716.28	-0.952258803	32.852	0.805885867	6875283.72	67.148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	8912	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.424	4.637	NaN	30.7	74.959	72.901	70.941	4.286	NaN	NaN	NaN	NaN	NaN	44.01209842	52.11217488	3.875726699	91.89373737	7.437276812	84.45646056	2.970515254	NaN	NaN	205000	50.61814475	NaN	NaN	NaN	107673.38	2.96328086	52.5236	2.978519738	97326.62	47.4764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.3176107	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.7	8.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	61000	NaN	NaN	NaN	NaN	0	NaN	0	0	61000	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.25755455	NaN	3
NaN	NaN	669	41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.392	9.813	NaN	75.6	62.069	60.25378049	58.525	4.742	NaN	NaN	NaN	NaN	NaN	40.77976444	55.35233147	3.867904083	80.66086348	6.987788915	73.67307457	2.324816666	NaN	NaN	7138204	50.37975223	NaN	NaN	NaN	3007268.24	0.526196028	42.1292	3.654841403	4130935.76	57.8708	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.72449848	65.90697929	1
NaN	NaN	6198	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.505	6.737	NaN	44.4	71.472	67.53680488	63.789	2.583	NaN	NaN	NaN	NaN	NaN	33.58937917	61.62551428	4.785106553	62.27045108	7.764813989	54.50563709	1.543014209	NaN	NaN	156985824	50.40995453	NaN	NaN	NaN	37464980.87	-1.500878462	23.8652	2.516545642	119520843.1	76.1348	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.12550193	43.01205314	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.057	8.075	NaN	14.8	77.544	74.7822439	72.152	1.719	NaN	NaN	NaN	NaN	NaN	23.21503578	66.34171115	10.44325307	50.73473123	15.74160944	34.99312179	0.28641317	NaN	NaN	261885	51.45638112	NaN	NaN	NaN	171857.3173	-0.552141354	65.6232	1.906952732	90027.68268	34.3768	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.55053912	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.591	3.457	NaN	8.4	76.663	74.45082927	72.344	3.197	NaN	NaN	NaN	NaN	NaN	34.16469851	62.93263063	2.902670865	58.90007934	4.612346308	54.28773304	2.80043801	NaN	NaN	274371	47.24129636	NaN	NaN	NaN	89116.79828	1.084357254	32.4804	3.636570993	185254.2017	67.5196	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.15746458	NaN	3
NaN	NaN	NaN	85334	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.576	12.22	NaN	85.9	56.669	54.99412195	53.399	5.155	NaN	NaN	NaN	NaN	NaN	43.402729	53.06567771	3.531593291	88.44572296	6.655136509	81.79058645	-2.307158752	NaN	NaN	533895	48.94351886	NaN	NaN	NaN	433109.5053	-3.324858781	81.1226	2.188113991	100785.4947	18.8774	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.20162066	NaN	1
NaN	NaN	514	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.798	7.526	NaN	42.5	63.774	61.97670732	60.265	4.252	NaN	NaN	NaN	NaN	NaN	42.98211599	54.32997043	2.687913585	84.06047199	4.947386432	79.11308556	2.767833348	NaN	NaN	1506037	50.50237776	NaN	NaN	NaN	810823.2121	0.183306526	53.8382	5.86903442	695213.7879	46.1618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.35448341	61.13171766	2
NaN	NaN	44129	313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.237	17.679	NaN	112.7	49.551	47.35060976	45.255	5.653	NaN	NaN	NaN	NaN	NaN	42.85143916	53.16633543	3.982225412	88.08894614	7.49012581	80.59882033	2.588954047	NaN	NaN	3165869	50.89656296	NaN	NaN	NaN	1992325.684	2.460007831	62.9314	2.808247642	1173543.316	37.0686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.09296175	82.57407982	0
NaN	NaN	183241	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.32465647	NaN	13.6	6.8	NaN	6.2	80.83	77.68512195	74.69	1.7	NaN	NaN	NaN	NaN	NaN	20.58157186	67.69893854	11.71948959	47.71280341	17.31118662	30.40161678	1.094331918	NaN	NaN	28833410.36	50.47879222	NaN	NaN	NaN	6563118.533	0.138549988	22.7622	1.377755227	22270291.83	77.2378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.42234033	NaN	3
NaN	NaN	56586	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.84106495	NaN	12.1	9	NaN	5.7	81.43	78.08536585	74.9	1.51	NaN	NaN	NaN	NaN	NaN	17.38273963	67.98839749	14.62886288	47.08391975	21.51670494	25.56721481	0.910715566	NaN	NaN	6938265	51.16179652	NaN	NaN	NaN	1844163.084	0.614686197	26.5796	1.018100321	5094101.916	73.4204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.80629782	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.013	10.62	NaN	NaN	78.825	76.053	73.413	1.45	NaN	NaN	NaN	NaN	NaN	16.37384711	68.89322696	14.73292593	45.15214981	21.38515872	23.76699109	0.14510041	NaN	NaN	141384	51.40185594	NaN	NaN	NaN	97738.7592	0.397117403	69.13	-0.416971038	43645.2408	30.87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	239	15267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.63723835	NaN	21.457	5.456	NaN	12.8	77.553	74.49519512	71.583	2.51	NaN	NaN	NaN	NaN	NaN	29.85659099	63.72420472	6.419204287	56.92624245	10.07341608	46.85282637	1.818502408	NaN	NaN	13929390	50.57441855	NaN	NaN	NaN	2238230.103	0.457415784	16.0684	2.081203656	11691159.9	83.9316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.63010681	62.66930348	2
NaN	NaN	287423	132641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.09	6.64	NaN	38.1	71.687	70.05463415	68.5	2.007	NaN	NaN	NaN	NaN	NaN	27.56020944	66.2564871	6.183303461	50.92861752	9.332374431	41.59624309	1.149619431	NaN	NaN	1178440000	48.3328424	NaN	NaN	NaN	834884673	-0.118025895	70.8466	4.298844018	343555327	29.1534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.42737812	48.10906777	2
NaN	NaN	44013	173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.571	14.03	NaN	88.4	54.142	52.66687805	51.262	5.62	NaN	NaN	NaN	NaN	NaN	44.84670695	51.62131443	3.531978627	93.71843029	6.842093555	86.87633673	2.711341318	NaN	NaN	13236573	50.29776207	NaN	NaN	NaN	7755758.164	1.720928195	58.5934	4.129825518	5480814.836	41.4066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.0585754	49.33307105	1
NaN	NaN	298	1042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.052	6.163	NaN	25.6	73.163	68.87490244	64.791	2.966	NaN	NaN	NaN	NaN	NaN	35.53903745	60.05038607	4.410576477	66.5268228	7.344792874	59.18202992	1.863546248	NaN	NaN	35146220	50.52094646	NaN	NaN	NaN	10677421.64	0.399659173	30.38	2.50911884	24468798.36	69.62	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.36779324	91.61702583	2
NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.637	10.933	NaN	81.6	58.132	56.26453659	54.486	5.293	NaN	NaN	NaN	NaN	NaN	44.84575172	52.15594976	2.998298521	91.73267952	5.748718095	85.98396142	2.418744563	NaN	NaN	470765	49.92618429	NaN	NaN	NaN	338347.2793	2.298602715	71.8718	2.726382335	132417.7207	28.1282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.73250616	48.00440866	0
NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.156	7.764	NaN	42	69.988	66.36012195	62.905	4.863	NaN	NaN	NaN	NaN	NaN	45.1163225	49.9898618	4.893815698	100.040561	9.789616378	90.25094464	2.729678221	NaN	NaN	374820	52.0089643	NaN	NaN	NaN	198996.4358	0.993881409	53.0912	4.731295301	175823.5642	46.9088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.21745466	62.60922885	1
NaN	NaN	24834	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.416	4.071	75	13.5	78.772	76.38158537	74.105	2.917	NaN	NaN	NaN	NaN	NaN	35.15194006	59.71941704	5.128642905	67.44972567	8.587898474	58.86182719	2.406974627	NaN	NaN	3303412	49.16141149	NaN	NaN	NaN	1527940.366	0.223156767	46.2534	4.32528426	1775471.634	53.7466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.70423556	51.42271561	2
NaN	NaN	3606	22406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.355	7.16	NaN	8.9	76.671	74.77690244	72.973	1.65	NaN	NaN	NaN	NaN	NaN	22.73636727	68.33789807	8.925734657	46.3316883	13.06117822	33.27051009	0.591122346	NaN	NaN	10790686	49.61758687	NaN	NaN	NaN	2815095.745	-0.106372795	26.0882	0.838479236	7975590.255	73.9118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.17705332	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.641551697	NaN	NaN	30074	NaN	NaN	NaN	NaN	0	NaN	0	4.641551697	30074	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.725	6.916	NaN	9	79.069	76.96797561	74.967	2.278	NaN	NaN	NaN	NaN	NaN	24.98907014	64.97182662	10.03910324	53.91286532	15.45147145	38.46139388	2.241559926	NaN	NaN	818858	49.42016809	NaN	NaN	NaN	265856.9891	1.467156645	32.4668	2.616002187	553001.0109	67.5332	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.59104432	NaN	3
NaN	NaN	188	5015	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.49330666	NaN	11.8	11.4	68.9	10.3	76.43	72.76780488	69.28	1.67	NaN	NaN	NaN	NaN	NaN	20.04873097	67.08711546	12.86415357	49.05991906	19.17529689	29.88462216	0.103947042	NaN	NaN	10329855	51.42723421	NaN	NaN	NaN	2595500.027	0.564286527	25.1262	-0.050060315	7734354.973	74.8738	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.82291041	NaN	3
