Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.767	NaN	NaN	57.8306	NaN	13.1	7.31	NaN	NaN	82.22	78.07121951	74.12	1.7624	90.1889322	77.6372316	NaN	NaN	NaN	22.87321085	65.3793894	11.74739975	52.95340155	17.96804751	34.98535404	0.062589906	NaN	NaN	3826095	51.94240538	NaN	NaN	NaN	136147.7645	-15.47605277	3.5584	0.684793333	3689947.236	96.4416	NaN	3238000	1272000	2677000000	NaN	NaN	435000000	NaN	985000000	1420000000	NaN	NaN	NaN	3
NaN	NaN	NaN	304	NaN	NaN	NaN	NaN	NaN	95	0.9184	NaN	NaN	129.5018	NaN	16.101	9.188	NaN	28.7	71.119	67.40558537	63.869	2.053	75.0816404	64.4003193	NaN	NaN	NaN	25.75186511	66.57616131	7.671973577	50.20391387	11.52360458	38.68030929	0.736490925	NaN	NaN	23436550	50.98412305	NaN	NaN	NaN	9457163.529	0.541895466	40.3522	0.868351333	13979386.47	59.6478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.6332639	0
NaN	NaN	418	55	NaN	NaN	NaN	NaN	NaN	NaN	19.5152	NaN	NaN	62.15002216	NaN	10.8	10.4	NaN	4.3	80.6	77.2195122	74	1.44	91.4302662	80.079418	NaN	NaN	NaN	15.77035932	67.4738059	16.75583478	48.20566095	24.83309569	23.37256526	0.698453805	1934.107715	304.7265916	10441075	51.66208333	NaN	NaN	NaN	4562269.486	-0.744781207	43.6954	1.833015067	5878805.514	56.3046	NaN	6383000	NaN	7634000000	16.78841703	1012000000	573000000	6622000000	2409000000	2982000000	5.269657926	48.75956334	115.0887388	3
NaN	NaN	28	32	NaN	NaN	NaN	NaN	NaN	NaN	80.3022	NaN	NaN	131.6846	NaN	26.654	5.606	NaN	25.6	72.981	70.80980488	68.742	3.43	78.0306813	71.0459071	NaN	NaN	NaN	36.75892873	58.68738474	4.553686533	70.39437086	7.759225518	62.63514534	1.975872572	80.76459973	NaN	5675754	49.42160098	NaN	NaN	NaN	2428575.676	0.521622082	42.7886	3.077504157	3247178.324	57.2114	NaN	268000	153000	81000000	2.952108034	17000000	48000000	64000000	67000000	115000000	4.144666895	62.48671924	87.8370466	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.702	NaN	NaN	98.7846	NaN	18.811	4.768	NaN	NaN	76.056	73.42229268	70.914	2.322	82.8341683	73.4550831	NaN	NaN	NaN	29.41744915	65.97867577	4.603875083	51.56412103	6.977822802	44.58629823	1.360901664	NaN	NaN	248357	48.66884633	NaN	NaN	NaN	119162.1853	1.612153883	47.9802	1.129718765	129194.8147	52.0198	NaN	213000	NaN	651000000	59.0139478	171000000	99000000	480000000	236000000	335000000	15.73909677	NaN	142.7543528	3
NaN	NaN	46	13	NaN	NaN	NaN	NaN	NaN	NaN	18.0798	NaN	NaN	68.1532	NaN	18.102	1.877	NaN	9.2	76.65	76.87639024	77.092	2.914	81.1301817	78.5120369	NaN	NaN	NaN	25.05853081	73.4761332	1.46533599	36.09861548	1.994301994	34.10431349	4.591495953	NaN	NaN	653500	35.62605776	NaN	NaN	NaN	19645.517	-2.706613408	3.0062	4.826425871	633854.483	96.9938	NaN	557000	NaN	369000000	NaN	NaN	NaN	369000000	471000000	471000000	NaN	77.67306748	144.798893	3
NaN	NaN	2011	8387	NaN	NaN	NaN	NaN	NaN	NaN	34.4116	NaN	NaN	98.232	NaN	9.8	12.3	NaN	20.3	75.1	71.3097561	67.7	1.27	83.9268234	66.7085456	NaN	NaN	NaN	16.6017797	69.02864206	14.36957824	44.86740143	20.81683459	24.05056684	-0.28070199	956.2009782	247.8414555	21742013	51.25022656	NaN	NaN	NaN	10249445.83	-0.177978973	47.1412	-0.372224792	11492567.17	52.8588	NaN	5595000	6497000	523000000	2.53317834	74000000	93000000	449000000	479000000	572000000	2.277704774	69.98345088	179.1791985	2
NaN	NaN	9899	96420	NaN	NaN	NaN	NaN	35	NaN	28.3546	NaN	NaN	176.8332384	NaN	10.2	16.4	NaN	15.2	71.83	65.00756098	58.51	1.31	76.1837678	42.4010758	NaN	NaN	NaN	16.07367922	70.57645865	13.34986213	41.69030568	18.91546046	22.77484522	-0.483095546	3364.684028	555.7270801	144599446.7	53.47809405	NaN	NaN	NaN	38900143.16	-0.170362603	26.902	-0.597943794	105699303.6	73.098	NaN	22521000	20572000	5879000000	3.863749358	1377000000	547000000	4502000000	12880000000	13427000000	13.01168582	49.26225123	166.9154755	2
NaN	NaN	36608	75263	NaN	NaN	NaN	NaN	NaN	86	43.4796	NaN	NaN	384.3236	NaN	39.992	13.656	NaN	82.5	51.453	50.44909756	49.493	5.586	39.3954413	33.0981746	NaN	NaN	NaN	43.3425327	53.99750143	2.659965874	85.19375407	4.92609066	80.26766341	1.839847042	NaN	NaN	8857859	51.09675499	NaN	NaN	NaN	7437749.329	0.946599694	83.9678	6.653142368	1420109.671	16.0322	NaN	NaN	NaN	30000000	21.50383485	NaN	NaN	30000000	26000000	26000000	6.007240037	17.44171986	117.4912517	0
NaN	NaN	240835	236	NaN	NaN	NaN	NaN	NaN	NaN	18.7988	NaN	NaN	109.8178	NaN	24.42	4.096	NaN	14.3	73.493	72.17102439	70.912	3.484	82.176624	73.9155239	NaN	NaN	NaN	35.48443786	61.31383328	3.201728851	63.09533207	5.221870302	57.87346177	3.979291533	NaN	NaN	22334371	44.76538426	NaN	NaN	NaN	4349261.402	2.824401613	19.4734	4.260587769	17985109.6	80.5266	NaN	7332000	4104000	3418000000	3.454028744	NaN	NaN	NaN	NaN	4165000000	7.610760781	62.89220566	118.3239699	3
NaN	NaN	138163	606242	NaN	NaN	NaN	NaN	NaN	34	71.2752	NaN	NaN	236.0734	NaN	36.184	10.203	NaN	63.59999	60.227	58.71192683	57.269	5.075	56.8428809	50.6099217	NaN	NaN	NaN	41.78167591	54.8794447	3.338879393	82.2175872	6.08402547	76.13356173	2.283643864	NaN	NaN	29445166	49.649094	NaN	NaN	NaN	19830141.49	2.114792819	67.346	2.355899631	9615024.506	32.654	NaN	52000	NaN	17000000	0.65925969	NaN	NaN	17000000	119000000	119000000	3.534943961	30.50566829	178.3248353	1
NaN	NaN	20726	8351	NaN	NaN	NaN	NaN	NaN	NaN	107.3338	NaN	NaN	261.1416	NaN	39.687	10.465	NaN	60.7	57.719	56.70741463	55.744	5.323	52.4419072	45.86074	NaN	NaN	NaN	44.78629546	52.67779353	2.53591101	89.8333117	4.814003852	85.01930785	2.70436216	NaN	NaN	10297956	50.3498267	NaN	NaN	NaN	6095298.369	2.442496217	59.1894	3.085380469	4202657.631	40.8106	NaN	495000	NaN	269000000	14.73163536	60000000	74000000	209000000	55000000	129000000	4.855345715	53.19245513	147.4007909	1
NaN	NaN	1	35	NaN	NaN	NaN	NaN	NaN	NaN	6.5518	NaN	NaN	51.2594	NaN	10.5	4.5	NaN	2.5	81.6	79.03902439	76.6	1.27	91.0068359	84.5300573	NaN	NaN	NaN	20.41609368	71.4667536	8.117152723	39.92520293	11.35794242	28.56726051	-1.476362031	4900.539641	419.2557605	4114800	49.8493778	NaN	NaN	NaN	0	NaN	0	-1.476362031	4114800	100	NaN	4703000	4221000	3842000000	1.927250897	NaN	NaN	3842000000	8382000000	8382000000	4.85644411	317.1710533	102.390437	3
NaN	NaN	61194	70580	NaN	NaN	NaN	NaN	NaN	84	143.45	NaN	NaN	505.7478	NaN	42.691	20.387	NaN	138.3	43.427	42.43078049	41.482	5.541	29.2471131	26.0696707	NaN	NaN	NaN	42.71962006	55.30717517	1.97320477	80.80836654	3.567719313	77.24064722	4.862722887	NaN	NaN	4730020	51.37118842	NaN	NaN	NaN	2994641.882	4.410117907	63.3114	5.648607353	1735378.118	36.6886	NaN	38000	13000	60000000	33.92634491	NaN	800000	60000000	37000000	37800000	9.345190039	39.9202528	193.8108991	0
NaN	NaN	246	5658	NaN	NaN	NaN	NaN	NaN	NaN	90.0606	NaN	NaN	131.0562	NaN	21.917	6.441	67.3	22.8	75.215	70.29997561	65.619	2.581	79.0054125	60.8859314	NaN	NaN	NaN	36.81793785	57.13493744	6.04712471	75.02425744	10.58393512	64.44032232	0.338258432	NaN	NaN	6008523	52.04889719	NaN	NaN	NaN	2370146.017	-1.039406862	39.4464	1.246028434	3638376.983	60.5536	NaN	720000	940000	664000000	16.19159954	282000000	82000000	382000000	229000000	311000000	4.788807509	59.02955465	119.2345043	1
NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	84.6	81.2195122	78	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.661515021	NaN	NaN	29013	NaN	NaN	NaN	NaN	1802.461638	0.814719849	6.2126	2.785062052	27210.53836	93.7874	NaN	41000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	368	402336	NaN	NaN	NaN	NaN	NaN	NaN	71.5408	NaN	NaN	326.2244	NaN	45.525	16.127	NaN	108.3	51.062	49.43629268	47.888	6.49	46.5741985	40.6221726	NaN	NaN	NaN	44.47397912	52.75770159	2.76831929	89.54578571	5.247232549	84.29855316	2.418154639	NaN	NaN	7981955	50.47812221	NaN	NaN	NaN	5236577.542	1.836663103	65.6052	3.536765277	2745377.458	34.3948	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	147.0903708	0
NaN	NaN	291403	296632	NaN	NaN	NaN	NaN	NaN	NaN	25.0692	NaN	NaN	92.0864	NaN	10.6	13.9	NaN	9	75.1	72.43658537	69.9	1.59	84.4358983	72.6907067	NaN	25.1	NaN	18.96466381	66.55579582	14.47954037	50.24987496	21.7554913	28.49438366	-0.259198929	NaN	NaN	7480591	50.5196983	NaN	NaN	NaN	3452128.173	-0.886846152	46.1478	0.281177526	4028462.827	53.8522	NaN	339000	NaN	159000000	NaN	NaN	NaN	NaN	NaN	144000000	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.653398579	NaN	NaN	7198267	NaN	NaN	NaN	NaN	5982191.773	2.497094066	83.106	3.425878503	1216075.227	16.894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	70	NaN	NaN	NaN	NaN	NaN	NaN	43.7586	NaN	NaN	150.9216	NaN	20.921	7.54	NaN	31.9	71.873	68.3342439	64.964	2.59	75.7586889	61.107764	NaN	NaN	NaN	30.10840159	63.93926882	5.952329597	56.39841032	9.309348866	47.08906145	1.379229502	NaN	NaN	486800	49.68025949	NaN	NaN	NaN	164366.0728	0.020793528	33.7646	2.078881622	322433.9272	66.2354	NaN	82000	NaN	18000000	3.291880029	14000000	62000000	4000000	6000000	68000000	10.41985903	105.5820428	129.2428368	2
NaN	NaN	414	667	NaN	NaN	NaN	NaN	NaN	NaN	20.5836	NaN	NaN	78.95561147	NaN	9.6	9.7	NaN	9	77.6	73.60487805	69.8	1.2	87.4011092	69.1236477	NaN	NaN	NaN	18.25680852	70.41683937	11.32635212	42.01148603	16.08472096	25.92676507	0.010242908	1779.751541	459.0342865	5379607	51.43596573	NaN	NaN	NaN	2376118.616	0.314084238	44.169	-0.229479558	3003488.384	55.831	NaN	1387000	NaN	876000000	3.470547444	11000000	89000000	865000000	573000000	662000000	2.581020057	96.77643838	172.6905521	3
NaN	NaN	2069	610	NaN	NaN	NaN	NaN	NaN	NaN	7.785	NaN	NaN	68.86808579	NaN	8.7	9.7	NaN	3.9	80.7	76.85853659	73.2	1.2	90.1542288	76.4364027	NaN	NaN	NaN	14.75297391	70.26887449	14.9781516	42.31051903	21.31548528	20.99503375	0.060296779	1892.775164	1143.687457	1995733	51.24700102	NaN	NaN	NaN	986247.3425	0.174896049	49.4178	-0.051537733	1009485.658	50.5822	NaN	1373000	2114000	1427000000	9.084947763	85000000	52000000	1342000000	753000000	805000000	5.120409124	91.28067899	132.7647465	3
NaN	NaN	112167	32	NaN	NaN	NaN	NaN	NaN	NaN	7.6852	NaN	NaN	52.13750728	NaN	11.1	10.4	NaN	3.1	82.4	80.09512195	77.9	1.71	92.0448971	86.8037193	NaN	NaN	NaN	17.843869	65.00695996	17.14917104	53.82968233	26.38051533	27.449167	0.372092943	5392.712485	NaN	8958229	50.50211552	NaN	NaN	NaN	1415238.934	0.001850852	15.7982	0.441711883	7542990.066	84.2018	NaN	4268000	12649000	6548000000	4.993751384	1244000000	1079000000	5304000000	8296000000	9375000000	8.428290998	58.98845661	98.63627049	3
NaN	NaN	686	5	NaN	NaN	NaN	NaN	NaN	80	98.6964	NaN	NaN	568.8454	NaN	31.47	15.533	NaN	81.8	46.057	45.96173171	45.871	3.954	34.5336993	29.4666844	NaN	NaN	NaN	43.00230637	53.92436827	3.073325355	85.44491702	5.699325654	79.74559137	0.130953444	NaN	NaN	1014765	51.30395886	NaN	NaN	NaN	789438.4613	0.316741489	77.7952	-0.517251007	225326.5387	22.2048	NaN	461000	NaN	70040000	3.742218182	40000	1000000	70000000	22000000	23000000	1.217408314	170.2680581	138.2129581	1
NaN	NaN	NaN	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.169459	NaN	18.1	8.1	NaN	11.5	76.1	71.02926829	66.2	2.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.08109161	NaN	NaN	82800	NaN	NaN	NaN	NaN	40470.156	-1.572954432	48.877	-0.608564875	42329.844	51.123	NaN	122000	50000	258000000	41.82736682	87000000	18000000	171000000	36000000	54000000	9.063634808	97.22195235	112.1822127	2
NaN	NaN	417508	20819	NaN	NaN	NaN	NaN	79.3	NaN	44.9552	NaN	NaN	86.0548	NaN	25.954	3.576	NaN	17.4	75.995	74.57826829	73.229	3.36	83.7742735	76.5984741	NaN	NaN	NaN	39.44395973	56.89579819	3.66024208	75.7599035	6.433237947	69.32666555	3.107873303	NaN	NaN	17490104	49.24500718	NaN	NaN	NaN	8211848.689	2.281513911	46.9514	3.755159026	9278255.311	53.0486	NaN	2598000	3997000	877000000	12.36430283	104000000	34000000	773000000	700000000	734000000	11.77036562	49.66659859	129.4703745	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.61630056	NaN	NaN	25625	NaN	NaN	NaN	NaN	3174.015	2.694039175	12.3864	11.78871907	22450.985	87.6136	NaN	164000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.9498753	3
NaN	NaN	146400	52275	NaN	NaN	NaN	NaN	NaN	NaN	184.5792	NaN	NaN	325.9422	NaN	47.505	17.735	NaN	103	49.444	48.03597561	46.695	6.514	47.6810078	41.3881098	NaN	NaN	NaN	45.87576108	51.07973163	3.044507284	95.77236763	5.960303992	89.81206364	3.58884608	NaN	NaN	9153893	50.36574049	NaN	NaN	NaN	7177585.809	3.565127489	78.4102	3.675035006	1976307.191	21.5898	NaN	21000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.82823479	234.3938685	0
NaN	NaN	12395	10614	NaN	NaN	NaN	NaN	NaN	84	76.204	NaN	NaN	312.6354	NaN	35.6	11.665	NaN	77	56.615	55.12656098	53.709	4.774	65.7343311	57.2358631	NaN	NaN	NaN	42.23548485	54.55430412	3.21021103	83.30359375	5.884432185	77.41916156	2.335122315	27.46481216	17.98751782	5170252	50.51082616	NaN	NaN	NaN	3398210.17	1.644335082	65.7262	3.673331794	1772041.83	34.2738	NaN	61000	NaN	26000000	3.754476598	11000000	30000000	15000000	7000000	37000000	3.859163016	82.03424575	52.99952314	0
NaN	NaN	119053	296	NaN	NaN	NaN	NaN	NaN	NaN	43.546	NaN	NaN	115.5732	NaN	13.934	6.637	NaN	14.3	76.676	72.91546341	69.334	1.673	77.4242403	59.4044061	NaN	NaN	NaN	22.94708225	69.43875684	7.614160907	44.01179477	10.96528978	33.04650499	1.118891841	277.0984128	200.9934882	65370277	50.83121417	NaN	NaN	NaN	44581352.25	0.797406526	68.1982	1.811813962	20788924.75	31.8018	NaN	10082000	2152000	10456000000	11.13742677	2600000000	617000000	7856000000	2921000000	3538000000	4.158559571	109.4698636	116.9875619	2
NaN	NaN	3306	58936	NaN	NaN	NaN	NaN	NaN	NaN	30.8758	NaN	NaN	144.2014	NaN	29.165	7.036	25.3	68.6	68.691	64.8474878	61.187	3.763	72.1060221	57.2082422	NaN	NaN	NaN	40.9195982	55.3159014	3.764500395	80.77984352	6.805457923	73.9743856	0.806736273	NaN	NaN	6336724	50.21007701	NaN	NaN	NaN	4660521.094	0.822509573	73.5478	0.7628932	1676202.906	26.4522	NaN	NaN	NaN	6200000	0.623288031	4700000	NaN	1500000	2100000	2100000	0.183044054	107.9706854	120.3803014	0
NaN	NaN	13511	840	NaN	NaN	NaN	NaN	NaN	NaN	22.334	NaN	NaN	169.4112	NaN	22.921	7.705	NaN	54.4	68.282	64.24795122	60.406	2.702	71.5588241	53.7224959	NaN	NaN	NaN	34.15732305	61.31501142	4.527665529	63.09219827	7.384269242	55.70792903	1.034156581	NaN	NaN	4647912	50.65463776	NaN	NaN	NaN	2482263.883	0.610011475	53.406	1.522534398	2165648.117	46.594	NaN	8000	34000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.7864671	135.6144484	2
NaN	NaN	NaN	12	NaN	NaN	NaN	NaN	NaN	NaN	21.473	NaN	NaN	123.5774	NaN	28.621	6.256	NaN	15.8	73.645	71.17980488	68.832	4.202	78.815663	68.7872425	NaN	NaN	NaN	38.16437724	55.87341086	5.962211898	78.97600747	10.67092881	68.30507866	0.609929827	NaN	NaN	99659	49.57204925	NaN	NaN	NaN	76639.9635	0.572746647	76.9022	0.733827865	23019.0365	23.0978	NaN	40000	NaN	10300000	23.03165558	NaN	9900000	10300000	3300000	13200000	10.86146957	53.52686492	131.8652238	1
NaN	NaN	NaN	38	NaN	NaN	NaN	NaN	NaN	NaN	35.2252	NaN	NaN	149.556	NaN	14.539	7.892	NaN	27.2	72.09	68.33304878	64.755	1.608	76.0413739	60.6254902	NaN	NaN	NaN	23.37578911	70.51341243	6.110798467	41.81699135	8.666150534	33.15084082	0.3442962	NaN	NaN	1306065	51.34598967	NaN	NaN	NaN	1154477.872	0.053070599	88.3936	2.59052438	151587.1282	11.6064	NaN	409000	NaN	437000000	7.419228876	188000000	36000000	249000000	107000000	143000000	3.338703276	80.71948973	114.2990675	3
NaN	NaN	99	2563	NaN	NaN	NaN	NaN	NaN	NaN	6.3532	NaN	NaN	78.8394	NaN	17.1	6.1	NaN	21.2	75.1	73.05121951	71.1	2.06	85.3914512	76.6372886	NaN	NaN	NaN	27.2938402	65.98982594	6.716333859	51.53851154	10.17783236	41.36067918	0.590164645	1158.690746	36.72015947	9839800	49.8543485	NaN	NaN	NaN	3498088.259	-0.359450554	35.5504	1.11785722	6341711.741	64.4496	NaN	5114000	2274000	1935000000	17.64824007	352000000	55000000	1583000000	300000000	355000000	2.980987411	68.97840447	122.3854337	2
NaN	NaN	2490	185098	NaN	NaN	NaN	NaN	63.6	NaN	42.086	NaN	NaN	96.5838	NaN	19.632	5.619	71	22.3	73.486	71.16831707	68.961	2.227	82.469732	72.0449759	NaN	NaN	NaN	29.25732253	65.2456013	5.497076173	53.26703718	8.425205783	44.8418314	1.355659031	492.3165382	46.60877943	66339433	50.07121406	79	87	84	22554743.83	0.127896524	33.999	1.994046389	43784689.17	66.001	16.9	13341000	5928000	13203000000	18.75239678	NaN	NaN	13203000000	2113000000	2113000000	2.879335014	38.47886453	114.5836901	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.627617123	NaN	NaN	9590	NaN	NaN	NaN	NaN	5058.22632	-0.151220075	52.7448	1.504155711	4531.77368	47.2552	NaN	1400	2600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.38312378	NaN	2
NaN	NaN	649770	711	NaN	NaN	NaN	NaN	NaN	91	131.6802	NaN	NaN	413.3606	NaN	41.669	13.302	NaN	68.2	52.654	51.93539024	51.251	5.645	46.2086565	41.8660208	NaN	NaN	NaN	44.54873672	52.474674	2.976589283	90.56812054	5.672430253	84.89569029	2.6324208	NaN	NaN	36788281	50.21883328	NaN	NaN	NaN	28165549.39	2.14173258	76.5612	4.252206328	8622731.607	23.4388	NaN	552000	NaN	654000000	30.15757893	7000000	22000000	647000000	353000000	375000000	14.102203	28.65788488	131.9172174	0
NaN	NaN	230903	35247	NaN	NaN	NaN	NaN	NaN	NaN	168.0156	NaN	NaN	465.283	NaN	47.776	15.554	NaN	77.3	48.9	48.3852439	47.895	6.716	37.7575696	35.0583448	NaN	NaN	NaN	48.78442855	48.61345925	2.602112198	105.7043492	5.352657964	100.3516913	3.231761958	NaN	NaN	26641627	50.23505697	NaN	NaN	NaN	23236400.8	2.964743994	87.2184	5.07310889	3405226.197	12.7816	NaN	305000	189000	185000000	22.18207631	1000000	44000000	184000000	NaN	NaN	NaN	30.08823388	86.30360038	0
NaN	NaN	2877	94148	NaN	NaN	NaN	NaN	NaN	NaN	29.734	NaN	NaN	142.1938362	NaN	8.545801922	16.00821535	NaN	13.8	74.06	68.21073171	62.64	1.2	79.5456555	51.0515264	NaN	NaN	NaN	15.62955527	69.0275658	15.34287893	44.86966017	22.22717656	22.64248361	-0.811436362	NaN	NaN	47812950	53.77600931	NaN	NaN	NaN	15523908.61	-1.207963432	32.468	-0.620233132	32289041.39	67.532	NaN	12514000	14795000	1204000000	4.158463717	269000000	164000000	935000000	789000000	953000000	3.44478583	91.9293538	159.5514862	1
NaN	NaN	91	57	NaN	NaN	NaN	NaN	NaN	NaN	63.0212	NaN	NaN	72.0854	NaN	15.72	9.35	NaN	13.4	78.79	74.87682927	71.15	2.1	87.3954587	74.6454695	NaN	NaN	NaN	24.15071606	62.53590373	13.31338021	59.90813923	21.28917857	38.61896066	-0.150848711	NaN	NaN	3303539.568	51.68893839	NaN	NaN	NaN	274689.3151	-1.583709046	8.315	-0.01988007	3028850.253	91.685	NaN	1420000	495000	419000000	13.72630335	74000000	67000000	345000000	169000000	236000000	8.631853598	36.4945706	67.67611699	2
NaN	NaN	452548	395	NaN	NaN	NaN	NaN	NaN	NaN	42.7124	NaN	NaN	83.57877749	NaN	14.14	8.44	NaN	6.9	79.6	76.98780488	74.5	2.042	87.8580635	81.636321	NaN	NaN	NaN	20.84056016	66.87340496	12.28603488	49.53627689	18.37207914	31.16419775	0.859481713	4911.073838	NaN	290107933	50.81832444	NaN	NaN	NaN	57806326.51	-0.775198789	19.9258	1.270444624	232301606.5	80.0742	NaN	41218000	56250000	1.01535E+11	9.920187119	15091000000	20125000000	86444000000	61966000000	82091000000	5.420326008	18.28628498	106.8395997	3
NaN	NaN	44682	7391	NaN	NaN	NaN	NaN	NaN	93	14.2242	NaN	NaN	142.785	NaN	19.88672175	5.316598549	NaN	48.1	70.386	67.131	64.031	2.36	74.1137402	60.8194191	NaN	NaN	NaN	34.87826807	60.50122382	4.620508115	65.28591273	7.63704901	57.64886372	1.164068653	NaN	NaN	25567700	50.27917584	NaN	NaN	NaN	16113480.44	1.403315758	63.0228	0.757617786	9454219.564	36.9772	NaN	231000	400000	48000000	NaN	24000000	NaN	24000000	NaN	NaN	NaN	57.7337499	94.35420453	1
NaN	NaN	NaN	105	NaN	NaN	NaN	NaN	NaN	NaN	63.4696	NaN	NaN	118.8984	NaN	18.577	7.768	NaN	18.8	72.935	70.74792683	68.665	2.23	80.0599251	71.4252881	NaN	NaN	NaN	29.61349625	63.22307948	7.163424268	58.17008729	11.33039442	46.83969287	0.18844923	NaN	NaN	108354	49.54870981	NaN	NaN	NaN	58198.88377	-0.493242976	53.7118	0.985338784	50155.11623	46.2882	NaN	79000	NaN	91000000	52.64666607	NaN	NaN	91000000	13000000	13000000	5.385391083	49.60022131	121.4581738	2
NaN	NaN	58	598	NaN	NaN	NaN	NaN	NaN	NaN	91.6574	NaN	NaN	99.83	NaN	22.6	5.01	NaN	17	75.81	72.78292683	69.9	2.72	82.8372775	72.1422738	NaN	NaN	NaN	32.22622809	63.00082331	4.772948599	58.72808441	7.576009881	51.15207453	1.784147613	95.19593519	NaN	25674000	49.72460597	NaN	NaN	NaN	2284421.172	-2.660540003	8.8978	2.229032835	23389578.83	91.1022	NaN	337000	832000	378000000	1.344812865	47000000	452000000	331000000	859000000	1311000000	9.367631297	43.63195867	61.46908892	2
NaN	NaN	15360	363179	NaN	NaN	NaN	NaN	NaN	99	25.9826	NaN	NaN	104.4566	NaN	17.071	5.238	75.3	23.6	75.02	73.12590244	71.322	1.907	82.8709906	76.2301991	NaN	NaN	NaN	29.18794565	65.02572291	5.786331437	53.78529529	8.898526886	44.88676841	1.162086511	NaN	NaN	80468400	50.79334588	NaN	NaN	NaN	59451502.35	0.378234036	73.8818	3.413270533	21016897.65	26.1182	NaN	2429000	NaN	1400000000	5.977541523	NaN	NaN	NaN	NaN	NaN	NaN	114.7970038	156.7673655	1
