Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	489399	NaN	NaN	3143480	19.94847062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.63985256	NaN	15.7	6.6	NaN	9.3	79.02	75.62926829	72.4	1.923	NaN	NaN	NaN	NaN	NaN	23.55481452	66.09721626	10.34796922	51.29230195	15.65568085	35.63662111	1.367345989	NaN	NaN	15758000	50.0920435	NaN	NaN	NaN	2291213.2	1.78085459	14.54	1.297162425	13466786.8	85.46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.62637105	NaN	3
NaN	18445	NaN	NaN	728326	9.627593445	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.6481429	NaN	11.6	11.7	NaN	10.6	77.31	73.74512195	70.35	1.46	NaN	NaN	NaN	NaN	NaN	18.30123494	67.52470792	14.17405714	48.09393936	20.99091958	27.10301978	0.046950968	NaN	NaN	7564985	52.52410141	NaN	NaN	NaN	2604926.935	-0.054641134	34.434	0.100346546	4960058.065	65.566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.57487229	NaN	3
NaN	-107505	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.6	6.8	NaN	80.1	69.259	65.42778049	61.779	2.91	NaN	NaN	NaN	NaN	NaN	32.78907779	62.28811012	4.922812092	60.54428334	7.903293394	52.64098995	1.602210715	NaN	NaN	6669000	51.30326135	NaN	NaN	NaN	3101218.38	1.292596427	46.502	1.872117523	3567781.62	53.498	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	97465	NaN	NaN	343406	7.079664627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.032	17.299	NaN	111.6	50.006	48.16056098	46.403	6.483	NaN	NaN	NaN	NaN	NaN	43.72441165	52.92866012	3.346928223	88.93355655	6.323470528	82.61008602	3.258983308	NaN	NaN	4850597	51.53782101	NaN	NaN	NaN	4597347.331	3.073039113	94.779	6.696042327	253249.6694	5.221	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.17438451	50.73438791	0
NaN	-34908	NaN	NaN	871821	8.84351554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.78965482	NaN	11.6	11.2	NaN	9.8	78.05	74.67104878	71.453	1.49	NaN	NaN	NaN	NaN	NaN	19.26785875	66.96740478	13.76473648	49.32637801	20.55438242	28.77199558	0.029786423	NaN	NaN	9858308	51.31846421	NaN	NaN	NaN	401233.1356	-2.632253482	4.07	0.144310436	9457074.864	95.93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	128.9877102	NaN	3
NaN	-10848	NaN	NaN	67713	1.635510181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.506	19.104	NaN	116.5	49.741	46.75797561	43.917	6.972	NaN	NaN	NaN	NaN	NaN	45.91741994	50.3549366	3.727643463	98.59026095	7.40273688	91.18752407	2.754727464	NaN	NaN	4140176	52.42477614	NaN	NaN	NaN	2865167.399	1.760610028	69.204	5.025410206	1275008.601	30.796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.68279948	81.84534843	0
NaN	-935711	NaN	NaN	842155	0.912572785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.49	12.257	NaN	113.2	56.431	56.95241463	57.449	5.527	NaN	NaN	NaN	NaN	NaN	43.89946955	52.49435983	3.606170622	90.49665587	6.86963444	83.62702143	2.696486042	NaN	NaN	92283598	48.55211757	NaN	NaN	NaN	76137659.69	2.057351829	82.504	5.766686273	16145938.31	17.496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.38348305	57.3795777	0
NaN	-16516	NaN	NaN	21846	0.24380208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.30577669	NaN	13.3	11.4	NaN	19.7	74.46	71.22804878	68.15	1.95	NaN	NaN	NaN	NaN	NaN	21.26588528	67.42051179	11.31360293	48.32281355	16.78065418	31.54215938	-0.001473114	NaN	NaN	8960547	50.3127812	NaN	NaN	NaN	3172929.693	-1.398057691	35.41	0.772531776	5787617.307	64.59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	153.398306	NaN	2
NaN	3190	NaN	NaN	137052	32.87178392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.465	3.807	NaN	19.1	72.877	71.5017561	70.192	4.365	NaN	NaN	NaN	NaN	NaN	33.44981999	63.87466451	2.675515495	56.55659527	4.188695966	52.36789931	2.945118779	NaN	NaN	416929	42.82935464	NaN	NaN	NaN	53554.53005	1.317333887	12.845	3.187279688	363374.47	87.155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	164.4092834	NaN	3
NaN	-21948	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.832	6.694	NaN	23.5	74.144	71.79507317	69.558	1.953	NaN	NaN	NaN	NaN	NaN	25.06796519	69.32510351	5.606931297	44.24789137	8.087880167	36.1600112	1.339877457	NaN	NaN	4121595	50.67445977	NaN	NaN	NaN	2572328.655	0.686363865	62.411	2.434462593	1549266.345	37.589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	10748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.4493888	NaN	17.05	10.1	NaN	16	75.5	70.99268293	66.7	2.09	NaN	NaN	NaN	NaN	NaN	22.87702469	67.1616841	9.961291205	48.89441999	14.83180676	34.06261322	0.653761402	NaN	NaN	9975000	53.36975945	NaN	NaN	NaN	3807158.25	-2.103483546	38.167	2.394439493	6167841.75	61.833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	-4912	NaN	NaN	25673	15.44705174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.229	5.475	NaN	43.8	73.001	71.54380488	70.156	5.019	NaN	NaN	NaN	NaN	NaN	45.36226115	50.47046902	4.167269832	98.13566614	8.256847842	89.8788183	2.570415393	NaN	NaN	166200	50.54465837	NaN	NaN	NaN	85727.622	2.941394218	51.581	2.176718317	80472.378	48.419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.1845565	NaN	1
NaN	NaN	NaN	NaN	14917	26.6375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.716848903	NaN	NaN	56000	NaN	NaN	NaN	NaN	0	NaN	0	0.716848948	56000	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.98123972	NaN	3
NaN	-100000	NaN	NaN	59033	0.990936988	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.434	12.29	NaN	97	57.572	55.68968293	53.897	5.127	NaN	NaN	NaN	NaN	NaN	41.81769868	54.53092689	3.651374425	83.3821754	6.695969853	76.68620554	2.145889128	NaN	NaN	5957291	50.58586193	NaN	NaN	NaN	2947727.16	0.118124892	49.481	4.172663989	3009563.84	50.519	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.43615794	49.03933581	1
NaN	-16000	NaN	NaN	944562	0.693272979	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.654	7.769	NaN	57.3	67.974	64.43934146	61.073	3.449	NaN	NaN	NaN	NaN	NaN	36.85506468	59.01049364	4.134441681	69.46138532	7.006282148	62.45510317	2.126456342	NaN	NaN	136246764	50.21143695	NaN	NaN	NaN	41062049.73	-0.747759576	30.138	3.392343439	95184714.27	69.862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.9288148	16.85835518	2
NaN	-5476	NaN	NaN	19985	7.855152327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.06	8.544	NaN	19.3	75.884	73.34709756	70.931	1.83	NaN	NaN	NaN	NaN	NaN	26.63362406	62.81488411	10.55149183	59.19793759	16.79775738	42.40018021	0.462906337	NaN	NaN	254419	52.1360433	NaN	NaN	NaN	162891.7648	1.596049588	64.025	-1.522534147	91527.23525	35.975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.03804132	NaN	3
NaN	3642	NaN	NaN	61374	28.01826067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.655	4.094	NaN	10.6	74.311	72.24890244	70.285	3.794	NaN	NaN	NaN	NaN	NaN	38.6692536	58.29171422	3.039032184	71.55096798	5.21348913	66.33747885	2.799845892	NaN	NaN	219050	47.15316138	NaN	NaN	NaN	82686.994	1.55615486	37.748	3.561590938	136363.006	62.252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.7989332	NaN	3
NaN	797	NaN	NaN	20490	4.177898124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.688	16.036	NaN	114.8	50.731	49.33936585	48.014	6.292	NaN	NaN	NaN	NaN	NaN	42.94039206	54.09226039	2.967347555	84.86933118	5.485715578	79.3836156	2.810528178	NaN	NaN	490438	48.49563044	NaN	NaN	NaN	426970.4184	2.167291882	87.059	7.24882028	63467.58158	12.941	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.48831571	NaN	1
NaN	601	NaN	NaN	20034	1.693773181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.065	7.542	NaN	47.1	65.015	62.90014634	60.886	5.567	NaN	NaN	NaN	NaN	NaN	46.34719391	51.222562	2.43024409	95.22647071	4.744479766	90.48199095	3.296986337	NaN	NaN	1182803	50.82959715	NaN	NaN	NaN	866710.7263	0.539091208	73.276	11.27413161	316092.2737	26.724	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.3589192	42.52076987	2
NaN	40165	NaN	NaN	58919	2.243133618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.263	16.635	NaN	111.4	52.258	49.79229268	47.444	5.944	NaN	NaN	NaN	NaN	NaN	42.37919348	53.59706971	4.023736807	86.57736427	7.50738208	79.06998219	2.655405974	NaN	NaN	2626638	50.87069478	NaN	NaN	NaN	1693340.986	2.14236059	64.468	3.593031247	933297.0142	35.532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.7034326	72.51168337	0
NaN	329961	NaN	NaN	3900558	15.0356873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.32578705	NaN	14.9	7	NaN	8	79.73	76.30341463	73.04	1.67	NaN	NaN	NaN	NaN	NaN	21.29475577	68.45228117	10.25296305	46.08716947	14.97826351	31.10890595	0.929446703	NaN	NaN	25942000	50.34946577	NaN	NaN	NaN	6134245.32	0.34669398	23.646	1.110609735	19807754.68	76.354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.23952882	NaN	3
NaN	81040	NaN	NaN	1203202	18.59558155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.31390805	NaN	11.5	9.2	NaN	7.2	80.15	76.73365854	73.48	1.51	NaN	NaN	NaN	NaN	NaN	17.79165424	68.22847627	13.97986949	46.56636857	20.48978704	26.07658153	0.441442668	NaN	NaN	6470365	51.27912786	NaN	NaN	NaN	2251039.984	-4.124185406	34.79	2.965281001	4219325.017	65.21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.43559731	NaN	3
NaN	5380	NaN	NaN	38770	29.0451147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.694	11.316	NaN	NaN	77.396	74.39812195	71.543	1.437	NaN	NaN	NaN	NaN	NaN	16.52282705	68.71038792	14.76678503	45.53840115	21.49134284	24.04705831	0.998359432	NaN	NaN	133482	51.36647638	NaN	NaN	NaN	90992.00976	1.109029732	68.168	0.761770963	42489.99024	31.832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	-60000	NaN	NaN	90096	0.744150703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.615	6.061	NaN	19.5	75.328	71.905	68.645	2.657	NaN	NaN	NaN	NaN	NaN	30.86451272	63.25163694	5.883850346	58.09867514	9.302289444	48.7963857	1.657606713	NaN	NaN	12107225	50.66345922	NaN	NaN	NaN	2103751.416	0.080558938	17.376	1.992452133	10003473.58	82.624	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.70808499	33.87098766	2
NaN	-258069	NaN	NaN	323937	0.030820616	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.04	6.78	74	40.5	69.882	68.31314634	66.819	2.639	NaN	NaN	NaN	NaN	NaN	30.6208858	63.69958522	5.679528986	56.98689349	8.91611612	48.07077737	1.361699118	NaN	NaN	1051040000	48.42741981	NaN	NaN	NaN	810625110.4	0.454075718	77.126	4.484177777	240414889.6	22.874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.69630479	19.96896238	2
NaN	-49575	NaN	NaN	247661	2.354448274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.962	14.442	NaN	93.6	54.415	52.85639024	51.372	6.282	NaN	NaN	NaN	NaN	NaN	45.24409739	51.15400868	3.601893932	95.48810069	7.041274037	88.44682665	2.901692431	NaN	NaN	10518855	50.40684561	NaN	NaN	NaN	6707663.456	1.558662763	63.768	5.310128187	3811191.544	36.232	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.98660546	56.86416029	1
NaN	-246000	NaN	NaN	97331	0.324506555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.142	6.381	NaN	32.3	71.163	67.57558537	64.159	3.43	NaN	NaN	NaN	NaN	NaN	38.0883563	57.84478451	4.066859199	72.87643278	7.03064111	65.84579167	2.136462605	NaN	NaN	29993539	50.31876032	NaN	NaN	NaN	10325575.74	0.150276576	34.426	3.19520891	19667963.26	65.574	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.04650516	47.21940437	2
NaN	-4500	NaN	NaN	14364	3.72375175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.37	13.144	NaN	96.7	56.077	54.01490244	52.051	6.576	NaN	NaN	NaN	NaN	NaN	47.4845751	49.47788666	3.037538238	102.1104917	6.139183468	95.97130821	2.863228598	NaN	NaN	385740	49.99118577	NaN	NaN	NaN	287495.8794	2.260201478	74.531	4.649075232	98244.1206	25.469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.41871909	53.35418769	0
NaN	-20313	NaN	NaN	8495	2.586146535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.443	9.733	NaN	54.5	64.535	62.65831707	60.871	5.883	NaN	NaN	NaN	NaN	NaN	44.54991308	50.46014838	4.989938535	98.17619094	9.888870119	88.28732082	1.818983215	NaN	NaN	328481	52.6657554	NaN	NaN	NaN	225009.485	-0.48478601	68.5	7.019850349	103471.515	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.34611595	66.855467	1
NaN	31229	NaN	NaN	116745	4.33709615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.753	4.521	NaN	17.7	76.955	74.624	72.404	3.463	NaN	NaN	NaN	NaN	NaN	35.78653217	59.13912663	5.074341198	69.09279135	8.580345174	60.51244618	2.738723068	NaN	NaN	2691778	49.09427895	NaN	NaN	NaN	1465323.19	1.837529405	54.437	3.826194009	1226454.81	45.563	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.23870436	17.19026376	2
NaN	-256502	NaN	NaN	48120	0.477893598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.235	6.475	NaN	14.6	76.022	74.28821951	72.637	1.837	NaN	NaN	NaN	NaN	NaN	26.51633146	65.06375341	8.419915133	53.69540606	12.94102275	40.75438331	0.673558831	NaN	NaN	10069187	49.58672433	NaN	NaN	NaN	2926810.585	-1.252925891	29.067	1.473842789	7142376.415	70.933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.92971666	NaN	2
NaN	NaN	NaN	NaN	8583	42.54907793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.077655303	NaN	NaN	20172	NaN	NaN	NaN	NaN	0	NaN	0	4.077655303	20172	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	-27634	NaN	NaN	41262	5.863144972	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.336	7.247	NaN	11.8	77.754	75.67295122	73.691	2.458	NaN	NaN	NaN	NaN	NaN	24.92994691	65.22439723	9.845655856	53.31686339	15.09505074	38.22181265	0.851928831	NaN	NaN	703752	49.48504587	NaN	NaN	NaN	248579.2814	-2.523994345	35.322	2.74486769	455172.7186	64.678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.89333389	NaN	3
NaN	-18647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.08747717	NaN	NaN	NaN	NaN	14.9	74.77	71.04634146	67.5	1.95	NaN	NaN	NaN	NaN	NaN	23.45820401	64.75662577	11.78517022	54.42435243	18.1991728	36.22517963	0.066820435	NaN	NaN	10337118	51.49997418	NaN	NaN	NaN	2546549.019	-0.09379741	24.635	0.119378529	7790568.981	75.365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
